States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	2519	3330	3330	2622	2622	2904	2963	2715	3650	2963	2744	4040	2956.25	4098.75	3330	2964	2955	3294.25	3293.75	3230	4157.5	3293.75	3274.75	4582	3116.5	4355	4355	3065.5	3056.5	3397	3386.5	3361	4308	3386.5	3368	4836.5	3313.25	4355	4355	3174.25	3144.25	3522	3657.5	3513.25	4506	3657.5	3518	5242.5	3761	5380	5380	3535	3457	4090	4368	4559	5160	4368	3905	6087	3130.25	4133.6	4109	3061.46	3048.93	3434.43	3464.03	3376.74	4346.66	3464.03	3381.05	4919.13
20	7003	8605	8605	6567	6505	6943	7083	6833	8813	7083	7036	9776	7883.25	8605	8605	6797.75	6738.75	7477	7590.5	7357.5	9465.5	7590.5	7419.75	10943.75	8232.5	10630	10630	6972	6863.5	7689	7838	7558.5	9778.5	7838	7586	11529	8538.75	10630	10630	7101.5	6995.5	7908.5	8173	7811	10073.75	8173	7802.25	12154	9522	12655	12655	7443	7443	8538	9495	8510	10992	9495	8614	14713	8269.59	9751.15	9763.3	6964.5	6879.17	7685.14	7906.82	7605.74	9776.88	7906.82	7619.77	11599.64
30	12537	12855	12855	10400	10141	11419	11384	11271	14352	11384	11289	15640	13917	15880	15880	10917.75	10623.25	12013.25	12120.75	11890	15186.75	12120.75	11960.75	17419.5	14412.5	15880	15880	11144	10851.5	12238	12441	12092	15472.5	12441	12177	18543	15068.75	16031.25	15880	11296.75	11226.75	12456.5	12827.25	12367.25	15859.25	12827.25	12432.75	19604	16431	18905	18905	11765	11989	12991	14554	13252	16818	14554	13238	21810	14440.59	16454.75	16442.65	11100.92	10894.99	12242.48	12530.91	12142.74	15519.68	12530.91	12203.09	18583.06
40	19264	21130	21130	14585	14114	16013	15993	15581	19889	15993	15643	21518	21230.5	21130	21130	15333	14974.5	16767.75	16950.5	16615.25	21188.5	16950.5	16669.75	25164	22116.5	21130	21130	15604.5	15276.5	17072.5	17295	16922.5	21723	17295	16966	26064	22926.75	25155	25155	15807.75	15586.5	17405.75	17733.25	17324.5	22154	17733.25	17229.25	27060.5	25204	29180	25960	16529	16274	18689	19217	18985	24547	19217	18442	33503	22147.05	23110.3	22884.9	15593.25	15287.61	17111.89	17366.72	16979.15	21732.9	17366.72	16973.66	26156.93
50	28401	26380	26380	19126	18472	21044	21148	20533	26573	21148	20682	29258	30446.5	27385	30400	19953.5	19496	21750	22144.5	21606.75	27478.75	22144.5	21555.5	32445.5	31647	31405	31405	20245	19800.5	22094	22526	21918.5	27886	22526	21894.5	33676.5	33403.25	31405	31405	20546.75	20186.5	22390	23086.75	22300	28562.25	23086.75	22256.25	34952.75	36070	37435	37435	21701	21558	23656	25678	23405	30006	25678	23342	38604	31928.9	30389.95	30510.55	20241.32	19800.96	22089.29	22627.72	21962.41	28033.08	22627.72	21870.36	33710.24
60	39061	31630	31630	24051	23354	25840	26480	25661	32640	26480	25496	37376	42677	37655	37655	24815.25	24258.25	26773.75	27508	26546.5	33839.75	27508	26476.75	39651	43921	37655	37655	25113	24621	27138.5	27873.5	26906.5	34400	27873.5	26856	41116.5	45574.5	38860	38860	25428.75	25053.5	27565.25	28289.5	27281.75	34872.25	28289.5	27079	42371.5	48918	44885	49705	26134	25743	28789	30444	28210	37447	30444	28811	49545	43954.82	37883.95	38173.15	25129.42	24646.78	27192.24	27932.52	26918.5	34390.64	27932.52	26859.68	41059.29
70	48717	36880	36880	29020	28175	31231	30562	30615	38692	30562	30623	44622	55548.25	43905	43905	29641.75	29150	32117.5	32457	31629	40439.75	32457	31678.75	47489.25	57604	43905	43905	29915.5	29543	32581	33048	32143.5	41284	33048	32049	48759	59743.5	45310	50930	30386	29984.25	33057.25	33645.5	32546.5	41933.5	33645.5	32488.25	50633	63999	60765	59360	31584	30857	34216	36024	34442	44113	36024	34203	56227	57421.79	45310	45886.05	30044.22	29566.46	32571.69	33143.14	32127.1	41220.34	33143.14	32057.25	49055.32
80	61101	42130	42130	33342	32767	36118	36764	35751	45227	36764	35912	51898	68613.5	50155	50155	34620.5	33857.75	37241.5	37987.5	36834	47023.75	37987.5	37000.75	55518.75	71009.5	50155	50155	34952.5	34467	37550	38598	37407	47663.5	38598	37495.5	57339	73570.75	58180	58180	35493	34819.75	37991.25	39339.5	37962	48212.5	39339.5	37968.75	59253.25	79192	66205	66205	36458	36469	39653	41842	39321	49779	41842	39113	63121	70869.47	52771.15	53477.35	35022.73	34404.73	37606.43	38743.9	37438.36	47597.71	38743.9	37457.77	57337.97
90	73781	49185	56405	38703	37821	41435	42036	40623	51197	42036	41066	58720	80854.5	56405	56405	39722.25	38959.5	42517.25	43225	42000.25	53445.75	43225	42019.5	63734.25	83553	59112.5	58210	40110	39392	42888.5	43849	42498	54212.5	43849	42510	65414.5	85419.75	65430	65430	40502	39985.5	43392.25	44957	43039.75	54905.25	44957	42953.5	66992	94825	74455	74455	41936	41358	44684	48750	44347	56858	48750	44509	73344	83182.78	61170.2	61278.5	40108.63	39414.66	42937.97	44154.14	42523.24	54233.45	44154.14	42509.42	65612.34
100	81667	62655	52630	43774	42555	47169	47147	46198	58294	47147	46581	66162	93721	62655	62655	44829.25	43658.75	48125	49077	47407	60482.75	49077	47382.5	71742.5	96131	72680	72680	45254.5	44350.5	48494.5	49782	48050.5	61161	49782	47949	73874	100509	72680	72680	45926	45024.5	48981.5	50561.25	48719.75	61907.75	50561.25	48496.75	75249	109225	84710	82705	47501	46983	50180	53599	50118	64322	53599	49917	80923	96891.48	69792.8	69291.55	45378.95	44385.34	48523.84	49941.39	48076.24	61153.05	49941.39	47974.86	73716.74
