States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	0.017191	0.014201	0.013985	0.012865	0.013295	0.013891	0.014579	0.013161	0.068381	0.014843	0.058422	0.64024	0.0179125	0.0154185	0.01508175	0.014783	0.01420275	0.0152725	0.01601425	0.015217	0.104868	0.01654975	0.102136	0.922824	0.018252	0.026808	0.0283445	0.016828	0.015138	0.017276	0.0165495	0.015897	0.124996	0.017527	0.115577	1.021918	0.0186495	0.0277935	0.02930375	0.018351	0.0167405	0.0188085	0.017229	0.0166265	0.14596325	0.0184305	0.1500895	1.1474	0.029748	0.039501	0.04476	0.031198	0.020139	0.024757	0.029937	0.026295	0.244753	0.022289	0.279076	1.591448	0.01852107	0.02395981	0.02434101	0.01698681	0.01554397	0.0173894	0.01693578	0.0163085	0.12990541	0.01763403	0.12782513	1.04258969
20	0.048554	0.055474	0.058653	0.037907	0.031136	0.039833	0.035976	0.034704	0.266353	0.037128	0.231006	2.770986	0.04940425	0.058119	0.0622155	0.044966	0.03975625	0.04612125	0.03740625	0.03684025	0.3981145	0.039101	0.37495275	3.6733465	0.049989	0.083368	0.092333	0.049314	0.0426545	0.04895	0.0387385	0.0382895	0.4366045	0.040407	0.4771015	4.048341	0.0504765	0.085592	0.0950525	0.05414925	0.0466235	0.05237375	0.03989975	0.04051	0.4973535	0.04212225	0.5932615	4.533465	0.055779	0.130394	0.153495	0.072645	0.05955	0.058591	0.046309	0.053065	0.757466	0.04663	0.92175	6.436284	0.05021327	0.0756156	0.08324572	0.04983163	0.04334895	0.04923864	0.03889336	0.03887328	0.44879718	0.04079255	0.4929887	4.14331063
30	0.090236	0.091157	0.102135	0.080371	0.068905	0.075045	0.059478	0.057416	0.705142	0.064477	0.876058	8.074382	0.092112	0.1331055	0.15105625	0.0914795	0.08007975	0.0874965	0.062614	0.0659325	0.86449125	0.06850075	1.2759725	9.5675385	0.093576	0.1352555	0.1541575	0.0957665	0.084887	0.0901245	0.063654	0.06846	0.9289645	0.0700015	1.481704	10.5162125	0.09509675	0.136922	0.15730925	0.100848	0.0884335	0.0950705	0.0650545	0.07136075	1.047685	0.072672	1.7213015	11.411941	0.100517	0.182565	0.220104	0.112678	0.107035	0.111599	0.074472	0.078856	1.299669	0.084603	2.55229	17.322446	0.09377701	0.14070398	0.16059151	0.09606979	0.08470646	0.09126994	0.06394443	0.06848318	0.95456394	0.07050571	1.522568	10.69520137
40	0.141835	0.175122	0.198939	0.127081	0.112708	0.123555	0.084927	0.087936	1.171215	0.093314	1.817688	13.689318	0.14707775	0.18081125	0.20583925	0.13910275	0.12571475	0.13629025	0.09065325	0.0954685	1.42684675	0.09928125	2.78796875	16.65229875	0.1495185	0.2300995	0.263192	0.1470795	0.129851	0.1408325	0.09194	0.0983195	1.5431665	0.1014625	3.160658	17.6533145	0.151905	0.2384195	0.276075	0.15456425	0.13551475	0.14512875	0.09323275	0.10233525	1.6731305	0.1041165	3.61560125	19.6755185	0.15836	0.296512	0.343702	0.181961	0.152327	0.172191	0.113501	0.119159	2.045403	0.122212	5.179913	24.407571	0.14971718	0.21213802	0.2444087	0.14788477	0.13056335	0.14146116	0.09226916	0.09935513	1.55623349	0.10188743	3.24113433	18.25081106
50	0.209312	0.220224	0.25468	0.168843	0.154001	0.169316	0.110471	0.127445	1.632635	0.121369	2.788724	16.711797	0.22267725	0.2485035	0.298944	0.206004	0.1799185	0.18996525	0.11967325	0.14671725	1.89190775	0.1324055	5.65719725	30.97275225	0.2300825	0.307183	0.3653705	0.2254905	0.19269	0.198969	0.124727	0.153734	2.1477735	0.1444095	7.900724	36.32468	0.236456	0.318913	0.391082	0.24027	0.20337875	0.2106235	0.132428	0.16266475	2.30262	0.1513755	10.42893225	43.7953565	0.253248	0.436106	0.509609	0.299701	0.234774	0.240722	0.151244	0.189892	2.840381	0.184208	14.718699	69.674017	0.22985233	0.29623454	0.355828	0.22491595	0.19302534	0.20037596	0.12629388	0.1542548	2.11810044	0.14264297	8.17128246	38.09202554
60	0.295918	0.305793	0.337279	0.242546	0.226168	0.230627	0.155636	0.170385	1.919216	0.166559	3.988631	27.181472	0.31472025	0.41969175	0.48106225	0.297881	0.2595055	0.26390925	0.164516	0.1910615	2.34902525	0.18625425	8.50452275	43.7244125	0.325167	0.433631	0.51468	0.3155915	0.2733265	0.277957	0.174149	0.2017615	2.5731395	0.1973505	11.9291305	55.0116205	0.33225675	0.4463745	0.5375125	0.33063875	0.28297525	0.2913955	0.180176	0.2111665	2.83573225	0.20617	14.83278625	66.169691	0.387051	0.551715	0.696083	0.424894	0.350245	0.337622	0.212969	0.263254	3.636346	0.254403	29.716095	129.627291	0.32393619	0.42889404	0.50993503	0.31588799	0.2727944	0.2793156	0.17407524	0.20267183	2.61748185	0.19822335	12.53473142	57.84922451
70	0.374941	0.368523	0.413258	0.310903	0.277645	0.279541	0.167604	0.200737	2.54853	0.184366	6.630681	34.900527	0.3892175	0.48999025	0.553442	0.334777	0.30064425	0.31649825	0.1936325	0.223866	2.9274025	0.2092835	8.48383575	43.5785615	0.393949	0.495265	0.5629195	0.3491945	0.308638	0.3239445	0.197194	0.233464	3.228375	0.2128625	9.845685	47.5024365	0.399611	0.505273	0.5819205	0.361485	0.31844375	0.3317455	0.20016125	0.24323525	3.59549825	0.21979075	11.40481575	51.5417465	0.414158	0.63344	0.72406	0.396338	0.344935	0.367681	0.21204	0.263797	4.669834	0.231233	17.859293	76.899582	0.39443748	0.51198097	0.58320634	0.3487633	0.30952247	0.32481921	0.19708061	0.23411306	3.27882805	0.21430085	10.1192959	48.30769243
80	0.473865	0.429816	0.490843	0.363159	0.327964	0.336336	0.196863	0.25236	2.964303	0.208483	8.289226	53.487048	0.5115575	0.5671165	0.65333175	0.4149215	0.37132275	0.38221025	0.22614275	0.279729	3.38071225	0.250587	12.419415	65.91964725	0.51777	0.580329	0.6642105	0.4271935	0.381335	0.3926395	0.2312905	0.288156	3.5263	0.2546515	13.723821	73.031908	0.52395175	0.6986255	0.80527325	0.444906	0.38890675	0.4024035	0.2347025	0.296537	3.7203035	0.25887025	15.561709	80.93129925	0.543468	0.840212	0.965522	0.47709	0.416228	0.4304	0.246042	0.324388	4.822251	0.27132	21.23822	113.027179	0.51626102	0.61586084	0.70636079	0.42768208	0.37910965	0.39206899	0.22973594	0.28814162	3.57819961	0.25302112	14.17355211	74.77195364
90	0.578574	0.573945	0.676082	0.413072	0.372111	0.366148	0.211365	0.282148	3.65986	0.235835	11.580585	60.431594	0.66235675	0.67052575	0.781766	0.5019695	0.44469825	0.460025	0.26565225	0.34527675	4.2058865	0.29019675	16.67096725	99.38798875	0.6799635	0.692243	0.825597	0.532584	0.4675925	0.477057	0.275765	0.363648	4.3563315	0.308148	20.40137	117.7074575	0.6939425	0.82700575	0.95625575	0.56069325	0.48271425	0.49012425	0.28526275	0.375383	4.612719	0.32150725	24.1094605	144.9701315	0.738474	1.009867	1.178279	0.614159	0.53254	0.564721	0.309115	0.480785	5.134092	0.382299	36.315938	199.329618	0.677638	0.73740202	0.86344241	0.53110039	0.46423615	0.47494268	0.27407735	0.36192222	4.39278358	0.30562285	20.77110428	121.642616
100	0.682032	0.638356	0.719871	0.506644	0.453376	0.462125	0.258551	0.341632	4.377228	0.28283	17.615364	113.301992	0.7336335	0.731023	0.84498625	0.561926	0.5041525	0.50907575	0.29656625	0.39596575	4.77801625	0.328633	24.57051375	150.2055608	0.7425415	0.800774	0.932962	0.5796585	0.5177535	0.529298	0.303868	0.408084	4.9437235	0.335472	26.5647215	164.382117	0.75535625	0.907919	1.0437315	0.60143125	0.53306625	0.5413805	0.30777275	0.41555075	5.20748625	0.341016	30.703259	176.5599385	0.795388	1.106366	1.245169	0.637248	0.562241	0.585676	0.319852	0.437091	5.991077	0.35525	42.510327	236.162854	0.74388136	0.81566311	0.94190833	0.58007864	0.51555796	0.52567529	0.30028848	0.40437143	4.9973133	0.33246625	27.5294452	163.9222049
