States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	1295	1228	1228	1024	1024	983	1451	1263	1715	1465	1199	1685	1503	1484	1484	1112.25	1113.75	1038.5	1561	1376	1833.5	1626	1393	1946	1596	1740	1894	1227	1268	1083.5	1652	1446	1913	1698	1448	2118	1730.5	1996	1996	1344.75	1417.25	1170.25	1811	1513	1999	1836.5	1515.5	2279	2361	3471	6348	2400	3658	1959	4590	1859	3167	4287	1945	4177	1634.83	1899.16	1917.55	1258.49	1311.84	1125.05	1781.12	1460.78	1961.84	1792.5	1463.14	2183.7
20	4407	3440	3440	2509	2546	2360	3823	3205	4295	3859	3321	4539	4797.5	4452	4452	3135.25	3091.25	2525.5	4040	3524.5	4622	4122.5	3514.5	5126	5021	4958	4958	3325.5	3304.5	2596	4247	3649	4762	4283	3591	5339	5305	5590.5	5464	3550.5	3537	2754.25	5000.25	3763.5	4938	4559	3685.5	5749.5	6025	7873	10018	4826	5461	3795	6484	4059	6611	5879	3959	7101	5069.27	5191.81	5072.58	3351.79	3343.36	2662.96	4515.34	3641.4	4833.14	4394.82	3598.08	5427.32
30	9563	7408	6652	4922	4756	4086	6459	5687	7355	6583	5525	7935	10366	8739	8164	5624.75	5311.5	4273	7116	5939	7875	7097.5	5900.5	8683.5	10803	9676	8920	5900	5679.5	4364	7760	6115	8057	7361	6011	9281	11191.75	9676	9676	6301.25	5999.5	4516.5	8661	6252.5	8289.5	7831	6109	9834	12416	15422	16178	8441	8231	6379	11510	7537	11761	10081	7403	12759	10829.81	9443.25	8854.11	5984.42	5704.93	4451.25	7929.39	6130.18	8179.64	7497.54	6022.7	9327.16
40	16453	10623	9858	7888	6957	5888	9431	8047	10821	9589	8239	11475	17924.5	12876	11870	8622	7950.75	6132	10129.5	8596	11297.5	10170	8478.5	12657	18605	13882	12876	8933.5	8325.5	6244.5	10909	8761	11489	10521	8614	13215	19285.5	14888	14707.25	9390.75	8872.75	6463	12516.25	8932.5	11769	11118	8791	13946.5	22913	18671	20683	12848	13361	8230	15422	10331	14685	14663	10255	17623	18628.98	13942.97	13305.82	9113.37	8448.55	6341.73	11459.04	8809.64	11629.62	10832.22	8668.74	13368.3
50	24969	14820	13564	10154	9419	7718	12487	10931	14257	12593	10807	15383	27663	17332	16076	11851.75	10597.75	8082.25	13245.5	11505	14968.5	13265.5	11209	16799.5	29128.5	18588	17332	12347	11150.5	8313	14558	11689	15272	13627	11370	17468	29915.5	20032.5	19392.25	12868.5	11846	8571.5	16393.5	11905.5	15618.5	14590.5	11563	18197	32641	24567	25823	16657	14582	10123	23378	12645	18491	20309	11999	22403	28818.65	18912.74	17821.45	12434.64	11312.7	8390.38	15026.62	11699.92	15398.66	14081.22	11382.1	17606.58
60	36757	17770	16264	14038	11706	9853	16007	13591	17995	16137	13517	19331	39833	21927	20782	15363.75	13542.75	10173.5	16581.5	14451.5	18743.5	16645.5	13953	20585	41142.5	23433	22288	15902.5	14306	10453.5	19845	14651	19069	16961	14194	21383	42500.5	25029.25	23794	16431.75	14966.25	10652.5	20906.5	14926.5	19463	17743.5	14404.5	22204.5	45435	29457	32228	18397	16185	12044	25254	15597	21499	22313	14845	26337	41196.39	23496.04	22405.6	16011.73	14251.81	10473.91	19027.06	14663.54	19185.46	17377.38	14184.3	21556.34
70	49073	22476	18964	17246	14707	11723	19229	17059	21633	19265	16429	23277	55154.25	25988	24232	19455.5	16184	12426.5	20375.5	17567.5	22717.5	20255.5	16959.5	24743.5	56155	28798	25988	20078	17341.5	12659	22284	17832	23081	20655	17194	25495	58525	30835	29184.25	20622.75	18049	12862.5	24814.5	18173	23416.5	21332	17421.5	26781.5	61557	34768	37859	22811	20685	14269	29046	19095	26589	27269	18171	32371	56428.35	28377.14	26828.88	20094.44	17272.06	12692.58	22747.24	17907.44	23176.76	20951.4	17203.64	25825.64
80	66157	25676	25676	21363	17244	14045	21999	19687	26023	22225	19463	27571	72731	31213	29688	23107.75	19586	14635.75	23596	20703.5	26757	23839.5	19922.5	28908.5	74524	33219	31694	23817.5	20524.5	14886	24909	20948	27286	24333	20260	30021	76081.5	35225	35706	24605.25	21865	15156.75	29225.5	21198.5	27753	25041	20438.5	31082.5	80835	43249	47261	27641	24027	17562	34164	22589	31983	28991	21091	34563	74336.8	33014.23	32758.15	23886.61	20681.16	14954.92	26357.06	20956.66	27338.76	24530.62	20202.94	30124.08
90	80673	30591	28876	24484	20160	16556	26049	23195	29751	26441	22431	30899	90549.75	35644	33388	27126	22874	16964.25	27440	24008	30987	27189.5	23094	33464.5	93338.5	37900	37359	27889.5	23824.5	17279	32402	24322	31483	27666	23448	34248	96415.5	39750.25	41871	28796	24907	17569.25	33319.5	24689.5	32040.5	28341	23704.5	35058	104431	48278	48639	30868	30278	18315	36998	25425	33405	35709	24441	40475	93627	38032.02	37931.77	27953.49	23951.3	17311.73	30666.98	24345.04	31561.72	27971.08	23420.64	34363.24
100	104881	34582	32076	29084	23763	18651	29541	26913	33827	29857	25513	35805	112283	41398.75	39594	31350	26140.5	19392.75	31293	27546.5	35293	30808	26202	38148.5	115298	44005	42852	32104	27366.5	19681.5	37096	27884	35874	31394	26517	39120	118545.75	46511	48616	33028	29155.5	20087.25	38029.5	28200	36494	32323.5	26786.5	40218.5	131447	54029	56535	36437	32474	21779	43252	29193	40393	36433	27485	44547	115899.74	43492.62	43956.66	32181.05	27647.07	19775.31	35059.35	27885.36	35950.32	31708.04	26515.3	39291.32
