States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	1435	2306	2306	2429	2311	2192	1025	1071	1000	1025	963	335	1746.75	3587	3587	2733.75	2741	2436.5	1093.5	1289.75	1171.75	1093.5	1166.25	518.25	1895.5	4868	4868	2837	2853.5	2563.5	1198	1407.5	1284	1198	1256.5	606	2102	4868	4868	3048.5	3056.75	2717	1518	1546	1411.5	1518	1349.25	693	2656	7430	7430	3870	3678	4175	2390	1999	1945	2390	1698	1474	1922.62	4624.1	4552.26	2894.98	2895.54	2609.37	1317.5	1435.51	1310.61	1317.5	1261.11	615.42
20	5181	7087	7087	7049	6733	5957	2175	2675	2559	2175	2349	846	6276.5	9618	10023	7806.5	8063	6615.5	2683.25	3127.5	2969.75	2683.25	2556.75	1174	6687	12149	12149	8205	8420.5	6857.5	3028.5	3276	3163.5	3028.5	2687.5	1327	7058.5	12149	14680	8485.25	8756	7116.5	3346	3619.75	3390	3346	2787.25	1473	8369	15085	17211	11044	10255	8921	4230	4096	4746	4230	3124	1793	6695.24	11232.78	12165.2	8204.66	8395.84	6870.19	3028.88	3333.65	3192.45	3028.88	2691.27	1319.67
30	11526	14368	14368	12320	12096	10836	3600	4693	4505	3600	3532	1301	13799.75	18149	21930	14082	14446	11490.75	4275	5284.5	5151.5	4275	3954.25	1808.75	14649.5	18149	21930	14629	14902.5	11768	4874.5	5553	5394	4874.5	4118.5	2024	15481	21930	25711	15346	15534	12069.75	5140.5	5841.25	5657.5	5140.5	4256.5	2163	18106	30097	29492	18295	17821	15031	6559	6999	8025	6559	4686	2750	14665.74	19222.81	22779.97	14811.74	14977.12	11807.74	4797.64	5588.05	5444.2	4797.64	4111.65	2000.48
40	20774	14892	19923	19129	18800	15786	4824	6882	6701	4824	5117	1803	24097.5	24149	29180	21456	20817	16470.5	5723	7679.5	7526.25	5723	5326.5	2463.25	25743	24954	34211	22584	21742.5	16761	6491	7958	7779	6491	5532	2706.5	27308	29985	34211	23764.5	22637.25	17153.5	7016.5	8299	8163.75	7016.5	5711	2937.5	31078	35016	44273	33900	28030	19188	9361	10251	9832	9361	6352	3920	25778.6	27330.62	32093.96	22932.29	21830.19	16852.77	6465.9	8017.55	7864.49	6465.9	5549.76	2700.81
50	33789	30149	23868	26500	25867	20228	6345	9116	9149	6345	6041	2120	38866	36430	36430	29884.75	28109.75	21815	7744.25	10359.25	9969.25	7744.25	6825.5	3318	41496	36932.5	42711	31822.5	29300.5	22135.5	8404.5	10765.5	10461	8404.5	7063.5	3460	43219.5	42711	48992	33060	30435.75	22607.25	8844.75	11199.75	10835.25	8844.75	7240	3696	48021	56278	55273	44943	36270	24348	10313	11994	12099	10313	7800	4777	41138.6	38404.76	41791.47	31974.54	29346.88	22222.97	8353.21	10753.73	10461.78	8353.21	7023.04	3503.56
60	46487	29823	29823	35668	32953	26008	8301	12050	11658	8301	7819	3521	56451	43680	44885	39509.5	35841.25	27154.75	9460.25	13018.5	12537	9460.25	8165.25	4060.25	59270	51211	51211	41558	36992.5	27529	10146	13494	12953	10146	8439.5	4369.5	62322	52416	58742	44226.25	38305.5	28055.75	10747.25	14099.25	13355.75	10747.25	8610.5	4694.25	68340	67478	73804	50726	44167	29461	12682	15173	15853	12682	9218	5605	59194.44	49057.15	52129.79	41880.47	37130.19	27607.92	10128.9	13545.09	12994.46	10128.9	8410.06	4344.03
70	65258	42149	42149	47088	41296	31414	9229	15033	14219	9229	8598	4060	77568.75	57867	59711	51365.25	43648.25	32708.25	11019.75	16266.25	15124	11019.75	9664	4825.75	80633.5	61116	68492	54023.5	45600	33014.5	11740	16790.5	15656	11740	9860	5051	83227.75	68492	68492	56108	47182	33459.5	12487	17254.25	16096.5	12487	10028.75	5406.5	91156	77273	86054	63486	51450	35964	13872	18953	17826	13872	10623	6363	80486	60908.75	65495.93	54035.23	45551.66	33129.92	11782.72	16759.1	15679.8	11782.72	9820.27	5086.17
80	91669	49754	48149	55638	49323	37258	11303	17881	16439	11303	10390	4336	101599.75	68211	68211	61151.5	52105.75	38235.75	12807.75	19012	17796	12807.75	11066.75	5334.5	105505.5	69816	78242	64505.5	53871	38762	13394	19472	18269.5	13394	11251	5700	109518.25	79847	78643.25	67761.25	55440.25	39191	14049.75	19898.75	18732.5	14049.75	11448	6080	124157	99909	108335	77545	59264	42274	15576	21107	21024	15576	12681	7105	105246.31	72805.22	73691.95	64919.61	53929.45	38789.98	13408.96	19479.32	18311.56	13408.96	11281.31	5716.98
90	114247	65430	54149	64308	55627	42739	12786	20729	19231	12786	11912	4467	126854.75	78516	76711	73648.5	60109.75	44207.75	14548.75	22213	20696.75	14548.75	12576	5982.25	132785.5	87992	87992	76559.5	62744	44638.5	15150.5	22737	21284.5	15150.5	12797	6337.5	139193.75	89797	99273	81551.25	64560.75	45113	15852.75	23225.25	21694	15852.75	13005.25	6789	147134	112359	110554	89507	71527	47084	17471	24745	22953	17471	13492	7734	132744.06	87161.74	84675.4	77020.95	62830.73	44649.94	15196	22777.32	21215.51	15196	12762.33	6358.14
100	142923	72680	60149	75843	64421	48706	14538	23910	22016	14538	13089	5807	157377.25	97742	85211	85805.25	69396.75	49886.75	16471.25	25373.25	23521	16471.25	13934.5	6671	164554	99747	97742	88648	71896	50267	17105	25954	23991.5	17105	14148	7089	170253.25	110273	110273	93088	74876	50819.25	17739.5	26665.5	24603	17739.5	14364	7469.25	190484	135335	135335	106461	83671	56024	19756	28128	27663	19756	15051	8522	164151.84	101997.55	94493.98	89374.87	72102.38	50383.87	17128.34	26011.05	24104.71	17128.34	14156.97	7068.66
