States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	7844	7620	7620	7283	7283	7283	7856	7856	6318	6194	6912	5799	8231.5	7800	7800	7652.75	7652.75	7866	8513.5	8304	7436.25	6675	7656	6289.5	8364	15041	15041	7877	7865	9022.5	8679	8445	8104	6985	7858.5	6541.5	8531	15231	15231	8769.75	8764.5	9816.5	8814	8657	8789.25	7249.5	8095.5	6714.5	8970	22662	22662	10442	10442	13118	9580	11385	11787	8174	9216	7362	8375.02	12735.86	12735.86	8206.05	8195.58	9142.79	8677.53	8533.75	8179.34	6981.17	7882.68	6524.2
20	18002	32291	32291	17000	17000	21582	19048	18224	19068	14833	17122	13903	18342	33051	33051	21399.5	21399.5	24574	20147.75	18762.5	22045.5	16009	17789.5	14663	18450	48702	48702	22618	22646.5	26187	20524.5	19178	23317	16489	18280	15066	18630	49282	49282	23667.25	23820.25	28231	20848.25	19930	24762.75	17013.25	18843.5	15521	19170	64733	64733	29442	29442	31905	22066	21893	28706	18882	20712	17049	18484.08	43381.75	43381.75	22687.28	22699.87	26488.26	20539.8	19417.63	23485.62	16512.76	18394.37	15118.05
30	28190	50491	50491	35731	35731	40398	31641	28650	34871	24299	26978	22491	28550	75902	75902	39867.25	39867.25	45290	32765.5	29549.5	39176	25673.75	28174.75	23564	28730	76482	76482	41555.5	41594.5	47415.5	33317.5	30072	40731	26312.5	28741	24238	28910	78222	78222	42972.25	42972.25	49592.25	33738	31075	42183.25	27043.5	30009.25	24844.25	30350	103273	103273	48877	48877	55406	36412	34977	46354	29855	32923	27152	28736.94	80064.54	80064.54	41524.24	41521.69	47505.04	33298.69	30444.76	40753.49	26382.73	29089.66	24296.09
40	38290	101942	101942	55093	55093	63000	44100	39678	53529	33755	37010	30253	38830	104262	104262	61055.25	61055.25	69547.5	46107.25	40928	58319.5	35875	39119.75	32806.75	39100	135573	135573	62921	63051	71068	46740.5	41896.5	60019.5	36534.5	40095.5	33427.5	39370	139473	139473	65354.5	65354.5	74290.5	47273.5	42925	61385	37286	40864.25	34020.25	40270	176064	176064	73212	73212	80602	48955	45686	66141	39864	43926	35435	39085.6	123152.34	123152.34	63249.15	63200.26	71656.86	46760.77	42035.07	59918.03	36584.45	40052.19	33462.94
50	48570	130882	130882	75614	75614	87462	57807	50978	71702	44607	48052	40753	49470	134797	134797	84668	84640.5	94217	60114	53000.5	77458.75	46246.75	50657	41864.25	49830	176453	176453	87342	87179	97370	60671	54204	79905	47251	51845.5	42801	50190	179573	179573	90456.75	90255.75	99452	61415	55358.25	81498.5	48231	53138	43610.5	51630	266475	266475	95543	95543	111878	63380	59208	87350	50282	58527	46310	49838.81	168744.49	168744.49	87434.96	87310.24	97347.74	60784.88	54334.41	79830.48	47240.29	52088.13	42835.09
60	59570	160982	160982	104932	103949	112536	72019	62237	91862	54250	59393	48449	60110	214993	214993	110230.5	110000.75	120070	74339	64801	97762.75	57192	62670.5	51378.25	60650	216553	216553	111947.5	111947.5	123837	75194.5	66154	99846	58252.5	63788.5	52371	61010	218893	218893	115750.75	115750.75	127603	76066.25	67615	102929.75	59527.25	65178.5	53493.75	62630	276264	276264	127195	123911	141730	78607	73043	109510	62192	68526	56345	60642.8	215090.56	215090.56	113124.73	113066.41	124200.14	75190.68	66481.97	100294.93	58276.46	63900.96	52527.4
70	69850	192242	192242	131050	130751	144370	86380	75033	114757	65112	71313	57893	71110	255873	255873	137449	137279.75	149617	88889.5	77413.5	119663	67812.75	74749.75	60912	71830	258993	258993	140056	139994.5	154259	89895.5	78981.5	121910.5	69009	75877.5	61946	72235	262113	262308	143928.75	143509	157161.5	91072.75	80899.5	124708	70092.75	77898	62904.5	77155	329304	329304	149756	151314	172152	93290	85209	134401	73851	81714	66995	71915.02	268406.47	269048.78	140441.4	140324.97	154453.5	89941.18	79348.01	122479.16	69099.68	76129.09	61920.63
80	81030	222342	222342	156351	156351	167452	100834	87360	133380	74429	84093	67772	82290	296753	296753	166250.75	165784.75	181323.5	104082.5	90516.25	142814.75	79737	87282	71180	82830	299093	299093	170862.5	170628	185022	104870	92531.5	145081	80936	88381	72272.5	83370	370584	370584	174081.25	174035.75	187874.5	105720	93957.25	147190.75	81950.75	90243.75	73508.75	93248	446775	446775	183932	182933	203066	108468	100002	158741	86461	95983	76331	83284.25	323534.65	323534.65	170528.33	170057.05	184816.56	104902.7	92464.13	145102.96	80912.7	88743.85	72231.67
90	92390	332173	332173	183696	183696	202424	116552	99901	158110	87617	96105	78059	93470	336853	336853	196205.5	194795.75	211749.5	118953.75	103851.25	165613.75	91071.25	100134.25	81378.75	93920	341923	341923	200466	199510.5	216242	120146	105247	167813	92268	101310	82708.5	94910	421664	421664	204320.75	203533	220662	121036.25	107590	171218.5	93680.75	103599.5	83920.75	106678	502155	502155	215527	215527	232776	123595	115728	179053	97093	109896	88707	94835.69	375994.35	376820.66	199778.65	199054.95	216025.76	120019.77	105782.12	167909.13	92399.11	101769.93	82654.4
100	103390	372273	372273	216364	215044	231672	131898	112208	178810	98410	108284	88715	105325	380853	380853	227811	226692.25	245102.5	134927.75	117253.25	188742	102774	113139	92807.75	108451	468334	468334	232211.5	231451.5	249272	135646	119146.5	192026	104223.5	115063.5	94122.5	111430.75	475684	475684	237180.5	235700	254981.5	136643.25	121305.25	194456.25	105705.5	116860.25	95320.5	116145	572875	572875	249141	249141	266354	140557	128099	200789	108419	123228	97995	108530.92	431251.63	431251.63	232184.99	231412.19	249200.56	135682.57	119309.03	191409.24	104155.65	114985.79	93940.1
