States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	96262	92600	92600	90926	90926	91801	99032	98860	78633	74088	91115	72476	100422.5	183131	162298.25	94594.25	94594.25	106250.5	102861	102950	90635.5	84489.75	96928.75	80486.5	101967	190731	190731	104105	100984	116239	105097	107243	100534	87633	100436.5	84036	103188.5	194531	194531	112149.5	112992.75	130051.5	108532.25	115833.75	108169.75	90175.75	108156	86432.5	117432	296862	296862	132437	136451	162583	119437	159319	132818	102164	142070	98683	102126.56	173642.11	172696.8	104547.46	104735.34	117235.26	105847.77	111241.16	99915.6	87703.75	104366.16	83950.12
20	215176	395531	395531	220689	220689	270656	232362	231442	235786	204378	218310	190509	220700	549579.25	592062	272462.75	271954.75	315244.5	239463.5	254134.25	268697.5	215204.75	242120.5	203960.75	224300	603662	603662	286022.5	286022.5	334852	243870.5	263482.5	283764	220909	257574	210267.5	236233	615262	615262	306893	307319.5	359958.5	251901	277273.75	301314.25	228961.75	271039.75	216798.25	276596	835393	835393	386436	368511	444162	271253	336148	352702	249872	313085	239323	230156.11	582960.28	582980.28	289848.48	288863.4	339851.35	245886.66	267003.15	285310.85	222239.19	258121.81	210901.12
30	337900	630731	630731	393918	411175	477760	366780	369884	405867	325870	367869	312707	367818.25	933662	933662	489886.5	492392.25	552106	380828	408354	459595	349140	398007	332950.25	390115	948162	948162	510029.5	514137.5	589623	389722	425387	480698	359532	420672	340591	410482.5	1236393	1238343	540848	544209.75	614463	397248.25	442838	499411.75	369230.5	435240.5	348548.75	521789	1603724	1603724	664966	663470	729130	423814	496822	565667	396066	491534	378537	391844.81	1043739.23	1043759.23	514439.42	519591.63	589799.99	390326.29	426990.56	481512.3	359878.93	420582.11	341212.12
40	496392	1252062	1252062	694880	687838	762754	514109	527338	619539	470520	518914	447545	569333.25	1281062	1281062	751794	762231.75	842861.5	534970.5	573853	677105	495929.75	558660.75	473806.75	606989.5	1691993	1688093	777688.5	783614.5	879217	543629.5	600650	697858.5	508940	589082	486168	659459.25	1715393	1707593	809130.25	835984	924327	563469.5	627099.75	729554.25	523194.75	617810	498854.5	838713	2173324	2173324	927203	942909	1047146	617814	732867	790802	562214	700193	530231	614445.22	1597040.25	1575573.7	783565.83	795115.36	887299.19	549698.58	603015.83	703671.65	510658.96	590376.93	486944.25
50	689390	1599462	1599462	962103	985391	1036788	675772	692931	836977	619793	665743	593041	815153.25	2137843	2010410.25	1041225.75	1058976	1145293	694374	752057.25	900848.5	646917.5	737248	615377.5	863551	2155393	2159293	1076321	1093220	1181923	706465.5	779107	921164.5	661446	764105	626046.5	936742.5	2178793	2186593	1110233	1127135.75	1228792	718949.25	803739	944931.5	672840	781776.5	637482.25	1088502	2733124	2723324	1194535	1232435	1390536	829303	897491	1065212	727219	845777	696857	879634.35	2086673.35	2076262.73	1076974.86	1094553.51	1187552.48	709697.05	780407.18	923741.34	663264.04	761120.37	628992.38
60	972336	1941062	1952662	1269447	1280898	1388392	831567	851394	1083805	779887	833404	729349	1114198.5	2618793	2610993	1349442.75	1384258.75	1481810	854339.5	922656	1135243	801029.75	913405.5	763466.5	1203142.5	2642193	2642193	1381461.5	1423600.5	1520389	871643.5	969598	1153768	816662.5	943240.5	776700	1287923.5	2720193	2675343	1427110.75	1468428.25	1545125.5	891475	997257.5	1180807.25	833729.25	973278.75	790292.5	1559181	3400724	3400724	1571420	1552690	1732740	970885	1102980	1261564	899409	1085829	841120	1211893.55	2737160.65	2697768.79	1389899.15	1425666.25	1519026.22	875435.54	964903.98	1160032.71	820307.31	943088.69	778267.7
70	1201583	2358062	2358062	1567045	1607617	1700716	988057	1002196	1303216	912996	1009061	873364	1487634.5	3097793	3097793	1667717.75	1696351.75	1799773	1022507.5	1109077.75	1364884.75	965289.25	1094532.5	908169.25	1580793.5	3128993	3121193	1711274.5	1740603	1857397	1037609	1141927.5	1398278.5	979670	1125963	922403.5	1694688.25	3864974	3167993	1749427.25	1783423.75	1922479	1070261.25	1181920.75	1430115.75	1003415.75	1159187.25	944944.75	1984931	3989924	4599655	1890578	1901496	2093068	1186999	1294937	1531007	1108894	1278810	1004215	1588409.57	3355993.61	3270015.2	1715482.02	1742732.37	1863110.12	1051762.9	1146999.87	1399314.38	986114.08	1126056.43	928360.03
80	1616625	3537793	3537793	1952041	1945300	2017832	1164412	1225357	1529258	1092085	1183995	1036865	1875344	3600193	3592393	2030930.5	2057093.25	2167212	1195884.5	1297953.75	1617380.25	1131031.25	1273524	1066398.75	1965673.5	3654793	3639193	2066192.5	2099153.5	2218319	1216146.5	1345566	1644217	1145035	1299214.5	1082512	2106530.75	4490924	4481124	2107764	2147004.5	2280990.5	1238020	1380157.5	1682810.25	1164699.75	1332012.25	1101222.75	2680736	5365855	5365855	2260192	2295142	2456578	1465709	1557379	1756117	1269895	1434104	1196844	1995374.95	4052432.5	3997860.64	2073215.12	2105790.05	2221394.84	1226190.96	1341402.98	1647501.43	1152845.87	1307021.97	1086886.34
90	1803350	4016793	4016793	2272112	2295201	2424612	1304931	1389293	1791639	1241252	1371519	1172224	2301296	4085043	4086993	2375723.75	2417544.5	2561901.5	1370076.75	1501143.75	1868683.25	1293491.5	1470792	1224086.75	2406769.5	5036024	4613658.5	2428344	2481617.5	2602067	1397421.5	1551740	1900178.5	1315223.5	1510252.5	1247350	2578846	5121774	5119324	2477703.25	2543888	2642152.5	1421576.75	1588305	1930721.5	1332833.75	1541203.75	1262753	2995909	6250055	6155655	2615338	2722095	2809062	1572853	1701238	2002327	1423635	1672384	1334952	2436087.79	4646429.74	4615313.81	2432005.78	2478832.52	2598879.96	1405012.75	1547575.5	1901601.18	1316044.36	1506525.61	1244256.12
100	2372581	4519193	4519193	2641855	2617393	2728974	1488568	1577464	2011807	1386642	1533214	1357908	2748069.75	4589393	4587443	2744284	2790763	2898326	1557791.25	1701009	2125345.75	1469344	1648984.25	1394152.75	2898811.5	5679124	5688924	2822434.5	2835909.5	2961414	1575351	1754098.5	2153633	1486833	1693025	1416387	3035412	5728124	5747724	2869026	2907995	3035138	1610551.25	1783807	2198630.75	1513173	1734481.25	1438850.75	3827984	6945455	6921855	3078551	3045352	3211498	1712021	1969011	2274069	1591736	1856506	1503671	2905524.29	5332973.46	5367929.39	2814417.87	2838706.21	2964731	1583798.16	1744925.46	2156039.91	1491078.91	1695458.9	1416811.57
