States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	910	1820	1820	1239	1250	1530	910	910	894	617	860	258	973.75	2502.5	1820	1513.5	1491	1775.25	910	1049.75	1098	703.75	909	380.5	1001	2730	2730	1612.5	1603	1921	910	1129	1157.5	744.5	1004.5	425.5	1047.25	2730	2730	1700.25	1690.75	2013	929.25	1221	1218.5	790.75	1095.5	490.75	1217	3640	3640	1889	1859	2333	1066	1585	1409	969	1323	706	1017.35	2566.2	2511.6	1599.59	1585.11	1909.01	920.7	1137.94	1159.18	748.96	1017.36	434.55
20	2200	5430	3620	3618	3504	3925	1810	2017	2312	1314	1779	625	2541.75	5430	5430	3867.5	3696.75	4457.75	1810	2352	2562.5	1535	1936.5	846.75	2715.5	7240	5430	3961	3814	4647	1833	2503	2642	1594.5	2037	904.5	2798.75	7240	7240	4066.25	3966	4801.25	1864	2671.25	2740	1671.25	2222	977.5	3332	9050	9050	4487	4487	5328	2294	2942	2990	2020	2460	1256	2685.03	6461.7	6226.4	3971.2	3837.38	4645.1	1870.04	2516.63	2641.93	1604.31	2073.99	913.92
30	3794	8130	8130	6086	5656	6983	2710	3385	3886	2180	2758	1056	4845.25	10840	10840	6389.25	6059.5	7436.75	2746.5	3852.75	4089	2379	2963	1317	5149	10840	10840	6518.5	6227	7571.5	2900	4009	4231	2487.5	3113	1448.5	5432	10840	10840	6738.5	6469.75	7885	2963.25	4197.25	4358.25	2626.5	3275.75	1535.75	6545	13550	13550	7344	7282	8396	3434	5068	4675	2853	3659	1938	5118.01	11219.4	10948.4	6575.64	6279.98	7639.59	2897.44	4031.6	4231.99	2498.37	3123.26	1438.29
40	6773	14440	14440	8622	8089	10167	3610	5121	5346	3064	3690	1228	8081.75	14440	14440	9249.5	8776.25	10616.5	3802	5504.5	5740.5	3320.25	4068	1821.75	8571.5	14440	14440	9451.5	9016.5	10829.5	3880	5703	5851	3436.5	4234	1993.5	8913	18050	18050	9651.75	9228.5	11058.75	4054	5933.5	6003.5	3510.25	4409.25	2119.75	10061	21660	21660	10324	10324	12146	4573	6772	6483	4092	4943	2452	8507.09	16208.9	15884	9449.38	9014.43	10864.59	3936.47	5740.09	5871.36	3434.47	4254.12	1970.79
50	11012	18040	18040	11676	11184	13411	4510	6506	6866	3885	4889	1749	12275.25	18040	18040	12278.5	11615	13905.5	4807.25	7092.5	7370	4207.25	5207	2217	12812.5	22550	22550	12440	11901	14154	5012	7353.5	7514.5	4354	5441	2364.5	13456.25	22550	22550	12605.5	12140.75	14510.75	5186.5	7634.25	7706.5	4548.25	5589.5	2543.25	15313	27060	27060	13385	13083	15399	6016	8005	8146	5086	6118	2895	12888.8	21467.6	21061.7	12447.18	11903.26	14234.78	5036.32	7356.4	7531.7	4377.55	5428.33	2374.29
60	16403	21640	21640	14752	14126	16489	5453	7768	8653	4735	5711	2133	17860.75	27050	27050	15330.75	14756.75	17307.5	5857.25	8626.75	9093.5	5102.75	6141.5	2699.5	18553	27050	27050	15563.5	14966.5	17564.5	5998.5	8927.5	9216	5258	6375	2859	19939	27050	27050	15797.5	15325.5	17882	6191.75	9191.75	9374.75	5454.5	6706.75	3048.5	23039	32460	32460	16340	16158	18643	7262	10247	9946	6184	7437	3717	18848.36	27482.8	26995.9	15547.37	15022.02	17601.38	6055.13	8927.83	9235.97	5291.04	6431.29	2877.98
70	23028	25240	25240	18281	16995	20144	6434	9086	10296	5616	6697	2546	25330.75	31550	31550	18590.25	17851.5	20797.25	6896.5	10168.5	10782	6070.75	7351.75	3102.75	26371	31550	31550	18745	18132.5	21074	7216	10547.5	10927	6285.5	7521	3300.5	27546.5	37860	31550	18955.75	18570.25	21497	7564	10841	11095.25	6596.25	7730.75	3507.25	31029	37860	37860	19533	19433	22522	8294	11932	11807	7282	8565	4111	26441.31	32622.7	32370.3	18786.4	18173.08	21123.51	7269.96	10544.09	10943.57	6337.45	7545.76	3320.92
80	28834	28840	28840	21377	20402	23664	7487	10287	11968	6472	7952	3078	34966.5	36050	36050	21827.25	20995.25	24439	8073	11864	12575	7120	8463.75	3375.5	36179.5	36050	36050	22064	21323.5	24696	8381	12246	12718	7326	8696	3581.5	37600.5	43260	43260	22300.5	21603.5	25199.5	8629	12675.5	12882.5	7514	8915.25	3906.25	40251	43260	43260	23420	22693	26821	9844	13397	13486	8403	9551	4257	36107.15	38501.4	37852.5	22062.26	21361.35	24798.2	8367.64	12242.03	12737.3	7350	8684.39	3611.73
90	42034	40550	32440	24520	23493	26897	8542	12797	13710	7504	8834	3367	45075.25	40550	40550	25064.25	24208.75	28077.25	9003.5	13527.5	14349	7895.5	9486.75	3819	46601	40550	40550	25361.5	24548.5	28477.5	9329	13904	14514.5	8211.5	9878	4079.5	48724.75	48660	48660	25660	24857.25	28765	9658	14213.5	14664.5	8472	10103.5	4320	53329	56770	56770	26500	26086	30577	11019	15456	15646	9245	11011	5604	46883.12	44361.7	43875.1	25367.35	24567.16	28437.57	9369.58	13907.36	14487.96	8200.49	9830.69	4102.72
100	50251	45050	45050	27950	26692	30903	9322	14259	15220	8298	10211	3294	55883	45050	45050	28561.5	27301.25	31844	10143.5	15296.75	16031	8918	10683.5	4189	57211	54060	45050	28764	27649.5	32174.5	10460.5	15660	16262	9187.5	10889.5	4561	58950.5	54060	54060	29098.5	28320.75	32710	10807.5	15968.75	16478.5	9408.25	11175	4857	66128	63070	63070	29738	29303	33728	11586	17166	16885	10113	11850	5643	57472.21	50636.2	49555	28825.14	27783.97	32246.63	10449.36	15635.09	16236.92	9193.81	10938.7	4534.58
