States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	0.001058	0.001435	0.001468	0.001179	0.001145	0.001275	0.00075	0.001584	0.003613	0.002331	0.006375	0.041771	0.00117375	0.001943	0.00159	0.00132775	0.0012955	0.00147175	0.00079675	0.00182675	0.00472675	0.00276725	0.008095	0.047228	0.001227	0.0021255	0.0021985	0.001402	0.0013755	0.001568	0.0008335	0.001911	0.005227	0.002931	0.0088125	0.052736	0.0012895	0.00215575	0.002239	0.00146475	0.00144	0.00163975	0.00085725	0.002035	0.00545175	0.0031145	0.009891	0.058691	0.001431	0.002826	0.002926	0.001652	0.001594	0.001879	0.001009	0.002524	0.006777	0.003831	0.016975	0.073404	0.00122804	0.00202336	0.00205781	0.00140346	0.00137401	0.0015606	0.00083122	0.0019452	0.0051357	0.00294742	0.00903857	0.05368525
20	0.003405	0.004274	0.003247	0.003153	0.003082	0.003314	0.002225	0.004449	0.010301	0.005877	0.024556	0.176377	0.00362175	0.00454075	0.0046435	0.00345575	0.0033015	0.00371475	0.0023735	0.004765	0.01265075	0.00670075	0.0351055	0.20792625	0.0037045	0.005553	0.0048985	0.0036095	0.003453	0.003847	0.0024365	0.0050105	0.0136385	0.007113	0.0401575	0.2248985	0.00380925	0.005811	0.005996	0.00380375	0.0035705	0.00404025	0.00253925	0.00533425	0.014498	0.00751225	0.044786	0.2434885	0.004293	0.007219	0.007558	0.004219	0.004133	0.004451	0.002973	0.006354	0.017694	0.013796	0.05783	0.347127	0.00372869	0.00523209	0.00529415	0.00363386	0.0034497	0.00387242	0.00246769	0.00506213	0.01356031	0.00720049	0.04079119	0.2282672
30	0.006638	0.006911	0.007119	0.005609	0.005439	0.005788	0.00375	0.008065	0.020427	0.009405	0.07149	0.481873	0.00725325	0.00892875	0.0093245	0.0062645	0.00580875	0.006345	0.00407975	0.00901425	0.02337425	0.0110885	0.09131925	0.5525855	0.0076405	0.0091185	0.0096595	0.0065105	0.006014	0.0065115	0.0042795	0.009388	0.024936	0.0116245	0.1035115	0.5916265	0.00795225	0.00955725	0.01027625	0.006919	0.00627575	0.00679425	0.004579	0.00981875	0.0269905	0.012111	0.112679	0.6542805	0.00906	0.011687	0.013836	0.009004	0.007487	0.007654	0.005374	0.010935	0.030801	0.029348	0.159656	0.837001	0.00764532	0.00943351	0.00993458	0.00664497	0.0060791	0.00656812	0.00433838	0.00943027	0.02514016	0.01213589	0.10255754	0.60702828
40	0.010628	0.010852	0.011103	0.007618	0.007303	0.008138	0.004779	0.012538	0.0276	0.014214	0.140683	0.682731	0.0118915	0.0120735	0.0124415	0.0087795	0.0083425	0.00913775	0.00560275	0.014464	0.03191775	0.015263	0.17357975	0.94648075	0.0122745	0.012757	0.0131395	0.0090895	0.0085905	0.0094405	0.005827	0.014903	0.03343	0.016322	0.184477	1.0268855	0.012716	0.0150685	0.01537275	0.0094215	0.00882225	0.00972425	0.00600825	0.01531	0.0349995	0.0172955	0.1976045	1.11545875	0.013438	0.017846	0.01836	0.011533	0.009546	0.010364	0.00668	0.01679	0.043342	0.02235	0.288216	1.441272	0.01224727	0.01353867	0.01375936	0.0091541	0.00856057	0.00943812	0.00579057	0.0149111	0.03358156	0.0164976	0.18788958	1.03220731
50	0.017143	0.014983	0.015046	0.011347	0.010758	0.011382	0.006665	0.018862	0.037426	0.018432	0.230072	1.187076	0.01780125	0.016034	0.01615175	0.011927	0.0111675	0.011767	0.0071255	0.020471	0.041407	0.0211065	0.2579995	1.46030225	0.01817	0.018983	0.019432	0.0121775	0.0113655	0.01201	0.007302	0.02091	0.0426585	0.022325	0.2782615	1.5690425	0.0186435	0.01919675	0.0197065	0.012529	0.01162725	0.01228075	0.007469	0.0216895	0.04448875	0.02346575	0.299483	1.64375475	0.019951	0.022644	0.023471	0.013353	0.012394	0.013029	0.008548	0.023787	0.049653	0.028955	0.354974	2.239289	0.01825465	0.01822937	0.01840252	0.01221104	0.01143281	0.01204323	0.00731627	0.02105793	0.04291263	0.0223302	0.2811126	1.57986274
60	0.025768	0.019135	0.018684	0.014631	0.014124	0.014172	0.008941	0.026886	0.049075	0.025413	0.330975	1.914621	0.02773525	0.02538225	0.02540225	0.017024	0.015775	0.01588375	0.01038425	0.0303745	0.05533075	0.02836	0.38233425	2.14505775	0.028443	0.0265485	0.0266195	0.0180205	0.0166345	0.016684	0.011097	0.031597	0.0574625	0.0298085	0.4073095	2.234312	0.02950525	0.0274165	0.02740575	0.01875125	0.0173075	0.01744675	0.01167375	0.032665	0.05918975	0.0315515	0.434409	2.41173625	0.031346	0.032847	0.03252	0.020293	0.018517	0.018812	0.013323	0.035206	0.065845	0.036387	0.499986	2.710087	0.02864834	0.02649224	0.02639006	0.01787608	0.0165933	0.01666508	0.01106361	0.03152372	0.05733098	0.0299737	0.40880383	2.27149185
70	0.037052	0.026061	0.025358	0.020293	0.018567	0.018612	0.011567	0.038491	0.064826	0.035534	0.44753	2.771931	0.03982275	0.03237775	0.0317425	0.022316	0.0206685	0.02033125	0.01329925	0.04247775	0.07067775	0.038859	0.56731275	3.3425855	0.041173	0.034279	0.0337375	0.0233145	0.021639	0.021204	0.0142485	0.0440605	0.0739325	0.040721	0.6024995	3.6841	0.0432335	0.03696325	0.03637825	0.025099	0.02319125	0.02263325	0.0160505	0.04606225	0.077524	0.04234475	0.65310275	4.137114	0.04859	0.045716	0.044186	0.030134	0.027011	0.027672	0.020326	0.05384	0.092264	0.04803	0.961005	5.990713	0.04153024	0.03480835	0.03414011	0.0237814	0.0219403	0.02154751	0.01472027	0.04436868	0.0743312	0.04080766	0.62406766	3.804436
80	0.047382	0.02819	0.026992	0.023448	0.022495	0.021367	0.013249	0.046775	0.073099	0.03688	0.618297	3.625637	0.05146775	0.03813225	0.0362555	0.0255905	0.0237995	0.02308125	0.0149065	0.051247	0.079671	0.04235425	0.7256955	4.6804285	0.0527915	0.039758	0.0374235	0.026595	0.024735	0.02386	0.015786	0.052489	0.08292	0.044772	0.767036	5.199041	0.05463025	0.0427665	0.04149825	0.02758225	0.025433	0.02481025	0.01651925	0.0537735	0.084737	0.04695125	0.8267585	5.7166115	0.0591	0.051045	0.047766	0.032421	0.027737	0.028215	0.018989	0.057874	0.09447	0.055824	1.285751	7.950955	0.05294505	0.04044797	0.0384859	0.0266712	0.02470904	0.02402698	0.01571473	0.05264982	0.08259137	0.04483468	0.79068086	5.25147986
90	0.063133	0.041059	0.036797	0.027727	0.026325	0.025115	0.015461	0.059104	0.086286	0.044909	0.791267	5.426474	0.06842	0.04703325	0.042862	0.03109975	0.028834	0.02719325	0.0172695	0.06263375	0.09527625	0.0505075	0.958623	6.7900975	0.070636	0.052139	0.0480695	0.032481	0.029942	0.0287155	0.018428	0.065067	0.0998055	0.0536255	1.0436795	7.5119655	0.07382225	0.056469	0.05142475	0.03423225	0.0313505	0.03055525	0.019769	0.0680745	0.10702375	0.05658275	1.36384675	8.58137525	0.156489	0.120484	0.101156	0.07073	0.065503	0.068763	0.040397	0.151649	0.223663	0.06245	3.02083	19.978787	0.07266997	0.05329085	0.04892826	0.03331856	0.03091688	0.02974516	0.01908909	0.06728729	0.10342386	0.05359366	1.17869643	8.02806738
100	0.080076	0.049989	0.044936	0.032744	0.030412	0.029178	0.018653	0.07232	0.099955	0.049295	1.056401	7.296493	0.08832175	0.05927725	0.0534155	0.03697525	0.033425	0.031534	0.02051525	0.0775385	0.11413425	0.05608625	1.297439	9.996526	0.0929715	0.063182	0.0560895	0.040088	0.035936	0.0347785	0.021684	0.07971	0.120788	0.058207	1.7001755	11.860318	0.0956505	0.0701615	0.063348	0.04191075	0.03752225	0.03635325	0.0225385	0.081698	0.12718025	0.06106875	1.80145025	13.30869975	0.195826	0.165235	0.15476	0.088712	0.08819	0.073593	0.047978	0.168676	0.258733	0.066886	3.461405	28.444708	0.09335342	0.06521709	0.05823657	0.04046812	0.03629839	0.03468928	0.02200474	0.08072572	0.12165693	0.05843144	1.60696657	11.79580258
