States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	0.001451	0.001221	0.001215	0.001091	0.001109	0.001193	0.001149	0.001151	0.002129	0.00118	0.002263	0.011144	0.00150775	0.0012755	0.001278	0.00120125	0.001203	0.001261	0.001398	0.00126775	0.00256725	0.00147975	0.0026535	0.01415375	0.0015405	0.002186	0.0022705	0.001303	0.0012705	0.001438	0.0014355	0.001308	0.002868	0.001516	0.002773	0.015381	0.00157625	0.0022345	0.0023305	0.001428	0.001378	0.001543	0.00147075	0.00134525	0.00314225	0.0015585	0.0028965	0.01713225	0.001759	0.003234	0.003349	0.001767	0.001641	0.002061	0.001582	0.001588	0.012525	0.00173	0.00367	0.030403	0.00154306	0.00190311	0.00195893	0.00132826	0.00129282	0.00144579	0.00142892	0.00131334	0.00301128	0.00151784	0.00281479	0.01583347
20	0.004137	0.004602	0.004736	0.003089	0.002732	0.003315	0.003126	0.002978	0.006399	0.003338	0.007007	0.04325	0.00424175	0.00474925	0.00493475	0.0035335	0.00337825	0.00378675	0.00329025	0.00313275	0.00795925	0.00351775	0.00804475	0.0523165	0.004292	0.0067895	0.00712	0.003743	0.003579	0.0040465	0.0033805	0.0032685	0.0084445	0.0035995	0.008887	0.0560565	0.004336	0.00687175	0.00723775	0.0040205	0.0037875	0.00426825	0.003467	0.0033605	0.009175	0.00370475	0.00965225	0.0610875	0.0045	0.008999	0.009785	0.005142	0.004702	0.004954	0.003772	0.003833	0.011258	0.004183	0.012185	0.078995	0.00429118	0.00612235	0.00643127	0.00378667	0.00358157	0.0040571	0.00338598	0.00327029	0.00851433	0.00361629	0.00892369	0.05696767
30	0.007732	0.007625	0.007965	0.005979	0.005615	0.006114	0.005206	0.004798	0.013089	0.005629	0.014403	0.095769	0.0079025	0.0108715	0.01152	0.00680875	0.006368	0.0068545	0.00545	0.005207	0.01506825	0.00590325	0.01852025	0.11535525	0.0079705	0.011041	0.011765	0.0069985	0.0065735	0.007182	0.0055555	0.005417	0.0160815	0.00617	0.019697	0.1236805	0.00804975	0.01119825	0.012106	0.0074025	0.00689675	0.00754	0.00569	0.0056165	0.017046	0.00652225	0.0212695	0.12996425	0.008601	0.014916	0.015969	0.008195	0.007606	0.008433	0.006163	0.006098	0.020133	0.007779	0.028117	0.175185	0.00798283	0.01149183	0.01227218	0.00706903	0.00662943	0.00722636	0.00558461	0.0054352	0.01622508	0.00623948	0.02001348	0.12414596
40	0.012378	0.014409	0.015295	0.009226	0.008919	0.009761	0.00751	0.007169	0.021474	0.008266	0.027933	0.162965	0.01266075	0.0149145	0.0159135	0.01051975	0.00988975	0.0107085	0.007978	0.00779625	0.023266	0.0088075	0.03328175	0.190289	0.012756	0.019025	0.0202895	0.0111155	0.0103075	0.011166	0.0081835	0.0080645	0.02436	0.009363	0.0355595	0.2004135	0.01291525	0.01962725	0.02124675	0.0117825	0.01062375	0.0115645	0.0083695	0.00836	0.02623775	0.00972125	0.0383345	0.2157185	0.01371	0.024835	0.029059	0.013474	0.012145	0.013969	0.00993	0.0093	0.032364	0.011084	0.049523	0.250205	0.01279702	0.01749703	0.0189475	0.0112138	0.01031826	0.01121179	0.00821206	0.00811317	0.02487582	0.00932799	0.03603224	0.20324446
50	0.018347	0.018479	0.01983	0.012594	0.012026	0.013037	0.009938	0.010501	0.029407	0.010796	0.048072	0.242757	0.019121	0.0205005	0.02462525	0.01585925	0.01433925	0.0149035	0.011073	0.0119235	0.03538925	0.0132405	0.05713075	0.297308	0.019445	0.0254045	0.029005	0.017946	0.0153275	0.0156555	0.011686	0.0126365	0.0382055	0.0146405	0.0624475	0.3233755	0.0199735	0.0263945	0.0313265	0.01981075	0.0162225	0.01652325	0.0121935	0.013392	0.040203	0.0160405	0.06758175	0.351896	0.021666	0.036184	0.042759	0.023782	0.019009	0.019151	0.013583	0.015274	0.049328	0.021348	0.077089	0.469617	0.01956013	0.02457398	0.02863928	0.01804094	0.01539688	0.01579778	0.01165538	0.01267335	0.03801055	0.01477236	0.06255522	0.32679209
60	0.025404	0.023018	0.023898	0.017296	0.016911	0.016437	0.01227	0.012329	0.036021	0.013532	0.062158	0.347769	0.0264875	0.03119025	0.03423825	0.02162675	0.01894825	0.0188445	0.013973	0.0149385	0.04414	0.01660325	0.077517	0.40831825	0.027104	0.032401	0.0377575	0.0237995	0.0203145	0.01967	0.014761	0.0156535	0.047226	0.018215	0.0847855	0.4488455	0.027823	0.033139	0.03966425	0.0254065	0.02124375	0.0210185	0.0154415	0.016474	0.05061675	0.01981325	0.09155375	0.484894	0.030256	0.041085	0.049445	0.03231	0.026313	0.024955	0.018876	0.019897	0.064767	0.025683	0.113891	0.672747	0.02720559	0.03203117	0.03706597	0.02355377	0.02031271	0.01999428	0.01473248	0.01569879	0.04758328	0.01837044	0.08549235	0.45179168
70	0.032968	0.027907	0.029274	0.022055	0.020899	0.021244	0.015364	0.016568	0.045204	0.016365	0.092924	0.437519	0.03384025	0.03622325	0.03835425	0.0233785	0.022181	0.02263275	0.0160475	0.01736325	0.048985	0.01740775	0.10425225	0.49658225	0.03418	0.0367755	0.0401415	0.0246035	0.0227745	0.0232125	0.016509	0.0182485	0.050362	0.0185455	0.108676	0.524959	0.03454925	0.037576	0.04262225	0.02603	0.02341125	0.0238105	0.017103	0.018949	0.0533765	0.0198085	0.11478475	0.558145	0.035609	0.046328	0.05276	0.030044	0.026182	0.026057	0.018242	0.020712	0.059133	0.022076	0.159461	0.671127	0.03419933	0.03797096	0.04130315	0.0248512	0.02288401	0.0232665	0.0166175	0.01828144	0.05120948	0.01866642	0.11032237	0.52864414
80	0.042312	0.03231	0.03487	0.027956	0.025801	0.025688	0.017924	0.020534	0.053699	0.018972	0.113784	0.605358	0.04427575	0.042747	0.04664675	0.03006825	0.0275745	0.0271915	0.0190775	0.02233325	0.06060775	0.02125925	0.1302825	0.66294475	0.0447765	0.04351	0.048967	0.0310705	0.028323	0.0280395	0.0195	0.0229205	0.0625995	0.022246	0.135389	0.6998825	0.04548625	0.0518115	0.057162	0.03286525	0.02945125	0.02913825	0.0204995	0.0239485	0.064995	0.02340025	0.14198625	0.73556	0.04748	0.062481	0.072193	0.037772	0.031578	0.031657	0.021658	0.026848	0.071768	0.030297	0.1847	0.919651	0.0447929	0.04621138	0.05140734	0.03153083	0.02857118	0.02822013	0.01971309	0.0230963	0.06265546	0.02252952	0.13685043	0.70585126
90	0.051819	0.046604	0.05038	0.032463	0.030197	0.028437	0.019786	0.022724	0.063843	0.021103	0.1458	0.71007	0.05779775	0.0502875	0.0547775	0.03609025	0.03300125	0.032042	0.02206325	0.0265175	0.07338575	0.0245795	0.17000775	0.91036325	0.0593045	0.0523145	0.0608975	0.0380865	0.034157	0.033684	0.023475	0.0284115	0.076447	0.0253545	0.1798235	1.021606	0.06016275	0.061308	0.0675795	0.04219475	0.0358555	0.0358645	0.02550725	0.03068925	0.080045	0.030045	0.19266375	1.11805625	0.066592	0.071183	0.080811	0.052836	0.049909	0.043606	0.029821	0.039721	0.102179	0.042458	0.247556	1.371492	0.05914457	0.055121	0.06227139	0.03926685	0.0349656	0.03429017	0.02383884	0.02886468	0.07697064	0.02747335	0.18369027	1.02829195
100	0.062174	0.052192	0.057749	0.040145	0.03679	0.034729	0.024507	0.030109	0.077677	0.027111	0.198596	1.09491	0.06605975	0.05631075	0.061762	0.042823	0.038496	0.037023	0.02585825	0.031871	0.084648	0.02955325	0.223173	1.2347885	0.0669495	0.064612	0.0727925	0.0448915	0.0395025	0.038105	0.026569	0.0330835	0.0872745	0.0305065	0.238925	1.3273625	0.06746975	0.0685785	0.07806625	0.0467555	0.041811	0.04022475	0.0278925	0.0352505	0.0909675	0.032872	0.26049925	1.3820365	0.070847	0.084024	0.095249	0.054967	0.047091	0.045991	0.030794	0.038486	0.105864	0.041422	0.327629	1.787691	0.06685992	0.06284912	0.07124823	0.04527866	0.04031283	0.03885342	0.02700558	0.03369068	0.08820433	0.03188507	0.24392547	1.3192901
