States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	45165	49543	49543	38718	38718	41302	62681	51985	80895	65685	51165	78261	51322.5	59654	59654	40692.25	40828.75	42605.5	65162.5	58694.5	86752.5	70580.5	58264.5	87372	54140	59654	59654	41728.5	41918	43566.5	68127	61294	90348	73988	60742	92335	56049	69765	69765	42679	42660.25	44987.75	71873.5	64253	95168.5	77640	63746	99282	62307	89987	89987	52263	52401	53463	97347	73697	121157	109533	72499	123457	54065.56	64507.28	64001.73	41838.32	42127.58	44310.18	69963.98	61403.9	92238.58	74773.54	61161.6	94269.46
20	141217	138765	118654	95784	96436	101638	161739	132077	213637	167527	141283	194479	155268	158876	158876	101559	101400.75	104306.75	168342	148598	227926	177590.5	149265	220606	160969	158876	158876	103049.5	103326.5	105882	172254	154414	232865	182079	154821	231736	165489.5	178987	178987	105118	105532.5	108208	181359.5	159440.5	239451	187130	160239.5	242793.5	174891	239320	219209	113303	114287	122628	214877	175759	278419	215047	188297	276199	160306.02	166317.07	166719.29	103614.86	103928.96	106702.66	177877.96	154298.02	234976.72	182878.88	155205.12	231876.62
30	278517	237876	237876	168488	161910	167109	280805	244529	368135	290859	246747	339717	310256.5	267987	267987	172709	170510.75	172022.5	290076.5	258398	382353	302610	259117	379837	320809	298098	298098	175315	174103.5	175212	301667	265603	388959	310803	264105	396578	327332.5	298098	298098	178755.5	180794.5	178277.5	337239.5	271919.5	398323.5	319183	269983.5	421845	358899	388431	418542	194022	196004	195235	384737	301113	447819	379609	289715	514377	318777.88	294484.68	294484.68	176225.72	175522.98	175748.73	313714.12	265223.56	391552.86	313936.56	264256.16	399815.62
40	487267	356987	356987	240090	232943	239947	406083	344087	532817	419399	350575	510369	530483.5	397098	397098	247666.25	244268	246282	423665.5	367175	548943.5	439697.5	372109.5	549021	544008	437209	437209	252918	252346	249570.5	442882	377792	556498	450902	379470	568217	559235	437209	477320	259100.75	259428	253803.25	493755	390544	567502.5	464905	387113	593677.5	610765	597653	557542	284028	284662	278737	580121	412537	623369	565339	420241	669961	546173.4	429587.91	429989.02	254593.79	252341.66	250558.18	457520.02	377522.5	560200.72	455494.2	379834.14	573941.16
50	747335	445987	445987	314477	310733	316814	535921	464899	699459	561755	473733	659235	813175	546209	546209	328002	322958.75	322108	564451.5	494797.5	723009	584044.5	495859.5	732608	832281	546209	546209	333668	332660	325917	598126	503968	731479	601199	501142	759718	854340.5	596320	596320	345663	342665.75	330427	656424.5	514662.5	739433.5	622407.5	514383.5	796036	886417	746653	796764	373539	379812	353708	781807	547083	787181	731305	542665	919611	831628.99	569260.06	568257.84	336519.92	334786.18	326776.92	612263.88	503957.48	732300.38	607619.08	504670.24	765220.14
60	1077545	595098	595098	396602	390454	396691	674883	569961	878415	701287	593057	824965	1143203.5	655209	655209	414606	412539.25	402699.5	708342	619542.5	902096	730877.5	623121	917826	1176615	715320	715320	426836	423370.5	406839	739446	632428	910177	746355	634173	945193	1211238.5	775431	775431	436301.5	433810.25	410358.75	809038	644724.5	920391.5	766186.5	643281.5	980145	1293033	1015875	955764	465080	455702	442811	1299265	682255	979705	1205835	680101	1401501	1178731.84	739965.51	738162.18	426315.49	422211.04	407846.95	764257.3	631948.7	913434.2	755719.16	633429.32	954826.52
70	1492215	694098	694098	484257	473599	475836	812429	725417	1050961	832751	732327	1036839	1566453	834320	834320	498721.75	492103.75	482829.5	853091	756217.5	1080516	875099	757023	1108420	1601900	904431	904431	509906	507943	486898.5	932793	768129	1093078	898514	769757	1144675	1629012	974542	921958.75	527074.75	518938.5	492797.5	977746	781688.5	1105391	915529	777959.5	1187031	1712345	1114764	1044653	561434	562620	515896	1127393	810809	1165285	1042175	819835	1304843	1599859.12	885501.03	877788.82	513797.39	508022.41	488687.5	923346.72	767995.74	1095137.94	905814.54	769366.28	1153822.04
80	1839563	873209	873209	567187	555907	556118	971553	859503	1235339	1001089	848485	1236153	2031190	953320	953320	590788.5	585252.25	566059.75	1003652.5	891393	1265614.5	1036235	897634.5	1317615.5	2087377	1033431	1033431	606687	597945.5	570041.5	1051121	906173	1275776	1050345	905776	1350437	2134808.5	1113542	1113542	620476.25	606951	575404.5	1148771	916856	1287929	1073959.5	917022	1387413	2267763	1433986	1433986	711421	683193	613756	1390877	951423	1359861	1284687	970091	1561213	2081902.71	1057464.3	1047850.98	608246.47	597551.53	571654.1	1082167.76	904344.2	1280096.08	1061664.68	907127.6	1358406.22
90	2454453	892098	892098	659463	649951	641405	1123241	980355	1420251	1153483	999385	1390991	2622597.5	1162431	1162431	687682	680331	652781.25	1152840	1031460.5	1453984.5	1192732.5	1042403	1513339.5	2692123	1252542	1252542	700964.5	696758.5	657899.5	1186736	1045803	1463301	1209350	1052917	1547626	2748023	1342653	1252542	726866	715497	663666.25	1327486	1071719.5	1488653	1233997	1065983	1594374.5	2929753	1612986	1612986	777000	756773	696167	1451649	1108293	1554709	1311219	1101463	1743531	2687849.68	1249838.67	1226409.81	705786.41	697587.24	659145.35	1234883.5	1050123.76	1470931.08	1216915.82	1051788.74	1554730
100	2983875	1091209	1091209	754488	735995	725448	1263407	1109193	1610515	1290731	1129245	1558713	3266358.5	1391542	1391542	793297.25	778155.5	739071.5	1306070.5	1171819	1646514.5	1346817	1171835	1699068.5	3349675	1391542	1391542	808936	791705	746623	1370875	1187004	1661921	1368891	1189102	1740329	3436694	1516680.75	1491653	824347.5	803965	751135.25	1503307.5	1207818.5	1677695.5	1407301	1203848.5	1793660.5	3725847	1981196	1691875	901419	863578	773187	1669867	1271509	1743445	1547351	1237535	1914989	3346618.67	1459307.14	1413566.42	810331.29	792956.13	746325.36	1410466.62	1188288.34	1663144.1	1381806.98	1187687	1749421
