States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	9100	9100	9100	9100	9100	9100	9100	9100	5158	9100	7109	2600	9100	9100	9100	9100	9100	9100	9100	9100	6466.5	9100	7621	3119.5	9100	19211	19211	9100	9100	10784	9231.5	9100	6923.5	9231.5	7810.5	3477	9100	19211	19211	10942	10942	11504.75	9314	9100	7323	9314	7993	3737	9100	29322	29322	13386	13386	15577	9623	12398	10075	9623	9387	4484	9100	15773.26	15773.26	9969.82	9953.37	10842.12	9233.26	9232.6	6944.77	9233.26	7843.61	3458.09
20	18100	38211	38211	18100	18100	23472	18100	18100	14968	18100	16064	5679	18100	38211	38211	24677.25	24677.25	26634.75	18851.25	18100	17102.75	18851.25	16458.5	6906.5	18100	58322	58322	26140.5	26194.5	28563	19004.5	18100	18165.5	19004.5	16661	7341	18100	58322	58322	27871	28197.75	30607.75	19180.75	19153.5	19057.5	19180.75	17288	7809	18100	78433	78433	35362	35362	34351	19673	21209	22117	19673	18947	8807	18100	51283.15	51283.15	26326.64	26347.39	28669.81	18992.55	18693.09	18197.85	18992.55	16951.82	7379.39
30	27100	57211	57211	39994	39994	41074	28101	27100	25251	28101	24194	9007	27100	87322	87322	44935.75	44967	47259.75	28759.25	27100	28611.75	28759.25	24955.5	10746.25	27100	87322	87322	46986.5	46986.5	49202	28952	27211	29926	28952	25242.5	11464	27100	87322	87322	48729.25	48729.25	51498	29111.25	28489.25	31319.75	29111.25	26159	12158	27591	117433	117433	54085	54085	57470	29622	30555	34293	29622	27915	14012	27104.91	91537.54	91537.54	47007.32	47004.82	49463.15	28939.73	27856.33	30011.64	28939.73	25589.24	11469.79
40	36100	116322	116322	61270	61270	63533	38245	36100	38488	38245	32877	12717	36100	116322	116322	67664.5	67664.5	70730.5	38913	36168.5	41320	38913	33484.5	14491	36100	156433	156433	69958	69948	72686	39102.5	36971	43061.5	39102.5	33980	15368	36100	156433	156433	73611.25	73516.75	75072.5	39232	37939.25	43800.5	39232	34927	16235.5	36100	196544	196544	81764	80707	82705	39808	40663	47567	39808	37148	18030	36100	137981.94	137981.94	70526.67	70459.92	72891.39	39068.62	37210.63	42701.35	39068.62	34272.22	15365.79
50	45100	145322	145322	81735	81735	87060	48263	45100	49220	48263	41619	16042	45100	145322	145322	92171.5	92079.75	94190.5	49015.5	45300.75	54523.75	49015.5	42434.25	18065	45100	195433	195433	95378	95378	96304.5	49162.5	46378	55750.5	49162.5	43150	18820.5	45100	195433	195433	98888.75	99058	99392.75	49323.25	47219	57043	49323.25	44103	19829.75	45728	295655	295655	105005	105005	108143	49801	51856	61965	49801	47683	22566	45106.28	184909.69	184909.69	95496.97	95361.5	96883.06	49145.65	46611.18	55668.88	49145.65	43408.97	18920.9
60	54100	174322	174322	109849	108799	110135	58278	54100	62944	58278	49704	18714	54100	234433	234433	118116.75	118180.75	118170.25	59022.25	54287.25	66659.75	59022.25	51117.5	21020.75	54100	234433	234433	120371.5	120266	121261.5	59265.5	55593.5	68904	59265.5	51996	22397.5	54100	234433	234433	124641.25	124595.5	125251.5	59518	57090.25	70625.5	59518	53062.25	23219	54100	294544	294544	137646	137646	133823	59822	60834	74271	59822	55983	24934	54100	232028.56	232028.56	121767.93	121722.71	121626.8	59256.34	55909.31	68698.05	59256.34	52176.41	22199.26
70	63100	203322	203322	136498	136498	139326	68461	63109	76514	68461	58858	21416	63100	273433	273433	145033.25	145075.5	144521.5	69275	64018.5	80388.75	69275	60115.5	23930	63100	273433	273433	148655.5	148203	148736.5	69471	65115.5	82233.5	69471	60983	25068	63100	273433	273433	153733.25	153730	152435	69623.25	66295.25	83769.5	69623.25	62068	26690.75	67181	343544	343544	159512	164432	164707	70099	71762	90442	70099	64695	30263	63291.21	285351.87	286052.98	149129.46	149102.15	149058.48	69430.2	65406.43	82329.13	69430.2	61156.99	25263.41
80	72100	232322	232322	163325	163325	161862	78815	72100	90135	78815	67402	23022	72100	312433	312433	174384.5	173938.5	173545.75	79340.25	73352.25	94168.5	79340.25	69197.75	26515.25	72100	312433	312433	180347	179354.5	176111.5	79597	74428.5	95992	79597	70260	27556.5	72100	392544	392544	183896	183721.75	179585.5	79754.25	76200.75	98224.75	79754.25	71480.25	28947.5	78659	472655	472655	196618	195100	191396	80111	81269	103386	80111	74886	33358	72621.71	340471.85	340471.85	179674.26	179196.01	176612.05	79559.86	74835.24	96233.5	79559.86	70346.86	27731.93
90	81100	351433	351433	190616	190616	192830	88576	81100	103953	88576	76639	27479	81100	351433	351433	204123.25	203005.25	200884.75	89518.25	82391.25	108678.25	89518.25	78240	29876.75	81100	351433	351433	209092	208709.5	204475.5	89667.5	83901	110811.5	89667.5	79424.5	30965.5	81100	441544	441544	213522.25	212748.75	208723.5	89838.25	85254	112657.5	89838.25	80343.75	32044.5	92092	531655	531655	225315	225315	218839	90111	94820	117680	90111	85086	35653	81994.02	391982.95	392884.06	208585.84	207958.95	204550.02	89648.37	84171.48	110622.92	89648.37	79510.12	31109.64
100	90100	390433	390433	220265	220265	217965	99162	90100	116244	99162	85091	30368	90100	390433	390433	234300.25	234134	228714.75	99641.25	91875.5	122075	99641.25	87242	33758.5	91924.5	490544	490544	239562	238155	233748.5	99792.5	93347	124706	99792.5	88616	35255.5	95247.5	490544	490544	244891	244041.75	237229.75	99913.75	94626.75	126470	99913.75	89700	36686.5	99050	590655	590655	257509	257509	249249	100111	100468	131644	100111	93668	40856	92694.61	443491.83	443491.83	239449.25	238754.29	232975.18	99760.98	93480.65	124357.01	99760.98	88620.25	35305.25
