States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	0.004344	0.004626	0.004613	0.004367	0.004228	0.003932	0.002259	0.003132	0.008143	0.00489	0.005671	0.056941	0.00472925	0.00658775	0.00646125	0.004936	0.00480075	0.00456225	0.00245675	0.00338225	0.010222	0.00577325	0.00935475	0.07290625	0.004925	0.007404	0.0076425	0.00518	0.0050725	0.004749	0.0026675	0.0035725	0.010967	0.006295	0.0105325	0.0859045	0.00523975	0.007846	0.00831675	0.00556175	0.0054775	0.0050145	0.00294125	0.00383275	0.01189875	0.00717175	0.012294	0.10195	0.006591	0.011162	0.013989	0.007688	0.008434	0.007238	0.006825	0.004822	0.021136	0.021396	0.020755	0.304163	0.00500367	0.00740204	0.00763695	0.00528162	0.00516878	0.00486069	0.0027979	0.00364958	0.01137091	0.00685171	0.01104281	0.09335282
20	0.015665	0.013287	0.015193	0.012654	0.011953	0.011372	0.00669	0.008606	0.024012	0.013372	0.025034	0.270646	0.01675325	0.0183035	0.0197185	0.0142405	0.013988	0.01229825	0.00736125	0.00923875	0.0301775	0.0164125	0.03316325	0.372465	0.017212	0.0202565	0.0211615	0.0150705	0.014911	0.0127025	0.00796	0.0095755	0.03179	0.0178975	0.035965	0.419413	0.0180325	0.02127675	0.0243775	0.01570725	0.015614	0.01322075	0.00846175	0.01014425	0.033901	0.01958	0.04033725	0.4649865	0.021587	0.028769	0.030741	0.021562	0.020455	0.017678	0.011059	0.012888	0.058677	0.03124	0.063531	1.045408	0.01749774	0.02004131	0.02178145	0.01512411	0.01488716	0.01286185	0.00797969	0.00972495	0.03240602	0.0183391	0.03729871	0.43452006
30	0.036367	0.029108	0.029687	0.024575	0.023787	0.020649	0.011783	0.01724	0.048207	0.025701	0.063528	0.720156	0.038666	0.03541	0.038875	0.027997	0.0267565	0.02217625	0.013276	0.01826175	0.056154	0.030816	0.07617325	1.0163665	0.040127	0.0376095	0.0421475	0.0291305	0.027954	0.022873	0.013961	0.0188905	0.0587525	0.033829	0.084622	1.139504	0.041535	0.040574	0.0463165	0.031454	0.0293765	0.02357075	0.0147385	0.019403	0.06341175	0.035833	0.09075075	1.29175575	0.04631	0.060269	0.062948	0.039038	0.034946	0.031782	0.018727	0.028606	0.102889	0.047029	0.160529	2.106691	0.04040762	0.03814716	0.04271373	0.029783	0.02810729	0.02305242	0.01400638	0.01914321	0.06046015	0.03370056	0.08548025	1.17325057
40	0.067567	0.040663	0.04736	0.039447	0.038217	0.032527	0.018148	0.028883	0.076271	0.039552	0.131957	1.619205	0.0725195	0.05514825	0.0582485	0.04677975	0.04262025	0.03434575	0.020009	0.031685	0.08938225	0.045854	0.14751	2.1951355	0.075043	0.059608	0.0643605	0.0490615	0.04394	0.0353315	0.0212385	0.0324875	0.092429	0.0500375	0.1589445	2.4674895	0.07867225	0.06515725	0.068782	0.0510655	0.04564675	0.03658775	0.022373	0.0336995	0.09782825	0.055935	0.1806045	2.7630285	0.08616	0.076694	0.086006	0.068533	0.059565	0.043688	0.027371	0.044391	0.12789	0.081523	0.349487	3.574813	0.07577822	0.06061816	0.06469226	0.0495787	0.04460017	0.03568177	0.02145774	0.03281878	0.09355552	0.05120356	0.16791623	2.5194361
50	0.106982	0.072245	0.058909	0.058622	0.055198	0.045111	0.02437	0.041818	0.101914	0.054072	0.200695	2.558685	0.1147	0.0841265	0.08099525	0.06582025	0.0589145	0.04759125	0.02709575	0.04598075	0.1170685	0.06146475	0.233241	3.41617875	0.1194355	0.089775	0.089043	0.0691105	0.0610505	0.048955	0.028213	0.047427	0.1228135	0.067328	0.2490215	3.873652	0.124446	0.09589375	0.09435425	0.07272225	0.06399875	0.050717	0.02984725	0.048804	0.12990425	0.07230475	0.27359675	4.4875975	0.145957	0.122287	0.114995	0.095222	0.080197	0.057455	0.03845	0.058016	0.160461	0.096586	0.3462	6.648175	0.11992593	0.09031155	0.08801495	0.06998865	0.0619255	0.04927731	0.0286699	0.047457	0.12386776	0.06795674	0.2552989	4.03120798
60	0.154112	0.086706	0.081415	0.081074	0.073881	0.057507	0.031241	0.061556	0.140313	0.069858	0.302527	4.465758	0.1666765	0.114008	0.106697	0.08896725	0.07976375	0.06148875	0.0358375	0.06548475	0.16194625	0.08059125	0.359925	5.92290625	0.172167	0.1216995	0.1162895	0.0939925	0.0817155	0.063268	0.037543	0.0672535	0.168628	0.0854835	0.3826085	6.547965	0.180074	0.13350725	0.1237155	0.098183	0.085601	0.064932	0.03904	0.069057	0.1766345	0.091376	0.42154725	7.68199875	0.195004	0.161596	0.15941	0.112933	0.098121	0.072028	0.045231	0.07714	0.198143	0.116793	0.553297	11.856764	0.17316104	0.12369322	0.11583569	0.0943199	0.08265975	0.06343765	0.03769966	0.06735352	0.16978009	0.08681815	0.39480529	6.871744
70	0.205263	0.129627	0.111625	0.104571	0.090513	0.07147	0.040258	0.083827	0.18137	0.095009	0.428548	6.561951	0.23064	0.15078975	0.137478	0.116027	0.0991105	0.075927	0.04383375	0.08774325	0.20412125	0.10858325	0.61814375	9.347477	0.2369545	0.160289	0.1470685	0.1212725	0.1022175	0.0771415	0.045379	0.0893195	0.214581	0.116158	0.6586	10.723861	0.24471325	0.16986975	0.155844	0.12641625	0.1062875	0.078486	0.046662	0.09119575	0.22415625	0.1256245	0.70502525	11.56334275	0.259922	0.194369	0.180946	0.137946	0.116449	0.086416	0.056292	0.102969	0.264761	0.199693	1.079929	18.464992	0.23712943	0.16065702	0.14626029	0.12145429	0.10271414	0.07739596	0.04539447	0.08972213	0.21470058	0.12063146	0.66231737	10.57329803
80	0.292643	0.154468	0.132875	0.12985	0.113933	0.090503	0.051472	0.105343	0.224543	0.105774	0.648966	9.636898	0.3170455	0.18989325	0.1609145	0.14081275	0.12122875	0.09289325	0.05489125	0.11015975	0.24516925	0.11697775	0.72980375	12.32088775	0.324912	0.200675	0.1720965	0.147039	0.1252755	0.094366	0.056233	0.111758	0.2583275	0.125064	0.877296	13.995252	0.332755	0.21399325	0.18617775	0.1529055	0.12837625	0.095899	0.058337	0.11330125	0.27205875	0.134495	0.949142	16.04902675	0.361851	0.259979	0.230537	0.17428	0.140199	0.103256	0.0637	0.126367	0.340721	0.189163	1.220719	21.794203	0.32562349	0.2022063	0.17352101	0.1472804	0.12537102	0.09468064	0.05656575	0.1118292	0.25957563	0.12808579	0.85478247	14.22487558
90	0.388989	0.205972	0.149658	0.156644	0.135275	0.104375	0.058902	0.133069	0.259454	0.118891	0.848085	13.326459	0.41155475	0.2369055	0.1873665	0.17105625	0.146313	0.1087785	0.063311	0.137184	0.28805325	0.1372485	0.969529	16.982756	0.4256225	0.25276	0.206431	0.1785575	0.1503405	0.110983	0.064544	0.1403345	0.3006215	0.1431045	1.12023	18.963075	0.439414	0.26470975	0.21974875	0.18487875	0.1558815	0.113547	0.06625325	0.14186125	0.316193	0.15161175	1.2386575	20.40002975	0.479821	0.309571	0.253006	0.208304	0.172676	0.124332	0.074459	0.146986	0.36012	0.182098	1.555884	31.104783	0.42543407	0.25190779	0.20563074	0.1784787	0.15080236	0.11112576	0.06498462	0.13984432	0.30329313	0.14480344	1.11191685	18.94132237
100	0.494078	0.259568	0.180661	0.189652	0.161254	0.122128	0.066757	0.162001	0.311122	0.149518	1.020388	20.648811	0.52880175	0.30088225	0.22638325	0.20741225	0.175337	0.1286185	0.07525725	0.1718665	0.34141175	0.16364425	1.22701025	25.22668225	0.5505885	0.313152	0.2421505	0.217795	0.1826615	0.132654	0.0773475	0.177208	0.35828	0.1720025	1.305385	28.401342	0.563804	0.3295445	0.258289	0.22338925	0.18970575	0.13721725	0.08034675	0.18127775	0.37723125	0.1823565	1.596093	32.44235975	0.606194	0.381591	0.309273	0.256502	0.212706	0.154371	0.087192	0.200367	0.481093	0.201616	2.263092	43.555758	0.54854139	0.31455412	0.24162242	0.21704844	0.18346075	0.13306939	0.07768945	0.17703225	0.36186283	0.17324039	1.40000993	29.26935547
