States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	0.31576	0.173675	0.173675	0.244315	0.244315	0.206	0.323639	0.2943	0.403666	0.413597	0.31212	0.609653	0.3342315	0.206741	0.206741	0.266376	0.26689525	0.24366075	0.34303375	0.332319	0.4562885	0.471252	0.35813725	0.691435	0.3416515	0.2088425	0.2088425	0.284058	0.284058	0.2605945	0.3510085	0.3425185	0.476242	0.496704	0.367955	0.7161495	0.34967625	0.304792	0.304792	0.2942545	0.2942545	0.28487225	0.35630975	0.351156	0.5046905	0.5188195	0.3730435	0.7477905	0.36745	0.310604	0.310604	0.310453	0.310453	0.310453	0.384759	0.377534	0.556631	0.584913	0.39545	0.78363	0.34162291	0.24144256	0.24144256	0.27990039	0.2801044	0.262177	0.35036112	0.34159379	0.48001725	0.49436322	0.36458556	0.71492767
20	0.327173	0.147544	0.147544	0.201567	0.201567	0.190573	0.347478	0.316686	0.398887	0.424545	0.328332	0.656552	0.33992325	0.161689	0.161689	0.229552	0.2294425	0.204911	0.35887575	0.33799325	0.43037375	0.4494455	0.35125625	0.6898255	0.343465	0.163242	0.163242	0.238099	0.237777	0.2141335	0.3650205	0.346266	0.442486	0.4691915	0.359455	0.7085485	0.346266	0.19274	0.19274	0.2458085	0.2458085	0.22216975	0.373282	0.3561575	0.4550725	0.4830725	0.365807	0.7257595	0.349114	0.196408	0.196408	0.282837	0.282837	0.240309	0.385915	0.370951	0.498302	0.520606	0.378221	0.784487	0.34265381	0.17374891	0.17374891	0.23816235	0.23808981	0.21385069	0.3659913	0.34619141	0.44349159	0.46779768	0.35860486	0.70934502
30	0.31988	0.140151	0.140151	0.189614	0.189614	0.175297	0.348282	0.320852	0.398994	0.421748	0.336285	0.633234	0.33260925	0.154195	0.154195	0.20607675	0.20607675	0.18577925	0.3624905	0.339041	0.4225855	0.44754375	0.35137575	0.6800585	0.335054	0.157051	0.157051	0.210627	0.2105035	0.191324	0.3690095	0.347261	0.432553	0.4576525	0.3578225	0.698764	0.33683	0.158026	0.158026	0.21509175	0.21509175	0.197196	0.3764075	0.3535525	0.44213275	0.4675145	0.36451975	0.71768275	0.340437	0.189611	0.189611	0.228909	0.228909	0.209997	0.396525	0.370275	0.461769	0.490436	0.380592	0.759876	0.33461201	0.15531941	0.15531941	0.21081532	0.21081945	0.19146748	0.36962365	0.34651149	0.43223503	0.45788393	0.35803067	0.69976955
40	0.320954	0.128505	0.128505	0.180276	0.180276	0.166296	0.356702	0.329448	0.389405	0.411614	0.334058	0.643602	0.327154	0.138589	0.138589	0.19180475	0.19181825	0.17433375	0.3673365	0.339503	0.41669875	0.44070825	0.35135325	0.68179525	0.329062	0.141828	0.141828	0.1954955	0.1954345	0.178212	0.373209	0.3468865	0.4260815	0.4514405	0.357763	0.6966625	0.33099	0.15412	0.15412	0.19868375	0.19868375	0.180625	0.38016575	0.3536905	0.43492025	0.46511	0.3640015	0.71226175	0.334918	0.156975	0.156975	0.209859	0.209859	0.190283	0.38738	0.369458	0.459746	0.491697	0.379297	0.74946	0.32918868	0.14599368	0.14599368	0.19518515	0.1952491	0.1778732	0.37301907	0.34709588	0.426341	0.45222774	0.35763049	0.69702591
50	0.313967	0.121581	0.121581	0.174606	0.174606	0.155247	0.360013	0.326111	0.396641	0.419662	0.322625	0.650976	0.321603	0.135212	0.135212	0.18124225	0.18137975	0.16643125	0.36843775	0.34033825	0.41369325	0.43956975	0.35013225	0.68670475	0.32357	0.137169	0.137169	0.18378	0.183844	0.1692265	0.374922	0.347537	0.419234	0.447549	0.357301	0.703321	0.325562	0.14984875	0.14984875	0.18652225	0.18660675	0.17182	0.37880875	0.35432375	0.42754625	0.4583485	0.362727	0.71408725	0.330649	0.153516	0.153516	0.197911	0.197911	0.178535	0.398176	0.374392	0.451358	0.480124	0.380915	0.751298	0.32360102	0.13982848	0.13982848	0.1839227	0.18405881	0.1690675	0.37421319	0.34746184	0.42060572	0.44817218	0.35658723	0.70072739
60	0.310988	0.123747	0.123747	0.166303	0.166946	0.150933	0.35583	0.309141	0.397545	0.413553	0.325447	0.665306	0.318002	0.133439	0.133439	0.17435625	0.17439625	0.1603435	0.37176975	0.340956	0.410485	0.43602325	0.34969175	0.69146275	0.319604	0.134625	0.134625	0.176322	0.176495	0.1630195	0.3753655	0.3470595	0.41745	0.443872	0.357136	0.7060865	0.322037	0.135427	0.135427	0.17859875	0.178517	0.16601925	0.38039475	0.35489325	0.42501175	0.45139325	0.363839	0.7240525	0.324508	0.150395	0.150395	0.181389	0.182048	0.171567	0.399949	0.367042	0.440054	0.479721	0.375027	0.756553	0.31966068	0.13534356	0.13534356	0.17614948	0.17619776	0.16301624	0.37624219	0.34705141	0.41743758	0.44420226	0.35613645	0.70807395
70	0.304993	0.121545	0.121545	0.163924	0.163924	0.148766	0.352482	0.3256	0.388898	0.414765	0.335599	0.663105	0.3139725	0.130573	0.13049275	0.16859	0.16869525	0.15570575	0.372296	0.34196825	0.4105395	0.43325	0.35070075	0.69821475	0.315478	0.131872	0.131872	0.169878	0.170153	0.1568445	0.3771585	0.3466025	0.4168765	0.4431475	0.355482	0.716424	0.318191	0.133196	0.133196	0.1714565	0.17153075	0.15938825	0.38180725	0.3516415	0.421467	0.45167025	0.360667	0.73033875	0.323052	0.147503	0.147503	0.17686	0.17769	0.163002	0.401457	0.375555	0.443981	0.477419	0.381153	0.761633	0.31567029	0.13130542	0.13122019	0.17002578	0.17013441	0.1571336	0.37666825	0.34657248	0.41638101	0.44272111	0.35554894	0.71480486
80	0.293174	0.116917	0.116917	0.158601	0.158601	0.145718	0.364947	0.330816	0.395457	0.412107	0.341375	0.679023	0.311301	0.123085	0.123085	0.16307375	0.16332175	0.15153825	0.3739	0.34323025	0.41100925	0.43406725	0.35226325	0.72046	0.313029	0.130719	0.130719	0.164442	0.164491	0.1528425	0.3780725	0.3496755	0.4151645	0.439927	0.3571035	0.7299375	0.314777	0.131571	0.131571	0.166341	0.1667645	0.15490125	0.38333525	0.35569775	0.419676	0.44579825	0.36159425	0.7407815	0.318932	0.146032	0.146032	0.171691	0.171691	0.161278	0.397957	0.366422	0.433904	0.463744	0.373683	0.776528	0.31262255	0.12840242	0.12840242	0.16470492	0.16492566	0.15309458	0.37896686	0.34887371	0.41482277	0.43971632	0.35673686	0.72974235
90	0.295955	0.116991	0.116991	0.155512	0.155512	0.144301	0.366274	0.309056	0.395497	0.419041	0.335899	0.690242	0.308127	0.121921	0.121921	0.15933275	0.15981225	0.14823025	0.3757345	0.344194	0.407628	0.430873	0.35177625	0.723304	0.310896	0.128977	0.128977	0.160973	0.1614835	0.1496105	0.3810915	0.3511155	0.411932	0.436186	0.3582775	0.7323735	0.312172	0.130583	0.130583	0.1624395	0.163124	0.1513405	0.385026	0.3567245	0.41634275	0.44363225	0.36391475	0.7434455	0.315276	0.132101	0.132101	0.167561	0.167561	0.154885	0.394178	0.373905	0.426812	0.467236	0.375395	0.761594	0.30990913	0.12642989	0.12637311	0.16107757	0.16138085	0.14980984	0.38059891	0.35027684	0.41231845	0.4380789	0.35809775	0.73208328
100	0.294501	0.114453	0.114453	0.151341	0.151991	0.141406	0.366518	0.328443	0.397076	0.412187	0.338775	0.687394	0.30074825	0.120386	0.120386	0.15560725	0.15581975	0.14487525	0.3762725	0.34611725	0.4051055	0.430721	0.35216975	0.71501425	0.304751	0.1219485	0.1219485	0.156962	0.15721	0.1464415	0.3800835	0.350771	0.411113	0.4382945	0.3570895	0.7289335	0.3084205	0.1287	0.1287	0.15839825	0.15906475	0.14785325	0.3845	0.35466725	0.41693875	0.44353325	0.36232025	0.73925175	0.313336	0.131152	0.131152	0.162228	0.162588	0.152062	0.393571	0.366705	0.427709	0.465239	0.371894	0.770185	0.30448381	0.12434141	0.12434141	0.15702669	0.15729588	0.14650852	0.38026992	0.35010432	0.41146365	0.43786201	0.35699925	0.72714182
