States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	1901	1840	1840	1793	1793	1793	1951	1901	1464	1464	1624	1337	1986.5	1960	1960	1887.75	1887.75	1971.5	2077.75	2008.5	1743.25	1609.75	1814	1482.25	2041	3846	3846	2074	2074	2271	2155	2052	1925	1669.5	1881	1544	2097.5	4026	4026	2384	2384	2514.5	2229	2121.5	2150.25	1756	1940.5	1600.5	2325	5812	5812	2885	2885	2992	2546	2617	2661	2069	2824	1865	2052.06	3332.4	3332.4	2143.25	2143.25	2279.11	2159.3	2087.05	1942.75	1683.4	1904.75	1549.52
20	4401	4505	4505	5064	5064	5220	4843	4425	4341	3631	3977	3198	4479	8646	8646	5868.25	5868.25	6100	5139	4585	5027.5	3847	4240.75	3390.25	4545	12552	12552	6358.5	6358.5	6539	5297	4681	5401	3955	4358	3516	4625	13112	13112	6767.25	6767.25	7147	5460.75	4879	5672.75	4085	4481.25	3642.5	4989	22524	22524	7565	7565	8716	5864	5939	6704	4709	5492	4110	4562.04	11203.33	11203.33	6310.44	6317.11	6607.04	5294.12	4792.04	5366.21	3969.95	4408.66	3530.84
30	6925	13356	13356	9757	9757	9674	8122	7005	7307	5798	6550	5054	7045	20132	20132	10962	10962	11221	8522.75	7363.5	8711.75	6105.75	6798.5	5415.75	7165	20692	20692	11723	11723	11851	8778.5	7473	9174	6267.5	6946	5528.5	7325	21672	21672	12590	12590	12526.5	8980.5	7666.5	9647.75	6542.75	7164.5	5693.5	7685	30228	30228	14667	14667	14184	9553	8643	10629	7097	7833	6211	7197.63	21142.14	21210.3	11841.93	11843.68	11846.45	8765.03	7548.3	9173.19	6324.11	7013.76	5564
40	9545	20332	20332	14881	14881	15806	11695	9685	11907	8087	8955	7248	9735	28517	28517	17708.25	17723.75	17381	12261.75	10213.75	12983.75	8611.5	9561.5	7588.25	9865	29322	29322	18448	18461.5	18215	12506.5	10556	13458.5	8875.5	9818.5	7792.5	10025	38175.5	38175.5	19148	19181	18726.5	12798.75	10974.75	13993.75	9071.75	10144	8034	11589	49524	49524	21422	21422	21286	13378	12777	15492	9751	11065	8983	9947.14	32906.46	32906.46	18432.2	18449.9	18092.58	12541.18	10635.19	13491.9	8873.75	9867.37	7818.4
50	12285	24662	35572	22267	22658	20794	15600	12729	16161	10561	11948	9370	12515	36797	36832	24959.75	24819.25	23969	16195.5	13280	17392.5	11207.25	12318.5	9814.75	12805	48498	48498	26007.5	25990	24667	16404	13591.5	17979	11428.5	12632.5	10046.5	13394.25	49495.5	49638	27011.5	27211.25	25679	16675.5	13974.5	18546	11690	13001	10291.75	14901	61344	61344	30332	30332	28824	17426	15820	20349	12871	14284	11127	12995.86	44412.33	44772.26	25958.4	25967.47	24788.2	16448.06	13665.31	17995.35	11486.26	12702.7	10082.42
60	14985	19666	31782	29903	29903	28526	19580	15673	20121	13039	14544	11346	15465	58678	55749.5	32868.25	32853.75	30601.5	20182.75	16400	22000.75	13956.75	15372	12203.25	16111.5	60198	60198	34042.5	34096	32062	20439.5	16724.5	22882	14211.5	15729	12441	16758.25	61765.5	61718	35399.75	35567.75	33106.5	20728.75	17289.75	23401.75	14509.25	16112.25	12803	20534	77244	77244	38709	39379	35706	21935	18562	25336	15305	17574	13239	16221.46	57874.08	58122.54	34095.77	34167.97	32024.17	20472.6	16859.95	22769.23	14215.46	15776.48	12457.63
70	17725	38138	38138	37688	37688	36926	23556	18760	25925	15828	17292	13957	18595	70758	70758	40778	40737.5	38626	24327.5	19565	27044.75	16579.25	18360.25	14606.5	19618	71993	71993	42457.5	42377.5	39507	24547.5	19892	27669.5	16961	18699	14935	20260	73654	73654	43555.5	43470.25	40550.5	24770	20240.75	28520.5	17366.25	19071.25	15265.25	25009	95304	95304	47193	46549	45004	25869	21410	30986	18506	20647	16331	19743.79	73755.1	73739.04	42357.87	42237.32	39644.89	24588.19	19918.92	27847.41	16989.72	18730.52	14966.51
80	20705	21745	60692	46410	46415	43352	27942	21830	29501	18134	20576	16330	22645.25	82268	82410.5	48748.5	48575.75	45867	28453.75	22797.5	31855.25	19422.75	21553.25	16986.5	23123.5	83503	83598	50768.5	50929	47294	28722.5	23387	32803.5	19740.5	21989	17310	24355.75	85545.5	85783	52221.75	51940.75	48612.5	29079	23809.5	33440.25	20124.5	22553.75	17614.75	31818	108564	108564	61880	61175	51866	29991	25524	36327	21081	24288	18689	23630.77	85845.59	86517.58	50771.42	50707.37	47356.12	28770.02	23413.38	32763.27	19767.15	22053.74	17319.1
90	24485	50088	71788	55300	54973	51936	31914	25154	34830	21389	23809	18581	26272.5	94490.5	94348	58196.25	58409	54517.5	32827.5	26160.75	37438.25	22254.25	24795	19464.25	26936	96141	96058	60463.5	60682	56148	33142	26669	38458.5	22666.5	25267	19801	29672.75	117804	117264	62174.25	62177.25	57089.5	33534.25	27268.5	39287.25	23124.75	25717.5	20099.75	35500	123744	123744	68132	68132	61340	34382	29207	42895	23946	28139	20957	27941.51	100826.06	100366.3	60400.52	60514.43	56050.54	33158.01	26776.29	38416.88	22689.02	25293.69	19765.16
100	28587	55928	55928	63120	62855	58736	36023	28353	40593	24399	26949	20318	29630.75	106048	106238	67766	67403	62450.25	37021.5	29583	41978.25	25300	28043.25	22153.75	31180	108708	109124	69408.5	69347.5	63979.5	37409.5	30071.5	43206.5	25653.5	28550	22437	33603.5	133404	133464	70961.25	70735.5	65226.75	37723.25	30731.25	44162.5	26048.25	29082	22784.25	41539	139270	139270	77563	78681	69093	39327	32855	46744	27242	30910	24123	31908.93	115038.22	116342.89	69402.42	69270.8	63922.58	37405.35	30166.51	43235.6	25693.09	28571.16	22461.26
