States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	737	716	716	643	643	643	775	737	823	775	737	1037	810	716	716	682.75	682.75	688.75	860.25	823	942	860.25	823	1150.5	839	972	972	705.5	705.5	715.5	891	855	1017	891	853	1218	869	972	972	746.5	746.5	750.25	936.25	881	1120.5	936.25	875	1309	921	1228	1228	796	796	782	1107	999	1253	1107	1027	1533	839.26	895.2	895.2	713.87	713.87	717.31	894.31	851.64	1030.72	894.31	851.18	1235
20	1733	1821	1821	1522	1522	1521	1921	1789	2217	1921	1801	2329	1801	1922	1922	1635	1635	1601.75	2066.25	1848	2484.5	2066.25	1846.5	2673	1821	2428	2428	1702	1702	1646	2130.5	1899	2603	2130.5	1904	2773	1821	2428	2428	1737.75	1741.25	1691.75	2226.5	1967.5	2737.5	2226.5	1961	2935	1821	3440	3440	1859	1859	1841	2642	2405	3231	2642	2109	3373	1808.04	2219.53	2219.53	1689.58	1690.57	1647.1	2155.92	1914	2601.84	2155.92	1909.1	2808.8
30	2675	2872	2872	2498	2498	2375	3189	2721	3699	3189	2739	3815	2721	3628	3628	2653.25	2653.25	2547.5	3347.25	2856	4140.5	3347.25	2866.5	4265.5	2721	3628	3628	2716	2716	2602	3427	2917	4281	3427	2931	4395	2721	3628	3628	2848.5	2848.5	2662.5	3534.5	3013.5	4423	3534.5	3037	4590	2847	4384	4384	3023	3023	2760	3738	3301	4817	3738	3231	5275	2724.96	3696.04	3703.6	2740.69	2740.86	2602.01	3439.21	2935.14	4270.74	3439.21	2951.84	4431.04
40	3569	4828	4828	3525	3525	3405	4491	3693	5455	4491	3713	5671	3621	4828	4828	3764.25	3768.75	3566.5	4716.5	3966	5931	4716.5	3951	5938.5	3621	4828	4828	3882.5	3893	3628.5	4874	4043	6108	4874	4045	6164	3621	5834	5834	3942.25	3944	3679	5038.75	4165	6233.5	5038.75	4163	6405.5	3917	6840	6840	4216	4191	3878	5667	4443	6761	5667	4479	6997	3639.7	5290.76	5290.76	3867.68	3870.46	3621.44	4879.36	4054.1	6094.22	4879.36	4058.82	6191.18
50	4521	6028	6028	4653	4667	4433	5917	4837	7173	5917	4907	7297	4521	6028	6028	4978.5	4970.5	4607.25	6191.75	5087	7810.5	6191.75	5044	7775.5	4521	7284	7284	5081.5	5081.5	4660.5	6332	5201	7978	6332	5182	8013	4694	7284	7284	5198.5	5187.25	4736.5	6500	5322	8195.5	6500	5329	8277.5	5089	8540	8540	5890	5890	5040	6947	5609	9079	6947	5599	9105	4607.84	6892.13	6919.76	5082.26	5082.25	4667.72	6357.16	5204.22	7983.12	6357.16	5191.52	8040.82
60	5421	6867	7228	5823	5823	5481	7290	5899	9301	7290	5995	8703	5421	8734	8734	6165	6164.25	5650	7665.25	6171	9691	7665.25	6232	9530	5588	8734	8734	6247.5	6247.5	5722.5	7829	6354	9898	7829	6354	9779	5679.5	8734	8734	6485.25	6490.5	5838.75	8049	6483	10149	8049	6503.5	10135	6337	11746	10240	7355	7481	6072	8556	6751	10889	8556	6771	10729	5583.88	8790.63	8794.24	6345.58	6347.55	5740.13	7847.31	6333.16	9942.36	7847.31	6363.58	9805.18
70	6321	8428	8428	7120	7120	6633	8792	6827	11237	8792	6985	10665	6321	10184	10184	7378	7366	6768	9343.25	7378.5	11761	9343.25	7414	11306.5	6612	10184	10184	7485.5	7485.5	6832.5	9434	7519	11978	9434	7599	11723	6667.5	11940	11940	7740	7725.5	6911	9606.75	7711	12191	9606.75	7734	12010	7499	11940	11940	8748	8722	7296	10346	8223	13205	10346	8261	13341	6610.46	10623	10605.44	7570.41	7562.43	6841.81	9469.32	7536.5	11978.24	9469.32	7564.54	11729.88
80	7221	7221	9628	8321	8321	7632	10431	8107	13079	10431	8249	12073	7524	11634	11634	8530.25	8497.25	7838.5	10805.5	8584.5	13791	10805.5	8642	13173.5	7617	11634	11634	8802.5	8793	7915.5	10962.5	8713	13965	10962.5	8785	13496	7817	13640	13640	8935	8918	8018.75	11230.5	8947.5	14208	11230.5	8915.5	13911.5	9139	15646	15646	10591	10563	8308	11792	9395	14815	11792	9421	14733	7703.32	12131.49	12195.68	8802.06	8802.36	7930.7	11002.27	8748.8	13990.82	11002.27	8788.22	13538.24
90	8121	13084	13084	9537	9537	8797	11796	9489	15353	11796	9401	14587	8561.5	13084	13084	9799	9853.5	9002.75	12445.25	9870.5	15928	12445.25	9872	15271.5	8712	13084	13084	10161.5	10157	9090	12680	10000	16167	12680	10048	15544	9144	15340	15340	10277.25	10277.75	9177.75	12886.75	10168	16373.5	12886.75	10239	15787	9913	17596	17596	11214	11214	9507	13406	10633	17299	13406	10611	16893	8856.36	14121.76	14099.2	10147.07	10158.84	9082.81	12657.34	10018.92	16146.64	12657.34	10056.74	15571.34
100	9479	14534	14534	10766	10768	9799	13414	10745	17215	13414	10619	16351	9622.5	14534	14534	11216.5	11224	10063.75	14146.5	11118	17865	14146.5	11136	17126.5	9992	17040	17040	11402	11384	10175.5	14358	11318	18121	14358	11370	17488	10234	17040	17040	11525.5	11483.5	10324	14610	11511.5	18418	14610	11541	17912	11575	19546	19546	12937	13633	10581	15114	12089	19245	15114	12041	19167	10005.72	16087.72	16157.89	11455.58	11449.67	10192.69	14360.93	11319.1	18143.36	14360.93	11347.32	17553.06
