States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	0.357906	0.192865	0.205862	0.25814	0.255595	0.226395	0.494607	0.376123	0.424134	0.535276	0.409272	0.710762	0.438379	0.252785	0.25717025	0.3152765	0.317972	0.2659865	0.5834835	0.43104575	0.51938075	0.6277965	0.50251275	0.7939015	0.456825	0.303749	0.296209	0.3363575	0.3452145	0.2777805	0.6254685	0.4524965	0.544983	0.669693	0.527621	0.82608	0.47375775	0.353783	0.347084	0.36482075	0.36618975	0.29804175	0.65430725	0.46877375	0.57552225	0.704816	0.55176125	0.8587905	0.543956	0.453547	0.531987	0.437611	0.542324	0.417004	0.733777	0.527248	0.637708	0.782322	0.617647	0.925214	0.45803867	0.30471235	0.30699841	0.33976654	0.34689211	0.28258326	0.62076883	0.45103903	0.5437691	0.66452973	0.5279882	0.82410762
20	0.333006	0.179487	0.18813	0.208333	0.230274	0.188976	0.511791	0.327593	0.420283	0.550962	0.449016	0.70428	0.34879475	0.2464685	0.228278	0.264021	0.256331	0.2162495	0.5641295	0.37254175	0.46886975	0.60439975	0.4952235	0.78174325	0.3613425	0.275058	0.247216	0.2743485	0.2701635	0.225205	0.5903	0.383198	0.497129	0.6291735	0.5062135	0.7991465	0.3712755	0.3177	0.2746415	0.29088025	0.282432	0.2319095	0.612143	0.395232	0.51640525	0.65188225	0.52021025	0.82320375	0.415901	0.396226	0.396226	0.344941	0.330979	0.261066	0.727085	0.443299	0.553026	0.727681	0.579582	0.870209	0.36211707	0.28426572	0.25857862	0.27728736	0.27216143	0.22564547	0.59029427	0.38359628	0.49228687	0.62774966	0.50735059	0.7999206
30	0.289805	0.181474	0.170512	0.212344	0.211139	0.180123	0.516046	0.328857	0.401535	0.535062	0.433783	0.725922	0.31327475	0.2409975	0.1944095	0.24301275	0.231681	0.19852975	0.560142	0.3466275	0.451972	0.599673	0.484932	0.7834735	0.322857	0.276377	0.212959	0.253919	0.2407975	0.2062995	0.5913035	0.3551985	0.4663805	0.617273	0.4979195	0.797731	0.33202725	0.301175	0.238325	0.265446	0.25458425	0.21232875	0.62466975	0.36404675	0.483827	0.637329	0.51186875	0.81886825	0.369245	0.366923	0.37208	0.293678	0.278807	0.238658	0.731735	0.381701	0.521044	0.689221	0.547745	0.867111	0.32285508	0.2730023	0.2228143	0.25375301	0.2425945	0.20603086	0.59421914	0.35522653	0.46678527	0.61779176	0.49890412	0.79969898
40	0.269662	0.176022	0.152016	0.207735	0.193984	0.175945	0.494783	0.319588	0.391574	0.54935	0.449086	0.731281	0.29111975	0.2451785	0.19997675	0.2275685	0.22105125	0.190533	0.563721	0.33272025	0.43906775	0.59764675	0.48530525	0.781542	0.2978705	0.2684185	0.212141	0.2378955	0.233136	0.1959175	0.5874425	0.340543	0.4464755	0.6138245	0.4955535	0.801566	0.30693225	0.29168525	0.24649275	0.24682275	0.24213625	0.2026325	0.629946	0.34553375	0.456883	0.63860825	0.504315	0.8185825	0.335614	0.358541	0.380373	0.264469	0.273027	0.221853	0.713419	0.362129	0.516308	0.689355	0.527315	0.863997	0.29880867	0.26699641	0.22390124	0.23748389	0.23271524	0.19694404	0.59482147	0.33894336	0.4473039	0.61740826	0.49574088	0.7998211
50	0.253487	0.179328	0.152055	0.203826	0.191278	0.173206	0.514868	0.305277	0.383371	0.559393	0.457511	0.734964	0.27303775	0.224005	0.184438	0.216477	0.211733	0.18591475	0.551477	0.31897975	0.42234375	0.592056	0.48247275	0.77972525	0.281749	0.242151	0.214278	0.223292	0.221853	0.1897335	0.580267	0.325638	0.4371995	0.605942	0.4889645	0.7948575	0.288343	0.2720315	0.26244175	0.2314575	0.23282475	0.19573675	0.6213555	0.33298375	0.44689725	0.61927575	0.49681225	0.80827275	0.307787	0.334057	0.345384	0.261874	0.260765	0.2139	0.684663	0.345878	0.477356	0.658109	0.518433	0.84576	0.28121397	0.24911227	0.22359632	0.22428758	0.22264681	0.1910424	0.58633565	0.32584747	0.43494851	0.60636623	0.48880806	0.79327623
60	0.25061	0.17118	0.154451	0.194709	0.183727	0.169165	0.513474	0.288856	0.381792	0.537629	0.452055	0.723329	0.26149425	0.213782	0.181077	0.208069	0.20838375	0.18140425	0.55331525	0.3113095	0.41532475	0.5887715	0.4752765	0.768053	0.2680065	0.231558	0.21235	0.21328	0.2146495	0.1858295	0.592239	0.316242	0.4264865	0.6012975	0.482268	0.7872155	0.2756825	0.25184125	0.24477375	0.2190375	0.22256075	0.19098575	0.62876525	0.32248225	0.43613825	0.6141315	0.48967125	0.800933	0.305052	0.328242	0.324326	0.23151	0.236754	0.201831	0.68158	0.332949	0.464499	0.655404	0.508191	0.83978	0.2690376	0.23518538	0.21611116	0.2134947	0.21448086	0.18645325	0.59053769	0.31622798	0.42594226	0.60117656	0.48236392	0.78526123
70	0.246976	0.187831	0.145523	0.193062	0.187369	0.170937	0.512134	0.294659	0.39348	0.550906	0.461433	0.735483	0.25779975	0.20705425	0.1730725	0.19988425	0.198411	0.1805735	0.55687225	0.305277	0.4109655	0.590636	0.4758975	0.777353	0.26233	0.2221565	0.193436	0.2047805	0.2074555	0.1843315	0.5891785	0.309554	0.419465	0.6053195	0.482885	0.788834	0.26802275	0.2312035	0.22269775	0.2091655	0.2158535	0.18922175	0.626134	0.31398	0.4304905	0.61527425	0.490108	0.80569025	0.283343	0.284139	0.369835	0.219446	0.240753	0.20289	0.668722	0.324379	0.459969	0.654785	0.503107	0.854503	0.26330832	0.22387306	0.2042882	0.20470543	0.20829118	0.18503704	0.59106911	0.30965423	0.42119127	0.60284861	0.48277504	0.79168486
80	0.235967	0.17261	0.14324	0.174505	0.182308	0.169038	0.51043	0.284612	0.382905	0.555358	0.450413	0.745527	0.2523305	0.19789525	0.171984	0.19346025	0.19688825	0.17902825	0.55428175	0.29901725	0.41067775	0.5930755	0.47050225	0.772464	0.255793	0.209764	0.204706	0.197856	0.2028395	0.181636	0.572321	0.304436	0.4188095	0.6041175	0.476803	0.786893	0.26124275	0.2257005	0.24551425	0.203045	0.211419	0.1847395	0.62287025	0.30915825	0.42445975	0.6129615	0.4845305	0.801149	0.274124	0.279659	0.329409	0.211696	0.233597	0.196702	0.669302	0.319535	0.461146	0.657844	0.50839	0.842916	0.25639308	0.21379384	0.21432465	0.19777459	0.20457889	0.18172955	0.58542379	0.30389981	0.41822562	0.60344004	0.47749693	0.78793535
90	0.231483	0.154698	0.141818	0.178059	0.175984	0.166049	0.531038	0.280215	0.381269	0.563897	0.458527	0.737012	0.2450955	0.19001425	0.17559325	0.18760675	0.1933635	0.17628925	0.5565785	0.295564	0.40260525	0.590342	0.46805125	0.7705065	0.2495255	0.2024445	0.2072755	0.191849	0.200168	0.179938	0.586614	0.3010115	0.4112135	0.6015345	0.4765395	0.7848815	0.25385175	0.21848075	0.244899	0.1965425	0.20515075	0.18286425	0.6220795	0.30388225	0.4209805	0.611724	0.483822	0.79482225	0.267488	0.248707	0.344115	0.204584	0.232753	0.190255	0.66384	0.317217	0.437336	0.644391	0.507964	0.832028	0.24977741	0.20346429	0.21240397	0.19207691	0.20018027	0.17975499	0.58981086	0.30003727	0.41199263	0.60124791	0.4761257	0.78319178
100	0.230912	0.143466	0.143471	0.173037	0.178043	0.166551	0.515746	0.284062	0.383223	0.548066	0.453561	0.743387	0.2400895	0.1866615	0.17947175	0.18416775	0.190891	0.17604025	0.55024925	0.2927925	0.40205325	0.5876935	0.4692295	0.7733175	0.243207	0.1985065	0.2133835	0.18805	0.1961485	0.1794805	0.605605	0.2964545	0.4075335	0.596041	0.4732875	0.783861	0.24841125	0.2030385	0.24471375	0.19139325	0.2035725	0.1823895	0.625479	0.29920525	0.41565375	0.60448775	0.47925225	0.796501	0.262618	0.246279	0.35331	0.199746	0.22134	0.191828	0.656757	0.308898	0.431632	0.639679	0.489467	0.82543	0.24456848	0.19584319	0.21793027	0.18803257	0.19761422	0.17922025	0.59003669	0.29622924	0.40806135	0.59678429	0.47412931	0.7843172
