States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	4519	4953	4953	3872	3872	4127	6253	5205	7445	6511	5139	7125	5130.5	5964	5964	4066	4079.25	4260.25	6522.5	5873.5	7958.5	6778	5826.5	8002.5	5410	5964	5964	4170.5	4192	4346.5	6813	6127	8326	7079	6075	8540	5600.5	6975	6975	4265.25	4262.5	4498.25	7177.5	6411	8768	7375	6383.5	9010.5	6257	8997	8997	5217	5238	5290	9713	7497	10961	10573	7163	11663	5403.67	6449.28	6398.73	4181.07	4210.68	4428.39	6992.12	6138.62	8486.98	7196.3	6117.42	8649.1
20	14115	13875	11864	9568	9636	10172	16175	13289	19679	16595	14059	18361	15529	15886	15886	10149.75	10137.25	10424	16838.5	14995.5	20957	17324	14970	20588.5	16097.5	15886	15886	10301	10339.5	10584.5	17246	15428	21586	17738	15420	21531	16549	17897	17897	10515.25	10555.5	10835	18162	15916.5	22347	18207	15896	22413	17503	23930	21919	11339	11381	12253	21477	17217	25473	20765	18321	26123	16030.75	16630.07	16670.29	10360.19	10390.94	10670.41	17787.3	15415.32	21693.34	17832.34	15479.76	21598.6
30	27871	23786	23786	16838	16185	16722	28067	24349	34007	28737	24911	32035	31041	26797	26797	17274.25	17060.75	17200.75	29007	25824.5	35503.5	29594	25805	35743.5	32072	29808	29808	17534	17412	17499.5	30214	26528	36146	30302	26269	37328	32718	29808	29808	17868.5	18069.75	17825.5	33726	27096.5	37042	31330	26867	39327.5	35901	38841	41852	19450	19577	19503	38491	30345	41947	37549	28563	47615	31878.36	29446.68	29446.68	17623.42	17551.59	17573.9	31378.72	26489.28	36333.08	30658.46	26363.72	37557.92
40	48753	35697	35697	23953	23308	23977	40615	34295	49897	41349	35355	48367	53069.5	39708	39708	24777.25	24429	24628.5	42347	36918	51254.5	42999	37077	51894.5	54407	43719	43719	25296.5	25240	24961	44310	37804	51975	44185	37792	53780	55915.5	43719	47730	25929.5	25925.25	25388	49379.5	38750.5	53031	45230.5	38561	55702.5	61083	59763	55752	28391	28489	27884	58003	41713	58379	55191	41399	63441	54613.13	42956.91	42997.02	25458.24	25232.05	25057.83	45753.16	37804.32	52269.38	44567.56	37843.64	54017.38
50	74703	44597	44597	31447	31057	31694	53581	46829	65747	55133	47907	63269	81304	54619	54619	32809.5	32309.25	32211.5	56466	49331.5	67637.5	57230	49364.5	68644.5	83258	54619	54619	33376	33255.5	32576.5	59805	50292	68456	58743	50145	71367	85420.5	59630	59630	34560.75	34260.25	33037.75	65588.5	51546	69183	60601.5	51153.5	74334.5	88617	74663	79674	37382	37977	35406	78373	53947	74425	71961	54285	88485	83152.98	56924.06	56823.84	33649.33	33474.74	32675.29	61228.6	50409.62	68570.48	59498.5	50356.7	72002.24
60	107773	59508	59508	39637	39035	39662	67543	58297	83113	68871	59069	78361	114301	65519	65519	41462.25	41240.5	40259.75	70866	62272.5	84683.5	71814	62329	86554	117588	71530	71530	42667.5	42329.5	40700.5	73896	63401	85411	73191	63279	88673	121108.5	77541	77541	43609.5	43378	41054.25	80908.5	64514	86349	75209.5	64228.5	91988	129303	101585	95574	46490	45566	44267	129789	68447	92581	118449	67583	132513	117855.26	73994.51	73814.18	42628.18	42220.48	40783.7	76432.98	63415.76	85793.34	74164.08	63231.44	89731.34
70	149231	69408	69408	48447	47366	47579	81225	73005	98617	82123	73295	98211	156572.5	83430	83430	49875.5	49214	48278.75	85318	75766	101931.5	86152	75925	104054	160114	90441	90441	51002.5	50796.5	48702	93253	76875	103025	87968	76835	107267	162850.5	97452	92193.75	52737.5	51869.75	49254.75	97717.5	77987	104019.5	89952.5	77706.5	111260	171249	111474	104463	56095	56298	51594	112585	82999	109533	101869	80093	122399	159955.86	88548.03	87776.82	51377.96	50796.37	48869.81	92319.98	76924.5	103135.56	88870.62	76854.64	108253.94
80	183963	87319	87319	56697	55623	55598	97031	85551	117273	98791	86659	117233	203104	95330	95330	59063.5	58538.75	56599	100383	89665	119498.5	101646.5	89888	124060	208733	103341	103341	60663.5	59807.5	56989	105151	90872	120262	103284	90762	126901	213491.5	111352	111352	62025.25	60697	57530.25	114888.5	92045.5	121526	105337.5	91578.5	130391	226791	143396	143396	71173	68326	61350	139197	95281	128851	126319	96729	148707	208167.57	105744.3	104782.98	60819.6	59755.62	57163.18	108207.76	90830.04	120760.76	104244.34	90778.62	127762.44
90	245367	89208	89208	65956	65044	64134	112323	100345	134443	113613	100581	132297	262128	116241	116241	68745.5	68044.75	65267.5	115305.5	104125.5	137905.5	117309	104297	142823	269193	125252	125252	70115.5	69687.5	65800	118663	105648	138834	118657	105211	146272	274836.5	134263	125252	72683.75	71505	66377.75	132690	107136.5	140385	121375	106572.5	149957	292975	161296	161296	77700	75648	69618	145039	110669	147155	128921	109647	164581	268765.88	124981.67	122638.81	70579.59	69758.09	65916.51	123476.86	105694.72	139147.26	119564.54	105273.22	146762.18
100	298295	109119	109119	75460	73608	72570	126433	113963	153045	127769	113729	149465	326591.5	139152	139152	79317.75	77821.5	73902.25	130535	118254.5	156119.5	132378	117708.5	161866	334922	139152	139152	80886	79161.5	74689	137064	119618	157047	134471	119307	165401	343593.5	151665.75	149163	82449	80357.75	75109	150316	121326	158817	137954	120608	170419.5	372557	198117	169185	90166	86352	77290	166911	125587	163947	151695	123309	183803	334641.53	145928.45	141354.42	81031.47	79294.85	74628.73	141034.8	119868.64	157471.36	135833.52	119113.82	166116.08
