States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	19210	28310	28310	22562	22607	25490	24862	23801	31252	27713	23700	35162	21479	35135	28310	25241.25	24996.75	27895	27620.25	27599.5	36259.25	30193.5	27624.5	39817.5	22488.5	37410	37410	26181	26165	29325.5	29607	28368.5	38329	32138	28450	41946	23729.25	37410	37410	27078	27033	30248.75	30463.5	29420.5	40300.5	33465.75	29472.25	44122	26549	46510	46510	29068	28751	33408	39539	34587	47833	45145	34706	49660	22596.39	35772	35226	26104.2	25955.06	29193.2	29484.76	28667.01	38227.77	32162.25	28678.63	42064.99
20	54967	74410	56310	56270	55194	59333	59355	59315	77684	62073	59339	81942	60831.75	74410	74410	58803.75	57039.75	64735.5	64648	62856.5	86353.25	68584.75	63277.25	90655	62878	92510	74410	59739	58292.5	66603.5	66058	64502	89075	70529.5	64619.5	94434	64361	92510	92510	60747	59698.5	68007.25	68463.5	67227.5	91811.25	72738.75	66852.75	97408	69537	110610	110610	65036	65036	73147	85129	74351	99475	89748	74950	115112	62548.23	84727	82374	59818.17	58474.52	66564.38	66777.17	65138.51	88999.45	71030.37	65136.13	94847.65
30	94834	111410	111410	90830	86623	100027	98043	94576	131144	101809	94405	134439	105047.25	138510	138510	94048	90722	104513.25	103943.5	101135.5	139409.5	110387.25	101445.25	145807.25	107934.5	138510	138510	95355	92374.5	105952.5	106993.5	104464.5	141473	113201.5	103941.5	150403	111126	138510	138510	97433.25	94793.5	108989	109817	106757.75	145464.25	116067.5	106855	156627.5	121415	165610	165610	103488	102957	114096	120504	112805	157166	131682	113007	176285	107764.88	142304	139594	95873.25	92911.49	106508.52	107168.09	104203.48	142401.13	113594.11	103932.65	151405.14
40	143934	184510	184510	126445	120978	141709	138921	133305	186200	146744	137700	182136	156698.5	184510	184510	132607	127867.5	146218.25	146718	144407	195536.5	154468.25	144018.75	205300.75	161920	184510	184510	134617	130198.5	148444	150404	147419	199157.5	158089.5	147156	210467	165325.75	220610	220610	136670	132360.75	150612	154337.5	150253.25	203404.25	162359.5	150304.25	216276.25	176776	256710	256710	143266	143266	161469	163363	159115	217487	174604	155729	236061	161233.06	202199	198950	134599.18	130236.89	148738.19	150487.86	147412.24	199423.27	158598.41	146940.91	210347.5
50	205318	230510	230510	166884	161956	184287	180512	178764	244754	189503	176557	251579	217707.25	230510	230510	172817.25	166293.75	189173.25	191023.5	187414	253428	201469	187263.25	267758.5	223340	275610	275610	174537.5	169213.5	191665.5	194989.5	190744.5	258380.5	205244.5	189922	275513.5	229729	275610	275610	176143	171541	195108	198169	192672.25	263887	209777.75	192711.75	284893.5	248348	320710	320710	184000	180939	204164	222183	204060	275919	236571	197571	325830	224056.08	264786	260727	174585.42	169151.3	192446.21	194898.64	190387.67	259200.66	205589.24	189853.57	277098.61
60	281495	276510	276510	207783	201454	224902	227293	222060	296412	236634	222238	303986	293097.75	330610	330610	213357.5	207663.5	233135	236362.25	230367.5	313527.25	247363.5	229321.25	331869.5	300134	330610	330610	215681.5	209843.5	235774	238997.5	233262.5	317713	251452	233790	340983.5	313539.5	330610	330610	218179.25	213342.25	238864.25	244372.5	236533.25	322501.75	258206.25	236996.75	348420.5	344646	384710	384710	223443	221747	246850	266698	246318	334548	288549	247855	377069	302913.91	334938	330069	215585.77	210340.78	236092.4	240529.37	233430.01	317910.56	253026.03	233418.68	339959.6
70	365808	322510	322510	252868	240154	271622	272492	266610	366445	281586	268394	365969	388582.5	385610	385610	256103	248856.25	277859.25	283988.5	274809.75	374433.25	298293.75	275738.25	401207.75	398788	385610	385610	257643	251300.5	280842.5	288465.5	278176.5	378910	302849	278991	412656.5	409169.75	448710	385610	259682.5	255711.5	285157	293973.75	281179	384456.5	309148.5	283533.75	427622.75	443573	448710	448710	265231	264424	295433	323486	298732	394162	337718	307764	458063	399464.18	396337	393813	257990.46	251859.25	281364.37	289280.79	278159.71	379473.81	304432.42	279795.77	414649.43
80	446940	368510	368510	293659	284035	316573	314496	311852	416714	325869	311169	446938	510136.5	440610	440610	298270	290076.25	324650.75	330697.5	320639	437639.25	345250.5	322038.5	478212	523472	440610	440610	300755.5	293369	327021	336571.5	324433	441893	353291	326368.5	489367.5	538495	512710	512710	303218.75	296148.25	332127.25	343014.75	328083.5	448136.25	361139.25	330676.5	506214.25	564612	512710	512710	314018	306917	348597	356838	341145	469107	380591	340849	546628	521648.48	465124	458635	300754.73	293743.57	328146.02	336781.36	324728.25	442589.2	353285.44	326254.9	491362.64
90	611465	495610	414510	335552	325004	358871	367990	357355	479073	382507	357547	502025	641513	495610	495610	340656.5	332199.5	370889	378154	367403.25	499832.25	395778.75	368598.5	539859	656221.5	495610	495610	343763.5	335661.5	374969	382821	371439	505011.5	402192	372674.5	554551	677927	576710	576710	346732.75	338561.75	377584.5	389249.25	376871.25	510579.75	407874.25	376506.75	567293.5	733631	657810	657810	355491	351040	395908	399999	386963	527583	429499	389625	605519	659442.55	533727	528861	343761.81	335776.44	374465.92	383497.69	371821.43	504757.78	402559.76	372566.21	554573.8
100	727891	550610	550610	379553	367066	408904	405769	399050	547761	418904	404526	576462	779375.75	550610	550610	385741.75	373274.25	418503.5	425770.25	413296.75	564635.75	445024.25	414326.25	613343	795932.5	640710	550610	387832	376520	421949.5	432254.5	418825	570338	453927	418806.5	626841.5	814411.75	640710	640710	390939.25	383310.5	426965.25	438369.25	423648.25	576871.5	460444	423594	643425.5	888513	730810	730810	397809	392925	437384	451094	432451	595139	477394	442002	674343	799511.29	606472	595660	388358.31	377948.31	422572.39	431877.93	418421.05	570821.4	452295.49	419072.3	627813.71
