States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	0.000211	0.000191	0.000199	0.000155	0.000156	0.000155	0.000137	0.000201	0.000246	0.000142	0.000377	0.002046	0.00024625	0.000243	0.000234	0.00017675	0.00017975	0.000174	0.000148	0.00022575	0.000287	0.00015375	0.000428	0.00224725	0.000264	0.00027	0.000279	0.000185	0.000189	0.000182	0.000152	0.000234	0.000303	0.00016	0.0004425	0.0024025	0.000284	0.000279	0.000288	0.000193	0.00020125	0.000191	0.000158	0.0002475	0.00031725	0.000167	0.00047125	0.00252925	0.000317	0.00035	0.000349	0.000219	0.000225	0.000212	0.000188	0.000308	0.000371	0.000199	0.00057	0.003282	0.00026548	0.00025983	0.00026819	0.0001858	0.00019041	0.00018249	0.00015321	0.00023824	0.00030311	0.00016105	0.0004509	0.00241345
20	0.00083	0.000519	0.000495	0.000471	0.000496	0.00039	0.000425	0.000557	0.000613	0.000433	0.001057	0.008403	0.0009035	0.00053775	0.00061275	0.0005035	0.000529	0.00041975	0.00046175	0.00059375	0.000681	0.000472	0.00115475	0.00939725	0.000932	0.000643	0.0006375	0.000523	0.0005425	0.0004325	0.000477	0.000617	0.0007075	0.0004875	0.0012005	0.0097795	0.000968	0.0006875	0.000722	0.000536	0.000554	0.00044825	0.00049525	0.0006405	0.00072525	0.00050025	0.00126125	0.0104145	0.001029	0.002416	0.00135	0.00058	0.000609	0.001616	0.001295	0.000737	0.00079	0.000561	0.001424	0.013029	0.00093359	0.00075693	0.00066841	0.00051935	0.00054153	0.00046613	0.00048612	0.00062168	0.00070468	0.00048699	0.00121333	0.00996198
30	0.001711	0.000893	0.001003	0.000902	0.000941	0.000658	0.000754	0.001013	0.001046	0.000764	0.001998	0.019314	0.00184325	0.0010825	0.00120475	0.000943	0.000985	0.000687	0.000824	0.001081	0.00110875	0.00084475	0.00218425	0.02274375	0.0018975	0.001113	0.0012375	0.0009615	0.001019	0.0007045	0.000852	0.001113	0.0011285	0.000867	0.0022555	0.023554	0.00195825	0.001309	0.00127975	0.000981	0.001046	0.00072225	0.0008775	0.00113925	0.001172	0.000888	0.00232725	0.0246915	0.002279	0.003302	0.002926	0.001046	0.001161	0.000773	0.000926	0.001232	0.001259	0.000945	0.002488	0.046583	0.00190996	0.00134965	0.00130955	0.00096308	0.0010208	0.00070535	0.00085001	0.0011135	0.00114009	0.00086674	0.00225112	0.02385942
40	0.002727	0.001437	0.001525	0.001329	0.001384	0.000912	0.001064	0.001551	0.00141	0.001087	0.003333	0.035893	0.0031455	0.00158625	0.00173875	0.00149	0.00154875	0.00098775	0.00122175	0.00173175	0.00156475	0.001244	0.00361175	0.040604	0.003215	0.00185	0.001802	0.00151	0.0015835	0.0010055	0.0012465	0.0017755	0.0015945	0.00127	0.003739	0.042126	0.00330125	0.00191625	0.00203125	0.001539	0.00161175	0.0010265	0.00126425	0.001818	0.00163225	0.00129	0.0038585	0.044006	0.003807	0.006672	0.003812	0.001632	0.001728	0.001106	0.001344	0.001993	0.001826	0.001401	0.004324	0.049359	0.0032269	0.00198271	0.00190207	0.00151109	0.00157682	0.00100596	0.00123872	0.00177431	0.00159825	0.00126557	0.00373082	0.04232896
50	0.004599	0.001995	0.002153	0.002082	0.002125	0.001295	0.00161	0.002359	0.001982	0.001618	0.004863	0.059522	0.00470875	0.00240575	0.00234225	0.0021355	0.002223	0.001332	0.001657	0.00245325	0.00205825	0.0016905	0.0051965	0.063636	0.0048535	0.0024525	0.0026235	0.0021675	0.0022485	0.001353	0.0016785	0.002512	0.0021015	0.001715	0.0053335	0.0664545	0.005009	0.002529	0.0026795	0.00219625	0.0022815	0.001382	0.00171	0.00257325	0.00214325	0.00174375	0.0054815	0.06882775	0.014377	0.005656	0.003946	0.002391	0.002394	0.001515	0.001809	0.002785	0.002233	0.001882	0.005845	0.081479	0.00516164	0.00266354	0.00256779	0.00217306	0.00225274	0.00135863	0.00168469	0.00252265	0.00210363	0.00172095	0.00534902	0.06662362
60	0.00713	0.002866	0.003022	0.003014	0.003131	0.001793	0.002322	0.003397	0.002675	0.002407	0.007238	0.089718	0.00752	0.0039475	0.00384675	0.003328	0.00341675	0.00203525	0.00260725	0.003772	0.00294575	0.0026345	0.00801875	0.09668375	0.007768	0.0042925	0.0041505	0.003668	0.003696	0.002195	0.0028565	0.003921	0.003122	0.002873	0.008327	0.101191	0.00810175	0.00474175	0.004338	0.0039545	0.00389325	0.0023265	0.003043	0.00417775	0.0033245	0.003116	0.00862625	0.10596725	0.009275	0.009676	0.005085	0.004742	0.004556	0.002819	0.003576	0.004638	0.003746	0.00366	0.009922	0.115257	0.00782654	0.00460487	0.00412462	0.00369751	0.00368093	0.00219242	0.00285324	0.0039777	0.00315134	0.00288426	0.00835424	0.10140633
70	0.009945	0.00395	0.003982	0.00414	0.004269	0.002219	0.003001	0.004603	0.00335	0.003056	0.010301	0.125981	0.01091775	0.00504225	0.005015	0.00454475	0.00468375	0.00253775	0.003446	0.00523675	0.00373975	0.0034085	0.011624	0.1448945	0.0113475	0.0055855	0.005408	0.0049905	0.0049955	0.002821	0.00384	0.0054915	0.0039135	0.003824	0.0121045	0.1533535	0.0119085	0.00669275	0.006139	0.00602325	0.00554525	0.0034035	0.0043205	0.00594825	0.00438925	0.0044145	0.0128385	0.163512	0.013722	0.009569	0.00921	0.009252	0.007878	0.006334	0.006371	0.00758	0.006081	0.006085	0.014614	0.196577	0.01146845	0.00594277	0.00568681	0.00531202	0.00519418	0.0030609	0.00397501	0.00562836	0.00408282	0.00394182	0.01217202	0.15479244
80	0.013809	0.004491	0.00484	0.005102	0.0052	0.002628	0.003647	0.005829	0.003742	0.003725	0.01324	0.165609	0.014721	0.0056985	0.00576575	0.005354	0.0054785	0.002849	0.0038735	0.00621275	0.00410425	0.003976	0.01436075	0.1871385	0.015132	0.006247	0.0061595	0.005578	0.0056875	0.003024	0.004096	0.0065425	0.004311	0.0041585	0.014923	0.194351	0.01561075	0.00661	0.006545	0.0060315	0.00616575	0.00336525	0.00450125	0.00688975	0.004667	0.004602	0.0154865	0.20580125	0.041799	0.008793	0.007866	0.007073	0.007335	0.00414	0.005495	0.008222	0.005802	0.005499	0.016796	0.235574	0.01603804	0.00626768	0.00618499	0.00571023	0.005826	0.00310981	0.00419011	0.00661256	0.0044237	0.00427917	0.01496105	0.19609488
90	0.017969	0.006175	0.005853	0.006199	0.006394	0.003149	0.004417	0.007097	0.004427	0.004467	0.015667	0.22115	0.01970925	0.0068625	0.0070925	0.0065305	0.0066855	0.0033535	0.004583	0.00767575	0.00480275	0.00464375	0.01830375	0.24501325	0.0202325	0.0073595	0.0075345	0.0067375	0.00688	0.003445	0.0046965	0.0078745	0.0049295	0.0047815	0.019032	0.255997	0.0207065	0.0079135	0.00799325	0.00696875	0.00712775	0.0035985	0.0049225	0.0082125	0.00527575	0.00502125	0.020117	0.27013925	0.044308	0.02142	0.014475	0.014144	0.013537	0.010707	0.011117	0.015298	0.011878	0.011685	0.040621	0.596053	0.02084803	0.00760586	0.00767313	0.00693123	0.00704699	0.00362244	0.00490582	0.00809147	0.00518253	0.00500462	0.01958507	0.26459678
100	0.024761	0.007347	0.007605	0.007648	0.00771	0.003628	0.005115	0.008572	0.005135	0.005322	0.020706	0.297326	0.02609325	0.00838775	0.008309	0.00797325	0.0081015	0.00388275	0.00545875	0.00935575	0.00556025	0.0055195	0.0233995	0.34429225	0.0268405	0.0090445	0.008901	0.008133	0.008247	0.003987	0.0055445	0.0095255	0.0056915	0.0055995	0.024605	0.366614	0.02750375	0.0095165	0.00939725	0.0083165	0.0084385	0.0041015	0.00572625	0.009825	0.00590925	0.00582	0.02539175	0.3844285	0.048251	0.023882	0.023988	0.018674	0.024184	0.014168	0.017769	0.020108	0.012743	0.011761	0.060961	0.773905	0.02795391	0.0092191	0.00911342	0.00832565	0.00849727	0.00416298	0.00577458	0.00989415	0.00587058	0.00575887	0.02509065	0.36896195
