States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	0.000906	0.000933	0.000962	0.000832	0.000808	0.000731	0.000499	0.000612	0.001045	0.000497	0.000994	0.005084	0.001006	0.0012865	0.00130325	0.000959	0.00095375	0.000879	0.00054575	0.000683	0.0012705	0.000539	0.00132	0.00619475	0.001063	0.0013745	0.0014435	0.0010205	0.0010155	0.000915	0.0005875	0.0007255	0.0013255	0.0005825	0.0013935	0.006899	0.001124	0.0014885	0.001592	0.00109475	0.0010985	0.0009695	0.00064825	0.000783	0.0014055	0.00064125	0.0015375	0.007835	0.00186	0.002068	0.002953	0.001572	0.002043	0.001346	0.001766	0.001014	0.002288	0.001794	0.002311	0.02035	0.00107612	0.00139113	0.00147388	0.00103333	0.00103766	0.00093288	0.0006191	0.00073811	0.00136423	0.00061614	0.00144111	0.00741638
20	0.003281	0.002551	0.002898	0.002365	0.002352	0.002066	0.001524	0.001705	0.002873	0.00159	0.003596	0.023881	0.00348675	0.0033655	0.00358825	0.00263	0.00265175	0.002216	0.00167375	0.0018185	0.00329275	0.001737	0.0039725	0.02832725	0.00359	0.003626	0.0038775	0.002745	0.0028325	0.0022825	0.001768	0.0019005	0.003388	0.001827	0.0041735	0.030642	0.003738	0.00389825	0.004401	0.00288925	0.0029575	0.002361	0.00187175	0.0020005	0.00359125	0.001929	0.004339	0.0351305	0.004387	0.005387	0.005845	0.003953	0.003997	0.003147	0.002505	0.002499	0.005105	0.002599	0.0067	0.055125	0.00363326	0.00364463	0.00399188	0.00277468	0.00283538	0.00230909	0.00178685	0.00191576	0.0034489	0.00185034	0.00425155	0.03168302
30	0.007752	0.005459	0.005611	0.004674	0.004687	0.003781	0.002735	0.003434	0.005307	0.002847	0.007413	0.057791	0.00819025	0.0064975	0.0071	0.0051115	0.00512975	0.00396475	0.00303875	0.0036125	0.00581575	0.00314975	0.008385	0.07341075	0.0084575	0.0068885	0.0077985	0.005315	0.005386	0.0040535	0.0031975	0.003728	0.006007	0.0032995	0.0087505	0.0801215	0.008796	0.00741025	0.00848425	0.00560625	0.00560075	0.004152	0.003306	0.0038315	0.0061945	0.0034365	0.009088	0.08932025	0.009836	0.011217	0.01178	0.007013	0.006883	0.005551	0.004274	0.005727	0.009225	0.00442	0.013432	0.137238	0.00850545	0.00703514	0.00785946	0.00538241	0.00539175	0.00408586	0.00319716	0.00377097	0.00608278	0.00330782	0.00881029	0.08249753
40	0.014339	0.007368	0.008915	0.007648	0.007523	0.005706	0.004348	0.005746	0.008193	0.004498	0.013976	0.126382	0.015586	0.010326	0.01103425	0.008335	0.00813275	0.0059785	0.00461925	0.00608875	0.008886	0.00478625	0.0153385	0.1532665	0.016046	0.010948	0.011981	0.008648	0.008435	0.006101	0.0047755	0.006226	0.0091895	0.004934	0.0159345	0.1649525	0.01660975	0.01241525	0.01305875	0.00908425	0.0087365	0.00626575	0.00505525	0.00641325	0.009489	0.00519125	0.016796	0.18220675	0.018992	0.01474	0.015894	0.012465	0.011657	0.007482	0.006163	0.008661	0.012102	0.006383	0.028857	0.258462	0.01610088	0.0113519	0.0120846	0.00882632	0.0085228	0.00614723	0.00486067	0.00631432	0.00927514	0.00502386	0.01625955	0.16806385
50	0.023092	0.013299	0.011819	0.010597	0.0109	0.007702	0.005986	0.008445	0.010948	0.006211	0.020361	0.209645	0.024891	0.01578425	0.01559375	0.011964	0.01150675	0.008228	0.006372	0.008888	0.0116755	0.00659575	0.02273125	0.24679525	0.02579	0.0168915	0.017032	0.012439	0.011863	0.0083875	0.006619	0.0091155	0.0120475	0.0068205	0.0242285	0.267974	0.02667125	0.0185175	0.01795275	0.01306825	0.01231625	0.00859925	0.006859	0.009498	0.012454	0.0070655	0.02556675	0.29810475	0.029681	0.024217	0.02235	0.017068	0.01538	0.009703	0.008517	0.011023	0.014879	0.008531	0.032083	0.436586	0.02584144	0.01721439	0.01685315	0.01266527	0.01201294	0.00845348	0.00668827	0.0092204	0.01213552	0.00689694	0.02438752	0.27685336
60	0.035405	0.017165	0.015963	0.015047	0.014748	0.009748	0.008092	0.011756	0.014427	0.008274	0.032746	0.338831	0.0377335	0.0230115	0.02135425	0.016667	0.015629	0.010413	0.00850325	0.012763	0.01632825	0.00889725	0.03543625	0.390431	0.038755	0.0246295	0.0230155	0.017518	0.0160485	0.0105995	0.008786	0.0130835	0.0167815	0.009168	0.037015	0.4284675	0.03966375	0.02700225	0.024394	0.01806675	0.01667025	0.010931	0.009033	0.0133995	0.0175375	0.00953525	0.0393915	0.4609185	0.042846	0.032765	0.031998	0.022049	0.020105	0.012065	0.010749	0.015146	0.019317	0.011329	0.046671	0.764495	0.03875938	0.02503977	0.02297754	0.01761791	0.01622038	0.01067394	0.0088623	0.01309659	0.01688547	0.00924502	0.0376462	0.43690102
70	0.048821	0.026364	0.022987	0.020202	0.01864	0.012182	0.010057	0.016281	0.01813	0.010432	0.04814	0.436278	0.0524375	0.031309	0.0277905	0.02181975	0.01978125	0.0127865	0.0107165	0.01696525	0.019455	0.0111015	0.052245	0.591243	0.0537465	0.03324	0.0297485	0.022735	0.0202795	0.012987	0.010885	0.0173485	0.019919	0.011341	0.055123	0.644721	0.0550475	0.03488775	0.03117275	0.02345425	0.021071	0.01318325	0.01118325	0.01772625	0.0206835	0.01157475	0.05725675	0.696934	0.058219	0.041145	0.034882	0.026534	0.022658	0.014461	0.013533	0.020081	0.023124	0.014148	0.078963	1.197501	0.05368298	0.03321076	0.02949915	0.02272343	0.02044276	0.01301314	0.0109854	0.01740978	0.0200533	0.01139955	0.05524252	0.65092139
80	0.068342	0.034809	0.029085	0.025394	0.023516	0.015161	0.012929	0.020192	0.022209	0.013465	0.062758	0.675991	0.072775	0.0410895	0.034605	0.02747175	0.02496125	0.01570075	0.01364175	0.021478	0.02355525	0.01411325	0.06985625	0.80775675	0.0739985	0.0429105	0.0363745	0.028496	0.02573	0.0159495	0.0139065	0.0218255	0.0241295	0.0144565	0.071978	0.862044	0.07582575	0.04653425	0.03911275	0.02955375	0.02630775	0.016155	0.01421575	0.02220525	0.02504475	0.01482925	0.07548525	0.94667725	0.08238	0.056019	0.047031	0.033641	0.028299	0.017549	0.015566	0.025216	0.028502	0.016241	0.096266	1.224284	0.07428837	0.04381304	0.03679791	0.02863897	0.02570742	0.01599212	0.01394495	0.02190885	0.02433122	0.0145217	0.07279411	0.88506746
90	0.088886	0.04489	0.034861	0.031559	0.028634	0.017802	0.015398	0.026272	0.026541	0.015988	0.078662	0.92925	0.09486775	0.053101	0.0415785	0.034119	0.03054075	0.01851125	0.01621175	0.02712	0.0281275	0.0169945	0.090397	1.09848875	0.097717	0.055833	0.0449645	0.035426	0.031565	0.018845	0.016436	0.027517	0.0287685	0.01731	0.0955535	1.159329	0.0997575	0.0582745	0.04695625	0.0369565	0.03251875	0.01928275	0.0167725	0.0279685	0.0294315	0.0177635	0.09936525	1.2509155	0.107065	0.068163	0.054415	0.041141	0.0364	0.019898	0.018993	0.029373	0.031463	0.019773	0.121606	1.842534	0.09739438	0.05579555	0.04456282	0.0355639	0.03160604	0.01887134	0.01653221	0.02755022	0.0288401	0.01738249	0.09546121	1.18025495
100	0.11468	0.059322	0.040095	0.036775	0.033869	0.020304	0.018208	0.031509	0.03027	0.018862	0.102911	1.366724	0.1226595	0.0678735	0.0510525	0.04251575	0.038077	0.021733	0.019737	0.033565	0.03408725	0.02080325	0.1150355	1.57985125	0.1262985	0.0712965	0.055002	0.0446925	0.039405	0.022508	0.020613	0.0344305	0.036049	0.0217065	0.121491	1.683965	0.12826725	0.0744795	0.0580545	0.04666775	0.0411755	0.023332	0.0213555	0.03556125	0.037717	0.02284325	0.128725	1.83349625	0.138952	0.093047	0.069418	0.054355	0.04521	0.026727	0.024542	0.040781	0.045975	0.02565	0.157777	2.342345	0.12570137	0.07180738	0.05454121	0.04469159	0.03960011	0.02266385	0.02061165	0.03478646	0.03592883	0.02184719	0.12306726	1.72595408
