States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	1920	2830	2830	2249	2260	2540	2483	2374	2890	2483	2383	3155	2144.75	3512.5	2830	2523.5	2501	2785.25	2757.5	2755.5	3348.5	2757.5	2767.5	3611.5	2248.5	3740	3740	2622.5	2613	2931	2958	2837	3546	2958	2854	3793.5	2372	3740	3740	2710.25	2700.75	3023	3049	2952.75	3722	3049	2966.25	4017.25	2658	4650	4650	2899	2869	3343	3942	3462	4333	3942	3469	4571	2259.08	3576.2	3521.6	2609.59	2595.11	2919.01	2947.49	2867.83	3532.31	2947.49	2875.28	3823.6
20	5494	7440	5630	5628	5514	5935	5939	5992	7140	5939	5929	7664	6087	7440	7440	5877.5	5706.75	6467.75	6459.25	6286.75	7901	6459.25	6323.75	8333	6285.5	9250	7440	5971	5824	6657	6604	6454.5	8173	6604	6467	8617	6433.5	9250	9250	6076.25	5976	6811.25	6844.75	6722.25	8440.25	6844.75	6683.75	8994.75	6955	11060	11060	6497	6497	7338	8498	7403	9173	8498	7485	10626	6253.47	8471.7	8236.4	5981.2	5847.38	6655.1	6675.84	6515.08	8173.65	6675.84	6515.55	8724.86
30	9480	11140	11140	9096	8666	9993	9796	9458	12122	9796	9440	12476	10508.25	13850	13850	9399.25	9069.5	10446.75	10391	10080.75	12794.25	10391	10148	13552	10787.5	13850	13850	9528.5	9237	10581.5	10691.5	10390.5	13031.5	10691.5	10398	13920.5	11109.25	13850	13850	9748.5	9479.75	10895	10977.5	10669.25	13344.25	10977.5	10662.5	14434.5	12132	16560	16560	10354	10292	11406	12062	11219	14449	12062	11310	16104	10775.87	14229.4	13958.4	9585.64	9289.98	10649.59	10713.88	10383.38	13086.12	10713.88	10394.12	14042
40	14393	18450	18450	12632	12099	14177	13890	13242	17083	13890	13773	17254	15665.75	18450	18450	13259.5	12786.25	14626.5	14660.75	14412.25	17985	14660.75	14416.5	18993.5	16191.5	18450	18450	13461.5	13026.5	14839.5	15040	14732.5	18262	15040	14703.5	19596	16533	22060	22060	13661.75	13238.5	15068.75	15450.75	15029.25	18711.5	15450.75	15041.5	20020	17681	25670	25670	14334	14334	16156	16331	15833	20251	16331	15590	21844	16121.98	20218.9	19894	13459.38	13024.43	14874.59	15047.47	14723.13	18340.07	15047.47	14707.72	19545.6
50	20532	23050	23050	16686	16194	18421	18045	17792	22535	18045	17578	23334	21770	23050	23050	17288.5	16625	18915.5	19115.25	18693.5	23347.25	19115.25	18749.5	24874	22332.5	27560	27560	17450	16911	19164	19489	18997.5	23773.5	19489	19039.5	25545.5	22967.75	27560	27560	17615.5	17150.75	19520.75	19818.25	19259.75	24278.25	19818.25	19253.25	26428.5	24833	32070	32070	18395	18093	20409	22259	20416	25391	22259	19767	30692	22405.42	26477.6	26071.7	17457.18	16913.26	19244.78	19489.83	19002.58	23820.1	19489.83	18990.84	25679.24
60	28158	27650	27650	20762	20136	22499	22709	22146	27342	22709	22190	28197	29311.25	33060	33060	21340.75	20766.75	23317.5	23645	22973.5	28793.25	23645	23009.5	30759.25	30017.5	33060	33060	21573.5	20976.5	23574.5	23900	23289.5	29179	23900	23374.5	31419.5	31359	33060	33060	21807.5	21335.5	23892	24431	23570.25	29627.75	24431	23750.25	32130	34459	38470	38470	22350	22168	24653	26643	24581	30895	26643	24673	34234	30291.3	33492.8	33005.9	21557.37	21032.02	23611.38	24050.1	23271.23	29215.49	24050.1	23361.21	31444.32
70	36586	32250	32250	25291	24005	27154	27246	26807	33612	27246	26977	34126	38861	38560	38560	25600.25	24861.5	27807.25	28406.5	27392.75	34426	28406.5	27648.5	37048.75	39886	38560	38560	25755	25142.5	28084	28838	27721	34792.5	28838	27927	38194	40922.75	44870	38560	25965.75	25580.25	28507	29436.5	28106.25	35365.5	29436.5	28328.25	39549.75	44349	44870	44870	26543	26443	29532	32316	29875	36384	32316	30705	42871	39945.77	39632.7	39380.3	25796.4	25183.08	28133.51	28926.22	27764.46	34879.11	28926.22	28005.8	38369.49
80	44692	36850	36850	29387	28412	31674	31427	31077	38488	31427	31169	40869	50982.75	44060	44060	29837.25	29005.25	32449	33069	32093.75	40160.75	33069	32219.75	44204.25	52345	44060	44060	30074	29333.5	32706	33647	32404	40643.5	33647	32641.5	45301	53850.5	51270	51270	30310.5	29613.5	33209.5	34281.25	32725.5	41138.25	34281.25	33089	46612	56472	51270	51270	31430	30703	34831	35654	34073	43123	35654	33933	51579	52163.09	46511.4	45862.5	30072.26	29371.35	32808.2	33676.63	32438.26	40631.05	33676.63	32628.25	45461.52
90	61132	49560	41450	33530	32503	35907	36779	35781	44323	36779	35879	47183	64143	49560	49560	34074.25	33218.75	37087.25	37828.25	36615	45842.75	37828.25	36911.75	50428.25	65614.5	49560	49560	34371.5	33558.5	37487.5	38262	37148	46483.5	38262	37276	51547.5	67808.75	57670	57670	34670	33867.25	37775	38924.5	37524.5	46983	38924.5	37689	52742	73342	65780	65780	35510	35096	39587	40023	38826	48630	40023	38969	56432	65942.97	53371.7	52885.1	34377.35	33577.16	37447.57	38348.08	37110.45	46420.81	38348.08	37304.3	51553.71
100	72759	55060	55060	37960	36702	40913	40554	40377	50045	40554	40395	53649	77904.5	55060	55060	38571.5	37311.25	41854	42564.5	41364	51889.5	42564.5	41547.5	57090	79578.5	64070	55060	38774	37659.5	42184.5	43245	41787	52439	43245	41910	58472	81440.25	64070	64070	39108.5	38330.75	42720	43841.5	42272	53124.25	43841.5	42426	59815.25	88851	73080	73080	39748	39313	43738	45094	43743	54436	45094	43848	62774	79947.4	60646.2	59565	38835.14	37793.97	42256.63	43184.47	41840.98	52505.37	43184.47	41955.98	58536.3
