States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	0.371021	0.211287	0.211287	0.27487	0.27487	0.254011	0.371021	0.354466	0.425028	0.371021	0.363669	0.672202	0.39913625	0.241431	0.241431	0.3136685	0.3136685	0.29341	0.40442975	0.39860425	0.50671325	0.40442975	0.43951225	0.75965025	0.410652	0.25273	0.25273	0.3348045	0.3348045	0.3149405	0.414856	0.4109675	0.530585	0.414856	0.449711	0.7972595	0.41899675	0.365306	0.365306	0.36034	0.36034	0.35551	0.4249135	0.424101	0.55978375	0.4249135	0.464764	0.83107625	0.443289	0.38913	0.38913	0.384784	0.384784	0.381402	0.48745	0.452509	0.63313	0.48745	0.508554	0.90806	0.40917531	0.28640569	0.28640569	0.33625304	0.33625304	0.31931039	0.41429562	0.40874465	0.53388537	0.41429562	0.44822761	0.79705024
20	0.357787	0.152726	0.152726	0.237541	0.237541	0.211221	0.367856	0.344682	0.432285	0.367856	0.374545	0.668204	0.390354	0.185174	0.185174	0.25705225	0.256949	0.237282	0.3947235	0.39094125	0.4719755	0.3947235	0.42441475	0.770636	0.3980225	0.193435	0.193435	0.267984	0.267984	0.251804	0.4067245	0.401939	0.4865665	0.4067245	0.4356305	0.8000745	0.404218	0.222299	0.222299	0.28066325	0.28066325	0.26183275	0.4183505	0.4106845	0.50203175	0.4183505	0.44652725	0.82333225	0.411525	0.404218	0.404218	0.306872	0.306872	0.292529	0.464895	0.435997	0.547816	0.464895	0.481205	0.892467	0.39652842	0.20420138	0.20420138	0.2692419	0.26913691	0.25102623	0.40724341	0.40009046	0.48599543	0.40724341	0.43389384	0.79569667
30	0.354066	0.145031	0.145031	0.202291	0.202291	0.193669	0.366443	0.352308	0.418823	0.366443	0.378488	0.704903	0.373507	0.167405	0.167405	0.22547075	0.22547075	0.21380625	0.38487175	0.381706	0.4531345	0.38487175	0.410959	0.7743175	0.379763	0.175333	0.175333	0.2330615	0.2330615	0.2201155	0.3917045	0.387529	0.4668805	0.3917045	0.4198965	0.794583	0.386231	0.180211	0.180211	0.24109675	0.24109675	0.2271735	0.4003495	0.3993745	0.4816515	0.4003495	0.43153075	0.814629	0.392924	0.260408	0.255457	0.260223	0.260223	0.246796	0.417786	0.41599	0.512056	0.417786	0.45399	0.892253	0.37880273	0.17818175	0.17769064	0.2324212	0.23239873	0.22049314	0.3925084	0.38912488	0.46640267	0.3925084	0.4211935	0.79629844
40	0.337993	0.138115	0.138115	0.190458	0.190458	0.182185	0.358726	0.338495	0.406732	0.358726	0.37587	0.729073	0.361197	0.15282125	0.15282125	0.2054685	0.20522825	0.19591275	0.381399	0.371931	0.43965075	0.381399	0.4045715	0.77500975	0.367055	0.165049	0.165049	0.2104975	0.2104975	0.200316	0.3890335	0.3826135	0.4500785	0.3890335	0.410665	0.794451	0.371575	0.169928	0.169928	0.21422525	0.21422525	0.20508225	0.39780325	0.3912715	0.4672405	0.39780325	0.42085	0.81025125	0.379361	0.237458	0.237458	0.236879	0.236879	0.219347	0.424145	0.412572	0.506759	0.424145	0.444191	0.856458	0.3661733	0.16259464	0.16259464	0.21029728	0.21022828	0.20058317	0.38901704	0.38168255	0.4523501	0.38901704	0.41172464	0.79209999
50	0.327875	0.139215	0.139215	0.177766	0.179655	0.173239	0.359689	0.335461	0.401249	0.359689	0.367285	0.746538	0.3497365	0.147306	0.147306	0.1923035	0.19204075	0.18445075	0.3783555	0.37314475	0.43467825	0.3783555	0.4014695	0.77834575	0.355285	0.150782	0.150782	0.196008	0.1961345	0.1888005	0.386783	0.3827725	0.443453	0.386783	0.4094195	0.7934355	0.36124725	0.164286	0.164286	0.200238	0.20015475	0.192863	0.39343925	0.3899975	0.45525225	0.39343925	0.41747625	0.81896475	0.36801	0.269288	0.197784	0.212661	0.209058	0.213186	0.409792	0.409681	0.475898	0.409792	0.436362	0.867751	0.35490213	0.15735836	0.15590899	0.19610864	0.19602403	0.18860769	0.38647201	0.38116935	0.44405509	0.38647201	0.40896952	0.797787
60	0.30861	0.132567	0.132567	0.175938	0.176527	0.169327	0.355171	0.340722	0.402495	0.355171	0.372603	0.728311	0.338973	0.14184275	0.14184275	0.18278075	0.18274675	0.175653	0.37623475	0.36957	0.425767	0.37623475	0.3958885	0.76805675	0.345833	0.145088	0.145088	0.185879	0.185825	0.178453	0.385133	0.3756255	0.439369	0.385133	0.4042585	0.786944	0.35190025	0.15634625	0.15634625	0.1886775	0.18854275	0.18371525	0.3906175	0.3836715	0.446132	0.3906175	0.41098475	0.807618	0.361762	0.349181	0.269668	0.203222	0.195465	0.192141	0.40739	0.402369	0.473837	0.40739	0.437057	0.852455	0.34485439	0.15751581	0.15499592	0.18623073	0.18590264	0.17947124	0.38332699	0.3758819	0.43713221	0.38332699	0.40361655	0.78721627
70	0.298892	0.125283	0.125283	0.164664	0.165995	0.161235	0.365435	0.357416	0.399852	0.365435	0.387586	0.696695	0.328739	0.138355	0.138355	0.1758615	0.176085	0.17022225	0.3803245	0.3720645	0.42064475	0.3803245	0.39809925	0.7672415	0.337857	0.1418325	0.14202	0.1781395	0.1783945	0.1730785	0.3848475	0.3795745	0.4321195	0.3848475	0.4031335	0.781908	0.343439	0.143927	0.143927	0.18168825	0.18188525	0.17555125	0.38986425	0.3850055	0.4388705	0.38986425	0.40828425	0.798556	0.356615	0.26703	0.26703	0.19092	0.19092	0.181469	0.408997	0.395269	0.464746	0.408997	0.434345	0.852787	0.33566843	0.14648613	0.14610997	0.17886122	0.17916967	0.17273523	0.38512096	0.37840336	0.43054396	0.38512096	0.40395959	0.78379465
80	0.287227	0.12564	0.12564	0.163332	0.163753	0.15953	0.360485	0.352027	0.399565	0.360485	0.373253	0.707513	0.31989525	0.13630025	0.13630025	0.171047	0.17140425	0.164653	0.3759035	0.36683925	0.4193135	0.3759035	0.3931605	0.76533075	0.329857	0.139801	0.139801	0.173026	0.173449	0.1679935	0.3828275	0.375067	0.428195	0.3828275	0.3981925	0.783117	0.33358025	0.14149775	0.14149775	0.175897	0.176939	0.17088425	0.3883485	0.381055	0.43542625	0.3883485	0.40637575	0.79877725	0.348756	0.332076	0.210351	0.187182	0.187182	0.176047	0.399133	0.396355	0.461442	0.399133	0.42599	0.835396	0.32681449	0.14393201	0.14215063	0.17351425	0.17373243	0.16761902	0.38242336	0.37384234	0.42741095	0.38242336	0.39869524	0.78176479
90	0.279239	0.123966	0.123966	0.158808	0.158808	0.154677	0.359808	0.347119	0.387388	0.359808	0.368223	0.735051	0.30836025	0.130816	0.130816	0.16570025	0.16543475	0.1595165	0.37744675	0.36901525	0.4107295	0.37744675	0.39153425	0.7696315	0.3208635	0.137296	0.137296	0.16816	0.1682055	0.162722	0.3824215	0.3743835	0.421174	0.3824215	0.399064	0.7882115	0.32780625	0.13987525	0.13987525	0.17019175	0.1702785	0.1646115	0.38687125	0.380999	0.4287055	0.38687125	0.40458525	0.80435925	0.335836	0.26122	0.206783	0.183547	0.17555	0.169382	0.397454	0.396399	0.457399	0.397454	0.420417	0.843683	0.31790131	0.14211146	0.14224509	0.16810592	0.16797976	0.16214915	0.38172698	0.37433223	0.420639	0.38172698	0.39776113	0.78801521
100	0.278654	0.122657	0.122657	0.156969	0.156969	0.152519	0.362701	0.348589	0.397103	0.362701	0.366988	0.73836	0.305789	0.12836725	0.12836725	0.16241775	0.16303375	0.1578845	0.3797335	0.36951075	0.41465075	0.3797335	0.3916645	0.76831275	0.31695	0.135836	0.135836	0.1645325	0.1655335	0.1600165	0.384372	0.3767035	0.4196205	0.384372	0.397384	0.7793695	0.32527925	0.1389915	0.1389915	0.16705925	0.16748	0.1617735	0.388879	0.380588	0.4263775	0.388879	0.4024655	0.79459525	0.334227	0.25987	0.2773	0.180648	0.176001	0.167087	0.397342	0.396463	0.439894	0.397342	0.422094	0.831521	0.31456497	0.14373203	0.14189536	0.16511802	0.16532987	0.15954979	0.38391412	0.37537583	0.41985993	0.38391412	0.39730254	0.78150958
