States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	0.332808	0.209627	0.209627	0.248485	0.26352	0.226544	0.345805	0.329304	0.426648	0.46188	0.368174	0.657654	0.3638305	0.245007	0.245007	0.29456475	0.294568	0.2733975	0.46939725	0.41324275	0.5070535	0.5338315	0.42792225	0.71722875	0.383429	0.249213	0.253566	0.301257	0.302923	0.281013	0.4793745	0.431592	0.5309975	0.5621565	0.4514725	0.75149	0.402187	0.281013	0.281013	0.311785	0.312465	0.28960475	0.4955335	0.45758775	0.5572105	0.60334525	0.4732435	0.78571825	0.459459	0.34359	0.349098	0.343779	0.343779	0.314895	0.560863	0.501654	0.610485	0.666216	0.521292	0.880251	0.38593137	0.25893746	0.2601127	0.30246505	0.30332405	0.28032746	0.47919383	0.43127582	0.53035449	0.56808807	0.44798663	0.75205846
20	0.282383	0.193576	0.193576	0.233051	0.233051	0.22431	0.403306	0.350795	0.416585	0.460705	0.382567	0.637571	0.3105975	0.214747	0.214747	0.25002225	0.25292825	0.237757	0.455635	0.40661175	0.48069525	0.52563375	0.42407775	0.730152	0.3210235	0.221066	0.222783	0.256228	0.257411	0.242164	0.47039	0.421812	0.497955	0.540438	0.4399545	0.7564375	0.3363905	0.231785	0.231785	0.26016425	0.26266425	0.2472665	0.4882315	0.43714875	0.5116935	0.55944025	0.45489925	0.78945825	0.392501	0.312058	0.321382	0.269484	0.26974	0.259532	0.533455	0.489617	0.55485	0.602912	0.484189	0.876818	0.32457093	0.22488223	0.22426532	0.25517713	0.25699966	0.24225218	0.47041402	0.42240889	0.49635544	0.54165865	0.43834033	0.75876809
30	0.247541	0.191686	0.191686	0.218142	0.22375	0.211928	0.403647	0.367447	0.413687	0.479489	0.380366	0.672269	0.27019175	0.20000075	0.20000075	0.23414925	0.2353585	0.224139	0.446579	0.39980725	0.463831	0.51279075	0.4207515	0.73092975	0.2756725	0.204376	0.2049045	0.237255	0.2399725	0.2260415	0.464819	0.4146035	0.476575	0.5277495	0.43734	0.7555325	0.2884245	0.207582	0.207582	0.2408785	0.24341475	0.22925675	0.477444	0.4303965	0.4894585	0.541152	0.4498905	0.77856275	0.326398	0.288593	0.295564	0.247511	0.252931	0.236364	0.516322	0.468397	0.526786	0.57329	0.470761	0.828487	0.27880802	0.20889456	0.20918155	0.23704269	0.2394908	0.22606251	0.46217658	0.41507783	0.47567596	0.52642211	0.43403667	0.75490737
40	0.225895	0.179199	0.179199	0.211171	0.214447	0.201982	0.388616	0.351719	0.405683	0.448138	0.393534	0.657461	0.24125375	0.190028	0.190028	0.22077	0.22305275	0.211654	0.44325325	0.393113	0.44855775	0.5012875	0.4159325	0.74424875	0.2472085	0.197662	0.1984045	0.2239275	0.226641	0.215211	0.4612775	0.408988	0.4605525	0.514055	0.4300455	0.7624595	0.25325275	0.2020085	0.2020085	0.227315	0.2299485	0.21786	0.471215	0.42186475	0.47283125	0.53099925	0.4410545	0.78141375	0.273646	0.289554	0.255039	0.232512	0.237786	0.22483	0.519478	0.459475	0.515888	0.571325	0.493154	0.845672	0.24776014	0.20169161	0.20186877	0.22378655	0.22600599	0.21466687	0.4572912	0.40668502	0.45931341	0.51623707	0.42991281	0.76119245
50	0.213315	0.177304	0.177304	0.205568	0.207068	0.196305	0.402478	0.359875	0.401896	0.475501	0.384423	0.668343	0.223681	0.185008	0.185144	0.212835	0.2148355	0.2055175	0.43878525	0.38849525	0.43909625	0.50541075	0.4163455	0.7314875	0.23181	0.190745	0.1915775	0.2158495	0.2179015	0.2077325	0.452896	0.396456	0.451242	0.5163055	0.427657	0.751038	0.23543625	0.21611725	0.2152315	0.21790325	0.22044475	0.20996875	0.46453075	0.40842625	0.46231875	0.5278095	0.43994525	0.7773995	0.248035	0.310375	0.276229	0.223343	0.228906	0.215317	0.49457	0.439628	0.49382	0.560181	0.470411	0.811319	0.23025141	0.20052221	0.19895028	0.21533687	0.21757836	0.20741925	0.45236169	0.39745968	0.45024296	0.51607476	0.42731802	0.75147187
60	0.198103	0.169331	0.169331	0.195842	0.197382	0.188067	0.409193	0.356061	0.400202	0.470783	0.398256	0.668659	0.213069	0.182902	0.182902	0.206952	0.2084215	0.200208	0.44073425	0.382174	0.43304075	0.5055675	0.41557725	0.71916325	0.2175275	0.194626	0.194626	0.209459	0.2109165	0.202737	0.453235	0.3930235	0.442827	0.5146525	0.428632	0.7423775	0.22139525	0.2180465	0.21723275	0.21089625	0.213656	0.204363	0.4616775	0.404603	0.45140775	0.52298375	0.442494	0.76333075	0.233718	0.282748	0.243589	0.217309	0.224737	0.209213	0.486918	0.429425	0.472883	0.559567	0.465113	0.83763	0.21736569	0.20187337	0.19917762	0.20882865	0.2109457	0.20214845	0.45092129	0.39380548	0.44224267	0.5134858	0.42899608	0.74078719
70	0.198812	0.174833	0.174833	0.193842	0.199572	0.188749	0.401845	0.356864	0.398749	0.469006	0.394676	0.684001	0.205507	0.180865	0.180865	0.20279325	0.2038115	0.19618675	0.438568	0.38027525	0.4311795	0.50173075	0.41852675	0.732507	0.2081265	0.2001965	0.1953505	0.204546	0.205998	0.197994	0.4509615	0.387442	0.439176	0.5103535	0.4288615	0.7446455	0.214052	0.21458325	0.2087045	0.20629725	0.208176	0.19975075	0.461495	0.39752875	0.44686075	0.52111175	0.439327	0.76578525	0.227143	0.272999	0.243277	0.212412	0.223246	0.204441	0.495536	0.429334	0.468604	0.551782	0.473865	0.806667	0.20938575	0.20096219	0.19576003	0.20449396	0.20624716	0.1980076	0.4510703	0.38991922	0.43834828	0.51018334	0.42910828	0.74672456
80	0.195354	0.172725	0.172725	0.191514	0.192746	0.186472	0.407012	0.353846	0.391175	0.474101	0.388916	0.688637	0.20121725	0.1788055	0.178885	0.198445	0.19980375	0.19257175	0.43875	0.37177175	0.42019475	0.49726625	0.416256	0.732381	0.2052775	0.201385	0.198296	0.200134	0.201946	0.194755	0.447896	0.379326	0.4298435	0.5047475	0.425135	0.7482055	0.208459	0.213494	0.209744	0.20212525	0.20403425	0.1962515	0.45734775	0.3905705	0.437619	0.51513025	0.4371885	0.76227925	0.220385	0.303971	0.218517	0.207987	0.217841	0.201801	0.484908	0.413241	0.454649	0.534501	0.455659	0.804085	0.20531519	0.2048586	0.19589869	0.1999365	0.20201247	0.19442699	0.44819831	0.38176219	0.42938768	0.50633083	0.42591903	0.7464765
90	0.187738	0.171639	0.171639	0.188717	0.189015	0.183931	0.417952	0.351944	0.39606	0.467473	0.400642	0.696127	0.1993955	0.182693	0.18100175	0.1951895	0.1964525	0.190072	0.43971275	0.37226775	0.420404	0.4969735	0.42081975	0.73410575	0.202743	0.1983475	0.198183	0.196628	0.198364	0.191749	0.4491115	0.3798745	0.426097	0.5052775	0.427715	0.750892	0.20582975	0.21015575	0.205467	0.19820125	0.199685	0.193092	0.45796025	0.3865365	0.43415775	0.51508525	0.43498925	0.76159675	0.21995	0.303639	0.266533	0.202672	0.209254	0.196336	0.481417	0.400066	0.455548	0.535541	0.452928	0.815036	0.20284619	0.20389042	0.1959825	0.19652702	0.19822873	0.19146474	0.44845012	0.37863517	0.42682656	0.50594866	0.42789098	0.75036843
100	0.188133	0.172188	0.172188	0.185073	0.187178	0.181882	0.403533	0.348364	0.401062	0.474541	0.399394	0.695858	0.197263	0.1906605	0.18494175	0.192218	0.1939355	0.18764525	0.4374155	0.36428075	0.41320325	0.496914	0.41995225	0.72920925	0.2006115	0.197018	0.1946445	0.193924	0.195182	0.188875	0.44892	0.372153	0.420005	0.506661	0.4285465	0.7456685	0.20452025	0.2253245	0.19881125	0.195507	0.197669	0.190168	0.45616125	0.380146	0.42855425	0.51302975	0.43377525	0.76019075	0.216338	0.295447	0.2123	0.199374	0.208435	0.194849	0.471142	0.392626	0.450865	0.532714	0.463382	0.802024	0.20129854	0.20675832	0.19219483	0.19368699	0.19564466	0.1888699	0.44674291	0.37226559	0.42210866	0.50511828	0.42767406	0.74590143
