States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	0.000166	0.000108	0.00012	0.000106	0.000105	0.000087	0.000097	0.000097	0.000123	0.000092	0.000159	0.000871	0.000187	0.000135	0.00015	0.00011975	0.00012575	0.000099	0.00010475	0.000108	0.000142	0.000105	0.00018875	0.00100275	0.000195	0.0001475	0.000168	0.000125	0.000132	0.000103	0.00011	0.0001135	0.0001485	0.00011	0.000199	0.0010495	0.00020625	0.000155	0.000176	0.00013	0.000137	0.000109	0.000114	0.00012	0.000157	0.00011525	0.00020825	0.001141	0.00025	0.000187	0.000229	0.000153	0.000164	0.000125	0.000137	0.000144	0.000194	0.000143	0.000255	0.00146	0.00019699	0.00014366	0.00016388	0.00012459	0.00013172	0.00010462	0.00011079	0.00011453	0.00015084	0.00011145	0.00019883	0.0010831
20	0.000612	0.00032	0.000358	0.000342	0.000371	0.000227	0.000313	0.000258	0.00031	0.000315	0.00044	0.003641	0.00065375	0.000342	0.00038925	0.000365	0.00039675	0.000246	0.00033325	0.00028	0.000332	0.00033475	0.00047875	0.0040295	0.0006745	0.0003935	0.000432	0.0003745	0.000407	0.000254	0.0003445	0.0002905	0.000345	0.000345	0.0005	0.0042175	0.00069525	0.0004115	0.000458	0.00038425	0.000418	0.00026425	0.000356	0.00030225	0.00035675	0.00035425	0.00052125	0.00453625	0.0008	0.000579	0.000552	0.000408	0.000446	0.000393	0.000473	0.000449	0.000395	0.000395	0.000612	0.005403	0.00067751	0.00039192	0.00042821	0.00037485	0.00040769	0.00025643	0.00034684	0.00029527	0.00034614	0.00034549	0.00050289	0.00429884
30	0.001309	0.000604	0.000665	0.000684	0.00074	0.000391	0.000585	0.000476	0.00052	0.000583	0.000818	0.008143	0.00138475	0.000707	0.00079075	0.000719	0.000772	0.00041375	0.00062	0.000501	0.000554	0.000622	0.000883	0.00924025	0.0014145	0.0007245	0.0008075	0.000733	0.0007855	0.000423	0.0006315	0.0005145	0.000567	0.000635	0.000918	0.009745	0.0014455	0.0008215	0.00085975	0.000745	0.00080825	0.000431	0.000648	0.00053125	0.000579	0.00065525	0.00095325	0.0103765	0.001609	0.001256	0.000995	0.000771	0.000865	0.00046	0.000703	0.000607	0.000605	0.000708	0.00111	0.01201	0.00142033	0.00076524	0.00082887	0.00073167	0.00079109	0.00042344	0.0006352	0.00051725	0.00056644	0.00064015	0.00091957	0.00987281
40	0.002265	0.001034	0.001091	0.00113	0.0012	0.000575	0.000889	0.000758	0.000744	0.000891	0.001332	0.015237	0.002373	0.0010655	0.00115925	0.00117175	0.001246	0.00060675	0.000928	0.00079175	0.000786	0.00093275	0.00143225	0.01759375	0.002423	0.001196	0.0012195	0.0011905	0.0012675	0.000618	0.000946	0.00081	0.0008035	0.0009515	0.0014595	0.018238	0.00247825	0.00125925	0.001356	0.001206	0.00128325	0.000627	0.00096325	0.0008335	0.000815	0.00096825	0.00150075	0.019013	0.002661	0.001501	0.001757	0.001256	0.001342	0.000674	0.001039	0.000909	0.000886	0.001056	0.001646	0.023286	0.00243149	0.00118262	0.00126109	0.00119013	0.00126504	0.00061726	0.00094572	0.00081626	0.00080257	0.00095169	0.00146513	0.01835381
50	0.003525	0.001416	0.001499	0.001686	0.001733	0.000802	0.001247	0.001041	0.001012	0.001249	0.001819	0.023906	0.003678	0.00154725	0.001752	0.001723	0.00179975	0.00083275	0.001288	0.00111575	0.00105725	0.00129375	0.002016	0.026582	0.003739	0.0016895	0.001798	0.0017525	0.001823	0.000844	0.001306	0.0011385	0.0010715	0.0013125	0.0020685	0.0276595	0.00378975	0.001722	0.00182525	0.00177925	0.001849	0.00085925	0.0013355	0.00116725	0.00109125	0.00134	0.00212025	0.0286395	0.004046	0.00227	0.002231	0.001838	0.001912	0.00092	0.001469	0.001282	0.001189	0.001446	0.002304	0.032946	0.00374447	0.00167799	0.00177981	0.00175139	0.00182282	0.00084665	0.00131272	0.00114114	0.00107603	0.00131893	0.00207252	0.02769174
60	0.00525	0.00201	0.002133	0.002369	0.002482	0.001054	0.001745	0.001455	0.001319	0.001741	0.002619	0.035767	0.005526	0.002389	0.00249575	0.00246775	0.0025675	0.0011115	0.001818	0.001568	0.00139375	0.00183175	0.00280475	0.03831575	0.005602	0.0024425	0.0025595	0.0025125	0.0026135	0.001141	0.0018615	0.001602	0.001438	0.001863	0.002856	0.039661	0.005716	0.00252825	0.0026515	0.00255525	0.00263925	0.00117725	0.00190925	0.001629	0.00148	0.0019115	0.00292075	0.041263	0.006077	0.00295	0.003465	0.002665	0.002761	0.001265	0.002032	0.001859	0.001532	0.001964	0.003323	0.046656	0.00561606	0.0024581	0.00258615	0.00251514	0.00261053	0.00114483	0.00186463	0.00159947	0.00143313	0.00186806	0.00286289	0.03993343
70	0.007539	0.002481	0.002548	0.003134	0.003223	0.001282	0.00223	0.001975	0.001638	0.002234	0.003627	0.050789	0.0079225	0.00307325	0.003242	0.00331275	0.003469	0.00140475	0.00241375	0.00215525	0.00173875	0.0024115	0.0039055	0.05558025	0.008066	0.003264	0.00336	0.0034415	0.0035515	0.001508	0.002524	0.0022535	0.0018345	0.0025155	0.004021	0.0572035	0.0082175	0.0034875	0.0035965	0.00360425	0.0036365	0.00163825	0.00262425	0.00233625	0.00189325	0.00263725	0.00411675	0.059532	0.008754	0.004226	0.004637	0.003754	0.003899	0.001771	0.002933	0.002604	0.00201	0.002819	0.004392	0.068061	0.00807549	0.00328729	0.00340855	0.00344852	0.00355157	0.00152235	0.00251898	0.00224836	0.0018232	0.00252058	0.00403157	0.05762284
80	0.009754	0.003524	0.003417	0.004035	0.004181	0.001652	0.00283	0.002521	0.001952	0.002858	0.004639	0.066322	0.0103115	0.00387475	0.0039645	0.00421275	0.00435675	0.0017295	0.00299375	0.0026885	0.00205425	0.0030065	0.0048465	0.07266175	0.0105045	0.0041465	0.004178	0.004316	0.004441	0.00183	0.0030875	0.002767	0.002111	0.0031075	0.004983	0.0752535	0.010707	0.00433125	0.00451625	0.00444325	0.0045455	0.00196125	0.0032235	0.00287975	0.002205	0.003205	0.005158	0.07876975	0.011217	0.005155	0.005382	0.00481	0.004997	0.002103	0.003548	0.003134	0.002316	0.003539	0.005523	0.083796	0.01049985	0.0041592	0.00425125	0.00433732	0.00445979	0.00184513	0.00310976	0.00278204	0.00212451	0.00311646	0.00500863	0.0752624
90	0.012636	0.004302	0.004496	0.005086	0.005258	0.001937	0.003484	0.003049	0.002316	0.003408	0.005761	0.086903	0.013326	0.00465175	0.004764	0.00524825	0.0054125	0.00204975	0.00357425	0.00324575	0.00238725	0.003598	0.00604175	0.09499775	0.013529	0.005055	0.0051305	0.005341	0.0055165	0.0020925	0.00369	0.003363	0.002439	0.0037165	0.0062315	0.098518	0.0137185	0.0052885	0.00539475	0.00545725	0.0056285	0.00217875	0.00378	0.00349325	0.00249225	0.0037965	0.00639125	0.102778	0.014549	0.006361	0.006683	0.00586	0.00588	0.002387	0.004049	0.003899	0.0027	0.004089	0.006873	0.11828	0.01352291	0.00502234	0.00515774	0.0053628	0.00552466	0.00211635	0.00368448	0.00337312	0.0024465	0.00370622	0.00622579	0.09922376
100	0.015981	0.005184	0.005304	0.006247	0.006418	0.002195	0.004163	0.003839	0.002677	0.004152	0.006956	0.116739	0.01681625	0.00575925	0.00574325	0.0064535	0.006618	0.002295	0.00434225	0.004011	0.0027405	0.00437475	0.00745175	0.130007	0.0171185	0.006176	0.006211	0.0065485	0.00675	0.002348	0.004444	0.004169	0.00279	0.0044825	0.00762	0.134227	0.01751575	0.00651975	0.0066105	0.00672725	0.00689325	0.002446	0.0045615	0.00428575	0.00284175	0.00457775	0.00779075	0.13846925	0.018774	0.008706	0.008191	0.007085	0.007339	0.002561	0.005033	0.00453	0.002959	0.005046	0.008318	0.151488	0.01716266	0.00620599	0.00626474	0.00659945	0.00677016	0.00236651	0.00447021	0.0041652	0.0027939	0.00449877	0.00763128	0.13426548
