States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	0.000145	0.000101	0.00011	0.000101	0.000104	0.000091	0.000118	0.000073	0.000103	0.000118	0.000107	0.000388	0.000156	0.000117	0.00012475	0.00011275	0.000116	0.00009875	0.000137	0.000081	0.00011275	0.000134	0.000124	0.0004405	0.00016	0.00015	0.000164	0.0001205	0.0001245	0.000106	0.000144	0.000084	0.000124	0.000142	0.000128	0.00048	0.000166	0.000157	0.000171	0.000127	0.00013125	0.000113	0.000149	0.000087	0.00013025	0.000147	0.000136	0.0005285	0.000309	0.0003	0.000212	0.00015	0.00018	0.000148	0.000198	0.000114	0.000157	0.000168	0.000166	0.000705	0.00016418	0.00014751	0.00015505	0.00012035	0.00012574	0.00010669	0.00014326	0.00008469	0.00012286	0.00014114	0.00013084	0.00048893
20	0.000462	0.000302	0.000365	0.000323	0.000345	0.000242	0.000356	0.000196	0.000254	0.000357	0.000296	0.001259	0.000478	0.0003615	0.000387	0.000361	0.00037	0.000269	0.000383	0.00020475	0.000289	0.00037875	0.00031475	0.001424	0.000489	0.0004395	0.0004785	0.000378	0.0003895	0.0002785	0.000392	0.000212	0.000301	0.000388	0.000324	0.001482	0.00050725	0.00046025	0.000495	0.00039525	0.000411	0.000298	0.000408	0.000221	0.00031575	0.00040325	0.00033925	0.00155475	0.00063	0.000777	0.000765	0.000438	0.000482	0.000326	0.000535	0.00028	0.00037	0.000453	0.000431	0.002002	0.0004952	0.00043139	0.00045317	0.00037771	0.00039081	0.00028124	0.00039777	0.00021446	0.00030219	0.00039279	0.00032775	0.00149983
30	0.000919	0.000573	0.000628	0.000667	0.000694	0.000446	0.000674	0.000345	0.000463	0.000672	0.000502	0.002529	0.00095675	0.00076375	0.000828	0.000717	0.00073675	0.000474	0.000698	0.00035675	0.00050675	0.00069875	0.00053775	0.00278975	0.0009705	0.0007905	0.0008525	0.0007405	0.0007615	0.00049	0.000709	0.000367	0.0005255	0.000709	0.000553	0.0028715	0.00098975	0.00088725	0.0008865	0.0007745	0.000795	0.00050725	0.000725	0.00037325	0.000541	0.000726	0.000575	0.0030425	0.001071	0.001149	0.00111	0.000831	0.000857	0.000548	0.000769	0.000402	0.000583	0.000778	0.000621	0.003887	0.00097503	0.00082125	0.00086699	0.00074421	0.00076528	0.00049134	0.00071262	0.00036655	0.00052414	0.00071273	0.00055606	0.00292715
40	0.001572	0.00108	0.00122	0.001136	0.001167	0.00068	0.00106	0.00053	0.000705	0.001066	0.0008	0.004364	0.001619	0.001189	0.00127775	0.00120875	0.00124375	0.00071675	0.001107	0.000561	0.000755	0.00110475	0.00084	0.0046865	0.001648	0.001307	0.0013265	0.0012355	0.001267	0.0007345	0.0011225	0.000569	0.0007775	0.001122	0.000861	0.004903	0.001675	0.00144225	0.00154525	0.00126125	0.0012945	0.00074725	0.00114325	0.00058425	0.00079575	0.00114525	0.00088525	0.005205	0.002061	0.001713	0.001865	0.001342	0.001428	0.000809	0.001207	0.000628	0.000849	0.001212	0.008602	0.006395	0.00165394	0.00132425	0.00140557	0.00123728	0.00127058	0.00073417	0.00112527	0.00057292	0.00077792	0.00112704	0.00094157	0.00495726
50	0.002512	0.001502	0.001686	0.001682	0.001725	0.000913	0.001538	0.000788	0.000938	0.001536	0.001141	0.006778	0.00257675	0.00172375	0.001824	0.001816	0.001846	0.00099	0.0015895	0.000823	0.0010295	0.001587	0.001202	0.0073325	0.0026175	0.001962	0.002094	0.0018445	0.001882	0.001014	0.001609	0.000835	0.0010515	0.00161	0.0012285	0.0076065	0.00267425	0.00201	0.002126	0.001878	0.0019205	0.00104	0.00163725	0.00085125	0.00107625	0.00163725	0.0012575	0.00789625	0.002901	0.002454	0.00252	0.002044	0.002071	0.001096	0.001731	0.000894	0.001158	0.001741	0.001348	0.009066	0.00263156	0.00190826	0.00201278	0.00184307	0.00188271	0.00101453	0.0016137	0.00083624	0.00105158	0.00161345	0.00123387	0.00766514
60	0.003495	0.001935	0.00223	0.002437	0.002475	0.001218	0.002094	0.001039	0.001268	0.002091	0.001493	0.009311	0.00366175	0.00259375	0.00273675	0.0025505	0.0025995	0.0012875	0.00217475	0.001074	0.00132525	0.00217325	0.00158375	0.010359	0.003751	0.0026515	0.0027885	0.002595	0.0026545	0.0013155	0.002215	0.001096	0.001368	0.0022125	0.0016195	0.0107675	0.00383925	0.00283675	0.00286425	0.002653	0.00271775	0.0013415	0.00225125	0.00111025	0.001393	0.00225	0.00166025	0.0114085	0.004111	0.003359	0.003437	0.002887	0.00295	0.001414	0.002351	0.001179	0.001458	0.00237	0.001772	0.012887	0.00376177	0.00267953	0.00280298	0.00261141	0.00266574	0.00131528	0.00221503	0.00109426	0.00136366	0.00221283	0.00162079	0.0108834
70	0.004719	0.002859	0.002989	0.003241	0.003276	0.001604	0.002729	0.00137	0.001593	0.00274	0.001968	0.012601	0.0048375	0.0033815	0.00351775	0.003328	0.00336575	0.001656	0.00280825	0.0014175	0.00164375	0.00282	0.00206675	0.01322	0.0048895	0.0035085	0.0035765	0.003371	0.0034055	0.001676	0.002849	0.001435	0.001666	0.002855	0.002096	0.013733	0.0049665	0.00388725	0.003772	0.00342825	0.003453	0.001704	0.0028785	0.00146125	0.001691	0.00288325	0.002134	0.01408075	0.005163	0.0045	0.004323	0.003566	0.003616	0.001909	0.002967	0.001531	0.001827	0.002993	0.002202	0.015998	0.00490513	0.00361449	0.00369146	0.00337599	0.0034093	0.00168192	0.00284672	0.00143959	0.0016681	0.00285559	0.00209729	0.01375578
80	0.006111	0.003389	0.003558	0.003808	0.004135	0.001925	0.003375	0.001706	0.001924	0.003443	0.002518	0.016678	0.006571	0.0039995	0.00422375	0.004262	0.00431075	0.001991	0.00353175	0.00176875	0.0019955	0.00354775	0.002597	0.0175625	0.0066545	0.004144	0.004328	0.004336	0.004368	0.0020245	0.003564	0.001793	0.0020285	0.003578	0.002639	0.0180165	0.00673425	0.004605	0.004764	0.004391	0.00444625	0.00205475	0.003613	0.001816	0.002053	0.00362725	0.002688	0.018728	0.00727	0.005142	0.005222	0.004711	0.004778	0.002157	0.003773	0.001884	0.002154	0.003749	0.00284	0.020897	0.00664974	0.0042593	0.00444575	0.00433231	0.0043863	0.00202517	0.00357258	0.00179422	0.00202678	0.00358075	0.00264409	0.01818042
90	0.007632	0.004049	0.004516	0.00471	0.004764	0.002141	0.003861	0.001948	0.002146	0.003861	0.002847	0.018421	0.00773575	0.00453675	0.0047405	0.0048545	0.0049085	0.00221425	0.0039475	0.00199075	0.002211	0.003955	0.00294675	0.0195865	0.0078005	0.004885	0.0048505	0.0049245	0.004979	0.0022435	0.003988	0.0020175	0.002241	0.0039995	0.002988	0.020177	0.0078775	0.00517275	0.0053965	0.004992	0.0050445	0.00227725	0.00403325	0.002043	0.00226425	0.00404675	0.0030245	0.020689	0.008418	0.005801	0.005784	0.00537	0.005372	0.002419	0.004265	0.002183	0.002386	0.004307	0.003171	0.022117	0.00781242	0.00489459	0.00501205	0.00492479	0.00497921	0.00224587	0.00399441	0.00201944	0.00223823	0.00400461	0.0029911	0.0201631
100	0.010053	0.005601	0.005826	0.006326	0.006423	0.002743	0.005161	0.002574	0.002735	0.005132	0.003737	0.0271	0.01040825	0.00593975	0.0062195	0.00660525	0.0066745	0.0028645	0.0053675	0.00265	0.002821	0.005374	0.00390775	0.02963275	0.0105395	0.0066985	0.0070015	0.0067315	0.00676	0.0028955	0.005431	0.0026745	0.0028585	0.0054435	0.0039695	0.030702	0.0107025	0.0068475	0.007149	0.00683225	0.0068885	0.0029315	0.0054785	0.00270725	0.002893	0.005496	0.004025	0.03179525	0.011063	0.007687	0.007973	0.007108	0.007197	0.003027	0.00564	0.002784	0.00301	0.005662	0.004194	0.034585	0.01056215	0.00646574	0.00673584	0.0067282	0.00678091	0.00289668	0.00542495	0.00267688	0.00285882	0.00543613	0.00396946	0.03075873
