States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	0.000364	0.000368	0.000401	0.000306	0.000292	0.000291	0.00025	0.000307	0.000393	0.000365	0.000515	0.001778	0.00043825	0.00048375	0.00052275	0.000331	0.0003185	0.00031375	0.00026875	0.00033	0.000418	0.00042475	0.00056875	0.00206325	0.000465	0.000519	0.0005545	0.000343	0.000334	0.0003265	0.000287	0.000346	0.0004345	0.000464	0.0006015	0.0022395	0.000493	0.00059425	0.0006335	0.00036225	0.00035825	0.000343	0.0003105	0.00036725	0.0004685	0.000515	0.000635	0.00248875	0.000779	0.000818	0.000918	0.000439	0.000618	0.000429	0.000553	0.0005	0.00057	0.000839	0.000764	0.003737	0.00047163	0.00053147	0.00057699	0.00034774	0.0003432	0.000334	0.00029787	0.00035347	0.0004491	0.0004771	0.00060679	0.00229873
20	0.001319	0.001092	0.001179	0.000861	0.000876	0.000788	0.000802	0.000895	0.001054	0.001028	0.001463	0.007534	0.001468	0.001322	0.0014295	0.00090325	0.0009425	0.000832	0.000855	0.00097675	0.0011125	0.00109475	0.00156225	0.00850225	0.0015595	0.0013775	0.001488	0.0009285	0.000966	0.0008525	0.000877	0.0010165	0.0011495	0.0011405	0.001599	0.0088935	0.00165125	0.00152675	0.00163975	0.00095575	0.00099225	0.00087725	0.00090525	0.00105825	0.00119425	0.00128625	0.0016695	0.00962875	0.002061	0.003448	0.001963	0.003016	0.002304	0.000996	0.002266	0.002619	0.001474	0.001978	0.001894	0.013971	0.00157863	0.00147918	0.00151647	0.00097751	0.00098372	0.00085868	0.00090773	0.00106798	0.00115767	0.00125402	0.00162338	0.0092281
30	0.003497	0.002171	0.002302	0.001746	0.001741	0.001399	0.001526	0.001961	0.001873	0.001958	0.003002	0.018975	0.004028	0.00255825	0.002727	0.00182475	0.001895	0.001487	0.00164275	0.00206975	0.00198075	0.00205525	0.00325125	0.02217675	0.0042335	0.002785	0.00298	0.0018675	0.001958	0.00152	0.0016915	0.002126	0.0020305	0.00213	0.003382	0.0238165	0.00456175	0.002911	0.00309925	0.001931	0.002023	0.00157475	0.001776	0.00219525	0.00212475	0.00222825	0.003533	0.0265765	0.005256	0.005402	0.003891	0.002179	0.002225	0.001857	0.002041	0.002624	0.002564	0.002632	0.004502	0.03747	0.00428505	0.00283679	0.00294007	0.00188747	0.00196237	0.00153868	0.00171435	0.00215022	0.00207657	0.00216287	0.0034182	0.02449416
40	0.007471	0.003598	0.003779	0.002887	0.002977	0.002202	0.002515	0.003268	0.002894	0.003167	0.005174	0.037299	0.008797	0.00400975	0.00427275	0.00299325	0.00308575	0.0022695	0.002616	0.003499	0.0030005	0.003379	0.00552425	0.042823	0.0090935	0.004174	0.004442	0.0030385	0.003148	0.0023095	0.0026875	0.003563	0.003063	0.003608	0.0057255	0.0456105	0.0095185	0.0045205	0.0048195	0.003117	0.00321775	0.00236225	0.00276225	0.0037015	0.00314325	0.0038145	0.005962	0.04810825	0.010808	0.010303	0.006616	0.003313	0.003448	0.00258	0.003213	0.004289	0.003632	0.004918	0.007175	0.064163	0.00911259	0.00444033	0.00456666	0.00304818	0.00316352	0.00232045	0.00270406	0.00360886	0.00308664	0.00367189	0.0057802	0.04605394
50	0.012992	0.005229	0.005306	0.004214	0.00434	0.002966	0.003575	0.005001	0.003831	0.004503	0.007439	0.061907	0.01543975	0.006078	0.00628225	0.00440475	0.00454525	0.00308175	0.0037485	0.00528	0.00403825	0.00507125	0.00859875	0.07685025	0.016189	0.0064335	0.0067455	0.0045305	0.0047315	0.003199	0.0038815	0.005516	0.0042025	0.005514	0.00908	0.08468	0.01733325	0.00715375	0.00716375	0.0049705	0.0049615	0.0033325	0.00422625	0.0057585	0.004972	0.00599075	0.00993225	0.09421925	0.037402	0.015909	0.010907	0.006268	0.00566	0.003758	0.005173	0.006939	0.00679	0.01036	0.012683	0.130044	0.01671365	0.00690206	0.00681385	0.00469028	0.00478925	0.00322981	0.00399865	0.00558041	0.00455361	0.00564898	0.00942786	0.08642526
60	0.021504	0.007179	0.007244	0.005744	0.005982	0.003876	0.004925	0.006919	0.005221	0.00624	0.01099	0.092493	0.02325925	0.0080955	0.0083035	0.00607125	0.00625475	0.00399475	0.0051285	0.00743575	0.00544375	0.00707025	0.0121695	0.10834875	0.0242515	0.008556	0.0087465	0.006177	0.006358	0.0040735	0.005244	0.0075795	0.0055885	0.0075485	0.0126905	0.114885	0.025052	0.009431	0.0091435	0.00627425	0.00649125	0.0041845	0.005331	0.007813	0.0057545	0.00786975	0.013154	0.12383875	0.052441	0.028467	0.01168	0.006701	0.006825	0.004368	0.007339	0.00888	0.006896	0.013532	0.015954	0.285004	0.02453735	0.00955962	0.00882806	0.00618674	0.00636486	0.00409629	0.0052618	0.00761717	0.0056414	0.00767708	0.01271014	0.11837349
70	0.030812	0.009501	0.009059	0.007662	0.007851	0.004909	0.00641	0.00966	0.006274	0.008298	0.015277	0.131072	0.033788	0.01063475	0.0107725	0.007932	0.00812375	0.00502125	0.00662375	0.00993775	0.00651225	0.0098735	0.01690625	0.1512675	0.036182	0.0113255	0.0115755	0.008143	0.0083415	0.005192	0.006751	0.0101685	0.0066785	0.010338	0.0173385	0.164961	0.03811675	0.0118845	0.01181425	0.008397	0.00859525	0.005376	0.00693125	0.01046675	0.00689525	0.01098875	0.018158	0.17950225	0.075645	0.048054	0.015896	0.009283	0.009182	0.009781	0.008457	0.012107	0.010014	0.017743	0.021324	0.218681	0.03786537	0.01189481	0.01148666	0.00820052	0.00838883	0.00526801	0.00681574	0.01027408	0.00680733	0.01056909	0.01750485	0.16699808
80	0.044164	0.01177	0.01247	0.009557	0.009862	0.005732	0.007731	0.011877	0.007275	0.010124	0.019241	0.183209	0.047284	0.01357725	0.01348825	0.010119	0.0102885	0.00600875	0.00836675	0.01271675	0.00768325	0.011155	0.0214505	0.20765425	0.0493575	0.014061	0.0140465	0.0102525	0.010451	0.0060875	0.0084745	0.012893	0.0079015	0.011463	0.0223075	0.219162	0.0512505	0.01498375	0.015097	0.01039575	0.01063025	0.006177	0.0086535	0.01327975	0.0081215	0.01191475	0.023205	0.227058	0.085933	0.052126	0.020057	0.011478	0.011612	0.006808	0.01001	0.015005	0.008985	0.021708	0.025355	0.321566	0.05019069	0.01518878	0.01433127	0.01027061	0.01048664	0.00610877	0.00851241	0.01298294	0.00791059	0.01173666	0.02234049	0.2207883
90	0.057652	0.01488	0.015434	0.01176	0.012097	0.006939	0.009491	0.014201	0.008087	0.012217	0.025665	0.258702	0.0704965	0.017652	0.017712	0.012939	0.013175	0.00751625	0.01045325	0.016528	0.00956475	0.01383575	0.02943375	0.298757	0.074075	0.018597	0.018769	0.013595	0.013778	0.008114	0.010759	0.0171825	0.0099435	0.0146715	0.030823	0.317537	0.08072125	0.02029175	0.01988	0.01424125	0.0143065	0.00851875	0.01109125	0.017856	0.01078475	0.01513825	0.03274725	0.34371725	0.176208	0.042098	0.039811	0.03453	0.0381	0.018835	0.02103	0.038527	0.031907	0.02206	0.060765	0.685262	0.07770749	0.0195459	0.01927324	0.01399089	0.01414166	0.00817583	0.01098417	0.01765761	0.01048515	0.01470659	0.03162295	0.33071603
100	0.084266	0.01705	0.016614	0.014419	0.014861	0.007795	0.011896	0.018005	0.009557	0.014766	0.031218	0.330713	0.0987865	0.02197425	0.02200025	0.016272	0.016162	0.00879275	0.01285275	0.0202335	0.0112525	0.01764675	0.03669925	0.3924605	0.105308	0.023438	0.023469	0.0167555	0.016897	0.0095525	0.013272	0.0211795	0.0119275	0.018487	0.0388135	0.424549	0.11219625	0.02490525	0.02534825	0.0173065	0.01730825	0.010044	0.0135625	0.02189925	0.01266475	0.0197765	0.0408705	0.45926375	0.223467	0.049958	0.050885	0.036818	0.036933	0.019296	0.026879	0.049715	0.02595	0.030257	0.100086	1.012875	0.10876381	0.02371724	0.02397503	0.01718417	0.0172303	0.00963994	0.01348236	0.02167228	0.01220958	0.0186425	0.03979842	0.43872683
