States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	0.369823	0.233016	0.233016	0.276314	0.276314	0.258666	0.450733	0.344677	0.429569	0.450733	0.374929	0.625877	0.39252675	0.25449	0.2580615	0.299206	0.2996875	0.2815935	0.485728	0.4149145	0.4822845	0.485728	0.42034	0.7298225	0.399376	0.259252	0.259252	0.309355	0.308943	0.2884065	0.4973815	0.4435575	0.4981635	0.4973815	0.447623	0.756163	0.40964225	0.27291425	0.28496975	0.317491	0.31917775	0.295891	0.51165075	0.47291725	0.51490225	0.51165075	0.47787425	0.77743525	0.454385	0.305724	0.305724	0.351664	0.351664	0.315787	0.556308	0.514335	0.56012	0.556308	0.522997	0.840951	0.40195328	0.26598472	0.26773653	0.30888744	0.31013052	0.28942408	0.4989182	0.44302805	0.49966314	0.4989182	0.44942964	0.75399052
20	0.321443	0.216458	0.216458	0.25612	0.25612	0.243406	0.456951	0.373583	0.44134	0.456951	0.394944	0.651403	0.36813925	0.226296	0.228307	0.26561	0.268094	0.25148775	0.49255025	0.4204885	0.47371925	0.49255025	0.432277	0.72378625	0.3786195	0.232437	0.240575	0.2688545	0.2713895	0.2556465	0.502256	0.444985	0.483427	0.502256	0.4517125	0.7483065	0.387099	0.24485	0.24485	0.2712945	0.27601025	0.25994525	0.51186875	0.46284475	0.494396	0.51186875	0.469276	0.764269	0.424336	0.24928	0.275489	0.279874	0.286159	0.267967	0.54558	0.499989	0.521527	0.54558	0.50822	0.827502	0.37732276	0.23515447	0.23727605	0.26865608	0.27186697	0.25564302	0.50184143	0.44263107	0.48378596	0.50184143	0.45187889	0.74566443
30	0.296124	0.207142	0.207142	0.242265	0.242265	0.230962	0.447768	0.384386	0.435932	0.447768	0.413056	0.654664	0.324489	0.217783	0.217783	0.24894925	0.25227125	0.2375915	0.48283675	0.422188	0.4604405	0.48283675	0.4360615	0.71647725	0.3353875	0.220277	0.220277	0.2519725	0.2557035	0.2412975	0.495694	0.4386515	0.470561	0.495694	0.455577	0.7343835	0.34312625	0.221545	0.222828	0.254732	0.2591565	0.24354825	0.50860975	0.4545175	0.47936925	0.50860975	0.467617	0.754945	0.386914	0.240367	0.240367	0.260664	0.266798	0.249501	0.531084	0.489371	0.505043	0.531084	0.509118	0.795144	0.33499974	0.21937805	0.2205239	0.25173165	0.25553346	0.2407212	0.49582932	0.43915013	0.46974801	0.49582932	0.45387447	0.73378093
40	0.277195	0.199093	0.199093	0.228675	0.23354	0.224124	0.452863	0.39231	0.437002	0.452863	0.410373	0.655529	0.293268	0.2068305	0.207926	0.23848075	0.24164125	0.2288755	0.48435175	0.41636325	0.45800025	0.48435175	0.441254	0.7133275	0.299549	0.209528	0.2141985	0.2406885	0.244027	0.2314135	0.495133	0.4299435	0.4634535	0.495133	0.4572825	0.728934	0.305298	0.216459	0.216459	0.24306125	0.24663625	0.23343825	0.507154	0.44355075	0.47036575	0.507154	0.468015	0.7503685	0.327416	0.220179	0.220179	0.250214	0.256069	0.239805	0.528483	0.468714	0.486932	0.528483	0.504143	0.807013	0.2992748	0.21121237	0.21205257	0.24063391	0.24416994	0.23129391	0.49447925	0.43066566	0.46352299	0.49447925	0.45468273	0.72969933
50	0.25692	0.193275	0.193275	0.22321	0.22376	0.214938	0.450248	0.372688	0.43254	0.450248	0.40414	0.694792	0.2681165	0.201543	0.20204175	0.23129425	0.23367825	0.22245675	0.47878	0.4109465	0.455654	0.47878	0.440023	0.724375	0.273112	0.203552	0.204231	0.2326505	0.236325	0.2242865	0.488422	0.4221315	0.460403	0.488422	0.450358	0.7416	0.277689	0.2088145	0.211399	0.234375	0.238344	0.2263485	0.500985	0.43422175	0.4667085	0.500985	0.45923225	0.7565865	0.29176	0.216401	0.216401	0.238861	0.241146	0.230694	0.52965	0.46102	0.484477	0.52965	0.480626	0.80753	0.27277459	0.2048544	0.20565553	0.23247737	0.23555958	0.22411685	0.48903654	0.42172925	0.46111228	0.48903654	0.44978295	0.74120864
60	0.235498	0.191512	0.191512	0.22042	0.223391	0.211517	0.451278	0.373776	0.432034	0.451278	0.416186	0.679336	0.246474	0.198565	0.199103	0.22629675	0.2276965	0.21848825	0.4832385	0.408419	0.4526545	0.4832385	0.44410975	0.72947025	0.253794	0.200188	0.200188	0.2275585	0.2298875	0.2202685	0.492032	0.4189145	0.459055	0.492032	0.455957	0.7421555	0.2567615	0.201838	0.201838	0.22884775	0.231661	0.2215635	0.50114425	0.42888925	0.46384775	0.50114425	0.470789	0.75565725	0.263821	0.213951	0.213951	0.232735	0.236383	0.226457	0.517459	0.453022	0.473498	0.517459	0.494154	0.787616	0.2520493	0.2001406	0.20078259	0.22740332	0.22964521	0.22002401	0.49125759	0.41896265	0.45803817	0.49125759	0.45660668	0.74260008
70	0.223778	0.186682	0.186682	0.215106	0.2192	0.208666	0.446504	0.374702	0.431938	0.446504	0.420141	0.701398	0.2322365	0.19410725	0.195147	0.22162825	0.22266575	0.21481425	0.47794825	0.405198	0.45220075	0.47794825	0.44962725	0.73900375	0.236199	0.19785	0.19785	0.222877	0.225115	0.2162435	0.486444	0.4159855	0.4567335	0.486444	0.458804	0.7477965	0.23959975	0.19923	0.19923	0.22424325	0.22671975	0.21754575	0.498423	0.42358	0.4611475	0.498423	0.46685425	0.76252325	0.247482	0.209259	0.209749	0.227663	0.230073	0.221282	0.525619	0.437899	0.474503	0.525619	0.489385	0.797512	0.23576484	0.19746158	0.19773165	0.22270251	0.22478182	0.21602347	0.4860926	0.41418171	0.45629493	0.4860926	0.45804734	0.74850207
80	0.214035	0.18682	0.18682	0.21314	0.212291	0.205096	0.440898	0.381011	0.437339	0.440898	0.428995	0.71961	0.21992275	0.19057	0.19110375	0.21705625	0.2191615	0.21078475	0.474014	0.39888725	0.44995825	0.474014	0.44845525	0.74581525	0.2228365	0.19496	0.195349	0.2182915	0.2206815	0.212059	0.483001	0.408082	0.453864	0.483001	0.4562245	0.7619845	0.226317	0.196132	0.196525	0.21991025	0.221783	0.213238	0.49573775	0.41617175	0.459225	0.49573775	0.46421675	0.77191475	0.238522	0.207541	0.207541	0.222569	0.225108	0.216746	0.519272	0.436665	0.472546	0.519272	0.482728	0.796657	0.22314953	0.19383581	0.19440101	0.21837119	0.22029729	0.21195994	0.48390132	0.40722032	0.45438341	0.48390132	0.45605904	0.75916467
90	0.207062	0.183397	0.183397	0.209347	0.210406	0.203692	0.446927	0.375026	0.435976	0.446927	0.424943	0.686724	0.2126505	0.188912	0.18916325	0.2145635	0.21637475	0.20820075	0.4768235	0.392527	0.44774225	0.4768235	0.44593675	0.74150575	0.2150955	0.192433	0.193107	0.2156765	0.217429	0.209833	0.486017	0.40147	0.4521055	0.486017	0.4559885	0.7565305	0.21724025	0.194471	0.194815	0.216787	0.2187925	0.21073575	0.49447275	0.40716325	0.45641	0.49447275	0.466294	0.76928525	0.223112	0.196554	0.202952	0.219464	0.222506	0.212924	0.513415	0.421081	0.466702	0.513415	0.483817	0.796568	0.2150322	0.19157383	0.19195629	0.21546984	0.21731829	0.2093803	0.48546059	0.40022567	0.452281	0.48546059	0.4561992	0.75460462
100	0.201815	0.181979	0.181979	0.207744	0.210111	0.201882	0.451919	0.368351	0.436218	0.451919	0.431469	0.70075	0.20782925	0.1866465	0.187014	0.211243	0.21302525	0.205432	0.47631525	0.38994225	0.44817625	0.47631525	0.448717	0.73685325	0.2096715	0.188201	0.1895735	0.2124255	0.214676	0.2067015	0.4840245	0.3960075	0.451431	0.4840245	0.455577	0.755807	0.21141675	0.192555	0.192858	0.2134505	0.21586625	0.207761	0.49272775	0.400189	0.45574225	0.49272775	0.46189875	0.77188575	0.220533	0.195321	0.195321	0.215637	0.219033	0.21028	0.521118	0.416767	0.470441	0.521118	0.483696	0.807103	0.20956342	0.18899107	0.18969177	0.21229291	0.21436285	0.20649335	0.48440672	0.39545315	0.45192157	0.48440672	0.45515721	0.75470093
