States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	3810	7440	7440	5245	5245	6562	4463	4302	5336	4463	4441	3973	4338.75	10410	8115	6404.25	6364	7659	4801.75	5252.5	6066.25	4801.75	4917	4430.5	4587.5	11700	11700	6884	6839	8207	4980	5667.5	6428	4980	5298.5	4651.5	4786.5	11970	11767.5	7343	7294.75	8688.5	5146	5983.75	6792.5	5146	5674	4804.25	5741	16320	16320	8512	8512	10427	6168	7758	7765	6168	7014	5513	4611.19	11040.3	10806.3	6885.9	6823.2	8216.45	4983.98	5674.44	6435.38	4983.98	5333.33	4638.74
20	11676	24420	16820	16609	15761	18430	10467	11567	14118	10467	10785	9917	13246.5	24960	24960	17843.5	16983.75	20542.25	11101.75	13065.25	15145.75	11101.75	11610.75	10427.25	14046.5	32560	25500	18241	17585.5	21497.5	11318.5	13817.5	15817	11318.5	12027	10644.5	14486.25	33640	33280	18771	18280.75	22309.5	11637	14642.75	16342.75	11637	12822.5	10957	17430	42050	42050	20846	20846	24733	13968	16607	17733	13968	14666	12685	13940.32	29797.8	28719.8	18313.78	17696.98	21423.04	11438.28	13916.71	15808.35	11438.28	12203.37	10752.31
30	20759	38220	38220	28875	27160	33067	17155	19455	24574	17155	17353	16335	25854.75	51680	51320	30556.25	29043	35333.75	18080	22453.5	25683.5	18080	18843	16966.5	27130.5	52040	52040	31262.5	29994.5	36483	18628	23285	26272	18628	19487.5	17606.5	28731	52760	52760	32212.5	31054	37988	19138.75	24257.75	26893.25	19138.75	20283	17995	34439	66400	66400	35281	35204	40859	22266	28940	28804	22266	22171	19395	27191.58	53801.1	52495.6	31530.69	30112.42	36632.77	18731.21	23411.28	26315.32	18731.21	19565.45	17582.6
40	37727	69360	69360	41843	39460	49240	24074	29973	34911	24074	25013	23163	43367.75	70800	70800	45311.75	43225.75	52165.5	25745.5	33349.75	36897.5	25745.5	26874.25	24171.75	45633	73860	71700	46616	44398	53266	26389.5	34242.5	37379	26389.5	27705.5	24581.5	47340.25	88500	88050	47767.75	45447.25	54795.75	27208	35645.75	38366.25	27208	28591.5	25229	53503	107280	107280	50890	50890	59270	30992	40237	40799	30992	30957	27630	45479.46	79790.7	78182.4	46519.01	44372.43	53481.44	26525.72	34512.16	37583.7	26525.72	27839	24707.89
50	59568	88480	88480	59081	56101	67798	30946	40077	46448	30946	32740	29734	66251.25	92350	91000	61715.5	58112.5	69799.5	33786.25	43978.75	48327.75	33786.25	35357.25	31411	69149.5	112850	112400	62544	59725	71327	34717.5	45425.5	49140	34717.5	36433	31963.5	72295.25	114200	113862.5	63251.5	61221.75	73458	35793	46755.75	50264.75	35793	37520	32962	81157	135960	135960	68259	65504	77808	41675	50534	52894	41675	40747	36748	69391	108092.9	106058.9	62664.17	59932.84	71669.18	34865.22	45340.14	49335.32	34865.22	36509.18	32134.77
60	90023	107600	107600	75114	71659	83094	39482	49921	58078	39482	39716	36774	96633.5	136750	136750	78144.5	74908	88077.75	41838.25	54317.5	60192.5	41838.25	42918	38578	100058	138100	138100	79130.5	76674	89204.5	42699	55817.5	61106.5	42699	44377.5	39334.5	107689.5	139450	139000	80368.25	78073.5	91551.75	43785.75	57651.5	61758.5	43785.75	45913.25	40091.5	123048	168420	168420	84498	82751	97891	50110	64564	64455	50110	49112	45184	101557.53	140110.7	137647.4	79264.88	76590.31	89739.52	42944.78	56088.07	61119.16	42944.78	44463.93	39464.49
70	125585	128880	128520	93979	87517	103758	47002	59556	69718	47002	48288	44067	136921.75	162000	162000	95734.25	91711.25	107015.25	50463.5	65354.75	72376.25	50463.5	52260.5	46485.75	142912.5	163350	163350	97070.5	93902	108999	52134.5	67309	73455	52134.5	53232.5	47695	149254	191160	166275	98099.25	96128.75	110984.5	54207.75	68935.75	74253	54207.75	54269	49086.25	166543	202500	202500	101929	100302	116620	58334	75717	78082	58334	61109	52609	143218.86	168564.6	167258.7	97064.5	93896.39	109144.07	52322.38	67421.79	73412.46	52322.38	53317.22	47863.06
80	158558	148720	148720	110764	106949	123503	55333	68495	83045	55333	57630	50823	189591	188600	188150	114205.25	109990.25	127976	59256.25	77558.5	85116.75	59256.25	61269.25	54606.5	198783.5	189950	189500	115709.5	111621	129703	61090.5	79418.5	86062	61090.5	62310.5	55521.5	205523	225780	224835	117112	113488	131868	62709.25	82078.75	87550.5	62709.25	63924.25	57354.5	221423	231180	231180	122531	120754	142991	69117	88138	92686	69117	66626	62751	197890.39	201870.3	198480	115670.13	111998.41	130012.65	61301.13	79586.98	86326.71	61301.13	62455.86	55952.33
90	231984	211600	171800	128213	122600	143980	64314	84789	95047	64314	66752	58674	250761	214300	213850	132558.25	127947.25	147861.75	67804	89489.5	97959.75	67804	69888.75	62449.5	257776	217000	216100	133877	129804	150256	69535.5	91607	98995.5	69535.5	71555.5	63760.5	270036.25	256620	256215	135617.5	131680.75	152605.25	71601.75	93482.25	99965	71601.75	73093.5	64779.75	295592	301910	301910	140780	137486	161559	78547	99685	105601	78547	78823	69222	260014.53	234695.3	232119.2	134203.95	129972.18	150442.98	69700.89	91636.75	99037.98	69700.89	71617.99	63675.51
100	284709	236850	236850	148625	140895	163695	70985	95828	107903	70985	76256	66164	315185.25	240900	240450	152467.25	145526.5	169968.75	77312.25	102299	111083.75	77312.25	79198.25	70661.5	322878	286380	245400	154132.5	147899	172013.5	78432	104264	112369.5	78432	80679.5	72263.5	331827.5	289215	288540	155534	151477.25	174519.75	80650.5	106249.25	113642	80650.5	82158.5	73530.5	374151	338520	338520	161385	157121	182434	84933	113327	116693	84933	85764	77813	324236.24	270742.8	264965.7	154127.33	148563.88	172425.86	78761.77	104301.83	112377.57	78761.77	80764.72	72202.69
