States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	0.001504	0.001243	0.001239	0.001142	0.001145	0.001203	0.001105	0.00124	0.002265	0.002028	0.002385	0.011126	0.0015695	0.00210975	0.0019815	0.00129475	0.00122675	0.00138375	0.0011575	0.00135225	0.002604	0.0024335	0.0026775	0.0131665	0.0015895	0.002186	0.002265	0.001427	0.001333	0.0014835	0.0011945	0.0014545	0.0029055	0.002627	0.0030125	0.0145455	0.001616	0.00221925	0.002303	0.00152075	0.001467	0.00162675	0.00122925	0.00152075	0.0032135	0.00288425	0.00327975	0.01642225	0.001734	0.003235	0.003464	0.001755	0.00177	0.001987	0.001353	0.001818	0.004051	0.018766	0.004074	0.021812	0.00159269	0.00202929	0.00208568	0.00140489	0.00135513	0.00149544	0.00119765	0.00146118	0.00294602	0.00281523	0.00301161	0.01498305
20	0.004108	0.004487	0.00466	0.003066	0.002816	0.003332	0.003094	0.003342	0.006735	0.005345	0.007418	0.046037	0.00426675	0.0060295	0.006742	0.00357875	0.0034045	0.00382775	0.00329525	0.00361175	0.007759	0.005974	0.0095045	0.0560365	0.0043255	0.006648	0.0069615	0.0037665	0.0035985	0.004046	0.003358	0.0037675	0.008546	0.0063135	0.0104285	0.0603315	0.00442825	0.0067605	0.00709425	0.00402775	0.00381725	0.00431725	0.00347025	0.0040785	0.009303	0.0066065	0.01152025	0.06634975	0.00484	0.009087	0.009427	0.005037	0.004497	0.005233	0.003827	0.004539	0.012224	0.012188	0.020215	0.089469	0.00436218	0.00642217	0.00671631	0.00380679	0.00361876	0.0040917	0.00338783	0.00383459	0.00865212	0.00637525	0.01083952	0.06186483
30	0.007893	0.007249	0.007424	0.005581	0.005439	0.005913	0.005067	0.005745	0.012224	0.009347	0.017616	0.103877	0.0084865	0.0103855	0.0109035	0.00670775	0.00645675	0.00676675	0.005377	0.00633475	0.01409525	0.0101555	0.02160525	0.12222525	0.008727	0.0108295	0.0112995	0.0071395	0.006831	0.0070435	0.0055115	0.006575	0.0151125	0.010519	0.023564	0.13168	0.00904625	0.0136785	0.0144015	0.007633	0.00719475	0.007444	0.005668	0.00685275	0.016256	0.0110965	0.0260595	0.14398375	0.010187	0.0171	0.01793	0.008749	0.008264	0.008712	0.006155	0.007974	0.02227	0.016915	0.034903	0.176376	0.00878484	0.01168131	0.01227452	0.00713799	0.00685478	0.00713395	0.00554628	0.00663392	0.01528544	0.01069493	0.02395776	0.1337682
40	0.0135	0.014554	0.015237	0.009434	0.00906	0.009526	0.007531	0.009588	0.021145	0.013966	0.036552	0.201358	0.0146305	0.015325	0.016107	0.01056225	0.01012	0.01051525	0.008043	0.01031525	0.0241265	0.01518575	0.046356	0.23156	0.015041	0.019522	0.020514	0.0111185	0.0105965	0.01102	0.008308	0.01078	0.0261515	0.015677	0.050612	0.247649	0.01573825	0.0200875	0.0214635	0.01185525	0.0110715	0.01150275	0.00859675	0.01117125	0.027522	0.016324	0.054732	0.26818925	0.017776	0.030363	0.028186	0.016217	0.012647	0.013944	0.0099	0.012853	0.040536	0.018908	0.075381	0.349796	0.01520562	0.01874052	0.01964028	0.01125995	0.01065892	0.01108294	0.00836517	0.01084468	0.02622171	0.0158119	0.05123155	0.25292066
50	0.01969	0.017697	0.018379	0.012764	0.012844	0.012768	0.009718	0.013301	0.027404	0.017359	0.055588	0.281973	0.02171575	0.02401375	0.0237095	0.0143075	0.0138735	0.014034	0.01043875	0.0145785	0.031122	0.01999025	0.06805075	0.329999	0.0223935	0.02509	0.026472	0.015043	0.0144205	0.0144755	0.0107455	0.0151625	0.0329625	0.020699	0.0716895	0.3459905	0.0230285	0.0256535	0.027271	0.0157945	0.01512625	0.01503525	0.0111545	0.0157555	0.03469125	0.021663	0.07874675	0.3656785	0.025042	0.031937	0.034917	0.018182	0.016729	0.017123	0.012259	0.018313	0.041574	0.024675	0.101674	0.439867	0.02242367	0.02435766	0.02554082	0.01513148	0.01449464	0.01453715	0.01077423	0.01521384	0.03288933	0.02087746	0.07335052	0.3497009
60	0.030242	0.02377	0.024545	0.017569	0.016934	0.017223	0.012773	0.017992	0.037687	0.024699	0.083861	0.431889	0.03165975	0.03158125	0.03263875	0.0194355	0.01862375	0.0183475	0.01353425	0.01906125	0.04164675	0.02692625	0.10204825	0.49105275	0.032162	0.0320805	0.0335415	0.020396	0.019464	0.0189275	0.0139335	0.0196535	0.043538	0.02766	0.1121615	0.523955	0.0329695	0.03453675	0.03606425	0.0215085	0.0199695	0.01941525	0.01438825	0.02036625	0.0463095	0.02861525	0.1248945	0.56586375	0.03748	0.040846	0.045848	0.025849	0.023379	0.022585	0.017068	0.023768	0.054535	0.031611	0.168878	0.666156	0.03231862	0.03305786	0.03466172	0.02049216	0.01940199	0.01901361	0.01404032	0.01985418	0.0440305	0.02777351	0.11490494	0.53300951
70	0.04361	0.030242	0.033007	0.023167	0.022476	0.021329	0.016105	0.023345	0.047916	0.028008	0.117009	0.609841	0.045903	0.0387985	0.040374	0.02578325	0.024564	0.02350825	0.01723825	0.0254495	0.05287325	0.0303905	0.14086	0.69625625	0.0468255	0.0403675	0.042517	0.0274735	0.025569	0.024344	0.0181965	0.0266365	0.0555165	0.0313435	0.149122	0.7371805	0.0477545	0.0467145	0.045574	0.02964175	0.02691175	0.0250145	0.0192105	0.02770425	0.057813	0.03259925	0.15846575	0.7971445	0.053484	0.05212	0.057219	0.034447	0.031344	0.028391	0.020816	0.034255	0.067566	0.03633	0.223508	1.112199	0.046878	0.04209858	0.04401607	0.02785278	0.025948	0.02441089	0.01828799	0.02669166	0.05565975	0.03160253	0.15129254	0.75455131
80	0.054852	0.043325	0.044934	0.028116	0.027466	0.025739	0.018883	0.028502	0.053444	0.033827	0.15697	0.776748	0.05757775	0.04473275	0.04766275	0.03076975	0.02910775	0.027661	0.02016475	0.030508	0.06134725	0.03628875	0.17607975	0.8871375	0.058448	0.0479255	0.049917	0.032169	0.0300995	0.028277	0.020837	0.0314495	0.063311	0.037403	0.1853195	0.9449055	0.05964175	0.0547755	0.05756425	0.033922	0.0311285	0.02907925	0.02162525	0.0328625	0.06605425	0.0389185	0.196617	1.04770875	0.064389	0.064194	0.07129	0.039547	0.034154	0.032671	0.024354	0.036968	0.075686	0.044184	0.262158	1.208245	0.05859494	0.05005831	0.05274655	0.03256699	0.03018964	0.02837611	0.02104102	0.0317247	0.06354138	0.03765466	0.18738263	0.96353679
90	0.068894	0.047743	0.050075	0.032359	0.030689	0.030825	0.021801	0.03344	0.063472	0.03991	0.194391	0.983559	0.071927	0.051464	0.054246	0.03593525	0.03365375	0.03311025	0.0233705	0.03731475	0.072619	0.0436125	0.227123	1.222001	0.0733875	0.05914	0.0608235	0.0376255	0.034696	0.033978	0.02442	0.038901	0.074731	0.0449035	0.237993	1.305098	0.07501325	0.06249375	0.0658355	0.039442	0.03579225	0.0349585	0.0251075	0.04013725	0.07697325	0.0472115	0.24893875	1.3874435	0.077832	0.074679	0.075394	0.044642	0.041664	0.039218	0.028381	0.044906	0.085045	0.051959	0.328663	1.670492	0.07344854	0.05750278	0.06047193	0.03789768	0.03500453	0.0341621	0.024498	0.03882302	0.0747689	0.04529382	0.24042846	1.30693247
100	0.083956	0.055896	0.058305	0.039145	0.036411	0.034105	0.025557	0.040987	0.072529	0.049021	0.24146	1.342016	0.08711325	0.05868575	0.061872	0.04213625	0.03920425	0.03643775	0.02658425	0.04337175	0.080538	0.05338925	0.2818555	1.52504575	0.0882305	0.0690095	0.0731285	0.0442785	0.040273	0.037279	0.0272345	0.044527	0.0842415	0.0550805	0.297878	1.634642	0.089738	0.07072	0.074795	0.04585025	0.04163925	0.0382	0.02796175	0.0460675	0.08687725	0.05687	0.3133875	1.73418075	0.096224	0.084736	0.090827	0.050597	0.044179	0.041158	0.030583	0.049812	0.097052	0.101579	0.411356	2.35471	0.08846788	0.06622819	0.07013966	0.04396174	0.04031742	0.03725265	0.02736864	0.04470527	0.0837432	0.05632544	0.30015687	1.63842861
