States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	11577	11450	11250	10901	10901	10901	11577	11577	8502	8399	10203	8038	11976	15005	12000	11475.5	11454	12571	12283	12334.5	9992.25	9538.5	11557.25	9164.75	12346	23841	23841	12791.5	11996	13809	12648	12816.5	11142.5	10043.5	12064	9587.5	12733.25	24741	24403.5	14839	14778.5	15925	13105	14025.5	12235	10779.75	12993.25	10232.25	18319	46032	46032	23981	21298	22680	20213	20417	16711	16884	17462	16240	12554.45	22504.75	21976.21	13408.95	13182.7	14373.82	12865.61	13308.46	11411.34	10252.37	12447.76	9756.65
20	25975	50091	50091	30626	26350	30572	27481	28112	25285	22592	26490	20024	28783	53241	53128.5	35613	37069.5	37831	29071	30069.5	28419	24804.25	28816.25	23123.75	30392	78332	78332	39666	39467.5	40069	29665	31286.5	30317	25717.5	29781.5	23930	33806	80432	80432	42611.25	42885	44280.5	30661.75	33199.25	32983.25	26618.25	31025.75	24687.25	53043	113135	113135	64112	62276	63322	36029	40695	42726	32046	39903	28594	31765.79	71681.32	70852.09	39693.12	39873.75	41108.36	30072.54	31911.31	30662.35	25781	30395.26	23943.15
30	45082	79491	79491	56446	56868	59832	44045	44405	44627	38713	43709	35765	54690.75	123232	123232	69934.75	72286.25	68536.5	47147.5	49288.75	49816.75	41565.5	47041.5	38440.5	60795.5	125332	125332	74130.5	76023.5	73240	48884	51694.5	51965.5	43095.5	50161.5	39938.5	68592.75	164673	164673	79043.75	81284.25	77148	50563.25	54392.5	53600.75	44643.75	52769.75	41278.75	92623	209214	209214	98423	98423	85792	57074	70907	60414	49139	62224	44177	62893.96	135457.8	136707.03	74621.66	76692.58	72758.17	49092.95	52265.6	51835.83	43198.48	50285.52	39930.31
40	73370	167432	167432	96733	99128	92606	62492	64201	65022	53646	63100	51609	90976	172332	172332	110160.5	111543.25	103384.5	66312.5	70296.5	71248.5	58930.25	68439.75	54763.75	101784.5	226973	226973	115293.5	116825	107578	68460	72952.5	74477	60726	70788.5	56627.5	109831.75	231723	231723	120868	123988	114359.5	70831	76759.75	77532.25	62827	73395.25	58238	144253	293514	289914	134136	145943	126996	84539	89132	87025	69655	80268	64622	102150.6	210622.78	210768.4	115100.68	117746.65	108775.04	69425.27	73708.72	74501.37	61091.29	70872.2	56834.5
50	100046	213032	181873	137876	136474	132040	81111	84507	87465	74375	79586	69932	141956.75	272778.25	235919	153171	154030.25	142285	86473.75	91822	96156.25	78038.5	89171.5	72868.5	156330	292598	292123	157606.5	161994.5	149842	89094	96769	100205.5	79581	92019.5	74299	169606.25	296873	296160.5	166457.5	168487.75	156157	91438.25	100899	103560.5	82510.5	96677.25	75306.5	210180	387414	387414	188604	189566	174570	120399	111859	113295	95422	106305	85943	156232	283130.4	281121.87	159330.35	162014.99	149982.94	89821.56	96830.57	100201.31	80160.54	93225.4	74474.26
60	145850	261432	261432	177985	174689	173724	101613	106004	114453	92030	101656	87199	184579.25	353235.5	354423	196519.5	198592.5	183486.5	106661.5	113068.25	121418	96777.25	109512	90183.25	197866	359648	360123	203677.5	207836.5	189375	110154	117476.5	124498	98754	112605	92483.5	221226.75	369860.5	373285	212172	216215	194840.5	114308.75	121195.5	128415.25	101818.5	116226	94350	315814	471176	466376	258861	252257	226210	139057	136197	144326	116196	126538	105816	204206	359055	361856.73	205250.79	208401.13	190027.5	111439.99	117971.56	125281.87	99439.24	113108.32	92728.43
70	187071	328794	328794	233678	233203	216526	122484	126132	140802	113468	123999	105656	246377.5	421473	422185.5	244591.25	248986.5	228074.5	129476	136898.5	148427.25	117266	133420	108977.5	267230	427648	428123	253849	257006	233550	132834.5	140243.5	152029.5	119753	136296.5	111541	287393.5	439272.5	441172.5	263305.5	262760.75	239670.5	136504.75	144828.25	157516.5	123060.25	139787.75	113521.25	340151	556014	556014	302550	304803	276656	166167	170669	182117	132814	151591	120156	267118.83	440610.41	443954.64	255304.8	258403.56	234994.22	134390.21	141435.83	153045.34	120368.44	136855.68	111527.43
80	237133	363132	363132	276801	276342	248768	143630	149248	161076	132411	145871	123784	301783	489473	489235.5	297894.75	300486.5	270671	151893.75	159820.25	175095	137884	154223.25	127492	327780	500873	499923	308759.5	307323	278002	155029.5	164072	179695.5	140472	159136	129496	355779	609114	609414	316691.75	319241.25	286200	159375	169656.5	184603.75	143022.25	163895	131185.25	444427	643914	643914	342881	366595	302368	188209	189130	196721	154827	177516	139700	328810.87	525137.5	525195	307961.37	311138.57	278256.98	156764.95	165116.23	179376.85	140645.86	159444.63	129803.07
90	312678	432694	434094	321012	322796	298986	167355	169372	192645	152181	168233	140850	374680.25	560323	561985.5	351834.5	351973.75	319731.5	172974.75	185536	203185.5	158400.25	178648.75	146747.5	393712.5	579085	583360	361860	359314	326629	178031	189686.5	208460	161793	182864	149129	427530	703014	703314	369473.5	371786.75	333872	184052.25	195426.25	212881.25	165496.25	187944.5	151838.25	543680	735176	891779	404571	421982	368668	215975	218266	234254	180740	203124	161822	400871.21	616900.42	625197.64	360725.94	361985.08	326619.08	180504.85	190298.82	208686.34	161999.83	183369.55	149287.16
100	366949	494094	484294	376046	374378	346942	186227	196502	218125	172282	188945	158934	434153.25	631885.5	630935.5	406164.75	401105.5	367349	197553.25	207026.25	231375.5	179477.5	202126.25	166476.25	464992	660985	656054	416099	408893	374839	202901.5	212384	237503	183546.5	205516.5	169187.5	506402	788514	787314	425740	428274.25	382789	210049.25	219488.5	241473	187009.25	209672.5	171959.5	638670	836238	855438	521134	490310	408836	243451	236655	259793	196839	223112	181976	472654.06	708066.79	700362.86	415914.11	416222.01	375082.8	204799.61	213137.39	237007.48	183870.7	205977.59	169360.9
