States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	0.301246	0.134822	0.137562	0.188616	0.188625	0.146886	0.382141	0.30012	0.407518	0.382141	0.333733	0.624041	0.34682425	0.147083	0.15070125	0.19718575	0.19743225	0.17209075	0.462252	0.35713275	0.45958875	0.462252	0.3730745	0.68772575	0.35573	0.153909	0.15707	0.201145	0.202552	0.1758365	0.483992	0.379378	0.4760035	0.483992	0.39443	0.7153945	0.36269725	0.160363	0.170215	0.20854725	0.2109515	0.1804715	0.4996775	0.4078295	0.488372	0.4996775	0.4190615	0.7458625	0.395044	0.203654	0.203654	0.239393	0.252959	0.192724	0.550864	0.470139	0.541372	0.550864	0.462633	0.824737	0.355445	0.15627376	0.16013065	0.20359121	0.20547848	0.17524564	0.47537814	0.38157053	0.47434388	0.47537814	0.39516144	0.71569851
20	0.263351	0.118137	0.118137	0.150003	0.15257	0.133925	0.426636	0.319511	0.426186	0.426636	0.351795	0.620896	0.283381	0.127322	0.127322	0.16068575	0.16134725	0.140938	0.47294575	0.3539415	0.455122	0.47294575	0.3922405	0.693923	0.2893475	0.130541	0.130541	0.162175	0.1633035	0.142925	0.5034365	0.370483	0.4641955	0.5034365	0.405044	0.7244845	0.29769225	0.133123	0.1342525	0.1650865	0.1666615	0.14488375	0.52076225	0.38376775	0.474388	0.52076225	0.42364425	0.742952	0.312703	0.186427	0.186427	0.173941	0.192402	0.151541	0.562633	0.438661	0.505917	0.562633	0.474148	0.790089	0.29022686	0.13197328	0.13365862	0.16242935	0.16459219	0.14284174	0.49707845	0.36982799	0.46528831	0.49707845	0.40644472	0.71709716
30	0.246453	0.115875	0.115875	0.141868	0.144093	0.123288	0.413168	0.293275	0.425459	0.413168	0.380268	0.648455	0.2562505	0.11976675	0.119895	0.146056	0.1471195	0.13073725	0.46322225	0.338488	0.445825	0.46322225	0.40204875	0.67731125	0.260921	0.122392	0.122392	0.1476105	0.1492185	0.132415	0.493086	0.349489	0.452895	0.493086	0.412632	0.7064365	0.2668005	0.1285475	0.138137	0.1500265	0.15472225	0.133226	0.52018925	0.359731	0.46318325	0.52018925	0.42392875	0.7297565	0.282226	0.182621	0.194786	0.165752	0.17401	0.137887	0.574341	0.400314	0.48192	0.574341	0.456045	0.793373	0.26158725	0.12769193	0.12939805	0.14892415	0.15169071	0.13209596	0.49304829	0.34920835	0.45475077	0.49304829	0.41321529	0.70707398
40	0.233403	0.111352	0.111352	0.134738	0.135624	0.119428	0.430516	0.309756	0.406946	0.430516	0.377417	0.648586	0.2476195	0.115788	0.115788	0.1378395	0.13970575	0.1241845	0.473814	0.3226935	0.44002475	0.473814	0.40885025	0.69181	0.2523365	0.118187	0.119012	0.1399995	0.142717	0.1256795	0.4995125	0.332603	0.448369	0.4995125	0.418831	0.708786	0.25759075	0.138493	0.13414	0.144665	0.147039	0.1271455	0.52398375	0.3418065	0.454631	0.52398375	0.4284655	0.7309455	0.276556	0.186752	0.165842	0.154518	0.168146	0.130501	0.584513	0.377028	0.474626	0.584513	0.457014	0.780597	0.2528468	0.12693104	0.12542023	0.14145461	0.14421332	0.12558213	0.50079334	0.33379308	0.44719046	0.50079334	0.41848599	0.71130307
50	0.229886	0.109101	0.109451	0.129089	0.131122	0.115052	0.423381	0.289055	0.419561	0.423381	0.388705	0.651095	0.24059025	0.11265925	0.11336	0.13284225	0.1345915	0.11976	0.482347	0.3102305	0.4377025	0.482347	0.41612125	0.70503275	0.244723	0.117117	0.128187	0.135156	0.1376175	0.120888	0.4995965	0.3178365	0.4450275	0.4995965	0.42321	0.71792	0.24964075	0.134266	0.134266	0.13891675	0.14150175	0.122437	0.522053	0.325177	0.4524435	0.522053	0.4316025	0.7360295	0.259733	0.174307	0.159991	0.147099	0.16199	0.125034	0.576844	0.343341	0.469735	0.576844	0.451257	0.764699	0.24453128	0.12490556	0.12538302	0.13603574	0.13880637	0.12097515	0.50237738	0.31744206	0.44509961	0.50237738	0.42367125	0.71759569
60	0.222795	0.106392	0.106392	0.123464	0.123824	0.112496	0.45288	0.282232	0.406425	0.45288	0.397903	0.68349	0.23145275	0.110215	0.11146675	0.12916975	0.1319405	0.11640325	0.4830975	0.3009665	0.43238575	0.4830975	0.422598	0.7110215	0.2360695	0.1271985	0.126736	0.132324	0.134602	0.1176385	0.5046	0.3070315	0.438624	0.5046	0.4283485	0.729953	0.238833	0.13333075	0.132743	0.13561525	0.137373	0.1189745	0.5358525	0.31488625	0.44746225	0.5358525	0.43510725	0.7430905	0.251016	0.17161	0.157185	0.145532	0.154405	0.121824	0.60994	0.336853	0.46394	0.60994	0.461027	0.782548	0.2356964	0.12724973	0.12525033	0.13283927	0.13525873	0.11763586	0.51062981	0.30783079	0.43970527	0.51062981	0.42830977	0.72880449
70	0.216987	0.105301	0.105301	0.122655	0.123918	0.110914	0.462936	0.278506	0.406538	0.462936	0.402568	0.686516	0.22524775	0.1092865	0.109846	0.12613025	0.12748675	0.11406725	0.4910265	0.29299775	0.43113875	0.4910265	0.4235705	0.726058	0.2274065	0.123944	0.123282	0.1292005	0.130717	0.114832	0.506598	0.2982165	0.437685	0.506598	0.4304155	0.7378565	0.2305165	0.13209175	0.127834	0.13205125	0.1337035	0.1158475	0.53867125	0.303036	0.4421705	0.53867125	0.4379815	0.75016625	0.241403	0.179665	0.155549	0.140804	0.151144	0.118479	0.582759	0.315332	0.459003	0.582759	0.458943	0.773061	0.22811252	0.12605095	0.12210257	0.12929374	0.13151055	0.114907	0.5140806	0.29809024	0.43660137	0.5140806	0.4301989	0.73749113
80	0.2128	0.102722	0.102722	0.118364	0.119244	0.107567	0.448148	0.270954	0.407408	0.448148	0.408762	0.669665	0.2219605	0.11548225	0.116172	0.124096	0.1259945	0.11193025	0.49187125	0.284638	0.4265965	0.49187125	0.42553425	0.72341125	0.2244785	0.1238655	0.121518	0.126814	0.1279395	0.112883	0.508398	0.291257	0.4325565	0.508398	0.432005	0.738213	0.22825325	0.130185	0.12567525	0.13007	0.129919	0.11383375	0.5347915	0.2973775	0.438769	0.5347915	0.437268	0.75493275	0.238325	0.207172	0.20797	0.141784	0.142085	0.116462	0.576776	0.31081	0.45329	0.576776	0.45345	0.794423	0.22494317	0.12583449	0.12208323	0.1272198	0.12870667	0.112791	0.51302251	0.29117008	0.43266802	0.51302251	0.43177063	0.73870626
90	0.20872	0.102132	0.102132	0.117276	0.117957	0.106676	0.440289	0.266401	0.403465	0.440289	0.410716	0.68451	0.2211815	0.120123	0.1185245	0.12339975	0.1251115	0.11004275	0.4926075	0.2798395	0.424455	0.4926075	0.42772075	0.726792	0.225096	0.1248765	0.1220265	0.1253745	0.126749	0.1108565	0.506907	0.28458	0.428209	0.506907	0.434853	0.7363855	0.22808175	0.14090375	0.13227325	0.128586	0.13178075	0.1119095	0.53660075	0.28802825	0.43378325	0.53660075	0.43991275	0.75352825	0.235381	0.177018	0.178297	0.134999	0.145927	0.115629	0.564546	0.302055	0.452605	0.564546	0.465176	0.788255	0.22441141	0.13093291	0.12525105	0.12604672	0.12861229	0.11104073	0.51213973	0.28413012	0.42884194	0.51213973	0.43415441	0.73789732
100	0.213369	0.102881	0.102881	0.117344	0.118532	0.10669	0.468683	0.264364	0.406771	0.468683	0.417896	0.685677	0.22021425	0.11974	0.116076	0.1223645	0.122479	0.10881	0.497232	0.2761145	0.4200215	0.497232	0.430221	0.7251005	0.2247445	0.135557	0.1187165	0.1250275	0.123874	0.109389	0.5162995	0.281787	0.427786	0.5162995	0.4350855	0.7363855	0.22799375	0.1447775	0.123451	0.1276385	0.12784325	0.1103525	0.53850175	0.28666975	0.4327605	0.53850175	0.44027125	0.749968	0.239854	0.243205	0.164279	0.137174	0.142371	0.112622	0.575683	0.302673	0.444437	0.575683	0.456062	0.78879	0.22439387	0.13660392	0.12153779	0.12526185	0.12537412	0.10951468	0.51937924	0.28163265	0.42596252	0.51937924	0.43516307	0.73679166
