States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	0.000544	0.000369	0.000347	0.000326	0.000342	0.000336	0.000321	0.000297	0.000467	0.00033	0.000507	0.00191	0.0005805	0.0004695	0.00041525	0.0004165	0.000398	0.00039325	0.00035575	0.00033975	0.00054075	0.000357	0.00057175	0.00231375	0.000597	0.000629	0.000662	0.0004525	0.0004375	0.000429	0.000366	0.0003585	0.000596	0.000372	0.0006045	0.0025245	0.00061775	0.00065125	0.0006805	0.0005145	0.0005	0.0004735	0.000382	0.000381	0.000654	0.000386	0.000654	0.002778	0.000805	0.001087	0.001147	0.000769	0.000672	0.000634	0.000517	0.000493	0.000919	0.000525	0.000889	0.005237	0.00060317	0.00060503	0.00062159	0.00046562	0.00045202	0.00043957	0.00037015	0.0003647	0.00060978	0.00037376	0.00061704	0.00261733
20	0.001703	0.001257	0.001307	0.000993	0.000951	0.000914	0.000981	0.000814	0.001266	0.000998	0.001339	0.007377	0.00183675	0.0013805	0.001433	0.00115625	0.001184	0.0010505	0.0010415	0.00087225	0.00151075	0.0010675	0.0015625	0.00871225	0.00189	0.0018925	0.001991	0.0012885	0.0012765	0.001121	0.0010725	0.0009175	0.00161	0.0011005	0.001664	0.0093575	0.0019585	0.001938	0.002036	0.001372	0.001354	0.001202	0.00110575	0.00096025	0.001735	0.00113325	0.001794	0.01002925	0.002473	0.002823	0.002889	0.001986	0.001885	0.00178	0.001276	0.001198	0.00261	0.001391	0.002476	0.015249	0.00190271	0.00175687	0.00182614	0.00128241	0.00127239	0.00113953	0.00107777	0.00092463	0.00162797	0.00110411	0.00169367	0.00946972
30	0.003771	0.002133	0.002187	0.002026	0.002042	0.001685	0.001651	0.001388	0.002255	0.001706	0.002639	0.015321	0.0041255	0.00306625	0.00321275	0.00236475	0.0023905	0.0019045	0.001774	0.0015255	0.00256575	0.001829	0.0030265	0.0181515	0.004252	0.003143	0.0032845	0.0025255	0.002524	0.002012	0.001817	0.001585	0.0027285	0.0018735	0.003176	0.0196275	0.0043995	0.00393775	0.0041335	0.0026445	0.0026815	0.002123	0.001883	0.0016455	0.002889	0.0019355	0.00337325	0.0212855	0.004939	0.004876	0.005136	0.003071	0.003113	0.00239	0.002103	0.001835	0.003181	0.002106	0.003959	0.027622	0.00426595	0.00335914	0.00353811	0.00250942	0.00253229	0.00201543	0.00183148	0.00159206	0.0027306	0.00188676	0.00320627	0.01985282
40	0.006834	0.004331	0.004497	0.003381	0.003419	0.002657	0.002593	0.002278	0.003748	0.002658	0.004636	0.030442	0.007314	0.00461225	0.00480075	0.00380675	0.0037805	0.002925	0.00272325	0.00247225	0.0041885	0.00280825	0.005305	0.03568525	0.007498	0.00571	0.0060475	0.0039635	0.0039535	0.0030485	0.00277	0.0025455	0.004403	0.0028875	0.0055145	0.0380675	0.007723	0.0058855	0.00621475	0.00409925	0.0041455	0.00316325	0.00286775	0.00262225	0.0045465	0.00294725	0.00578125	0.041253	0.008544	0.007415	0.007333	0.004738	0.004858	0.003712	0.0032	0.00307	0.00569	0.003252	0.016072	0.053384	0.00753851	0.00544294	0.00571598	0.00396834	0.00396665	0.00306409	0.00280672	0.0025624	0.0043784	0.00288702	0.0057012	0.03869185
50	0.010617	0.005597	0.005712	0.004583	0.004567	0.003569	0.003318	0.003157	0.004871	0.003457	0.00712	0.04665	0.01102175	0.0070355	0.00696925	0.00511575	0.00511625	0.003851	0.00353975	0.0034125	0.0052485	0.00366575	0.00783325	0.05170375	0.0112075	0.0073655	0.0076115	0.0053115	0.0054005	0.0039985	0.0036095	0.0035425	0.0055175	0.0037305	0.008114	0.054877	0.01150375	0.00749125	0.00778875	0.0055735	0.00555725	0.00418075	0.0036905	0.00368675	0.00575275	0.003822	0.0087195	0.05843075	0.012305	0.009538	0.009922	0.006121	0.006211	0.004603	0.004289	0.004241	0.006403	0.004433	0.009974	0.074626	0.0112696	0.00720812	0.00743375	0.00531785	0.00535981	0.00402087	0.00362741	0.00356993	0.00551268	0.00374747	0.00825054	0.055524
60	0.015433	0.007243	0.007382	0.006304	0.006192	0.004851	0.004587	0.00415	0.006602	0.00476	0.009605	0.070693	0.01604625	0.009444	0.00979225	0.00695275	0.00689675	0.00515925	0.004786	0.004454	0.0071155	0.004941	0.01085675	0.07915725	0.01631	0.0096715	0.010082	0.007251	0.007189	0.005303	0.004887	0.0045745	0.007416	0.0050535	0.011324	0.0824135	0.01667075	0.0102485	0.01093575	0.00753425	0.00737525	0.0054875	0.00504175	0.00468975	0.0078125	0.00518075	0.0119495	0.08836625	0.018607	0.012852	0.01314	0.008984	0.008325	0.006246	0.005479	0.005481	0.009719	0.005627	0.014636	0.100225	0.01640035	0.00977627	0.01024357	0.00726784	0.00720156	0.0053294	0.00492335	0.00459263	0.00749955	0.00507664	0.01151255	0.08377994
70	0.023228	0.010256	0.010529	0.008764	0.008694	0.006308	0.005851	0.00556	0.008193	0.006062	0.013903	0.094859	0.0237725	0.0117155	0.012083	0.00915075	0.00924	0.00658	0.0061115	0.00579175	0.00871425	0.00629375	0.01503725	0.10810775	0.024117	0.0119015	0.0122785	0.009463	0.009416	0.006703	0.0062065	0.0059155	0.0090145	0.006393	0.0155655	0.1126255	0.02442	0.0128175	0.0134605	0.00977675	0.0096745	0.006926	0.0063355	0.00607575	0.009365	0.00652175	0.016337	0.1177385	0.025765	0.015403	0.017217	0.010601	0.011054	0.007844	0.009986	0.006919	0.012913	0.007258	0.018646	0.139436	0.02416254	0.01235007	0.01289845	0.00950011	0.00947444	0.00676961	0.00631937	0.00596363	0.00908995	0.00643364	0.01569731	0.11339384
80	0.028937	0.01079	0.010854	0.010852	0.010683	0.007141	0.007207	0.006734	0.009172	0.007395	0.016923	0.130291	0.02994525	0.01383925	0.01416325	0.011589	0.0115715	0.007798	0.007469	0.00709375	0.01023975	0.007731	0.01896175	0.141323	0.0304905	0.014598	0.014757	0.011984	0.011852	0.0080475	0.0076295	0.007259	0.0106295	0.007867	0.019619	0.147465	0.0310505	0.01651175	0.017077	0.01233775	0.01224075	0.008276	0.00785875	0.0074885	0.0110255	0.00810625	0.02077125	0.15387775	0.032491	0.019446	0.02013	0.014485	0.01359	0.00927	0.008773	0.008616	0.013707	0.009344	0.023886	0.180471	0.03046785	0.0150239	0.01546549	0.01204358	0.01192891	0.0080543	0.00771164	0.00733005	0.01070074	0.00794812	0.01988955	0.14819351
90	0.037129	0.014287	0.014598	0.012373	0.012059	0.008767	0.008574	0.008089	0.0114	0.008729	0.022355	0.164245	0.0381175	0.01600575	0.0166005	0.01321325	0.01305275	0.0093255	0.008857	0.008633	0.01219225	0.00913425	0.0238805	0.17996125	0.038711	0.0175945	0.0184345	0.013627	0.0133635	0.00954	0.0090275	0.008827	0.0126945	0.009325	0.024668	0.190242	0.03919	0.01922325	0.01984875	0.014274	0.01382025	0.0098105	0.009279	0.00914975	0.013349	0.009615	0.02593025	0.2034875	0.041505	0.02127	0.025992	0.015411	0.015562	0.010902	0.009993	0.010234	0.017697	0.011068	0.032416	0.255214	0.03876996	0.01771002	0.01852256	0.01371479	0.01345598	0.00962134	0.0090841	0.00891427	0.01290589	0.00942426	0.02501247	0.19251662
100	0.044825	0.016383	0.017071	0.014628	0.014326	0.009859	0.009877	0.00959	0.013278	0.010182	0.027552	0.203998	0.04626075	0.0185845	0.01883825	0.01559275	0.0153175	0.01048575	0.01026025	0.01006625	0.01402525	0.01056575	0.02918675	0.226882	0.046776	0.020754	0.021104	0.0160435	0.0156535	0.010645	0.010434	0.01027	0.014297	0.0107465	0.030271	0.236118	0.04741325	0.022121	0.0226635	0.01640525	0.016111	0.0108455	0.010604	0.01045725	0.014614	0.010907	0.03125625	0.24449225	0.050751	0.025512	0.026334	0.018254	0.017719	0.011486	0.011449	0.011583	0.015785	0.011591	0.036258	0.282086	0.04691441	0.0206762	0.02100664	0.0160056	0.01575776	0.01065433	0.01044625	0.01027899	0.01436199	0.01077147	0.0303061	0.23757724
