States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	0.282494	0.133559	0.133559	0.173179	0.192202	0.179689	0.28693	0.247784	0.374287	0.28693	0.291204	0.51975	0.333616	0.196718	0.199451	0.249861	0.250626	0.237194	0.3421725	0.32610325	0.48089375	0.3421725	0.34562025	0.69008375	0.342145	0.204144	0.204144	0.275506	0.2811165	0.2561425	0.3581455	0.343003	0.5007005	0.3581455	0.3701295	0.724003	0.3508115	0.28700675	0.302616	0.29726675	0.29726675	0.27787575	0.37000175	0.35910875	0.523638	0.37000175	0.38539425	0.76487175	0.379684	0.369918	0.417481	0.315042	0.315042	0.315042	0.415987	0.388634	0.571125	0.415987	0.423589	0.866618	0.34191127	0.22512545	0.22917486	0.27256037	0.27452666	0.25737852	0.35649782	0.33977366	0.50069116	0.35649782	0.36487192	0.72623094
20	0.273043	0.134641	0.134641	0.172807	0.175493	0.163008	0.321027	0.3096	0.410262	0.321027	0.303411	0.606829	0.3072515	0.151034	0.151034	0.206463	0.20602475	0.19420225	0.36754375	0.33198475	0.4568135	0.36754375	0.35169875	0.70897675	0.3240095	0.155083	0.155083	0.215255	0.2166925	0.2067255	0.3789805	0.347213	0.470416	0.3789805	0.36428	0.731085	0.3323735	0.180631	0.181016	0.22935175	0.2256725	0.21424525	0.39479075	0.3644285	0.48760175	0.39479075	0.377206	0.75697225	0.35076	0.191991	0.191991	0.252922	0.268918	0.250164	0.424535	0.389772	0.53062	0.424535	0.414258	0.811712	0.32039934	0.16294785	0.16372161	0.21790741	0.2175416	0.20524898	0.37984449	0.34809112	0.47284298	0.37984449	0.36485543	0.73063451
30	0.240007	0.122889	0.122889	0.171434	0.173264	0.166302	0.339202	0.284528	0.417117	0.339202	0.314976	0.619087	0.2751475	0.133167	0.13374675	0.18347375	0.181291	0.17588425	0.37475175	0.33431225	0.4465745	0.37475175	0.34794425	0.7068775	0.2886395	0.144799	0.144799	0.189393	0.1872375	0.1817065	0.3864565	0.34783	0.454718	0.3864565	0.3618545	0.7267355	0.300124	0.148108	0.148108	0.19526175	0.193103	0.190161	0.395598	0.3589395	0.467706	0.395598	0.37553475	0.75543625	0.338528	0.250609	0.246801	0.222407	0.221425	0.205966	0.421219	0.398527	0.501209	0.421219	0.411211	0.804202	0.28721124	0.1478315	0.14652752	0.18998516	0.18776012	0.18288843	0.38536609	0.34770854	0.45694063	0.38536609	0.36134253	0.72806259
40	0.234467	0.116553	0.118001	0.157616	0.157305	0.153005	0.353356	0.308076	0.393623	0.353356	0.323161	0.653752	0.2564045	0.1263105	0.125922	0.16839025	0.16726125	0.16395525	0.37769825	0.33706275	0.439355	0.37769825	0.352204	0.71018525	0.265541	0.128827	0.128557	0.172402	0.171375	0.1684915	0.3881585	0.3476555	0.4504065	0.3881585	0.359792	0.7281165	0.27993775	0.140696	0.140696	0.17831625	0.17689525	0.17389525	0.40008	0.3609835	0.460003	0.40008	0.3715385	0.74886025	0.319461	0.193502	0.193502	0.195576	0.186944	0.183993	0.443026	0.395984	0.488069	0.443026	0.42006	0.802115	0.26743698	0.13448176	0.13490968	0.17340937	0.17190843	0.1688335	0.38947894	0.34941616	0.44994842	0.38947894	0.36239001	0.72953485
50	0.217942	0.110244	0.110244	0.149488	0.14776	0.144458	0.350935	0.306609	0.388287	0.350935	0.323148	0.646343	0.23985075	0.123103	0.123103	0.15871825	0.158465	0.15445975	0.3786405	0.338297	0.42867425	0.3786405	0.35100025	0.7122565	0.2485865	0.124704	0.124704	0.162958	0.162	0.1576165	0.390461	0.3504525	0.440801	0.390461	0.361839	0.730088	0.25793025	0.13593625	0.13593625	0.16615075	0.16557875	0.16295675	0.40064625	0.36144	0.449872	0.40064625	0.3720065	0.749054	0.300472	0.18643	0.261083	0.174886	0.185925	0.169968	0.446839	0.382049	0.47204	0.446839	0.395761	0.799377	0.24976469	0.1299238	0.13105166	0.16259688	0.16232789	0.15829483	0.3900746	0.34939175	0.43980842	0.3900746	0.36162058	0.73009341
60	0.200605	0.111687	0.111687	0.1461	0.146122	0.140224	0.357402	0.31988	0.399048	0.357402	0.330944	0.643242	0.23413625	0.119399	0.119399	0.15316	0.1531065	0.1497185	0.37935325	0.342236	0.42368425	0.37935325	0.354706	0.701043	0.2429205	0.122257	0.122257	0.1563735	0.155995	0.1532655	0.3898475	0.3491575	0.4336315	0.3898475	0.365912	0.7181925	0.25457475	0.13689475	0.13689475	0.160146	0.1586885	0.15562975	0.39957725	0.3612095	0.43988775	0.39957725	0.371576	0.734767	0.276126	0.182441	0.184279	0.17325	0.173479	0.161097	0.442025	0.386466	0.455972	0.442025	0.394324	0.782519	0.24375446	0.13170926	0.13107877	0.15701189	0.15633058	0.15269375	0.38977782	0.35089843	0.43187523	0.38977782	0.36441914	0.71905779
70	0.207687	0.107389	0.107389	0.143233	0.142898	0.133924	0.361771	0.308603	0.377751	0.361771	0.33665	0.660251	0.22625475	0.118172	0.118172	0.14771625	0.14778	0.14509475	0.38315175	0.34418625	0.41830375	0.38315175	0.3557375	0.70683125	0.2327835	0.120024	0.120024	0.149955	0.14977	0.1473325	0.391471	0.3522185	0.4269485	0.391471	0.3640525	0.725045	0.2422595	0.121658	0.121658	0.153002	0.1519825	0.14951975	0.3990385	0.36387275	0.4373685	0.3990385	0.37209125	0.73961775	0.280712	0.181603	0.181603	0.168771	0.165173	0.15321	0.453229	0.380842	0.456751	0.453229	0.393386	0.801694	0.23451176	0.12681529	0.12619577	0.15099815	0.15035785	0.14700027	0.39179963	0.35316748	0.42599648	0.39179963	0.36399152	0.72410263
80	0.200521	0.10593	0.10593	0.136115	0.138368	0.13626	0.360083	0.319048	0.396424	0.360083	0.331377	0.678268	0.21941575	0.1123695	0.1123695	0.1437205	0.14453075	0.14154875	0.38365475	0.34408725	0.412083	0.38365475	0.35661225	0.709985	0.2285655	0.1182865	0.1182865	0.146291	0.1464425	0.143543	0.3913975	0.3523675	0.4222105	0.3913975	0.3636555	0.7253115	0.23655225	0.1422985	0.13891125	0.150189	0.14901425	0.14613625	0.3987965	0.36128725	0.432172	0.3987965	0.372225	0.74541125	0.266074	0.216642	0.216642	0.164023	0.158481	0.151446	0.448389	0.384862	0.45774	0.448389	0.390489	0.771949	0.22939282	0.12786779	0.12797078	0.14732538	0.14706917	0.14366662	0.39283435	0.35231465	0.42220408	0.39283435	0.36442237	0.72610044
90	0.19725	0.10465	0.10465	0.135298	0.135642	0.131712	0.362139	0.310073	0.379794	0.362139	0.325963	0.666066	0.21519925	0.109631	0.109631	0.1404485	0.14096875	0.13732825	0.38259475	0.34219175	0.4081645	0.38259475	0.356737	0.7056895	0.222969	0.116376	0.116376	0.142179	0.142697	0.139589	0.3903785	0.351616	0.4161705	0.3903785	0.363452	0.727946	0.2285635	0.13525375	0.1258755	0.145338	0.145077	0.1413735	0.398363	0.3591	0.42242925	0.398363	0.37166225	0.7472375	0.24956	0.218058	0.176713	0.165053	0.156924	0.14667	0.443754	0.391183	0.442998	0.443754	0.392665	0.826624	0.22249564	0.12451204	0.12227303	0.14366182	0.1435348	0.13953671	0.39256655	0.35069486	0.41658827	0.39256655	0.3632199	0.72720007
100	0.193306	0.105495	0.105495	0.132203	0.133813	0.130205	0.360151	0.328471	0.387187	0.360151	0.342445	0.682021	0.21069325	0.1085185	0.10856	0.1373005	0.1388145	0.13546575	0.378018	0.34392525	0.40808025	0.378018	0.35882825	0.71043725	0.217711	0.115236	0.115323	0.139257	0.140239	0.1372545	0.3915735	0.35169	0.415302	0.3915735	0.364451	0.7268995	0.2250025	0.136142	0.13695475	0.141816	0.14216675	0.13859375	0.398694	0.3618565	0.42204175	0.398694	0.3729535	0.74369625	0.242641	0.208196	0.175947	0.153762	0.149795	0.142355	0.448723	0.375564	0.433178	0.448723	0.387081	0.777275	0.21785192	0.12261758	0.12295326	0.14050095	0.14068988	0.13686616	0.39059682	0.35267918	0.41507726	0.39059682	0.3651197	0.72702933
