States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	0.001983	0.001992	0.002017	0.001661	0.001596	0.00174	0.001065	0.001772	0.004798	0.001083	0.006707	0.065883	0.002216	0.002343	0.00224	0.0019565	0.00191575	0.0020905	0.00111175	0.00208925	0.006559	0.0011605	0.00895425	0.08391925	0.0023145	0.003023	0.003096	0.0020575	0.002004	0.00221	0.001156	0.002173	0.0070395	0.001207	0.010214	0.0949555	0.002411	0.00309625	0.003162	0.0021485	0.00209125	0.00235575	0.00121375	0.00227325	0.00766125	0.00124925	0.011594	0.10509975	0.002623	0.004067	0.004196	0.002555	0.00241	0.002911	0.001667	0.002871	0.009266	0.001852	0.017703	0.14005	0.00232063	0.00282685	0.00287094	0.00205439	0.00200313	0.00222996	0.00118305	0.00218658	0.00713602	0.0012221	0.0103442	0.09661922
20	0.006577	0.005084	0.005786	0.004699	0.004562	0.004649	0.003008	0.004849	0.015074	0.00329	0.029155	0.294198	0.00716225	0.006445	0.0065105	0.00506325	0.004899	0.00518275	0.003191	0.005285	0.01742525	0.00346825	0.04085125	0.3817805	0.0074005	0.007489	0.00713	0.005222	0.005007	0.0054765	0.0033195	0.0054305	0.0186835	0.00359	0.044338	0.4175155	0.0075505	0.00828025	0.0084665	0.00540925	0.00522	0.005731	0.0034435	0.00562125	0.01978125	0.0037385	0.0515995	0.463298	0.008483	0.010702	0.011033	0.005832	0.005778	0.006452	0.004115	0.006474	0.023509	0.004115	0.072556	0.655931	0.00738497	0.00741609	0.00753448	0.0052415	0.00506953	0.00547501	0.0033436	0.00547821	0.01872223	0.00361923	0.04620319	0.4236056
30	0.014378	0.009453	0.008406	0.00849	0.007997	0.008228	0.005057	0.009352	0.029126	0.005487	0.093275	0.863666	0.01597875	0.012974	0.01318925	0.00920975	0.008533	0.00895775	0.0054675	0.009971	0.032403	0.006119	0.11892975	1.07363275	0.0165985	0.0131875	0.0134405	0.0094495	0.008931	0.0092855	0.0057165	0.010239	0.0344965	0.006577	0.1339315	1.1753925	0.01736825	0.01366975	0.0142715	0.00980525	0.009237	0.00955975	0.00596025	0.010621	0.0364685	0.00697075	0.147771	1.296176	0.019758	0.017187	0.017744	0.011114	0.009849	0.010415	0.007004	0.011757	0.040498	0.008418	0.175619	1.941137	0.01667212	0.01354631	0.01382997	0.00953662	0.00891881	0.00929415	0.00575514	0.01030005	0.03439365	0.00657753	0.13454048	1.19124553
40	0.024739	0.014534	0.01431	0.012013	0.01119	0.01237	0.007049	0.01422	0.040034	0.00758	0.169841	1.737006	0.026335	0.01776975	0.0176005	0.01288125	0.0122175	0.013317	0.007472	0.01529	0.045181	0.0081765	0.2251125	2.0095345	0.026912	0.0182365	0.0181015	0.013305	0.01261	0.01376	0.0077115	0.0156535	0.0473025	0.0085365	0.2492785	2.199656	0.027592	0.02203	0.0221515	0.01355425	0.01295675	0.014047	0.00792475	0.015919	0.05001175	0.0089625	0.27654475	2.351893	0.030257	0.023055	0.023023	0.014964	0.014461	0.015841	0.009085	0.017609	0.056576	0.010422	0.37663	3.24037	0.02700848	0.0193676	0.01921272	0.01324929	0.01259953	0.01375863	0.0077754	0.01567178	0.04764263	0.0086209	0.25142293	2.2048003
50	0.036986	0.015239	0.018056	0.016298	0.015445	0.016159	0.008856	0.019836	0.050879	0.009651	0.241303	2.29393	0.039095	0.0230325	0.0228165	0.017154	0.0163375	0.016974	0.00945775	0.0208915	0.055485	0.01011825	0.316386	2.7252975	0.0399365	0.027332	0.0270245	0.017633	0.0166935	0.0173285	0.0097265	0.0212645	0.057427	0.010426	0.3323045	2.8649205	0.040854	0.0281255	0.02778225	0.01803725	0.0170655	0.0177985	0.01000525	0.0217135	0.05922925	0.0106915	0.36969775	3.069389	0.047325	0.034516	0.033595	0.021474	0.020648	0.020722	0.012397	0.024203	0.068392	0.013085	0.444941	3.734558	0.04011218	0.02548661	0.02534155	0.01767638	0.01674078	0.01741287	0.00975981	0.02132348	0.05762589	0.01045673	0.33907599	2.89811259
60	0.05659	0.024207	0.022749	0.021257	0.020379	0.020274	0.011752	0.027016	0.064759	0.012186	0.385165	3.363204	0.05825525	0.03017075	0.02936125	0.02250625	0.02122425	0.02144225	0.01225575	0.02851875	0.0718595	0.013065	0.4614445	3.84939175	0.0591635	0.034285	0.0341115	0.0230265	0.021667	0.021827	0.0125315	0.0295125	0.0741485	0.0134835	0.488124	4.168539	0.06033675	0.03552675	0.0348805	0.02343075	0.02200925	0.0222755	0.012956	0.03002925	0.07609525	0.01394675	0.537528	4.535964	0.065572	0.037653	0.042795	0.025357	0.023568	0.023427	0.01394	0.033997	0.09506	0.015593	0.689443	6.65108	0.05933451	0.03275286	0.0323236	0.02302287	0.02167308	0.0218512	0.01262082	0.02938735	0.07452083	0.01352301	0.49994312	4.24871159
70	0.078671	0.029317	0.028722	0.025723	0.024859	0.024198	0.013497	0.03712	0.079603	0.014539	0.557619	5.404937	0.08296575	0.03831875	0.03744375	0.02836875	0.026738	0.0260905	0.01450025	0.038667	0.0926975	0.01562475	0.6624855	5.974463	0.0845485	0.0422155	0.0410185	0.0290825	0.027269	0.0266865	0.0150725	0.039924	0.0955555	0.016455	0.695252	6.3204815	0.08606525	0.044093	0.042318	0.03023925	0.0280435	0.02732725	0.015742	0.0416215	0.09881375	0.01708175	0.747104	6.75743525	0.090645	0.047834	0.053173	0.032915	0.029723	0.028938	0.017635	0.045311	0.107713	0.019396	1.037325	8.212641	0.08441413	0.04111132	0.04016234	0.02924326	0.02739535	0.026683	0.01518904	0.04024175	0.09581832	0.01650861	0.71145879	6.40807576
80	0.093546	0.036805	0.038178	0.032297	0.030793	0.03055	0.01648	0.046524	0.097416	0.017209	0.658325	7.061859	0.10093475	0.04603175	0.0430935	0.034053	0.031857	0.0315855	0.017859	0.0494195	0.10599175	0.019229	0.87449875	7.9547575	0.103105	0.04988	0.0480515	0.035172	0.032673	0.0326065	0.0185615	0.050791	0.1091975	0.020049	0.942599	8.4722365	0.1045995	0.0525855	0.0499295	0.036256	0.033626	0.03340475	0.019354	0.05216	0.11259125	0.0213575	1.01709875	8.99059575	0.113004	0.06163	0.060018	0.03865	0.03494	0.03463	0.021027	0.058155	0.121216	0.02349	1.351714	12.506612	0.10301462	0.04893111	0.04705059	0.03516687	0.03272197	0.03253414	0.0186316	0.05097525	0.10898934	0.02021861	0.94880732	8.57603583
90	0.121602	0.033537	0.043437	0.038636	0.036472	0.034716	0.019546	0.056891	0.115487	0.020048	0.93363	9.301882	0.12740725	0.0553425	0.0524465	0.04017625	0.03782275	0.0371655	0.02085875	0.0593935	0.1229455	0.022339	1.1420035	10.66982975	0.12987	0.0604995	0.055998	0.041446	0.038797	0.0380985	0.021689	0.062003	0.127229	0.0232985	1.1986805	11.4580415	0.13123525	0.06303075	0.058583	0.04300075	0.0395365	0.0389315	0.022443	0.06394025	0.1319215	0.02465175	1.29750425	12.68324025	0.138664	0.073279	0.07101	0.046014	0.04204	0.042012	0.024359	0.069243	0.144179	0.027487	1.672503	16.532581	0.12961403	0.0590489	0.05550066	0.0416784	0.03876125	0.03805101	0.02168232	0.06198066	0.12756307	0.0235252	1.22364602	11.72215845
100	0.145461	0.050239	0.051348	0.044176	0.04064	0.039103	0.022387	0.066762	0.135222	0.022673	1.257117	11.860701	0.1522095	0.064501	0.0614395	0.046979	0.04352875	0.0406125	0.023972	0.072689	0.144463	0.025693	1.4292195	14.54971075	0.154605	0.069234	0.063908	0.048895	0.044671	0.041483	0.0247355	0.0743805	0.1496995	0.0272135	1.5127145	15.3409335	0.15742275	0.07144425	0.06633925	0.05048725	0.045663	0.04249875	0.0256015	0.076668	0.1526355	0.02860925	1.6333275	16.36135275	0.161922	0.081972	0.075924	0.05543	0.049337	0.044885	0.027908	0.081853	0.163407	0.031911	2.015913	21.560723	0.15475513	0.06761421	0.06326839	0.04885869	0.04476989	0.04161412	0.02476677	0.07462244	0.14861503	0.02716527	1.54217009	15.47384631
