States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	0.382936	0.207917	0.207917	0.287506	0.286106	0.247133	0.382936	0.331688	0.451558	0.47427	0.357186	0.673005	0.40385625	0.252514	0.252514	0.32459075	0.320331	0.29202475	0.4208745	0.3969375	0.505022	0.5283675	0.4219195	0.76842475	0.415907	0.258814	0.258814	0.3437015	0.3456115	0.313376	0.4345485	0.4175835	0.5337755	0.5552925	0.448308	0.7940825	0.42162775	0.272407	0.294103	0.36014725	0.36106575	0.33059375	0.4468235	0.43239475	0.5502275	0.588961	0.46523825	0.81898625	0.448643	0.393952	0.393952	0.386864	0.386864	0.386864	0.48689	0.455125	0.618151	0.654315	0.4975	0.870152	0.4136325	0.28338313	0.28455268	0.34191442	0.34167827	0.3158864	0.43473115	0.41169398	0.52973325	0.5562422	0.44063714	0.78996015
20	0.373649	0.174849	0.174849	0.248894	0.250781	0.214863	0.422096	0.369702	0.432852	0.492981	0.3887	0.682797	0.40169175	0.197605	0.197605	0.278772	0.278836	0.24167025	0.45611475	0.3995555	0.46922825	0.536281	0.4240705	0.75878375	0.4078	0.202312	0.202312	0.28791	0.2885675	0.2541545	0.4659375	0.4209795	0.483806	0.550698	0.441624	0.784391	0.414146	0.2121455	0.207248	0.29743575	0.2988265	0.261483	0.48080525	0.4349495	0.49422225	0.566286	0.45722775	0.80438075	0.428264	0.245746	0.245746	0.337875	0.337875	0.289587	0.524912	0.475267	0.537921	0.605049	0.494607	0.841734	0.4063431	0.20789835	0.20771532	0.28847959	0.28909634	0.25280853	0.46821318	0.41785854	0.48255137	0.55053487	0.44101262	0.77992375
30	0.349497	0.158753	0.158753	0.224747	0.226789	0.202687	0.433846	0.377639	0.425044	0.499609	0.384249	0.706968	0.37661	0.177369	0.17702625	0.2517805	0.250914	0.22109775	0.46259625	0.403448	0.451655	0.5268085	0.43009175	0.7599845	0.3828755	0.190728	0.190728	0.257194	0.256571	0.2274415	0.471355	0.4154565	0.4607685	0.54097	0.442607	0.7809455	0.3902005	0.194369	0.194369	0.26553175	0.2639735	0.23592275	0.484062	0.431343	0.4684445	0.5548855	0.453749	0.7939945	0.403278	0.227422	0.227422	0.293952	0.286615	0.255807	0.521256	0.461118	0.493863	0.602125	0.493236	0.83407	0.38322016	0.18750087	0.18750203	0.25794017	0.25704621	0.22814612	0.47325501	0.41622815	0.4591209	0.54192205	0.44085086	0.77692388
40	0.319778	0.155457	0.155457	0.218294	0.218106	0.194688	0.445561	0.352192	0.418519	0.501823	0.378018	0.69009	0.3492435	0.168724	0.169667	0.2324285	0.231377	0.20644325	0.4717445	0.399564	0.44264725	0.5305425	0.4276495	0.73605725	0.362063	0.171586	0.172074	0.2374835	0.2372275	0.210655	0.479883	0.4093445	0.44945	0.5406545	0.444323	0.759964	0.37353	0.187454	0.187454	0.241795	0.24068525	0.216645	0.4844595	0.42487125	0.4575605	0.55485975	0.4563335	0.7738945	0.398764	0.192786	0.192786	0.252669	0.251797	0.230012	0.511248	0.453005	0.482047	0.589115	0.488991	0.818415	0.36154564	0.17553968	0.17642325	0.23715893	0.23632293	0.21095742	0.47844313	0.41100981	0.44973067	0.54205031	0.44206002	0.75792627
50	0.308536	0.154212	0.154889	0.213027	0.209724	0.185483	0.452136	0.37332	0.418682	0.4952	0.402275	0.707266	0.33635875	0.165353	0.164635	0.21924975	0.21975425	0.19764325	0.4759845	0.39275725	0.43536825	0.5301885	0.43190175	0.7468795	0.348038	0.167546	0.1671775	0.223118	0.222193	0.2010935	0.482014	0.406705	0.4429035	0.5416045	0.4446315	0.7600835	0.35470325	0.1692295	0.1724525	0.22716425	0.22603075	0.20491625	0.487484	0.417219	0.4500385	0.54988275	0.45406325	0.7783715	0.38528	0.187596	0.187596	0.237349	0.236145	0.218192	0.52127	0.443233	0.479879	0.575568	0.486689	0.830873	0.34667744	0.16941612	0.16984997	0.22334698	0.22256514	0.20113099	0.48174287	0.40587233	0.44282415	0.53951738	0.44333237	0.76363559
60	0.298136	0.147512	0.147512	0.200295	0.200419	0.179734	0.450968	0.36122	0.395683	0.494767	0.398629	0.691455	0.32230825	0.15761	0.16072725	0.21080575	0.2090545	0.19087925	0.4757325	0.39259225	0.429424	0.526332	0.43079725	0.752419	0.3325545	0.163178	0.163178	0.2139035	0.2119735	0.193312	0.4820645	0.4000925	0.4363165	0.5386705	0.4426	0.768911	0.34409625	0.164954	0.165555	0.21654	0.214888	0.19588775	0.488188	0.41267825	0.444444	0.54728	0.4524945	0.78321425	0.368198	0.184957	0.18362	0.223346	0.222101	0.202958	0.553057	0.435433	0.465768	0.571168	0.482125	0.819576	0.33341804	0.16259434	0.16335741	0.21349177	0.21214732	0.19296382	0.48205586	0.40135447	0.43682488	0.53703629	0.4418126	0.76777191
70	0.296097	0.146465	0.146465	0.196119	0.194618	0.176675	0.451189	0.370184	0.407476	0.488872	0.402544	0.741713	0.314679	0.15222375	0.15781	0.20337075	0.203057	0.1835845	0.476105	0.388527	0.42799775	0.52555925	0.43527625	0.76633775	0.32321	0.160193	0.160679	0.206129	0.205811	0.186617	0.483537	0.3964265	0.433987	0.535787	0.44283	0.781722	0.33229825	0.162153	0.162153	0.20878375	0.20766675	0.19046425	0.491031	0.40501025	0.440781	0.5448485	0.452938	0.7955375	0.36948	0.176041	0.176041	0.21619	0.213301	0.197059	0.548729	0.438232	0.448391	0.568149	0.476901	0.824748	0.32358425	0.15803139	0.15925274	0.20601118	0.20564147	0.18682663	0.48466421	0.3967885	0.43348857	0.53478636	0.44361942	0.78133113
80	0.272541	0.141664	0.143163	0.187922	0.186846	0.172215	0.451135	0.356635	0.40951	0.506407	0.41059	0.735922	0.30625925	0.149156	0.149552	0.19660675	0.19744775	0.17905975	0.47759475	0.38281175	0.42289675	0.52696825	0.437816	0.76953725	0.316127	0.1559915	0.156798	0.199474	0.199249	0.1815675	0.4850545	0.3912955	0.428662	0.5339975	0.4462175	0.780384	0.3242915	0.158853	0.159271	0.2016255	0.201396	0.183958	0.492257	0.39933625	0.43810775	0.5446655	0.45515575	0.79640325	0.349114	0.162256	0.162256	0.20574	0.206255	0.191179	0.552452	0.421976	0.452238	0.567364	0.475284	0.838687	0.31557142	0.15380379	0.15443684	0.19905517	0.19895307	0.18154821	0.48468358	0.39093005	0.42987233	0.53496717	0.44568488	0.7817936
90	0.280162	0.137246	0.13979	0.188132	0.185778	0.170043	0.464643	0.359081	0.404953	0.504163	0.411663	0.726998	0.2995165	0.1466845	0.146769	0.19173525	0.19194175	0.17551525	0.47979425	0.379583	0.4215495	0.5264205	0.433316	0.77968325	0.3080195	0.1497135	0.1510385	0.1939585	0.193669	0.1765825	0.48645	0.385721	0.426022	0.5340585	0.4423045	0.793683	0.31468325	0.15718875	0.157098	0.19570525	0.19549125	0.17871175	0.494023	0.3912695	0.43292025	0.54229475	0.4512045	0.805792	0.354486	0.160426	0.160426	0.200727	0.199659	0.183028	0.548808	0.404678	0.446436	0.566199	0.473838	0.830556	0.30792069	0.15156254	0.15179215	0.1938462	0.19364511	0.17697662	0.48894224	0.38556882	0.42670596	0.53476365	0.44210475	0.79197787
100	0.26771	0.137203	0.137767	0.18317	0.18431	0.166274	0.459332	0.350212	0.402746	0.509031	0.416222	0.741979	0.29467625	0.145512	0.144913	0.18796375	0.18828675	0.1719855	0.4778145	0.37577675	0.418746	0.525533	0.43647	0.776663	0.3006425	0.147029	0.146723	0.1896385	0.189806	0.173877	0.4842405	0.380562	0.4237835	0.535086	0.4454815	0.789072	0.30821525	0.155083	0.15516275	0.191116	0.19125525	0.1758545	0.49024425	0.38945825	0.428673	0.54173775	0.45545875	0.798689	0.333264	0.157996	0.157996	0.194891	0.196871	0.181196	0.549275	0.405935	0.445083	0.573751	0.474296	0.824867	0.30176178	0.1492153	0.14895687	0.18949886	0.19003111	0.17406517	0.48447757	0.38212578	0.42385377	0.53508462	0.44579943	0.78814608
