States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	10502	22082	22082	14015	13923	17980	11076	10733	14624	11076	10788	9718	12052.25	30093	30093	15446	15457.25	19219.5	11596	13290.75	15967.25	11596	12202.25	10433.25	12662	30873	30873	16393.5	16360	20225	12272.5	14428.5	16481	12272.5	13004.5	10834	13361.5	37524	37524	17169.75	17006.25	21005	13502.25	15651.25	17286.75	13502.25	13857.5	11691	15592	52386	46135	20946	20946	29206	17041	19567	21675	17041	16318	14413	12767.38	33073.28	31921.33	16324.72	16304.67	20583.86	12696.48	14507.36	16767.58	12696.48	13092.33	11141.29
20	38679	69535	69413	45117	45695	56538	27688	31596	41389	27688	27092	25144	44494.5	96795	95615	49819.75	49325	59517	29369.25	38990.75	43331	29369.25	31395.75	26880.25	47231.5	99155	99155	51203.5	50547	61109	31288	41656	44189	31288	32749	27762.5	48819.5	112826	112826	52462.75	51931.5	63014.5	32779	44144.25	45466.25	32779	34347	28899	54784	137619	136757	57639	56349	72950	40452	50988	50478	40452	37813	34923	46929.62	101869.47	101024.49	51269.7	50725.09	61521.74	31437.46	41639.49	44603.43	31437.46	32756.53	27955.31
30	88686	148635	133946	89639	84796	102042	47899	68643	71261	47899	49482	43604	100304.75	176026	176026	94232	91652.75	107542.5	53777.75	74964.25	74794.5	53777.75	54062.75	47284	104357	184557	182048	95469.5	93787	109597	55983.5	77950.5	76149.5	55983.5	55496.5	49054.5	107786.75	204217	201452	97645	96038.5	112371	58728	81658.25	78134.5	58728	57350.25	50781.75	118364	237450	263081	103165	100589	130504	65938	89839	89467	65938	61642	55705	104055.44	187931.5	185741.72	95723.32	93584.89	110203.78	56141.04	78006.4	76528	56141.04	55647.67	49240.17
40	153250	215577	214397	136006	128891	155798	68819	102254	104705	68819	69583	63221	179345.25	250201.5	251581.5	143181	139243	161760	76840	110643.75	109386.5	76840	77105	68470.5	186367	277997	279577	146769.5	141977.5	164594	80788.5	115581	110824	80788.5	79318.5	70924	192670.75	296462.75	305953	149234	145997.75	169228	84366.5	120974.25	113915.5	84366.5	81666	72660.5	207997	357261	357261	155009	152556	186366	99547	127891	122981	99547	87383	85693	185999.73	277620.71	280459.98	146224.54	142168.73	165908.58	80964.24	115409.85	111728.92	80964.24	79413.34	70770.11
50	257999	274137	306566	187969	177352	214532	94197	141900	139309	94197	96250	84419	285604	354937	353357	197953.75	193256.25	220495.5	103205.75	154755.75	144209.75	103205.75	102662.25	90048	294072.5	372859	370760	202288.5	196533.5	224885	107255	159765	146722.5	107255	104590.5	92924	304379.75	402234.5	400948	205523.75	200830.5	228585.5	113517.75	164767.5	149677	113517.75	107476.75	96464.25	329111	447359	475445	215480	208730	258458	127291	177020	166103	127291	113145	112205	294740.07	375680.94	373126.66	201842.53	196777.89	225363.68	108360.54	159571.85	147163.46	108360.54	105133.08	93899.57
60	390603	345899	394208	241789	231953	276762	114992	185268	177666	114992	122552	105702	420331.25	450219	452761	259104	251041.75	285498	128357.25	200415.75	182771.5	128357.25	128798	111801	434608	490829	487488	262935	256097.5	288596	132881.5	203977.5	185849	132881.5	131625	115475	451123.5	508081.5	506637	267413	261374.5	293723	138022.25	210660.75	188216.25	138022.25	133980.75	118570.5	479146	615234	683267	285871	275337	313688	193907	226707	202752	193907	138827	167251	434897.23	482339.49	487758.96	262874	255715.47	290054.16	133595.29	205644.02	186142.72	133595.29	131336.9	115897.35
70	544629	472050	484692	311919	292609	339964	141644	235172	215673	141644	148867	128581	596139.5	557598	568581.75	321418	310248	350446	153951.5	249826.25	221498.25	153951.5	157204.25	132876	613622	583818	593390	326642.5	316115	355865	159940	257508.5	223939	159940	159813	137036.5	626053	633699	640134	330966.5	323391	360175	166361.75	262123.25	227641.5	166361.75	162231	142184.25	658205	742414	722794	342338	343023	389824	183515	283580	242756	183515	170099	155100	610998.18	585364.15	596391.64	326292.16	317246.41	356562.74	160722.41	256614.41	225033.36	160722.41	159643.58	138450.31
80	707810	520303	517943	376202	359755	408658	169369	285010	253343	169369	178278	150470	787962.25	676590	676145	387369.5	374177.25	419580.5	182510	300885	262000	182510	185973.5	158596.25	809469.5	696172	705073	391741.5	382762	423682	187394	306510	265575	187394	188633.5	162413	825371	741719	765843	398827.25	388724.75	430659.5	194330.5	314373.5	267955	194330.5	190782	166356.5	871211	789785	895754	428610	412153	461028	226857	341777	286149	226857	201228	193228	807161.66	700172.48	714210.72	393561.8	382228.05	425705.62	188971.84	308036.35	265616.92	188971.84	188635.63	163229.62
90	947017	634132	663194	440508	415781	473872	196267	336775	294270	196267	202524	175756	1023913	762238	775365	455891.75	440592.25	493576.5	208919	356861.5	303615	208919	215215.75	182238	1049298.5	800010.5	815414	461501.5	448150	498815	216574.5	365624	307817.5	216574.5	218050.5	186754.5	1071886.25	856376	866771	467994.75	455242.75	505179	222356	372398.25	311876.5	222356	222035.75	190612	1105425	955354	1061567	483895	472337	525378	242073	391473	324970	242073	231097	206856	1045835.08	799081.05	818392.97	461963.37	447670.83	499429.8	216316.73	364921.09	307999.19	216316.73	218219.33	187109.61
100	1197665	694687	770719	505913	483553	555950	218484	390983	338848	218484	232768	195312	1276624.75	840792.25	909623.5	527876.5	514381.25	567941.5	235843.5	411986	346109	235843.5	242798.5	207332.25	1310826.5	896832	976023	535380	523823.5	574005	244072.5	419426.5	351146.5	244072.5	247087.5	211166	1335520	971841	1007925	540874	532771.75	580754	252843	426767.5	355445.75	252843	250890	215515	1389025	1185287	1210069	560148	558564	593318	275267	453621	366638	275267	260242	233858	1304450.19	902036.96	973542.08	534966.13	523114.08	574260.76	244245.28	419563.16	351132.29	244245.28	246821	211628.72
