States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	910	910	910	910	910	910	910	910	537	503	709	209	910	1921	1668.25	910	910	1032.5	910	910	669.75	603	793	289.5	910	1921	1921	1058	985.5	1106.5	910	910	731.5	641.5	814.5	321	910	1921	1921	1120.25	1123.25	1247.75	910	1025	798	686	883.25	356	994	2932	2932	1340	1342	1525	949	1392	1001	807	1153	473	911	1728.91	1718.8	1024.42	1026.09	1121.97	914.19	976.24	736.19	643.73	846.47	325.73
20	1810	3821	3821	2054	2054	2420	1810	1810	1626	1209	1657	542	1810	5329.25	5832	2548.75	2540	2774.25	1810	1964.75	1839.5	1387	1768	660.75	1810	5832	5832	2716	2708.5	3008.5	1826.5	2076	1946.5	1453.5	1854.5	742	1923.25	5832	5832	2927.25	2923.25	3227	1844	2199.25	2077	1505	1977.5	821.25	2234	7843	7843	3746	3667	4008	2069	2592	2432	1633	2261	1057	1874.66	5590.68	5590.68	2744.92	2737.53	3023.12	1834.51	2094.17	1956.29	1450.13	1883.28	744.65
30	2710	5721	5721	3506	3666	4089	2710	2801	2725	1981	2545	865	2890	8732	8732	4481.75	4565.5	4803.75	2720.5	3035.25	3068	2170.75	2768.25	1051.5	3041	8732	8732	4711.5	4798	5079.5	2732	3192	3199.5	2253	2918.5	1137.5	3212.75	11743	11743	5021.75	5095.25	5296.75	2754.25	3371.25	3380.75	2327.25	3023.75	1208.5	4031	14754	14754	6219	6267	6295	2982	3608	3776	2572	3503	1467	3069.39	9725.63	9725.63	4757.8	4825.54	5078.68	2748.63	3204.21	3227.24	2249.22	2912.71	1139.15
40	3815	11632	11632	6231	6163	6519	3610	3882	4059	2791	3462	1206	4344.75	11632	11632	6863.75	6957.25	7107.5	3640.75	4221.75	4435.75	2985	3722.25	1559.5	4616	15643	15643	7053.5	7182.5	7450.5	3665	4440.5	4577	3065	3971.5	1657	5047.75	15643	15643	7434.25	7672	7831.75	3812.5	4677	4806.5	3176.25	4145	1773.5	6397	19654	19654	8593	8818	8965	4131	5317	5330	3488	4733	2119	4682.52	14640.25	14439.7	7146.89	7296.31	7503.79	3721.73	4447.43	4613.93	3076.99	3963.19	1663.28
50	5155	14532	14532	8557	9018	8737	4510	4898	5257	3565	4338	1492	6017.5	19543	18290.25	9373.25	9456.75	9504	4550.75	5451.5	5801.5	3787.25	4793.25	1918.75	6446.5	19543	19543	9645.5	9890	9838	4587.5	5670	5936.5	3905.5	4981.5	2067	6945.25	19543	19543	10007	10238.5	10132.75	4723	5960.25	6144	3995	5128.25	2181.25	8155	24554	24554	10944	11396	11670	5612	6643	6798	4347	5526	2506	6534.34	18791.35	18691.13	9685.15	9910.45	9866.42	4659.53	5698.76	5972.72	3906.05	4966.45	2038.78
60	6990	17432	17432	11205	11330	11501	5410	6142	6882	4319	5339	1879	8140.5	23443	23443	11964.25	12351.25	12149.25	5464	6685.75	7234.5	4612	5811.25	2235.5	8782.5	23443	23443	12256.5	12786.5	12374	5588.5	6993.5	7396.5	4701.5	6049.5	2400	9439.25	23443	23443	12733.25	13178.5	12719	5689	7215.75	7621	4905.5	6230.25	2577.75	11328	29454	29454	13882	14202	14081	6297	8255	8047	5486	7076	3233	8829.13	24344.65	23983.99	12357.26	12780.59	12456.83	5630.1	6993.14	7437.67	4756.94	6044.26	2421.77
70	8599	20332	20332	13880	14007	13801	6310	6992	8232	5164	6370	2176	10678.25	27343	27343	14608.5	15006.75	14600.25	6392.5	8029.5	8671.25	5426	6878.75	2534.75	11274	27343	27343	15046	15454.5	15071.5	6565	8301.5	8908	5613	7089	2671.5	12135.25	34354	27343	15383.25	15849	15491	6721.5	8558.5	9078	5781	7292.25	2842	14409	34354	41365	16976	17083	17092	7644	9579	9796	6448	8173	3201	11383.59	29516.41	28745.2	15082.03	15446.08	15109.09	6635.92	8308.05	8895.82	5630.06	7080.67	2687.37
80	11128	31243	31243	16815	16940	16336	7230	8746	9467	6072	7250	2312	13239	31243	31243	17649.5	18023.5	17408.75	7338	9391.75	10133.5	6288.5	7852.75	2863	13951	31243	31243	18005.5	18511	17727.5	7501.5	9643	10420	6426.5	8035	3087	14915	39254	39254	18343.5	18993	18234.25	7696.75	9990.25	10617.25	6609.5	8288.25	3255.25	18981	47265	47265	19671	19959	19696	9360	11309	11132	7058	8929	3726	14098.22	35248.5	34767.84	18046.94	18497.54	17816.19	7584.17	9720.61	10382.37	6472.17	8073.05	3084.31
90	12353	35143	35143	19657	19278	19307	8140	10012	10995	6595	8351	2788	15940	35143	35143	20365	21006.75	20300	8333.25	10849.5	11651	7133.25	8976.75	3129.5	16861	44154	39648.5	21039.5	21552.5	20682	8427	11179	11856	7290.5	9226.5	3315	18165	44154	44154	21417.75	22301.25	21006.25	8695.5	11454.5	12177.5	7404.75	9416.75	3505.25	21536	53165	53165	22763	23856	22170	10066	12346	12576	7880	10239	4330	17032.23	40008.94	39738.61	20976.81	21598.21	20647.88	8569.72	11181.48	11896.17	7287.87	9215.31	3329.62
100	16318	39043	39043	22232	22294	21602	9064	11537	12465	7549	9140	3097	19048.25	39043	39043	23513	23927.75	22816.75	9316	12357.5	13150.75	8014.5	9967.5	3569.75	20101	49054	49054	24154.5	24579.5	23450.5	9487	12626	13442	8168	10219.5	3800	21160.5	49054	49054	24724.5	25212	24011.25	9709.5	13025.75	13657.5	8274.25	10445.5	4047	27047	59065	59065	27061	26745	25367	10448	14499	14307	8755	11225	4602	20180.1	45650.26	45950.59	24145.26	24571.13	23411.95	9555.36	12648.42	13435	8159.16	10234.95	3806.81
