FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
1	10	5	5	12	22	0.000049	ShortestSeparatingSequences	0	DFSM_R10_5.fsm
1	10	5	5	12	22	0.000048	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5.fsm
1	10	5	5	10	30	0.000061	SplittingTreeBased	2	DFSM_R10_5.fsm
1	10	5	5	12	21	0.000026	ShortestSeparatingSequences	0	DFSM_R10_5_sDuzZ.fsm
1	10	5	5	12	21	0.000035	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_sDuzZ.fsm
1	10	5	5	10	26	0.000052	SplittingTreeBased	2	DFSM_R10_5_sDuzZ.fsm
1	10	5	5	14	26	0.000029	ShortestSeparatingSequences	0	DFSM_R10_5_5Ohd6.fsm
1	10	5	5	14	26	0.000038	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_5Ohd6.fsm
1	10	5	5	10	30	0.000056	SplittingTreeBased	2	DFSM_R10_5_5Ohd6.fsm
1	10	5	5	12	22	0.000020	ShortestSeparatingSequences	0	DFSM_R10_5_Fk9Nr.fsm
1	10	5	5	12	22	0.000030	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_Fk9Nr.fsm
1	10	5	5	10	28	0.000050	SplittingTreeBased	2	DFSM_R10_5_Fk9Nr.fsm
1	10	5	5	12	22	0.000022	ShortestSeparatingSequences	0	DFSM_R10_5_3SBCy.fsm
1	10	5	5	12	22	0.000032	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_3SBCy.fsm
1	10	5	5	10	28	0.000058	SplittingTreeBased	2	DFSM_R10_5_3SBCy.fsm
1	10	5	5	12	23	0.000024	ShortestSeparatingSequences	0	DFSM_R10_5_jQoKL.fsm
1	10	5	5	12	23	0.000037	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_jQoKL.fsm
1	10	5	5	10	32	0.000057	SplittingTreeBased	2	DFSM_R10_5_jQoKL.fsm
1	10	5	5	14	26	0.000021	ShortestSeparatingSequences	0	DFSM_R10_5_tqocH.fsm
1	10	5	5	12	22	0.000032	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_tqocH.fsm
1	10	5	5	10	28	0.000051	SplittingTreeBased	2	DFSM_R10_5_tqocH.fsm
1	10	5	5	14	26	0.000020	ShortestSeparatingSequences	0	DFSM_R10_5_gci2N.fsm
1	10	5	5	14	26	0.000031	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_gci2N.fsm
1	10	5	5	10	30	0.000053	SplittingTreeBased	2	DFSM_R10_5_gci2N.fsm
1	10	5	5	12	21	0.000020	ShortestSeparatingSequences	0	DFSM_R10_5_bLU01.fsm
1	10	5	5	12	21	0.000030	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_bLU01.fsm
1	10	5	5	10	26	0.000055	SplittingTreeBased	2	DFSM_R10_5_bLU01.fsm
1	10	5	5	12	21	0.000024	ShortestSeparatingSequences	0	DFSM_R10_5_pK2Aa.fsm
1	10	5	5	12	21	0.000032	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_pK2Aa.fsm
1	10	5	5	10	26	0.000052	SplittingTreeBased	2	DFSM_R10_5_pK2Aa.fsm
1	10	5	5	12	21	0.000021	ShortestSeparatingSequences	0	DFSM_R10_5_UqZ20.fsm
1	10	5	5	12	21	0.000029	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_UqZ20.fsm
1	10	5	5	10	26	0.000049	SplittingTreeBased	2	DFSM_R10_5_UqZ20.fsm
1	10	5	5	10	18	0.000020	ShortestSeparatingSequences	0	DFSM_R10_5_L9rVX.fsm
1	10	5	5	10	18	0.000026	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_L9rVX.fsm
1	10	5	5	10	26	0.000046	SplittingTreeBased	2	DFSM_R10_5_L9rVX.fsm
1	10	5	5	10	19	0.000023	ShortestSeparatingSequences	0	DFSM_R10_5_k2rX6.fsm
1	10	5	5	10	19	0.000032	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_k2rX6.fsm
1	10	5	5	10	28	0.000048	SplittingTreeBased	2	DFSM_R10_5_k2rX6.fsm
1	10	5	5	12	22	0.000024	ShortestSeparatingSequences	0	DFSM_R10_5_Q2qZ6.fsm
1	10	5	5	12	22	0.000033	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_Q2qZ6.fsm
1	10	5	5	10	28	0.000052	SplittingTreeBased	2	DFSM_R10_5_Q2qZ6.fsm
1	10	5	5	10	18	0.000019	ShortestSeparatingSequences	0	DFSM_R10_5_XjYvw.fsm
1	10	5	5	10	18	0.000027	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_XjYvw.fsm
1	10	5	5	10	26	0.000046	SplittingTreeBased	2	DFSM_R10_5_XjYvw.fsm
1	10	5	5	12	21	0.000021	ShortestSeparatingSequences	0	DFSM_R10_5_IYQKe.fsm
1	10	5	5	12	21	0.000029	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_IYQKe.fsm
1	10	5	5	10	26	0.000048	SplittingTreeBased	2	DFSM_R10_5_IYQKe.fsm
1	10	5	5	12	22	0.000024	ShortestSeparatingSequences	0	DFSM_R10_5_1303Q.fsm
1	10	5	5	12	22	0.000032	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_1303Q.fsm
1	10	5	5	10	28	0.000052	SplittingTreeBased	2	DFSM_R10_5_1303Q.fsm
1	10	5	5	12	23	0.000026	ShortestSeparatingSequences	0	DFSM_R10_5_bTK6q.fsm
1	10	5	5	12	23	0.000035	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_bTK6q.fsm
1	10	5	5	10	30	0.000061	SplittingTreeBased	2	DFSM_R10_5_bTK6q.fsm
1	10	5	5	12	22	0.000028	ShortestSeparatingSequences	0	DFSM_R10_5_pd89C.fsm
1	10	5	5	12	22	0.000037	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_pd89C.fsm
1	10	5	5	10	28	0.000053	SplittingTreeBased	2	DFSM_R10_5_pd89C.fsm
1	10	5	5	12	22	0.000027	ShortestSeparatingSequences	0	DFSM_R10_5_s1a7s.fsm
1	10	5	5	12	22	0.000037	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_s1a7s.fsm
1	10	5	5	10	28	0.000054	SplittingTreeBased	2	DFSM_R10_5_s1a7s.fsm
1	10	5	5	12	23	0.000026	ShortestSeparatingSequences	0	DFSM_R10_5_by34U.fsm
1	10	5	5	12	23	0.000034	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_by34U.fsm
1	10	5	5	10	32	0.000053	SplittingTreeBased	2	DFSM_R10_5_by34U.fsm
1	10	5	5	10	19	0.000025	ShortestSeparatingSequences	0	DFSM_R10_5_LRZKD.fsm
1	10	5	5	10	19	0.000035	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_LRZKD.fsm
1	10	5	5	10	28	0.000058	SplittingTreeBased	2	DFSM_R10_5_LRZKD.fsm
1	10	5	5	10	18	0.000024	ShortestSeparatingSequences	0	DFSM_R10_5_PflKw.fsm
1	10	5	5	10	18	0.000032	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_PflKw.fsm
1	10	5	5	10	26	0.000048	SplittingTreeBased	2	DFSM_R10_5_PflKw.fsm
1	10	5	5	10	17	0.000024	ShortestSeparatingSequences	0	DFSM_R10_5_h7G0F.fsm
1	10	5	5	10	17	0.000033	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_h7G0F.fsm
1	10	5	5	10	24	0.000047	SplittingTreeBased	2	DFSM_R10_5_h7G0F.fsm
1	10	5	5	14	25	0.000028	ShortestSeparatingSequences	0	DFSM_R10_5_k4gVK.fsm
1	10	5	5	14	25	0.000040	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_k4gVK.fsm
1	10	5	5	10	30	0.000059	SplittingTreeBased	2	DFSM_R10_5_k4gVK.fsm
1	10	5	5	15	28	0.000028	ShortestSeparatingSequences	0	DFSM_R10_5_MlAiJ.fsm
1	10	5	5	15	28	0.000040	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_MlAiJ.fsm
1	10	5	5	10	29	0.000057	SplittingTreeBased	2	DFSM_R10_5_MlAiJ.fsm
1	10	5	5	12	23	0.000029	ShortestSeparatingSequences	0	DFSM_R10_5_VLYI2.fsm
1	10	5	5	12	23	0.000040	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_VLYI2.fsm
1	10	5	5	10	30	0.000058	SplittingTreeBased	2	DFSM_R10_5_VLYI2.fsm
1	10	5	5	10	19	0.000027	ShortestSeparatingSequences	0	DFSM_R10_5_uuXid.fsm
1	10	5	5	10	19	0.000034	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_uuXid.fsm
1	10	5	5	10	28	0.000049	SplittingTreeBased	2	DFSM_R10_5_uuXid.fsm
1	10	5	5	12	22	0.000031	ShortestSeparatingSequences	0	DFSM_R10_5_c1UHv.fsm
1	10	5	5	12	22	0.000038	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_c1UHv.fsm
1	10	5	5	10	28	0.000054	SplittingTreeBased	2	DFSM_R10_5_c1UHv.fsm
1	10	5	5	10	19	0.000030	ShortestSeparatingSequences	0	DFSM_R10_5_wUcu1.fsm
1	10	5	5	10	19	0.000037	SeparatingSequencesFromSplittingTree	1	DFSM_R10_5_wUcu1.fsm
1	10	5	5	10	28	0.000051	SplittingTreeBased	2	DFSM_R10_5_wUcu1.fsm
