FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
3	20	5	5	36	71	0.000100	ShortestSeparatingSequences	0	Moore_R20_5.fsm
3	20	5	5	36	71	0.000115	SeparatingSequencesFromSplittingTree	1	Moore_R20_5.fsm
3	20	5	5	20	90	0.000216	SplittingTreeBased	2	Moore_R20_5.fsm
3	20	5	5	28	56	0.000058	ShortestSeparatingSequences	0	Moore_R20_5_QRbNA.fsm
3	20	5	5	27	54	0.000084	SeparatingSequencesFromSplittingTree	1	Moore_R20_5_QRbNA.fsm
3	20	5	5	20	74	0.000179	SplittingTreeBased	2	Moore_R20_5_QRbNA.fsm
3	20	5	5	31	62	0.000058	ShortestSeparatingSequences	0	Moore_R20_5_m3s2W.fsm
3	20	5	5	28	56	0.000112	SeparatingSequencesFromSplittingTree	1	Moore_R20_5_m3s2W.fsm
3	20	5	5	22	76	0.000191	SplittingTreeBased	2	Moore_R20_5_m3s2W.fsm
3	20	5	5	31	62	0.000056	ShortestSeparatingSequences	0	Moore_R20_5_gP34o.fsm
3	20	5	5	31	62	0.000085	SeparatingSequencesFromSplittingTree	1	Moore_R20_5_gP34o.fsm
3	20	5	5	20	78	0.000192	SplittingTreeBased	2	Moore_R20_5_gP34o.fsm
3	20	5	5	32	63	0.000062	ShortestSeparatingSequences	0	Moore_R20_5_ILzeL.fsm
3	20	5	5	32	63	0.000093	SeparatingSequencesFromSplittingTree	1	Moore_R20_5_ILzeL.fsm
3	20	5	5	20	82	0.000194	SplittingTreeBased	2	Moore_R20_5_ILzeL.fsm
3	20	5	5	32	64	0.000064	ShortestSeparatingSequences	0	Moore_R20_5_JnRi6.fsm
3	20	5	5	30	60	0.000087	SeparatingSequencesFromSplittingTree	1	Moore_R20_5_JnRi6.fsm
3	20	5	5	20	86	0.000200	SplittingTreeBased	2	Moore_R20_5_JnRi6.fsm
3	20	5	5	49	101	0.000075	ShortestSeparatingSequences	0	Moore_R20_5_0ZZRd.fsm
3	20	5	5	37	77	0.000118	SeparatingSequencesFromSplittingTree	1	Moore_R20_5_0ZZRd.fsm
3	20	5	5	22	92	0.000232	SplittingTreeBased	2	Moore_R20_5_0ZZRd.fsm
3	20	5	5	36	72	0.000060	ShortestSeparatingSequences	0	Moore_R20_5_EtAtI.fsm
3	20	5	5	35	70	0.000097	SeparatingSequencesFromSplittingTree	1	Moore_R20_5_EtAtI.fsm
3	20	5	5	20	90	0.000202	SplittingTreeBased	2	Moore_R20_5_EtAtI.fsm
