FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
3	80	5	5	206	412	0.000873	ShortestSeparatingSequences	0	Moore_R80_5.fsm
3	80	5	5	203	406	0.000909	SeparatingSequencesFromSplittingTree	1	Moore_R80_5.fsm
3	80	5	5	84	458	0.002962	SplittingTreeBased	2	Moore_R80_5.fsm
3	80	5	5	193	390	0.000741	ShortestSeparatingSequences	0	Moore_R80_5_QrfVf.fsm
3	80	5	5	193	390	0.000848	SeparatingSequencesFromSplittingTree	1	Moore_R80_5_QrfVf.fsm
3	80	5	5	86	452	0.002850	SplittingTreeBased	2	Moore_R80_5_QrfVf.fsm
3	80	5	5	200	400	0.000748	ShortestSeparatingSequences	0	Moore_R80_5_Bkzcv.fsm
3	80	5	5	192	384	0.000872	SeparatingSequencesFromSplittingTree	1	Moore_R80_5_Bkzcv.fsm
3	80	5	5	90	450	0.002784	SplittingTreeBased	2	Moore_R80_5_Bkzcv.fsm
3	80	5	5	202	404	0.000726	ShortestSeparatingSequences	0	Moore_R80_5_dvNnr.fsm
3	80	5	5	199	398	0.000885	SeparatingSequencesFromSplittingTree	1	Moore_R80_5_dvNnr.fsm
3	80	5	5	84	470	0.002967	SplittingTreeBased	2	Moore_R80_5_dvNnr.fsm
3	80	5	5	209	418	0.000737	ShortestSeparatingSequences	0	Moore_R80_5_u87F8.fsm
3	80	5	5	204	408	0.000842	SeparatingSequencesFromSplittingTree	1	Moore_R80_5_u87F8.fsm
3	80	5	5	82	494	0.003049	SplittingTreeBased	2	Moore_R80_5_u87F8.fsm
3	80	5	5	199	398	0.000687	ShortestSeparatingSequences	0	Moore_R80_5_bQDaO.fsm
3	80	5	5	192	384	0.000877	SeparatingSequencesFromSplittingTree	1	Moore_R80_5_bQDaO.fsm
3	80	5	5	89	464	0.002863	SplittingTreeBased	2	Moore_R80_5_bQDaO.fsm
3	80	5	5	208	420	0.000779	ShortestSeparatingSequences	0	Moore_R80_5_ue5Mx.fsm
3	80	5	5	203	410	0.000890	SeparatingSequencesFromSplittingTree	1	Moore_R80_5_ue5Mx.fsm
3	80	5	5	84	482	0.002990	SplittingTreeBased	2	Moore_R80_5_ue5Mx.fsm
3	80	5	5	209	418	0.000738	ShortestSeparatingSequences	0	Moore_R80_5_yUalu.fsm
3	80	5	5	209	418	0.000955	SeparatingSequencesFromSplittingTree	1	Moore_R80_5_yUalu.fsm
3	80	5	5	82	476	0.002969	SplittingTreeBased	2	Moore_R80_5_yUalu.fsm
3	80	5	5	197	394	0.000752	ShortestSeparatingSequences	0	Moore_R80_5_ohlvL.fsm
3	80	5	5	198	396	0.000872	SeparatingSequencesFromSplittingTree	1	Moore_R80_5_ohlvL.fsm
3	80	5	5	88	496	0.003050	SplittingTreeBased	2	Moore_R80_5_ohlvL.fsm
3	80	5	5	202	404	0.000725	ShortestSeparatingSequences	0	Moore_R80_5_BppZq.fsm
3	80	5	5	203	406	0.000879	SeparatingSequencesFromSplittingTree	1	Moore_R80_5_BppZq.fsm
3	80	5	5	84	488	0.003071	SplittingTreeBased	2	Moore_R80_5_BppZq.fsm
3	80	5	5	198	396	0.000756	ShortestSeparatingSequences	0	Moore_R80_5_Inshs.fsm
3	80	5	5	195	390	0.000859	SeparatingSequencesFromSplittingTree	1	Moore_R80_5_Inshs.fsm
3	80	5	5	84	476	0.002993	SplittingTreeBased	2	Moore_R80_5_Inshs.fsm
3	80	5	5	202	404	0.000715	ShortestSeparatingSequences	0	Moore_R80_5_mM7fj.fsm
3	80	5	5	201	402	0.000844	SeparatingSequencesFromSplittingTree	1	Moore_R80_5_mM7fj.fsm
3	80	5	5	84	476	0.002910	SplittingTreeBased	2	Moore_R80_5_mM7fj.fsm
3	80	5	5	195	390	0.000701	ShortestSeparatingSequences	0	Moore_R80_5_rB3uZ.fsm
3	80	5	5	195	390	0.000860	SeparatingSequencesFromSplittingTree	1	Moore_R80_5_rB3uZ.fsm
3	80	5	5	88	466	0.002892	SplittingTreeBased	2	Moore_R80_5_rB3uZ.fsm
3	80	5	5	195	390	0.000736	ShortestSeparatingSequences	0	Moore_R80_5_7fRs4.fsm
3	80	5	5	196	392	0.000822	SeparatingSequencesFromSplittingTree	1	Moore_R80_5_7fRs4.fsm
3	80	5	5	84	454	0.002819	SplittingTreeBased	2	Moore_R80_5_7fRs4.fsm
3	80	5	5	190	380	0.000744	ShortestSeparatingSequences	0	Moore_R80_5_jorRQ.fsm
3	80	5	5	194	388	0.000825	SeparatingSequencesFromSplittingTree	1	Moore_R80_5_jorRQ.fsm
3	80	5	5	82	474	0.002933	SplittingTreeBased	2	Moore_R80_5_jorRQ.fsm
3	80	5	5	198	400	0.000745	ShortestSeparatingSequences	0	Moore_R80_5_osn9j.fsm
3	80	5	5	188	380	0.000935	SeparatingSequencesFromSplittingTree	1	Moore_R80_5_osn9j.fsm
3	80	5	5	86	464	0.002859	SplittingTreeBased	2	Moore_R80_5_osn9j.fsm
3	80	5	5	196	392	0.000719	ShortestSeparatingSequences	0	Moore_R80_5_wsH1c.fsm
3	80	5	5	192	384	0.000831	SeparatingSequencesFromSplittingTree	1	Moore_R80_5_wsH1c.fsm
3	80	5	5	86	484	0.002902	SplittingTreeBased	2	Moore_R80_5_wsH1c.fsm
3	80	5	5	196	392	0.000745	ShortestSeparatingSequences	0	Moore_R80_5_Qq8lj.fsm
3	80	5	5	191	382	0.000846	SeparatingSequencesFromSplittingTree	1	Moore_R80_5_Qq8lj.fsm
3	80	5	5	86	482	0.003001	SplittingTreeBased	2	Moore_R80_5_Qq8lj.fsm
3	80	5	5	200	400	0.000752	ShortestSeparatingSequences	0	Moore_R80_5_TwjFc.fsm
3	80	5	5	200	400	0.000836	SeparatingSequencesFromSplittingTree	1	Moore_R80_5_TwjFc.fsm
3	80	5	5	84	464	0.002917	SplittingTreeBased	2	Moore_R80_5_TwjFc.fsm
3	80	5	5	191	382	0.000762	ShortestSeparatingSequences	0	Moore_R80_5_vWxrZ.fsm
3	80	5	5	188	376	0.000859	SeparatingSequencesFromSplittingTree	1	Moore_R80_5_vWxrZ.fsm
