FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
3	10	5	5	12	22	0.000042	ShortestSeparatingSequences	0	Moore_R10_5.fsm
3	10	5	5	12	22	0.000047	SeparatingSequencesFromSplittingTree	1	Moore_R10_5.fsm
3	10	5	5	10	30	0.000061	SplittingTreeBased	2	Moore_R10_5.fsm
3	10	5	5	12	22	0.000028	ShortestSeparatingSequences	0	Moore_R10_5_6BqGz.fsm
3	10	5	5	10	18	0.000039	SeparatingSequencesFromSplittingTree	1	Moore_R10_5_6BqGz.fsm
3	10	5	5	10	26	0.000055	SplittingTreeBased	2	Moore_R10_5_6BqGz.fsm
3	10	5	5	12	21	0.000026	ShortestSeparatingSequences	0	Moore_R10_5_mFrsP.fsm
3	10	5	5	12	21	0.000057	SeparatingSequencesFromSplittingTree	1	Moore_R10_5_mFrsP.fsm
3	10	5	5	12	28	0.000064	SplittingTreeBased	2	Moore_R10_5_mFrsP.fsm
3	10	5	5	15	28	0.000033	ShortestSeparatingSequences	0	Moore_R10_5_ZWgwM.fsm
3	10	5	5	12	22	0.000048	SeparatingSequencesFromSplittingTree	1	Moore_R10_5_ZWgwM.fsm
3	10	5	5	12	30	0.000066	SplittingTreeBased	2	Moore_R10_5_ZWgwM.fsm
3	10	5	5	17	31	0.000028	ShortestSeparatingSequences	0	Moore_R10_5_Z7pBv.fsm
3	10	5	5	14	25	0.000043	SeparatingSequencesFromSplittingTree	1	Moore_R10_5_Z7pBv.fsm
3	10	5	5	10	32	0.000063	SplittingTreeBased	2	Moore_R10_5_Z7pBv.fsm
3	10	5	5	12	22	0.000029	ShortestSeparatingSequences	0	Moore_R10_5_ji7I2.fsm
3	10	5	5	10	18	0.000040	SeparatingSequencesFromSplittingTree	1	Moore_R10_5_ji7I2.fsm
3	10	5	5	10	26	0.000057	SplittingTreeBased	2	Moore_R10_5_ji7I2.fsm
3	10	5	5	12	22	0.000030	ShortestSeparatingSequences	0	Moore_R10_5_hyYqo.fsm
3	10	5	5	10	18	0.000044	SeparatingSequencesFromSplittingTree	1	Moore_R10_5_hyYqo.fsm
3	10	5	5	10	26	0.000059	SplittingTreeBased	2	Moore_R10_5_hyYqo.fsm
3	10	5	5	10	18	0.000027	ShortestSeparatingSequences	0	Moore_R10_5_spUS7.fsm
3	10	5	5	10	18	0.000032	SeparatingSequencesFromSplittingTree	1	Moore_R10_5_spUS7.fsm
3	10	5	5	10	26	0.000049	SplittingTreeBased	2	Moore_R10_5_spUS7.fsm
3	10	5	5	14	26	0.000033	ShortestSeparatingSequences	0	Moore_R10_5_q3Ep4.fsm
3	10	5	5	14	26	0.000038	SeparatingSequencesFromSplittingTree	1	Moore_R10_5_q3Ep4.fsm
3	10	5	5	10	34	0.000058	SplittingTreeBased	2	Moore_R10_5_q3Ep4.fsm
3	10	5	5	13	26	0.000035	ShortestSeparatingSequences	0	Moore_R10_5_m0PYh.fsm
3	10	5	5	13	26	0.000047	SeparatingSequencesFromSplittingTree	1	Moore_R10_5_m0PYh.fsm
3	10	5	5	10	28	0.000061	SplittingTreeBased	2	Moore_R10_5_m0PYh.fsm
3	10	5	5	15	27	0.000037	ShortestSeparatingSequences	0	Moore_R10_5_xPY4r.fsm
3	10	5	5	15	27	0.000041	SeparatingSequencesFromSplittingTree	1	Moore_R10_5_xPY4r.fsm
3	10	5	5	10	34	0.000062	SplittingTreeBased	2	Moore_R10_5_xPY4r.fsm
3	10	5	5	12	22	0.000037	ShortestSeparatingSequences	0	Moore_R10_5_n7yRj.fsm
3	10	5	5	12	22	0.000043	SeparatingSequencesFromSplittingTree	1	Moore_R10_5_n7yRj.fsm
3	10	5	5	10	30	0.000065	SplittingTreeBased	2	Moore_R10_5_n7yRj.fsm
3	10	5	5	16	29	0.000038	ShortestSeparatingSequences	0	Moore_R10_5_3XaoO.fsm
3	10	5	5	12	21	0.000041	SeparatingSequencesFromSplittingTree	1	Moore_R10_5_3XaoO.fsm
3	10	5	5	10	28	0.000056	SplittingTreeBased	2	Moore_R10_5_3XaoO.fsm
3	10	5	5	10	18	0.000034	ShortestSeparatingSequences	0	Moore_R10_5_sC0Eo.fsm
3	10	5	5	10	18	0.000038	SeparatingSequencesFromSplittingTree	1	Moore_R10_5_sC0Eo.fsm
