FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
1	800	5	5	3023	6100	0.084120	ShortestSeparatingSequences	0	DFSM_R800_5.fsm
1	800	5	5	3031	6118	0.087486	SeparatingSequencesFromSplittingTree	1	DFSM_R800_5.fsm
1	800	5	5	825	5762	0.307239	SplittingTreeBased	2	DFSM_R800_5.fsm
1	800	5	5	3067	6174	0.084394	ShortestSeparatingSequences	0	DFSM_R800_5_WFrrO.fsm
1	800	5	5	3069	6182	0.081382	SeparatingSequencesFromSplittingTree	1	DFSM_R800_5_WFrrO.fsm
1	800	5	5	814	5680	0.304867	SplittingTreeBased	2	DFSM_R800_5_WFrrO.fsm
1	800	5	5	3075	6189	0.081842	ShortestSeparatingSequences	0	DFSM_R800_5_VJyJ9.fsm
1	800	5	5	3083	6205	0.079556	SeparatingSequencesFromSplittingTree	1	DFSM_R800_5_VJyJ9.fsm
1	800	5	5	822	5710	0.307806	SplittingTreeBased	2	DFSM_R800_5_VJyJ9.fsm
1	800	5	5	3080	6214	0.082970	ShortestSeparatingSequences	0	DFSM_R800_5_l6ilq.fsm
1	800	5	5	3079	6206	0.079127	SeparatingSequencesFromSplittingTree	1	DFSM_R800_5_l6ilq.fsm
1	800	5	5	818	5685	0.309945	SplittingTreeBased	2	DFSM_R800_5_l6ilq.fsm
1	800	5	5	3016	6073	0.086756	ShortestSeparatingSequences	0	DFSM_R800_5_KHvC8.fsm
1	800	5	5	3008	6053	0.081449	SeparatingSequencesFromSplittingTree	1	DFSM_R800_5_KHvC8.fsm
1	800	5	5	812	5689	0.306513	SplittingTreeBased	2	DFSM_R800_5_KHvC8.fsm
1	800	5	5	3052	6140	0.083008	ShortestSeparatingSequences	0	DFSM_R800_5_XkIyF.fsm
1	800	5	5	3047	6128	0.078808	SeparatingSequencesFromSplittingTree	1	DFSM_R800_5_XkIyF.fsm
1	800	5	5	812	5720	0.313269	SplittingTreeBased	2	DFSM_R800_5_XkIyF.fsm
1	800	5	5	3076	6190	0.085960	ShortestSeparatingSequences	0	DFSM_R800_5_PIQ1I.fsm
1	800	5	5	3067	6172	0.080272	SeparatingSequencesFromSplittingTree	1	DFSM_R800_5_PIQ1I.fsm
