FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
3	600	5	5	2215	4498	0.046267	ShortestSeparatingSequences	0	Moore_R600_5.fsm
3	600	5	5	2202	4472	0.040897	SeparatingSequencesFromSplittingTree	1	Moore_R600_5.fsm
3	600	5	5	692	5148	0.187606	SplittingTreeBased	2	Moore_R600_5.fsm
3	600	5	5	2213	4482	0.042762	ShortestSeparatingSequences	0	Moore_R600_5_z81qh.fsm
3	600	5	5	2217	4490	0.043549	SeparatingSequencesFromSplittingTree	1	Moore_R600_5_z81qh.fsm
3	600	5	5	690	5066	0.185417	SplittingTreeBased	2	Moore_R600_5_z81qh.fsm
3	600	5	5	2164	4404	0.040798	ShortestSeparatingSequences	0	Moore_R600_5_O0h8z.fsm
3	600	5	5	2171	4424	0.042503	SeparatingSequencesFromSplittingTree	1	Moore_R600_5_O0h8z.fsm
3	600	5	5	732	5194	0.186772	SplittingTreeBased	2	Moore_R600_5_O0h8z.fsm
3	600	5	5	2224	4504	0.042672	ShortestSeparatingSequences	0	Moore_R600_5_aBAs4.fsm
3	600	5	5	2216	4504	0.042138	SeparatingSequencesFromSplittingTree	1	Moore_R600_5_aBAs4.fsm
3	600	5	5	697	5198	0.188830	SplittingTreeBased	2	Moore_R600_5_aBAs4.fsm
3	600	5	5	2193	4446	0.040801	ShortestSeparatingSequences	0	Moore_R600_5_USDIQ.fsm
3	600	5	5	2201	4462	0.038016	SeparatingSequencesFromSplittingTree	1	Moore_R600_5_USDIQ.fsm
3	600	5	5	722	5248	0.188479	SplittingTreeBased	2	Moore_R600_5_USDIQ.fsm
3	600	5	5	2201	4450	0.043444	ShortestSeparatingSequences	0	Moore_R600_5_RvVd7.fsm
3	600	5	5	2179	4406	0.042774	SeparatingSequencesFromSplittingTree	1	Moore_R600_5_RvVd7.fsm
3	600	5	5	717	5176	0.186780	SplittingTreeBased	2	Moore_R600_5_RvVd7.fsm
3	600	5	5	2194	4446	0.039934	ShortestSeparatingSequences	0	Moore_R600_5_c7VYz.fsm
3	600	5	5	2182	4428	0.039365	SeparatingSequencesFromSplittingTree	1	Moore_R600_5_c7VYz.fsm
3	600	5	5	694	5226	0.189455	SplittingTreeBased	2	Moore_R600_5_c7VYz.fsm
3	600	5	5	2189	4438	0.039051	ShortestSeparatingSequences	0	Moore_R600_5_ty8YZ.fsm
3	600	5	5	2177	4414	0.037654	SeparatingSequencesFromSplittingTree	1	Moore_R600_5_ty8YZ.fsm
3	600	5	5	683	5086	0.186615	SplittingTreeBased	2	Moore_R600_5_ty8YZ.fsm
3	600	5	5	2182	4404	0.043130	ShortestSeparatingSequences	0	Moore_R600_5_FMtc6.fsm
3	600	5	5	2198	4436	0.044807	SeparatingSequencesFromSplittingTree	1	Moore_R600_5_FMtc6.fsm
3	600	5	5	709	5166	0.188332	SplittingTreeBased	2	Moore_R600_5_FMtc6.fsm
3	600	5	5	2216	4490	0.040262	ShortestSeparatingSequences	0	Moore_R600_5_nHdbR.fsm
3	600	5	5	2211	4480	0.043059	SeparatingSequencesFromSplittingTree	1	Moore_R600_5_nHdbR.fsm
3	600	5	5	703	5206	0.190229	SplittingTreeBased	2	Moore_R600_5_nHdbR.fsm
3	600	5	5	2195	4426	0.038681	ShortestSeparatingSequences	0	Moore_R600_5_1rt0j.fsm
3	600	5	5	2171	4378	0.043718	SeparatingSequencesFromSplittingTree	1	Moore_R600_5_1rt0j.fsm
3	600	5	5	701	5202	0.190364	SplittingTreeBased	2	Moore_R600_5_1rt0j.fsm
3	600	5	5	2189	4414	0.042912	ShortestSeparatingSequences	0	Moore_R600_5_OadIs.fsm
3	600	5	5	2109	4356	0.042402	SeparatingSequencesFromSplittingTree	1	Moore_R600_5_OadIs.fsm
3	600	5	5	702	5176	0.189757	SplittingTreeBased	2	Moore_R600_5_OadIs.fsm
3	600	5	5	2230	4496	0.042568	ShortestSeparatingSequences	0	Moore_R600_5_fsKJQ.fsm
3	600	5	5	2203	4442	0.039002	SeparatingSequencesFromSplittingTree	1	Moore_R600_5_fsKJQ.fsm
3	600	5	5	743	5190	0.188215	SplittingTreeBased	2	Moore_R600_5_fsKJQ.fsm
3	600	5	5	2207	4482	0.044129	ShortestSeparatingSequences	0	Moore_R600_5_XtQHT.fsm
3	600	5	5	2200	4468	0.040553	SeparatingSequencesFromSplittingTree	1	Moore_R600_5_XtQHT.fsm
3	600	5	5	710	5138	0.189180	SplittingTreeBased	2	Moore_R600_5_XtQHT.fsm
3	600	5	5	2209	4474	0.041783	ShortestSeparatingSequences	0	Moore_R600_5_1bxaD.fsm
3	600	5	5	2191	4438	0.040606	SeparatingSequencesFromSplittingTree	1	Moore_R600_5_1bxaD.fsm
3	600	5	5	700	5226	0.192838	SplittingTreeBased	2	Moore_R600_5_1bxaD.fsm
3	600	5	5	2200	4444	0.041385	ShortestSeparatingSequences	0	Moore_R600_5_J9OdD.fsm
3	600	5	5	2183	4410	0.041477	SeparatingSequencesFromSplittingTree	1	Moore_R600_5_J9OdD.fsm
3	600	5	5	670	5122	0.191713	SplittingTreeBased	2	Moore_R600_5_J9OdD.fsm
3	600	5	5	2177	4378	0.045007	ShortestSeparatingSequences	0	Moore_R600_5_zSqfc.fsm
3	600	5	5	2170	4364	0.042328	SeparatingSequencesFromSplittingTree	1	Moore_R600_5_zSqfc.fsm
3	600	5	5	706	5170	0.190970	SplittingTreeBased	2	Moore_R600_5_zSqfc.fsm
3	600	5	5	2204	4460	0.044578	ShortestSeparatingSequences	0	Moore_R600_5_IhmZ2.fsm
3	600	5	5	2201	4454	0.039326	SeparatingSequencesFromSplittingTree	1	Moore_R600_5_IhmZ2.fsm
