FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
1	400	5	5	1368	2744	0.020970	ShortestSeparatingSequences	0	DFSM_R400_5.fsm
1	400	5	5	1366	2740	0.020059	SeparatingSequencesFromSplittingTree	1	DFSM_R400_5.fsm
1	400	5	5	402	2580	0.071249	SplittingTreeBased	2	DFSM_R400_5.fsm
1	400	5	5	1372	2756	0.018968	ShortestSeparatingSequences	0	DFSM_R400_5_J3S1B.fsm
1	400	5	5	1389	2790	0.019328	SeparatingSequencesFromSplittingTree	1	DFSM_R400_5_J3S1B.fsm
1	400	5	5	408	2635	0.072205	SplittingTreeBased	2	DFSM_R400_5_J3S1B.fsm
1	400	5	5	1369	2752	0.020628	ShortestSeparatingSequences	0	DFSM_R400_5_dlZXy.fsm
1	400	5	5	1348	2708	0.021342	SeparatingSequencesFromSplittingTree	1	DFSM_R400_5_dlZXy.fsm
1	400	5	5	402	2596	0.071455	SplittingTreeBased	2	DFSM_R400_5_dlZXy.fsm
1	400	5	5	1378	2766	0.020105	ShortestSeparatingSequences	0	DFSM_R400_5_cRSdP.fsm
1	400	5	5	1390	2794	0.020262	SeparatingSequencesFromSplittingTree	1	DFSM_R400_5_cRSdP.fsm
1	400	5	5	404	2631	0.071915	SplittingTreeBased	2	DFSM_R400_5_cRSdP.fsm
1	400	5	5	1385	2782	0.020083	ShortestSeparatingSequences	0	DFSM_R400_5_Mcq0C.fsm
1	400	5	5	1376	2766	0.020304	SeparatingSequencesFromSplittingTree	1	DFSM_R400_5_Mcq0C.fsm
1	400	5	5	402	2623	0.071516	SplittingTreeBased	2	DFSM_R400_5_Mcq0C.fsm
1	400	5	5	1374	2764	0.020299	ShortestSeparatingSequences	0	DFSM_R400_5_VqaP2.fsm
1	400	5	5	1372	2758	0.021158	SeparatingSequencesFromSplittingTree	1	DFSM_R400_5_VqaP2.fsm
1	400	5	5	404	2551	0.070337	SplittingTreeBased	2	DFSM_R400_5_VqaP2.fsm
1	400	5	5	1348	2700	0.020911	ShortestSeparatingSequences	0	DFSM_R400_5_pwmbd.fsm
1	400	5	5	1355	2714	0.020672	SeparatingSequencesFromSplittingTree	1	DFSM_R400_5_pwmbd.fsm
1	400	5	5	404	2612	0.071646	SplittingTreeBased	2	DFSM_R400_5_pwmbd.fsm
1	400	5	5	1390	2788	0.020342	ShortestSeparatingSequences	0	DFSM_R400_5_DwTyc.fsm
1	400	5	5	1396	2798	0.021350	SeparatingSequencesFromSplittingTree	1	DFSM_R400_5_DwTyc.fsm
1	400	5	5	400	2596	0.078509	SplittingTreeBased	2	DFSM_R400_5_DwTyc.fsm
1	400	5	5	1368	2748	0.020906	ShortestSeparatingSequences	0	DFSM_R400_5_6L9Y0.fsm
1	400	5	5	1356	2724	0.020565	SeparatingSequencesFromSplittingTree	1	DFSM_R400_5_6L9Y0.fsm
1	400	5	5	404	2629	0.098501	SplittingTreeBased	2	DFSM_R400_5_6L9Y0.fsm
1	400	5	5	1385	2784	0.020960	ShortestSeparatingSequences	0	DFSM_R400_5_Q3Fqn.fsm
