FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
3	1000	5	5	3961	8110	0.127348	ShortestSeparatingSequences	0	Moore_R1000_5.fsm
3	1000	5	5	3940	8068	0.130886	SeparatingSequencesFromSplittingTree	1	Moore_R1000_5.fsm
3	1000	5	5	1208	9258	0.571285	SplittingTreeBased	2	Moore_R1000_5.fsm
3	1000	5	5	3944	8010	0.124813	ShortestSeparatingSequences	0	Moore_R1000_5_MA5dv.fsm
3	1000	5	5	3950	8022	0.127060	SeparatingSequencesFromSplittingTree	1	Moore_R1000_5_MA5dv.fsm
3	1000	5	5	1182	9300	0.579490	SplittingTreeBased	2	Moore_R1000_5_MA5dv.fsm
3	1000	5	5	3945	8042	0.125494	ShortestSeparatingSequences	0	Moore_R1000_5_jUNkR.fsm
3	1000	5	5	3948	8042	0.121592	SeparatingSequencesFromSplittingTree	1	Moore_R1000_5_jUNkR.fsm
3	1000	5	5	1168	9286	0.557464	SplittingTreeBased	2	Moore_R1000_5_jUNkR.fsm
3	1000	5	5	3962	8064	0.125057	ShortestSeparatingSequences	0	Moore_R1000_5_zSdH5.fsm
3	1000	5	5	3926	7994	0.144112	SeparatingSequencesFromSplittingTree	1	Moore_R1000_5_zSdH5.fsm
3	1000	5	5	1200	9242	0.556323	SplittingTreeBased	2	Moore_R1000_5_zSdH5.fsm
3	1000	5	5	3925	7998	0.126493	ShortestSeparatingSequences	0	Moore_R1000_5_bay7I.fsm
3	1000	5	5	3928	7994	0.123871	SeparatingSequencesFromSplittingTree	1	Moore_R1000_5_bay7I.fsm
3	1000	5	5	1203	9246	0.577054	SplittingTreeBased	2	Moore_R1000_5_bay7I.fsm
3	1000	5	5	3975	8058	0.127564	ShortestSeparatingSequences	0	Moore_R1000_5_0lrCT.fsm
3	1000	5	5	3963	8034	0.127825	SeparatingSequencesFromSplittingTree	1	Moore_R1000_5_0lrCT.fsm
3	1000	5	5	1213	9332	0.581767	SplittingTreeBased	2	Moore_R1000_5_0lrCT.fsm
3	1000	5	5	3926	8020	0.126874	ShortestSeparatingSequences	0	Moore_R1000_5_rgsZA.fsm
3	1000	5	5	3932	8032	0.127789	SeparatingSequencesFromSplittingTree	1	Moore_R1000_5_rgsZA.fsm
3	1000	5	5	1214	9230	0.576837	SplittingTreeBased	2	Moore_R1000_5_rgsZA.fsm
3	1000	5	5	3917	7944	0.126713	ShortestSeparatingSequences	0	Moore_R1000_5_KyOqZ.fsm
3	1000	5	5	3890	7956	0.127899	SeparatingSequencesFromSplittingTree	1	Moore_R1000_5_KyOqZ.fsm
3	1000	5	5	1162	9302	0.562520	SplittingTreeBased	2	Moore_R1000_5_KyOqZ.fsm
3	1000	5	5	3948	8070	0.127503	ShortestSeparatingSequences	0	Moore_R1000_5_MR2c6.fsm
3	1000	5	5	3902	8054	0.150841	SeparatingSequencesFromSplittingTree	1	Moore_R1000_5_MR2c6.fsm
3	1000	5	5	1181	9196	0.556026	SplittingTreeBased	2	Moore_R1000_5_MR2c6.fsm
3	1000	5	5	3976	8068	0.128572	ShortestSeparatingSequences	0	Moore_R1000_5_TXFa9.fsm
3	1000	5	5	3966	8078	0.124184	SeparatingSequencesFromSplittingTree	1	Moore_R1000_5_TXFa9.fsm
3	1000	5	5	1170	9258	0.581873	SplittingTreeBased	2	Moore_R1000_5_TXFa9.fsm
3	1000	5	5	3963	8018	0.126011	ShortestSeparatingSequences	0	Moore_R1000_5_9JGRE.fsm
3	1000	5	5	3930	8038	0.122036	SeparatingSequencesFromSplittingTree	1	Moore_R1000_5_9JGRE.fsm
3	1000	5	5	1178	9246	0.578177	SplittingTreeBased	2	Moore_R1000_5_9JGRE.fsm
3	1000	5	5	3996	8120	0.126147	ShortestSeparatingSequences	0	Moore_R1000_5_DkSLo.fsm
3	1000	5	5	3938	8084	0.124976	SeparatingSequencesFromSplittingTree	1	Moore_R1000_5_DkSLo.fsm
3	1000	5	5	1184	9192	0.576611	SplittingTreeBased	2	Moore_R1000_5_DkSLo.fsm
3	1000	5	5	3965	8054	0.126645	ShortestSeparatingSequences	0	Moore_R1000_5_KQNiA.fsm
3	1000	5	5	3954	8032	0.121613	SeparatingSequencesFromSplittingTree	1	Moore_R1000_5_KQNiA.fsm
3	1000	5	5	1164	9330	0.563944	SplittingTreeBased	2	Moore_R1000_5_KQNiA.fsm
3	1000	5	5	3949	8022	0.146330	ShortestSeparatingSequences	0	Moore_R1000_5_O6Pzx.fsm
3	1000	5	5	3950	8026	0.124001	SeparatingSequencesFromSplittingTree	1	Moore_R1000_5_O6Pzx.fsm
3	1000	5	5	1169	9184	0.555770	SplittingTreeBased	2	Moore_R1000_5_O6Pzx.fsm
3	1000	5	5	3958	8008	0.126329	ShortestSeparatingSequences	0	Moore_R1000_5_hxViK.fsm
3	1000	5	5	3964	8020	0.122561	SeparatingSequencesFromSplittingTree	1	Moore_R1000_5_hxViK.fsm
3	1000	5	5	1181	9218	0.577390	SplittingTreeBased	2	Moore_R1000_5_hxViK.fsm
3	1000	5	5	3936	8000	0.125682	ShortestSeparatingSequences	0	Moore_R1000_5_GkQlz.fsm
3	1000	5	5	3946	8022	0.122405	SeparatingSequencesFromSplittingTree	1	Moore_R1000_5_GkQlz.fsm
3	1000	5	5	1184	9208	0.577585	SplittingTreeBased	2	Moore_R1000_5_GkQlz.fsm
3	1000	5	5	3935	8020	0.125709	ShortestSeparatingSequences	0	Moore_R1000_5_YIOgu.fsm
3	1000	5	5	3963	8074	0.127336	SeparatingSequencesFromSplittingTree	1	Moore_R1000_5_YIOgu.fsm
3	1000	5	5	1207	9290	0.579972	SplittingTreeBased	2	Moore_R1000_5_YIOgu.fsm
3	1000	5	5	3958	8040	0.126146	ShortestSeparatingSequences	0	Moore_R1000_5_NK1HR.fsm
3	1000	5	5	3953	8024	0.124026	SeparatingSequencesFromSplittingTree	1	Moore_R1000_5_NK1HR.fsm
3	1000	5	5	1211	9386	0.566397	SplittingTreeBased	2	Moore_R1000_5_NK1HR.fsm
3	1000	5	5	3977	8062	0.127258	ShortestSeparatingSequences	0	Moore_R1000_5_VY7a2.fsm
3	1000	5	5	3935	7996	0.120806	SeparatingSequencesFromSplittingTree	1	Moore_R1000_5_VY7a2.fsm
3	1000	5	5	1179	9248	0.561662	SplittingTreeBased	2	Moore_R1000_5_VY7a2.fsm
3	1000	5	5	3948	8020	0.126476	ShortestSeparatingSequences	0	Moore_R1000_5_skJiY.fsm
3	1000	5	5	3922	8036	0.126797	SeparatingSequencesFromSplittingTree	1	Moore_R1000_5_skJiY.fsm
3	1000	5	5	1165	9204	0.561689	SplittingTreeBased	2	Moore_R1000_5_skJiY.fsm
