FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
3	150	5	5	432	864	0.002619	ShortestSeparatingSequences	0	Moore_R150_5.fsm
3	150	5	5	435	870	0.002740	SeparatingSequencesFromSplittingTree	1	Moore_R150_5.fsm
3	150	5	5	165	1024	0.010364	SplittingTreeBased	2	Moore_R150_5.fsm
3	150	5	5	411	822	0.002324	ShortestSeparatingSequences	0	Moore_R150_5_vyp76.fsm
3	150	5	5	425	850	0.002689	SeparatingSequencesFromSplittingTree	1	Moore_R150_5_vyp76.fsm
3	150	5	5	165	1016	0.010305	SplittingTreeBased	2	Moore_R150_5_vyp76.fsm
3	150	5	5	409	818	0.002327	ShortestSeparatingSequences	0	Moore_R150_5_HR6c6.fsm
3	150	5	5	421	842	0.002808	SeparatingSequencesFromSplittingTree	1	Moore_R150_5_HR6c6.fsm
3	150	5	5	160	1008	0.010287	SplittingTreeBased	2	Moore_R150_5_HR6c6.fsm
3	150	5	5	429	862	0.002477	ShortestSeparatingSequences	0	Moore_R150_5_BzGkT.fsm
3	150	5	5	423	850	0.002686	SeparatingSequencesFromSplittingTree	1	Moore_R150_5_BzGkT.fsm
3	150	5	5	165	1018	0.010268	SplittingTreeBased	2	Moore_R150_5_BzGkT.fsm
3	150	5	5	417	838	0.002428	ShortestSeparatingSequences	0	Moore_R150_5_FmDr7.fsm
3	150	5	5	413	830	0.002675	SeparatingSequencesFromSplittingTree	1	Moore_R150_5_FmDr7.fsm
3	150	5	5	169	1018	0.010168	SplittingTreeBased	2	Moore_R150_5_FmDr7.fsm
3	150	5	5	434	872	0.002508	ShortestSeparatingSequences	0	Moore_R150_5_oPR6C.fsm
3	150	5	5	430	864	0.002702	SeparatingSequencesFromSplittingTree	1	Moore_R150_5_oPR6C.fsm
3	150	5	5	170	1050	0.010460	SplittingTreeBased	2	Moore_R150_5_oPR6C.fsm
3	150	5	5	421	846	0.002452	ShortestSeparatingSequences	0	Moore_R150_5_5ObWT.fsm
3	150	5	5	411	826	0.002713	SeparatingSequencesFromSplittingTree	1	Moore_R150_5_5ObWT.fsm
3	150	5	5	174	1022	0.010193	SplittingTreeBased	2	Moore_R150_5_5ObWT.fsm
3	150	5	5	426	860	0.002462	ShortestSeparatingSequences	0	Moore_R150_5_jSTsH.fsm
3	150	5	5	421	850	0.002711	SeparatingSequencesFromSplittingTree	1	Moore_R150_5_jSTsH.fsm
3	150	5	5	173	1020	0.010254	SplittingTreeBased	2	Moore_R150_5_jSTsH.fsm
3	150	5	5	422	848	0.002521	ShortestSeparatingSequences	0	Moore_R150_5_aXNKY.fsm
3	150	5	5	411	826	0.002698	SeparatingSequencesFromSplittingTree	1	Moore_R150_5_aXNKY.fsm
3	150	5	5	163	1036	0.010423	SplittingTreeBased	2	Moore_R150_5_aXNKY.fsm
3	150	5	5	423	850	0.002442	ShortestSeparatingSequences	0	Moore_R150_5_Fq0Sz.fsm
3	150	5	5	419	842	0.002743	SeparatingSequencesFromSplittingTree	1	Moore_R150_5_Fq0Sz.fsm
3	150	5	5	170	1014	0.010211	SplittingTreeBased	2	Moore_R150_5_Fq0Sz.fsm
3	150	5	5	447	898	0.002481	ShortestSeparatingSequences	0	Moore_R150_5_HLOut.fsm
3	150	5	5	435	876	0.002695	SeparatingSequencesFromSplittingTree	1	Moore_R150_5_HLOut.fsm
3	150	5	5	168	1038	0.010547	SplittingTreeBased	2	Moore_R150_5_HLOut.fsm
3	150	5	5	424	852	0.002492	ShortestSeparatingSequences	0	Moore_R150_5_AK67d.fsm
3	150	5	5	419	842	0.002672	SeparatingSequencesFromSplittingTree	1	Moore_R150_5_AK67d.fsm
3	150	5	5	162	1036	0.010540	SplittingTreeBased	2	Moore_R150_5_AK67d.fsm
3	150	5	5	422	844	0.002465	ShortestSeparatingSequences	0	Moore_R150_5_Liyag.fsm
3	150	5	5	421	842	0.002633	SeparatingSequencesFromSplittingTree	1	Moore_R150_5_Liyag.fsm
3	150	5	5	160	994	0.010190	SplittingTreeBased	2	Moore_R150_5_Liyag.fsm
3	150	5	5	430	860	0.002443	ShortestSeparatingSequences	0	Moore_R150_5_RSXIG.fsm
3	150	5	5	432	864	0.002663	SeparatingSequencesFromSplittingTree	1	Moore_R150_5_RSXIG.fsm
3	150	5	5	164	972	0.009988	SplittingTreeBased	2	Moore_R150_5_RSXIG.fsm
3	150	5	5	440	880	0.002473	ShortestSeparatingSequences	0	Moore_R150_5_27EGf.fsm
3	150	5	5	428	856	0.002749	SeparatingSequencesFromSplittingTree	1	Moore_R150_5_27EGf.fsm
3	150	5	5	154	1000	0.010415	SplittingTreeBased	2	Moore_R150_5_27EGf.fsm
