FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
1	1000	5	5	1022	7325	0.501002	SplittingTreeBased	2	DFSM_R1000_5_DGz5A.fsm
1	1000	5	5	3958	7972	0.137774	ShortestSeparatingSequences	0	DFSM_R1000_5_SZuan.fsm
1	1000	5	5	3953	7960	0.139707	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_SZuan.fsm
1	1000	5	5	1026	7331	0.505790	SplittingTreeBased	2	DFSM_R1000_5_SZuan.fsm
1	1000	5	5	3948	7968	0.138430	ShortestSeparatingSequences	0	DFSM_R1000_5_sPtnh.fsm
1	1000	5	5	3944	7956	0.138827	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_sPtnh.fsm
1	1000	5	5	1020	7326	0.508033	SplittingTreeBased	2	DFSM_R1000_5_sPtnh.fsm
1	1000	5	5	3918	7916	0.139708	ShortestSeparatingSequences	0	DFSM_R1000_5_C1HTi.fsm
1	1000	5	5	3921	7918	0.152374	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_C1HTi.fsm
1	1000	5	5	1014	7306	0.507328	SplittingTreeBased	2	DFSM_R1000_5_C1HTi.fsm
1	1000	5	5	3949	7992	0.138867	ShortestSeparatingSequences	0	DFSM_R1000_5_UvIOH.fsm
1	1000	5	5	3956	8010	0.138861	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_UvIOH.fsm
1	1000	5	5	1018	7359	0.512529	SplittingTreeBased	2	DFSM_R1000_5_UvIOH.fsm
1	1000	5	5	3984	8046	0.144747	ShortestSeparatingSequences	0	DFSM_R1000_5_3BDvz.fsm
1	1000	5	5	3955	7992	0.147489	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_3BDvz.fsm
1	1000	5	5	1024	7273	0.512791	SplittingTreeBased	2	DFSM_R1000_5_3BDvz.fsm
1	1000	5	5	3946	7984	0.142665	ShortestSeparatingSequences	0	DFSM_R1000_5_Sed9l.fsm
1	1000	5	5	3937	7964	0.145799	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_Sed9l.fsm
1	1000	5	5	1014	7299	0.503746	SplittingTreeBased	2	DFSM_R1000_5_Sed9l.fsm
1	1000	5	5	3969	8021	0.138848	ShortestSeparatingSequences	0	DFSM_R1000_5_c79sF.fsm
1	1000	5	5	3990	8077	0.140723	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_c79sF.fsm
1	1000	5	5	1022	7308	0.509150	SplittingTreeBased	2	DFSM_R1000_5_c79sF.fsm
1	1000	5	5	3962	8000	0.137627	ShortestSeparatingSequences	0	DFSM_R1000_5_nbdXl.fsm
1	1000	5	5	3998	8070	0.139536	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_nbdXl.fsm
1	1000	5	5	1024	7350	0.503380	SplittingTreeBased	2	DFSM_R1000_5_nbdXl.fsm
1	1000	5	5	3979	8055	0.139329	ShortestSeparatingSequences	0	DFSM_R1000_5_Lfd5P.fsm
1	1000	5	5	3968	8034	0.143810	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_Lfd5P.fsm
1	1000	5	5	1012	7269	0.506599	SplittingTreeBased	2	DFSM_R1000_5_Lfd5P.fsm
1	1000	5	5	3949	7974	0.142229	ShortestSeparatingSequences	0	DFSM_R1000_5_YUWVC.fsm
1	1000	5	5	3928	7934	0.144849	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_YUWVC.fsm
1	1000	5	5	1032	7325	0.511451	SplittingTreeBased	2	DFSM_R1000_5_YUWVC.fsm
1	1000	5	5	3911	7901	0.143932	ShortestSeparatingSequences	0	DFSM_R1000_5_hwpdg.fsm
1	1000	5	5	3925	7935	0.141837	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_hwpdg.fsm
1	1000	5	5	1024	7336	0.514123	SplittingTreeBased	2	DFSM_R1000_5_hwpdg.fsm
1	1000	5	5	3968	7981	0.140507	ShortestSeparatingSequences	0	DFSM_R1000_5_cSlrN.fsm
1	1000	5	5	3953	7952	0.139681	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_cSlrN.fsm
1	1000	5	5	1014	7357	0.513773	SplittingTreeBased	2	DFSM_R1000_5_cSlrN.fsm
1	1000	5	5	3951	7980	0.141330	ShortestSeparatingSequences	0	DFSM_R1000_5_k8P0v.fsm
1	1000	5	5	3950	7968	0.139906	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_k8P0v.fsm
1	1000	5	5	1018	7280	0.509248	SplittingTreeBased	2	DFSM_R1000_5_k8P0v.fsm
1	1000	5	5	3955	7982	0.142477	ShortestSeparatingSequences	0	DFSM_R1000_5_1giTn.fsm
1	1000	5	5	3942	7952	0.143815	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_1giTn.fsm
1	1000	5	5	1018	7293	0.511628	SplittingTreeBased	2	DFSM_R1000_5_1giTn.fsm
1	1000	5	5	3920	7902	0.137527	ShortestSeparatingSequences	0	DFSM_R1000_5_woAfN.fsm
1	1000	5	5	3949	7960	0.139132	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_woAfN.fsm
1	1000	5	5	1019	7300	0.511843	SplittingTreeBased	2	DFSM_R1000_5_woAfN.fsm
1	1000	5	5	3941	7961	0.139333	ShortestSeparatingSequences	0	DFSM_R1000_5_F2jNO.fsm
1	1000	5	5	3929	7937	0.148378	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_F2jNO.fsm
1	1000	5	5	1012	7251	0.513345	SplittingTreeBased	2	DFSM_R1000_5_F2jNO.fsm
1	1000	5	5	3938	7949	0.139360	ShortestSeparatingSequences	0	DFSM_R1000_5_4SYAk.fsm
1	1000	5	5	3964	7997	0.139056	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_4SYAk.fsm
1	1000	5	5	1014	7360	0.519836	SplittingTreeBased	2	DFSM_R1000_5_4SYAk.fsm
1	1000	5	5	3936	7948	0.138814	ShortestSeparatingSequences	0	DFSM_R1000_5_3ZDUa.fsm
1	1000	5	5	3944	7962	0.143735	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_3ZDUa.fsm
1	1000	5	5	1018	7302	0.519968	SplittingTreeBased	2	DFSM_R1000_5_3ZDUa.fsm
1	1000	5	5	3937	7964	0.140776	ShortestSeparatingSequences	0	DFSM_R1000_5_kn3MC.fsm
1	1000	5	5	3919	7934	0.143362	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_kn3MC.fsm
1	1000	5	5	1026	7332	0.518503	SplittingTreeBased	2	DFSM_R1000_5_kn3MC.fsm
1	1000	5	5	3945	7954	0.140179	ShortestSeparatingSequences	0	DFSM_R1000_5_7fqFX.fsm
1	1000	5	5	3938	7937	0.143692	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_7fqFX.fsm
1	1000	5	5	1016	7301	0.517068	SplittingTreeBased	2	DFSM_R1000_5_7fqFX.fsm
1	1000	5	5	3930	7950	0.141745	ShortestSeparatingSequences	0	DFSM_R1000_5_ezE70.fsm
1	1000	5	5	3932	7959	0.138354	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_ezE70.fsm
1	1000	5	5	1014	7344	0.519260	SplittingTreeBased	2	DFSM_R1000_5_ezE70.fsm
1	1000	5	5	3962	7980	0.140733	ShortestSeparatingSequences	0	DFSM_R1000_5_9TFHk.fsm
1	1000	5	5	3954	7966	0.149217	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_9TFHk.fsm
1	1000	5	5	1014	7294	0.518582	SplittingTreeBased	2	DFSM_R1000_5_9TFHk.fsm
1	1000	5	5	3966	8012	0.141310	ShortestSeparatingSequences	0	DFSM_R1000_5_GsHYe.fsm
1	1000	5	5	3958	7992	0.144793	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_GsHYe.fsm
1	1000	5	5	1026	7353	0.515863	SplittingTreeBased	2	DFSM_R1000_5_GsHYe.fsm
1	1000	5	5	3976	8016	0.139621	ShortestSeparatingSequences	0	DFSM_R1000_5_jNR9j.fsm
1	1000	5	5	3957	7982	0.147609	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_jNR9j.fsm
1	1000	5	5	1023	7301	0.520269	SplittingTreeBased	2	DFSM_R1000_5_jNR9j.fsm
1	1000	5	5	3969	8020	0.140158	ShortestSeparatingSequences	0	DFSM_R1000_5_V2Hzj.fsm
1	1000	5	5	3959	7994	0.143573	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_V2Hzj.fsm
1	1000	5	5	1020	7292	0.519954	SplittingTreeBased	2	DFSM_R1000_5_V2Hzj.fsm
1	1000	5	5	3969	8050	0.143839	ShortestSeparatingSequences	0	DFSM_R1000_5_M7wSh.fsm
1	1000	5	5	3929	7961	0.139857	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_M7wSh.fsm
1	1000	5	5	1020	7309	0.525597	SplittingTreeBased	2	DFSM_R1000_5_M7wSh.fsm
1	1000	5	5	3909	7904	0.141981	ShortestSeparatingSequences	0	DFSM_R1000_5_L75rN.fsm
1	1000	5	5	3916	7916	0.147647	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_L75rN.fsm
1	1000	5	5	1022	7419	0.526865	SplittingTreeBased	2	DFSM_R1000_5_L75rN.fsm
1	1000	5	5	3964	8010	0.141469	ShortestSeparatingSequences	0	DFSM_R1000_5_KOhS0.fsm
1	1000	5	5	3959	7997	0.144494	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_KOhS0.fsm
1	1000	5	5	1016	7286	0.520822	SplittingTreeBased	2	DFSM_R1000_5_KOhS0.fsm
1	1000	5	5	3957	7989	0.139416	ShortestSeparatingSequences	0	DFSM_R1000_5_cAwVL.fsm
1	1000	5	5	3948	7965	0.151683	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_cAwVL.fsm
1	1000	5	5	1018	7342	0.530491	SplittingTreeBased	2	DFSM_R1000_5_cAwVL.fsm
1	1000	5	5	3920	7932	0.144583	ShortestSeparatingSequences	0	DFSM_R1000_5_zzQmF.fsm
1	1000	5	5	3932	7955	0.138968	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_zzQmF.fsm
1	1000	5	5	1038	7358	0.521579	SplittingTreeBased	2	DFSM_R1000_5_zzQmF.fsm
1	1000	5	5	3943	7962	0.139929	ShortestSeparatingSequences	0	DFSM_R1000_5_qgUJL.fsm
1	1000	5	5	3953	7978	0.144332	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_qgUJL.fsm
1	1000	5	5	1016	7282	0.520922	SplittingTreeBased	2	DFSM_R1000_5_qgUJL.fsm
1	1000	5	5	3946	7985	0.139862	ShortestSeparatingSequences	0	DFSM_R1000_5_1lRkY.fsm
1	1000	5	5	3934	7957	0.145387	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_1lRkY.fsm
1	1000	5	5	1030	7406	0.530675	SplittingTreeBased	2	DFSM_R1000_5_1lRkY.fsm
1	1000	5	5	3941	7956	0.139674	ShortestSeparatingSequences	0	DFSM_R1000_5_MoaZn.fsm
1	1000	5	5	3942	7961	0.142897	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_MoaZn.fsm
1	1000	5	5	1033	7263	0.517339	SplittingTreeBased	2	DFSM_R1000_5_MoaZn.fsm
1	1000	5	5	3943	7954	0.142864	ShortestSeparatingSequences	0	DFSM_R1000_5_xtO8d.fsm
1	1000	5	5	3944	7958	0.143500	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_xtO8d.fsm
1	1000	5	5	1030	7306	0.519695	SplittingTreeBased	2	DFSM_R1000_5_xtO8d.fsm
1	1000	5	5	3936	7949	0.140933	ShortestSeparatingSequences	0	DFSM_R1000_5_YJpK4.fsm
1	1000	5	5	3937	7945	0.142846	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_YJpK4.fsm
1	1000	5	5	1030	7320	0.520331	SplittingTreeBased	2	DFSM_R1000_5_YJpK4.fsm
1	1000	5	5	3947	7954	0.144036	ShortestSeparatingSequences	0	DFSM_R1000_5_UpVSG.fsm
1	1000	5	5	3946	7952	0.141945	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_UpVSG.fsm
1	1000	5	5	1028	7358	0.522219	SplittingTreeBased	2	DFSM_R1000_5_UpVSG.fsm
1	1000	5	5	3949	7990	0.140651	ShortestSeparatingSequences	0	DFSM_R1000_5_RLOoO.fsm
1	1000	5	5	3941	7970	0.138632	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_RLOoO.fsm
1	1000	5	5	1016	7322	0.527255	SplittingTreeBased	2	DFSM_R1000_5_RLOoO.fsm
1	1000	5	5	3933	7960	0.145109	ShortestSeparatingSequences	0	DFSM_R1000_5_A3lwm.fsm
1	1000	5	5	3935	7962	0.141860	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_A3lwm.fsm
1	1000	5	5	1016	7365	0.524531	SplittingTreeBased	2	DFSM_R1000_5_A3lwm.fsm
1	1000	5	5	3975	8038	0.141090	ShortestSeparatingSequences	0	DFSM_R1000_5_nWwUc.fsm
1	1000	5	5	3953	7998	0.141270	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_nWwUc.fsm
1	1000	5	5	1028	7264	0.522087	SplittingTreeBased	2	DFSM_R1000_5_nWwUc.fsm
1	1000	5	5	3949	7978	0.144000	ShortestSeparatingSequences	0	DFSM_R1000_5_B51iA.fsm
1	1000	5	5	3948	7970	0.142907	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_B51iA.fsm
1	1000	5	5	1014	7315	0.526162	SplittingTreeBased	2	DFSM_R1000_5_B51iA.fsm
1	1000	5	5	3921	7932	0.144409	ShortestSeparatingSequences	0	DFSM_R1000_5_3E8eL.fsm
1	1000	5	5	3924	7932	0.138814	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_3E8eL.fsm
1	1000	5	5	1025	7312	0.523235	SplittingTreeBased	2	DFSM_R1000_5_3E8eL.fsm
1	1000	5	5	3919	7926	0.141282	ShortestSeparatingSequences	0	DFSM_R1000_5_MP8EY.fsm
1	1000	5	5	3935	7957	0.142035	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_MP8EY.fsm
1	1000	5	5	1018	7307	0.528511	SplittingTreeBased	2	DFSM_R1000_5_MP8EY.fsm
1	1000	5	5	3980	8040	0.140659	ShortestSeparatingSequences	0	DFSM_R1000_5_IxHIK.fsm
1	1000	5	5	3975	8026	0.139206	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_IxHIK.fsm
1	1000	5	5	1022	7284	0.524801	SplittingTreeBased	2	DFSM_R1000_5_IxHIK.fsm
1	1000	5	5	3956	7989	0.140743	ShortestSeparatingSequences	0	DFSM_R1000_5_KXLLV.fsm
1	1000	5	5	3965	8013	0.141011	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_KXLLV.fsm
1	1000	5	5	1024	7342	0.533787	SplittingTreeBased	2	DFSM_R1000_5_KXLLV.fsm
1	1000	5	5	3917	7886	0.143192	ShortestSeparatingSequences	0	DFSM_R1000_5_HtNm1.fsm
1	1000	5	5	3901	7851	0.144950	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_HtNm1.fsm
1	1000	5	5	1025	7333	0.530537	SplittingTreeBased	2	DFSM_R1000_5_HtNm1.fsm
1	1000	5	5	3971	8002	0.139596	ShortestSeparatingSequences	0	DFSM_R1000_5_gNgGc.fsm
1	1000	5	5	3967	7996	0.139451	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_gNgGc.fsm
1	1000	5	5	1020	7302	0.528192	SplittingTreeBased	2	DFSM_R1000_5_gNgGc.fsm
1	1000	5	5	3954	7980	0.145358	ShortestSeparatingSequences	0	DFSM_R1000_5_RPlnV.fsm
1	1000	5	5	3917	7904	0.147287	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_RPlnV.fsm
1	1000	5	5	1016	7293	0.534417	SplittingTreeBased	2	DFSM_R1000_5_RPlnV.fsm
1	1000	5	5	3985	8046	0.141298	ShortestSeparatingSequences	0	DFSM_R1000_5_BCAQ7.fsm
1	1000	5	5	3972	8008	0.148294	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_BCAQ7.fsm
1	1000	5	5	1034	7330	0.532187	SplittingTreeBased	2	DFSM_R1000_5_BCAQ7.fsm
1	1000	5	5	3951	7978	0.145039	ShortestSeparatingSequences	0	DFSM_R1000_5_MkNpJ.fsm
1	1000	5	5	3953	7986	0.151337	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_MkNpJ.fsm
1	1000	5	5	1016	7331	0.537975	SplittingTreeBased	2	DFSM_R1000_5_MkNpJ.fsm
1	1000	5	5	3945	7990	0.140270	ShortestSeparatingSequences	0	DFSM_R1000_5_8WCIN.fsm
1	1000	5	5	3944	7986	0.144443	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_8WCIN.fsm
1	1000	5	5	1023	7314	0.541990	SplittingTreeBased	2	DFSM_R1000_5_8WCIN.fsm
1	1000	5	5	3939	7972	0.142495	ShortestSeparatingSequences	0	DFSM_R1000_5_TNiSk.fsm
1	1000	5	5	3945	7971	0.146966	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_TNiSk.fsm
1	1000	5	5	1018	7293	0.539107	SplittingTreeBased	2	DFSM_R1000_5_TNiSk.fsm
1	1000	5	5	3947	7980	0.140644	ShortestSeparatingSequences	0	DFSM_R1000_5_nR0sn.fsm
1	1000	5	5	3939	7961	0.147635	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_nR0sn.fsm
1	1000	5	5	1022	7312	0.538725	SplittingTreeBased	2	DFSM_R1000_5_nR0sn.fsm
1	1000	5	5	3937	7934	0.141423	ShortestSeparatingSequences	0	DFSM_R1000_5_J3DTh.fsm
1	1000	5	5	3936	7940	0.142758	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_J3DTh.fsm
1	1000	5	5	1016	7251	0.547293	SplittingTreeBased	2	DFSM_R1000_5_J3DTh.fsm
1	1000	5	5	3924	7914	0.137840	ShortestSeparatingSequences	0	DFSM_R1000_5_MW6Kd.fsm
1	1000	5	5	3902	7868	0.143012	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_MW6Kd.fsm
1	1000	5	5	1034	7310	0.544343	SplittingTreeBased	2	DFSM_R1000_5_MW6Kd.fsm
1	1000	5	5	3946	7951	0.139654	ShortestSeparatingSequences	0	DFSM_R1000_5_qqDoe.fsm
1	1000	5	5	3944	7951	0.139875	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_qqDoe.fsm
1	1000	5	5	1027	7316	0.545559	SplittingTreeBased	2	DFSM_R1000_5_qqDoe.fsm
1	1000	5	5	3967	7998	0.139731	ShortestSeparatingSequences	0	DFSM_R1000_5_ntauM.fsm
1	1000	5	5	3958	7980	0.143556	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_ntauM.fsm
1	1000	5	5	1028	7370	0.549764	SplittingTreeBased	2	DFSM_R1000_5_ntauM.fsm
1	1000	5	5	3948	7988	0.140318	ShortestSeparatingSequences	0	DFSM_R1000_5_9bVzS.fsm
1	1000	5	5	3953	7983	0.140326	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_9bVzS.fsm
1	1000	5	5	1024	7267	0.543434	SplittingTreeBased	2	DFSM_R1000_5_9bVzS.fsm
1	1000	5	5	3954	7983	0.138842	ShortestSeparatingSequences	0	DFSM_R1000_5_RaBSZ.fsm
1	1000	5	5	3932	7941	0.140799	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_RaBSZ.fsm
1	1000	5	5	1016	7356	0.557138	SplittingTreeBased	2	DFSM_R1000_5_RaBSZ.fsm
1	1000	5	5	3924	7946	0.137618	ShortestSeparatingSequences	0	DFSM_R1000_5_9cINh.fsm
1	1000	5	5	3908	7922	0.144561	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_9cINh.fsm
1	1000	5	5	1032	7365	0.557416	SplittingTreeBased	2	DFSM_R1000_5_9cINh.fsm
1	1000	5	5	3923	7920	0.140121	ShortestSeparatingSequences	0	DFSM_R1000_5_575l6.fsm
1	1000	5	5	3932	7930	0.140917	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_575l6.fsm
1	1000	5	5	1020	7343	0.560260	SplittingTreeBased	2	DFSM_R1000_5_575l6.fsm
1	1000	5	5	4018	8116	0.139363	ShortestSeparatingSequences	0	DFSM_R1000_5_3FM3l.fsm
1	1000	5	5	3984	8042	0.143454	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_3FM3l.fsm
1	1000	5	5	1022	7350	0.564627	SplittingTreeBased	2	DFSM_R1000_5_3FM3l.fsm
1	1000	5	5	3945	7966	0.141258	ShortestSeparatingSequences	0	DFSM_R1000_5_iDQMi.fsm
1	1000	5	5	3947	7966	0.143652	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_iDQMi.fsm
1	1000	5	5	1016	7308	0.554994	SplittingTreeBased	2	DFSM_R1000_5_iDQMi.fsm
1	1000	5	5	3930	7946	0.138961	ShortestSeparatingSequences	0	DFSM_R1000_5_7aQ2w.fsm
1	1000	5	5	3938	7964	0.145102	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_7aQ2w.fsm
1	1000	5	5	1028	7354	0.556341	SplittingTreeBased	2	DFSM_R1000_5_7aQ2w.fsm
1	1000	5	5	3939	7953	0.139017	ShortestSeparatingSequences	0	DFSM_R1000_5_kfWck.fsm
1	1000	5	5	3953	7981	0.142557	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_kfWck.fsm
1	1000	5	5	1014	7320	0.560480	SplittingTreeBased	2	DFSM_R1000_5_kfWck.fsm
1	1000	5	5	3938	7969	0.140065	ShortestSeparatingSequences	0	DFSM_R1000_5_d7qbA.fsm
1	1000	5	5	3930	7955	0.141552	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_d7qbA.fsm
1	1000	5	5	1029	7332	0.555895	SplittingTreeBased	2	DFSM_R1000_5_d7qbA.fsm
1	1000	5	5	3984	8040	0.139396	ShortestSeparatingSequences	0	DFSM_R1000_5_3iUs7.fsm
1	1000	5	5	3952	7976	0.143814	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_3iUs7.fsm
1	1000	5	5	1018	7346	0.563955	SplittingTreeBased	2	DFSM_R1000_5_3iUs7.fsm
1	1000	5	5	3960	7968	0.139305	ShortestSeparatingSequences	0	DFSM_R1000_5_kXjLm.fsm
1	1000	5	5	3956	7964	0.141119	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_kXjLm.fsm
1	1000	5	5	1026	7194	0.553155	SplittingTreeBased	2	DFSM_R1000_5_kXjLm.fsm
1	1000	5	5	3929	7934	0.141556	ShortestSeparatingSequences	0	DFSM_R1000_5_G8Jxp.fsm
1	1000	5	5	3924	7925	0.151471	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_G8Jxp.fsm
1	1000	5	5	1018	7390	0.560921	SplittingTreeBased	2	DFSM_R1000_5_G8Jxp.fsm
1	1000	5	5	3944	7971	0.141101	ShortestSeparatingSequences	0	DFSM_R1000_5_6pPq2.fsm
1	1000	5	5	3921	7933	0.147148	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_6pPq2.fsm
1	1000	5	5	1020	7321	0.558067	SplittingTreeBased	2	DFSM_R1000_5_6pPq2.fsm
1	1000	5	5	3954	7980	0.142827	ShortestSeparatingSequences	0	DFSM_R1000_5_o0rvD.fsm
1	1000	5	5	3952	7974	0.150603	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_o0rvD.fsm
1	1000	5	5	1014	7303	0.561276	SplittingTreeBased	2	DFSM_R1000_5_o0rvD.fsm
1	1000	5	5	3953	7980	0.139528	ShortestSeparatingSequences	0	DFSM_R1000_5_xEIBm.fsm
1	1000	5	5	3946	7974	0.137870	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_xEIBm.fsm
1	1000	5	5	1020	7341	0.562725	SplittingTreeBased	2	DFSM_R1000_5_xEIBm.fsm
1	1000	5	5	3968	8013	0.139567	ShortestSeparatingSequences	0	DFSM_R1000_5_Bvn5h.fsm
1	1000	5	5	3961	8001	0.136665	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_Bvn5h.fsm
1	1000	5	5	1010	7288	0.567994	SplittingTreeBased	2	DFSM_R1000_5_Bvn5h.fsm
1	1000	5	5	3946	7984	0.143367	ShortestSeparatingSequences	0	DFSM_R1000_5_j3d4C.fsm
1	1000	5	5	3937	7969	0.136088	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_j3d4C.fsm
1	1000	5	5	1024	7289	0.567548	SplittingTreeBased	2	DFSM_R1000_5_j3d4C.fsm
1	1000	5	5	3933	7934	0.141089	ShortestSeparatingSequences	0	DFSM_R1000_5_O17us.fsm
1	1000	5	5	3922	7902	0.140503	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_O17us.fsm
1	1000	5	5	1024	7373	0.575587	SplittingTreeBased	2	DFSM_R1000_5_O17us.fsm
1	1000	5	5	3952	7964	0.140959	ShortestSeparatingSequences	0	DFSM_R1000_5_JNIrv.fsm
1	1000	5	5	3945	7950	0.146514	SeparatingSequencesFromSplittingTree	1	DFSM_R1000_5_JNIrv.fsm
