FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
1	600	5	5	604	4113	0.175125	SplittingTreeBased	2	DFSM_R600_5_4Ygco.fsm
1	600	5	5	2205	4438	0.050737	ShortestSeparatingSequences	0	DFSM_R600_5_NsNPP.fsm
1	600	5	5	2180	4386	0.049001	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_NsNPP.fsm
1	600	5	5	610	4104	0.178612	SplittingTreeBased	2	DFSM_R600_5_NsNPP.fsm
1	600	5	5	2181	4388	0.048210	ShortestSeparatingSequences	0	DFSM_R600_5_V59CL.fsm
1	600	5	5	2180	4384	0.048809	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_V59CL.fsm
1	600	5	5	616	4151	0.175239	SplittingTreeBased	2	DFSM_R600_5_V59CL.fsm
1	600	5	5	2171	4380	0.055286	ShortestSeparatingSequences	0	DFSM_R600_5_MKCt9.fsm
1	600	5	5	2175	4385	0.045862	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_MKCt9.fsm
1	600	5	5	608	4105	0.174732	SplittingTreeBased	2	DFSM_R600_5_MKCt9.fsm
1	600	5	5	2218	4454	0.047444	ShortestSeparatingSequences	0	DFSM_R600_5_KJES6.fsm
1	600	5	5	2222	4468	0.048964	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_KJES6.fsm
1	600	5	5	606	4143	0.176283	SplittingTreeBased	2	DFSM_R600_5_KJES6.fsm
1	600	5	5	2189	4398	0.050247	ShortestSeparatingSequences	0	DFSM_R600_5_H9kit.fsm
1	600	5	5	2194	4410	0.050496	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_H9kit.fsm
1	600	5	5	614	4120	0.175264	SplittingTreeBased	2	DFSM_R600_5_H9kit.fsm
1	600	5	5	2191	4414	0.048922	ShortestSeparatingSequences	0	DFSM_R600_5_9kdxh.fsm
1	600	5	5	2186	4395	0.045588	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_9kdxh.fsm
1	600	5	5	604	4144	0.183967	SplittingTreeBased	2	DFSM_R600_5_9kdxh.fsm
1	600	5	5	2204	4436	0.048869	ShortestSeparatingSequences	0	DFSM_R600_5_xGtBh.fsm
1	600	5	5	2190	4410	0.046262	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_xGtBh.fsm
1	600	5	5	604	4120	0.176082	SplittingTreeBased	2	DFSM_R600_5_xGtBh.fsm
1	600	5	5	2179	4406	0.049639	ShortestSeparatingSequences	0	DFSM_R600_5_tRs1E.fsm
1	600	5	5	2188	4420	0.046898	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_tRs1E.fsm
1	600	5	5	608	4151	0.176334	SplittingTreeBased	2	DFSM_R600_5_tRs1E.fsm
1	600	5	5	2188	4406	0.048319	ShortestSeparatingSequences	0	DFSM_R600_5_vTEsN.fsm
1	600	5	5	2164	4354	0.047592	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_vTEsN.fsm
1	600	5	5	602	4153	0.175543	SplittingTreeBased	2	DFSM_R600_5_vTEsN.fsm
1	600	5	5	2196	4423	0.046637	ShortestSeparatingSequences	0	DFSM_R600_5_sgP0F.fsm
1	600	5	5	2206	4443	0.045549	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_sgP0F.fsm
1	600	5	5	606	4168	0.184779	SplittingTreeBased	2	DFSM_R600_5_sgP0F.fsm
1	600	5	5	2241	4506	0.047791	ShortestSeparatingSequences	0	DFSM_R600_5_68Ayv.fsm
1	600	5	5	2242	4510	0.047070	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_68Ayv.fsm
1	600	5	5	608	4148	0.177491	SplittingTreeBased	2	DFSM_R600_5_68Ayv.fsm
1	600	5	5	2163	4354	0.046591	ShortestSeparatingSequences	0	DFSM_R600_5_8PU0E.fsm
1	600	5	5	2174	4376	0.046127	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_8PU0E.fsm
1	600	5	5	612	4148	0.177714	SplittingTreeBased	2	DFSM_R600_5_8PU0E.fsm
1	600	5	5	2217	4452	0.047144	ShortestSeparatingSequences	0	DFSM_R600_5_mtUoz.fsm
1	600	5	5	2218	4454	0.047184	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_mtUoz.fsm
1	600	5	5	606	4159	0.185973	SplittingTreeBased	2	DFSM_R600_5_mtUoz.fsm
1	600	5	5	2211	4444	0.046575	ShortestSeparatingSequences	0	DFSM_R600_5_TCIyw.fsm
1	600	5	5	2224	4470	0.046429	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_TCIyw.fsm
1	600	5	5	608	4118	0.175524	SplittingTreeBased	2	DFSM_R600_5_TCIyw.fsm
1	600	5	5	2222	4476	0.047160	ShortestSeparatingSequences	0	DFSM_R600_5_HzX6R.fsm
1	600	5	5	2218	4460	0.048163	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_HzX6R.fsm
1	600	5	5	622	4198	0.179180	SplittingTreeBased	2	DFSM_R600_5_HzX6R.fsm
1	600	5	5	2174	4373	0.046768	ShortestSeparatingSequences	0	DFSM_R600_5_yltmc.fsm
1	600	5	5	2208	4439	0.046539	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_yltmc.fsm
1	600	5	5	606	4108	0.176138	SplittingTreeBased	2	DFSM_R600_5_yltmc.fsm
1	600	5	5	2210	4452	0.046070	ShortestSeparatingSequences	0	DFSM_R600_5_R4nqn.fsm
1	600	5	5	2197	4424	0.044116	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_R4nqn.fsm
1	600	5	5	604	4144	0.184407	SplittingTreeBased	2	DFSM_R600_5_R4nqn.fsm
1	600	5	5	2211	4450	0.046592	ShortestSeparatingSequences	0	DFSM_R600_5_jJ4Ge.fsm
1	600	5	5	2205	4438	0.044449	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_jJ4Ge.fsm
1	600	5	5	604	4139	0.178052	SplittingTreeBased	2	DFSM_R600_5_jJ4Ge.fsm
1	600	5	5	2207	4436	0.046698	ShortestSeparatingSequences	0	DFSM_R600_5_mw3LF.fsm
1	600	5	5	2176	4373	0.046725	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_mw3LF.fsm
1	600	5	5	604	4134	0.177936	SplittingTreeBased	2	DFSM_R600_5_mw3LF.fsm
1	600	5	5	2213	4482	0.046115	ShortestSeparatingSequences	0	DFSM_R600_5_aYwp1.fsm
1	600	5	5	2198	4452	0.045983	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_aYwp1.fsm
1	600	5	5	614	4131	0.179043	SplittingTreeBased	2	DFSM_R600_5_aYwp1.fsm
1	600	5	5	2185	4391	0.052803	ShortestSeparatingSequences	0	DFSM_R600_5_msA9q.fsm
1	600	5	5	2168	4359	0.044551	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_msA9q.fsm
1	600	5	5	610	4121	0.177526	SplittingTreeBased	2	DFSM_R600_5_msA9q.fsm
1	600	5	5	2197	4422	0.046160	ShortestSeparatingSequences	0	DFSM_R600_5_1pNVR.fsm
1	600	5	5	2216	4460	0.048199	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_1pNVR.fsm
1	600	5	5	614	4174	0.180144	SplittingTreeBased	2	DFSM_R600_5_1pNVR.fsm
1	600	5	5	2211	4452	0.047073	ShortestSeparatingSequences	0	DFSM_R600_5_U9652.fsm
1	600	5	5	2219	4466	0.049497	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_U9652.fsm
1	600	5	5	608	4127	0.178138	SplittingTreeBased	2	DFSM_R600_5_U9652.fsm
1	600	5	5	2173	4372	0.047359	ShortestSeparatingSequences	0	DFSM_R600_5_Jng1Z.fsm
1	600	5	5	2199	4424	0.045648	SeparatingSequencesFromSplittingTree	1	DFSM_R600_5_Jng1Z.fsm
1	600	5	5	614	4142	0.185506	SplittingTreeBased	2	DFSM_R600_5_Jng1Z.fsm
