FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
1	50	5	5	105	210	0.000347	ShortestSeparatingSequences	0	DFSM_R50_5.fsm
1	50	5	5	107	214	0.000380	SeparatingSequencesFromSplittingTree	1	DFSM_R50_5.fsm
1	50	5	5	50	235	0.001055	SplittingTreeBased	2	DFSM_R50_5.fsm
1	50	5	5	106	212	0.000294	ShortestSeparatingSequences	0	DFSM_R50_5_63FmJ.fsm
1	50	5	5	106	212	0.000350	SeparatingSequencesFromSplittingTree	1	DFSM_R50_5_63FmJ.fsm
1	50	5	5	50	218	0.001002	SplittingTreeBased	2	DFSM_R50_5_63FmJ.fsm
1	50	5	5	106	214	0.000284	ShortestSeparatingSequences	0	DFSM_R50_5_YeRSU.fsm
1	50	5	5	106	214	0.000365	SeparatingSequencesFromSplittingTree	1	DFSM_R50_5_YeRSU.fsm
1	50	5	5	50	225	0.001023	SplittingTreeBased	2	DFSM_R50_5_YeRSU.fsm
1	50	5	5	114	228	0.000274	ShortestSeparatingSequences	0	DFSM_R50_5_dO0XF.fsm
1	50	5	5	110	220	0.000359	SeparatingSequencesFromSplittingTree	1	DFSM_R50_5_dO0XF.fsm
1	50	5	5	50	233	0.001071	SplittingTreeBased	2	DFSM_R50_5_dO0XF.fsm
1	50	5	5	103	206	0.000275	ShortestSeparatingSequences	0	DFSM_R50_5_gflEz.fsm
1	50	5	5	103	206	0.000353	SeparatingSequencesFromSplittingTree	1	DFSM_R50_5_gflEz.fsm
1	50	5	5	50	224	0.001013	SplittingTreeBased	2	DFSM_R50_5_gflEz.fsm
1	50	5	5	103	206	0.000264	ShortestSeparatingSequences	0	DFSM_R50_5_gsiRg.fsm
1	50	5	5	102	204	0.000345	SeparatingSequencesFromSplittingTree	1	DFSM_R50_5_gsiRg.fsm
1	50	5	5	50	222	0.001009	SplittingTreeBased	2	DFSM_R50_5_gsiRg.fsm
1	50	5	5	103	206	0.000267	ShortestSeparatingSequences	0	DFSM_R50_5_4n4LY.fsm
1	50	5	5	103	206	0.000378	SeparatingSequencesFromSplittingTree	1	DFSM_R50_5_4n4LY.fsm
1	50	5	5	50	222	0.001011	SplittingTreeBased	2	DFSM_R50_5_4n4LY.fsm
1	50	5	5	100	200	0.000284	ShortestSeparatingSequences	0	DFSM_R50_5_XTTUG.fsm
1	50	5	5	100	200	0.000338	SeparatingSequencesFromSplittingTree	1	DFSM_R50_5_XTTUG.fsm
