FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
3	70	5	5	164	332	0.000613	ShortestSeparatingSequences	0	Moore_R70_5.fsm
3	70	5	5	162	328	0.000682	SeparatingSequencesFromSplittingTree	1	Moore_R70_5.fsm
3	70	5	5	76	410	0.002196	SplittingTreeBased	2	Moore_R70_5.fsm
3	70	5	5	171	346	0.000531	ShortestSeparatingSequences	0	Moore_R70_5_Jgbnj.fsm
3	70	5	5	166	336	0.000710	SeparatingSequencesFromSplittingTree	1	Moore_R70_5_Jgbnj.fsm
3	70	5	5	79	428	0.002268	SplittingTreeBased	2	Moore_R70_5_Jgbnj.fsm
3	70	5	5	169	342	0.000576	ShortestSeparatingSequences	0	Moore_R70_5_CvsDg.fsm
3	70	5	5	167	338	0.000647	SeparatingSequencesFromSplittingTree	1	Moore_R70_5_CvsDg.fsm
3	70	5	5	70	404	0.002192	SplittingTreeBased	2	Moore_R70_5_CvsDg.fsm
3	70	5	5	165	330	0.000535	ShortestSeparatingSequences	0	Moore_R70_5_sv5Ko.fsm
3	70	5	5	161	322	0.000619	SeparatingSequencesFromSplittingTree	1	Moore_R70_5_sv5Ko.fsm
3	70	5	5	72	396	0.002136	SplittingTreeBased	2	Moore_R70_5_sv5Ko.fsm
3	70	5	5	178	356	0.000518	ShortestSeparatingSequences	0	Moore_R70_5_pBazv.fsm
3	70	5	5	173	346	0.000658	SeparatingSequencesFromSplittingTree	1	Moore_R70_5_pBazv.fsm
3	70	5	5	72	402	0.002201	SplittingTreeBased	2	Moore_R70_5_pBazv.fsm
3	70	5	5	182	368	0.000533	ShortestSeparatingSequences	0	Moore_R70_5_M9suy.fsm
3	70	5	5	170	344	0.000681	SeparatingSequencesFromSplittingTree	1	Moore_R70_5_M9suy.fsm
3	70	5	5	86	430	0.002220	SplittingTreeBased	2	Moore_R70_5_M9suy.fsm
3	70	5	5	177	354	0.000515	ShortestSeparatingSequences	0	Moore_R70_5_Ywpro.fsm
3	70	5	5	164	328	0.000662	SeparatingSequencesFromSplittingTree	1	Moore_R70_5_Ywpro.fsm
3	70	5	5	72	400	0.002218	SplittingTreeBased	2	Moore_R70_5_Ywpro.fsm
3	70	5	5	162	324	0.000504	ShortestSeparatingSequences	0	Moore_R70_5_bSPia.fsm
3	70	5	5	164	328	0.000652	SeparatingSequencesFromSplittingTree	1	Moore_R70_5_bSPia.fsm
3	70	5	5	74	402	0.002175	SplittingTreeBased	2	Moore_R70_5_bSPia.fsm
3	70	5	5	168	336	0.000549	ShortestSeparatingSequences	0	Moore_R70_5_8QZor.fsm
3	70	5	5	159	318	0.000624	SeparatingSequencesFromSplittingTree	1	Moore_R70_5_8QZor.fsm
