FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
1	90	5	5	220	440	0.000983	ShortestSeparatingSequences	0	DFSM_R90_5.fsm
1	90	5	5	223	446	0.001021	SeparatingSequencesFromSplittingTree	1	DFSM_R90_5.fsm
1	90	5	5	90	450	0.003257	SplittingTreeBased	2	DFSM_R90_5.fsm
1	90	5	5	238	476	0.000854	ShortestSeparatingSequences	0	DFSM_R90_5_xox3Q.fsm
1	90	5	5	237	474	0.000989	SeparatingSequencesFromSplittingTree	1	DFSM_R90_5_xox3Q.fsm
1	90	5	5	90	436	0.003209	SplittingTreeBased	2	DFSM_R90_5_xox3Q.fsm
1	90	5	5	238	476	0.000855	ShortestSeparatingSequences	0	DFSM_R90_5_81ak0.fsm
1	90	5	5	235	470	0.000996	SeparatingSequencesFromSplittingTree	1	DFSM_R90_5_81ak0.fsm
1	90	5	5	90	453	0.003285	SplittingTreeBased	2	DFSM_R90_5_81ak0.fsm
1	90	5	5	226	452	0.000848	ShortestSeparatingSequences	0	DFSM_R90_5_HogQZ.fsm
1	90	5	5	217	434	0.000975	SeparatingSequencesFromSplittingTree	1	DFSM_R90_5_HogQZ.fsm
1	90	5	5	90	465	0.003323	SplittingTreeBased	2	DFSM_R90_5_HogQZ.fsm
1	90	5	5	233	466	0.000876	ShortestSeparatingSequences	0	DFSM_R90_5_IExCq.fsm
1	90	5	5	233	466	0.000975	SeparatingSequencesFromSplittingTree	1	DFSM_R90_5_IExCq.fsm
1	90	5	5	90	463	0.003320	SplittingTreeBased	2	DFSM_R90_5_IExCq.fsm
1	90	5	5	225	450	0.000854	ShortestSeparatingSequences	0	DFSM_R90_5_tnHLh.fsm
1	90	5	5	233	466	0.001008	SeparatingSequencesFromSplittingTree	1	DFSM_R90_5_tnHLh.fsm
1	90	5	5	92	462	0.003344	SplittingTreeBased	2	DFSM_R90_5_tnHLh.fsm
1	90	5	5	228	456	0.000860	ShortestSeparatingSequences	0	DFSM_R90_5_JJIAr.fsm
1	90	5	5	225	450	0.000964	SeparatingSequencesFromSplittingTree	1	DFSM_R90_5_JJIAr.fsm
1	90	5	5	90	452	0.003254	SplittingTreeBased	2	DFSM_R90_5_JJIAr.fsm
1	90	5	5	235	470	0.000860	ShortestSeparatingSequences	0	DFSM_R90_5_a7U1u.fsm
1	90	5	5	233	466	0.000976	SeparatingSequencesFromSplittingTree	1	DFSM_R90_5_a7U1u.fsm
1	90	5	5	90	453	0.003279	SplittingTreeBased	2	DFSM_R90_5_a7U1u.fsm
1	90	5	5	228	456	0.000854	ShortestSeparatingSequences	0	DFSM_R90_5_DudsO.fsm
1	90	5	5	229	458	0.000975	SeparatingSequencesFromSplittingTree	1	DFSM_R90_5_DudsO.fsm
1	90	5	5	90	459	0.003295	SplittingTreeBased	2	DFSM_R90_5_DudsO.fsm
1	90	5	5	222	444	0.000866	ShortestSeparatingSequences	0	DFSM_R90_5_3rfCB.fsm
1	90	5	5	224	448	0.000969	SeparatingSequencesFromSplittingTree	1	DFSM_R90_5_3rfCB.fsm
1	90	5	5	90	444	0.003240	SplittingTreeBased	2	DFSM_R90_5_3rfCB.fsm
1	90	5	5	229	458	0.000862	ShortestSeparatingSequences	0	DFSM_R90_5_VSY3S.fsm
1	90	5	5	228	456	0.000967	SeparatingSequencesFromSplittingTree	1	DFSM_R90_5_VSY3S.fsm
1	90	5	5	90	470	0.003341	SplittingTreeBased	2	DFSM_R90_5_VSY3S.fsm
1	90	5	5	230	460	0.000860	ShortestSeparatingSequences	0	DFSM_R90_5_YT3QC.fsm
1	90	5	5	228	456	0.000972	SeparatingSequencesFromSplittingTree	1	DFSM_R90_5_YT3QC.fsm
