FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
3	100	5	5	251	502	0.001247	ShortestSeparatingSequences	0	Moore_R100_5.fsm
3	100	5	5	253	506	0.001283	SeparatingSequencesFromSplittingTree	1	Moore_R100_5.fsm
3	100	5	5	110	654	0.004624	SplittingTreeBased	2	Moore_R100_5.fsm
3	100	5	5	269	538	0.001136	ShortestSeparatingSequences	0	Moore_R100_5_LXHz2.fsm
3	100	5	5	260	520	0.001280	SeparatingSequencesFromSplittingTree	1	Moore_R100_5_LXHz2.fsm
3	100	5	5	114	612	0.004397	SplittingTreeBased	2	Moore_R100_5_LXHz2.fsm
3	100	5	5	246	492	0.001106	ShortestSeparatingSequences	0	Moore_R100_5_tJaZj.fsm
3	100	5	5	247	494	0.001254	SeparatingSequencesFromSplittingTree	1	Moore_R100_5_tJaZj.fsm
3	100	5	5	112	638	0.004512	SplittingTreeBased	2	Moore_R100_5_tJaZj.fsm
3	100	5	5	274	552	0.001159	ShortestSeparatingSequences	0	Moore_R100_5_g8EOn.fsm
3	100	5	5	258	520	0.001255	SeparatingSequencesFromSplittingTree	1	Moore_R100_5_g8EOn.fsm
3	100	5	5	104	614	0.004456	SplittingTreeBased	2	Moore_R100_5_g8EOn.fsm
3	100	5	5	263	526	0.001136	ShortestSeparatingSequences	0	Moore_R100_5_kVnhi.fsm
3	100	5	5	259	518	0.001250	SeparatingSequencesFromSplittingTree	1	Moore_R100_5_kVnhi.fsm
3	100	5	5	104	660	0.004710	SplittingTreeBased	2	Moore_R100_5_kVnhi.fsm
3	100	5	5	259	518	0.001106	ShortestSeparatingSequences	0	Moore_R100_5_MvSJw.fsm
3	100	5	5	259	518	0.001241	SeparatingSequencesFromSplittingTree	1	Moore_R100_5_MvSJw.fsm
3	100	5	5	115	656	0.004601	SplittingTreeBased	2	Moore_R100_5_MvSJw.fsm
3	100	5	5	279	558	0.001124	ShortestSeparatingSequences	0	Moore_R100_5_QaOV9.fsm
3	100	5	5	250	516	0.001256	SeparatingSequencesFromSplittingTree	1	Moore_R100_5_QaOV9.fsm
3	100	5	5	104	634	0.004612	SplittingTreeBased	2	Moore_R100_5_QaOV9.fsm
3	100	5	5	262	524	0.001127	ShortestSeparatingSequences	0	Moore_R100_5_gfjnE.fsm
3	100	5	5	251	502	0.001232	SeparatingSequencesFromSplittingTree	1	Moore_R100_5_gfjnE.fsm
3	100	5	5	102	654	0.004642	SplittingTreeBased	2	Moore_R100_5_gfjnE.fsm
3	100	5	5	264	528	0.001113	ShortestSeparatingSequences	0	Moore_R100_5_uHLSx.fsm
3	100	5	5	262	524	0.001238	SeparatingSequencesFromSplittingTree	1	Moore_R100_5_uHLSx.fsm
3	100	5	5	104	620	0.004446	SplittingTreeBased	2	Moore_R100_5_uHLSx.fsm
3	100	5	5	267	538	0.001144	ShortestSeparatingSequences	0	Moore_R100_5_HC0Jj.fsm
3	100	5	5	257	518	0.001263	SeparatingSequencesFromSplittingTree	1	Moore_R100_5_HC0Jj.fsm
3	100	5	5	110	606	0.004401	SplittingTreeBased	2	Moore_R100_5_HC0Jj.fsm
3	100	5	5	267	534	0.001132	ShortestSeparatingSequences	0	Moore_R100_5_iFL6v.fsm
3	100	5	5	265	530	0.001241	SeparatingSequencesFromSplittingTree	1	Moore_R100_5_iFL6v.fsm
3	100	5	5	100	628	0.004570	SplittingTreeBased	2	Moore_R100_5_iFL6v.fsm
3	100	5	5	257	514	0.001141	ShortestSeparatingSequences	0	Moore_R100_5_FsjFQ.fsm
3	100	5	5	260	520	0.001231	SeparatingSequencesFromSplittingTree	1	Moore_R100_5_FsjFQ.fsm
3	100	5	5	104	620	0.004529	SplittingTreeBased	2	Moore_R100_5_FsjFQ.fsm
3	100	5	5	261	522	0.001124	ShortestSeparatingSequences	0	Moore_R100_5_qhrV6.fsm
3	100	5	5	264	528	0.001265	SeparatingSequencesFromSplittingTree	1	Moore_R100_5_qhrV6.fsm
3	100	5	5	110	618	0.004462	SplittingTreeBased	2	Moore_R100_5_qhrV6.fsm
3	100	5	5	259	522	0.001173	ShortestSeparatingSequences	0	Moore_R100_5_J9BLX.fsm
3	100	5	5	252	508	0.001251	SeparatingSequencesFromSplittingTree	1	Moore_R100_5_J9BLX.fsm
3	100	5	5	106	620	0.004471	SplittingTreeBased	2	Moore_R100_5_J9BLX.fsm
3	100	5	5	256	512	0.001177	ShortestSeparatingSequences	0	Moore_R100_5_fTGu6.fsm
3	100	5	5	250	500	0.001227	SeparatingSequencesFromSplittingTree	1	Moore_R100_5_fTGu6.fsm
3	100	5	5	102	610	0.004420	SplittingTreeBased	2	Moore_R100_5_fTGu6.fsm
3	100	5	5	273	546	0.001138	ShortestSeparatingSequences	0	Moore_R100_5_maMzF.fsm
3	100	5	5	263	526	0.001293	SeparatingSequencesFromSplittingTree	1	Moore_R100_5_maMzF.fsm
