FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
3	300	5	5	982	1984	0.009801	ShortestSeparatingSequences	0	Moore_R300_5_eqCJ0.fsm
3	300	5	5	969	1958	0.010011	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_eqCJ0.fsm
3	300	5	5	338	2318	0.044997	SplittingTreeBased	2	Moore_R300_5_eqCJ0.fsm
3	300	5	5	951	1918	0.009789	ShortestSeparatingSequences	0	Moore_R300_5_Wr7C4.fsm
3	300	5	5	950	1944	0.010027	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_Wr7C4.fsm
3	300	5	5	328	2312	0.045328	SplittingTreeBased	2	Moore_R300_5_Wr7C4.fsm
3	300	5	5	1003	2018	0.009881	ShortestSeparatingSequences	0	Moore_R300_5_Q5v1j.fsm
3	300	5	5	990	1992	0.012304	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_Q5v1j.fsm
3	300	5	5	351	2288	0.044603	SplittingTreeBased	2	Moore_R300_5_Q5v1j.fsm
3	300	5	5	987	1994	0.010343	ShortestSeparatingSequences	0	Moore_R300_5_gGwyO.fsm
3	300	5	5	973	1966	0.012364	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_gGwyO.fsm
3	300	5	5	340	2298	0.044700	SplittingTreeBased	2	Moore_R300_5_gGwyO.fsm
3	300	5	5	971	1958	0.010057	ShortestSeparatingSequences	0	Moore_R300_5_CiKEk.fsm
3	300	5	5	979	1974	0.012194	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_CiKEk.fsm
3	300	5	5	343	2246	0.044118	SplittingTreeBased	2	Moore_R300_5_CiKEk.fsm
3	300	5	5	966	1936	0.009833	ShortestSeparatingSequences	0	Moore_R300_5_lwHU3.fsm
3	300	5	5	977	1958	0.009726	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_lwHU3.fsm
3	300	5	5	343	2268	0.044593	SplittingTreeBased	2	Moore_R300_5_lwHU3.fsm
3	300	5	5	980	1968	0.012152	ShortestSeparatingSequences	0	Moore_R300_5_Fp3m5.fsm
3	300	5	5	980	1968	0.012332	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_Fp3m5.fsm
3	300	5	5	343	2298	0.045256	SplittingTreeBased	2	Moore_R300_5_Fp3m5.fsm
3	300	5	5	973	1962	0.011797	ShortestSeparatingSequences	0	Moore_R300_5_psHzD.fsm
3	300	5	5	977	1970	0.011912	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_psHzD.fsm
3	300	5	5	332	2312	0.045286	SplittingTreeBased	2	Moore_R300_5_psHzD.fsm
3	300	5	5	984	1972	0.009804	ShortestSeparatingSequences	0	Moore_R300_5_xCNC5.fsm
3	300	5	5	988	1980	0.009950	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_xCNC5.fsm
3	300	5	5	339	2288	0.044520	SplittingTreeBased	2	Moore_R300_5_xCNC5.fsm
3	300	5	5	982	1976	0.009879	ShortestSeparatingSequences	0	Moore_R300_5_TW8Za.fsm
3	300	5	5	993	1998	0.009924	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_TW8Za.fsm
3	300	5	5	346	2300	0.044939	SplittingTreeBased	2	Moore_R300_5_TW8Za.fsm
3	300	5	5	958	1924	0.012403	ShortestSeparatingSequences	0	Moore_R300_5_AON1g.fsm
3	300	5	5	972	1952	0.012580	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_AON1g.fsm
3	300	5	5	349	2352	0.045591	SplittingTreeBased	2	Moore_R300_5_AON1g.fsm
3	300	5	5	970	1948	0.011920	ShortestSeparatingSequences	0	Moore_R300_5_rzUPi.fsm
3	300	5	5	978	1964	0.010347	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_rzUPi.fsm
3	300	5	5	354	2284	0.044087	SplittingTreeBased	2	Moore_R300_5_rzUPi.fsm
3	300	5	5	979	1970	0.009840	ShortestSeparatingSequences	0	Moore_R300_5_HlVv3.fsm
3	300	5	5	977	1966	0.010055	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_HlVv3.fsm
3	300	5	5	338	2324	0.045103	SplittingTreeBased	2	Moore_R300_5_HlVv3.fsm
3	300	5	5	985	1986	0.009883	ShortestSeparatingSequences	0	Moore_R300_5_u0PTS.fsm
3	300	5	5	984	1984	0.010098	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_u0PTS.fsm
3	300	5	5	345	2366	0.045633	SplittingTreeBased	2	Moore_R300_5_u0PTS.fsm
3	300	5	5	967	1942	0.009956	ShortestSeparatingSequences	0	Moore_R300_5_Xksrs.fsm
3	300	5	5	964	1936	0.010052	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_Xksrs.fsm
3	300	5	5	336	2290	0.045226	SplittingTreeBased	2	Moore_R300_5_Xksrs.fsm
3	300	5	5	1004	2036	0.012470	ShortestSeparatingSequences	0	Moore_R300_5_r6Cgc.fsm
3	300	5	5	989	2006	0.013135	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_r6Cgc.fsm
3	300	5	5	330	2308	0.045710	SplittingTreeBased	2	Moore_R300_5_r6Cgc.fsm
3	300	5	5	965	1942	0.011930	ShortestSeparatingSequences	0	Moore_R300_5_mlHT3.fsm
3	300	5	5	951	1914	0.010148	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_mlHT3.fsm
3	300	5	5	345	2332	0.044754	SplittingTreeBased	2	Moore_R300_5_mlHT3.fsm
3	300	5	5	969	1954	0.010200	ShortestSeparatingSequences	0	Moore_R300_5_Lax1s.fsm
3	300	5	5	983	1982	0.010185	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_Lax1s.fsm
3	300	5	5	345	2334	0.045080	SplittingTreeBased	2	Moore_R300_5_Lax1s.fsm
3	300	5	5	981	1974	0.009704	ShortestSeparatingSequences	0	Moore_R300_5_SnXNY.fsm
3	300	5	5	969	1950	0.010311	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_SnXNY.fsm
3	300	5	5	357	2306	0.044237	SplittingTreeBased	2	Moore_R300_5_SnXNY.fsm
3	300	5	5	981	1970	0.010606	ShortestSeparatingSequences	0	Moore_R300_5_NuqFe.fsm
3	300	5	5	976	1960	0.009970	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_NuqFe.fsm
3	300	5	5	342	2300	0.045195	SplittingTreeBased	2	Moore_R300_5_NuqFe.fsm
3	300	5	5	974	1956	0.012327	ShortestSeparatingSequences	0	Moore_R300_5_YfWak.fsm
3	300	5	5	959	1926	0.010215	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_YfWak.fsm
3	300	5	5	351	2330	0.044689	SplittingTreeBased	2	Moore_R300_5_YfWak.fsm
3	300	5	5	972	1980	0.009786	ShortestSeparatingSequences	0	Moore_R300_5_1THxN.fsm
3	300	5	5	966	1968	0.009916	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_1THxN.fsm
3	300	5	5	347	2298	0.044400	SplittingTreeBased	2	Moore_R300_5_1THxN.fsm
3	300	5	5	965	1946	0.009926	ShortestSeparatingSequences	0	Moore_R300_5_uKeli.fsm
3	300	5	5	970	1956	0.010001	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_uKeli.fsm
3	300	5	5	336	2274	0.044255	SplittingTreeBased	2	Moore_R300_5_uKeli.fsm
3	300	5	5	995	1994	0.009797	ShortestSeparatingSequences	0	Moore_R300_5_UoxXe.fsm
3	300	5	5	992	1988	0.009991	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_UoxXe.fsm
3	300	5	5	345	2284	0.044381	SplittingTreeBased	2	Moore_R300_5_UoxXe.fsm
3	300	5	5	976	1960	0.010677	ShortestSeparatingSequences	0	Moore_R300_5_jWEq4.fsm
3	300	5	5	971	1950	0.011321	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_jWEq4.fsm
3	300	5	5	344	2316	0.045194	SplittingTreeBased	2	Moore_R300_5_jWEq4.fsm
3	300	5	5	976	1960	0.010401	ShortestSeparatingSequences	0	Moore_R300_5_rr9Gd.fsm
3	300	5	5	965	1938	0.011274	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_rr9Gd.fsm
3	300	5	5	352	2368	0.045667	SplittingTreeBased	2	Moore_R300_5_rr9Gd.fsm
3	300	5	5	984	1988	0.010943	ShortestSeparatingSequences	0	Moore_R300_5_0ttBE.fsm
3	300	5	5	987	1994	0.010335	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_0ttBE.fsm
3	300	5	5	347	2340	0.045164	SplittingTreeBased	2	Moore_R300_5_0ttBE.fsm
3	300	5	5	976	1960	0.011983	ShortestSeparatingSequences	0	Moore_R300_5_DsqjL.fsm
3	300	5	5	968	1944	0.011958	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_DsqjL.fsm
3	300	5	5	347	2324	0.044950	SplittingTreeBased	2	Moore_R300_5_DsqjL.fsm
3	300	5	5	987	1994	0.011879	ShortestSeparatingSequences	0	Moore_R300_5_azKJm.fsm
3	300	5	5	976	1972	0.011563	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_azKJm.fsm
3	300	5	5	346	2306	0.044773	SplittingTreeBased	2	Moore_R300_5_azKJm.fsm
3	300	5	5	995	2002	0.011972	ShortestSeparatingSequences	0	Moore_R300_5_bKXkb.fsm
3	300	5	5	986	1984	0.012292	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_bKXkb.fsm
3	300	5	5	342	2326	0.045489	SplittingTreeBased	2	Moore_R300_5_bKXkb.fsm
3	300	5	5	967	1950	0.011022	ShortestSeparatingSequences	0	Moore_R300_5_mR3gA.fsm
3	300	5	5	948	1946	0.010326	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_mR3gA.fsm
3	300	5	5	351	2294	0.044542	SplittingTreeBased	2	Moore_R300_5_mR3gA.fsm
3	300	5	5	972	1964	0.010989	ShortestSeparatingSequences	0	Moore_R300_5_Qjic5.fsm
3	300	5	5	963	1946	0.010731	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_Qjic5.fsm
3	300	5	5	337	2362	0.046211	SplittingTreeBased	2	Moore_R300_5_Qjic5.fsm
3	300	5	5	978	1956	0.011764	ShortestSeparatingSequences	0	Moore_R300_5_2EDcc.fsm
3	300	5	5	975	1950	0.012014	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_2EDcc.fsm
3	300	5	5	347	2338	0.045472	SplittingTreeBased	2	Moore_R300_5_2EDcc.fsm
3	300	5	5	972	1948	0.011801	ShortestSeparatingSequences	0	Moore_R300_5_wHP0Q.fsm
3	300	5	5	966	1936	0.011387	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_wHP0Q.fsm
3	300	5	5	344	2314	0.044865	SplittingTreeBased	2	Moore_R300_5_wHP0Q.fsm
3	300	5	5	987	1990	0.011935	ShortestSeparatingSequences	0	Moore_R300_5_XaEsT.fsm
3	300	5	5	986	1988	0.012320	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_XaEsT.fsm
3	300	5	5	342	2338	0.045599	SplittingTreeBased	2	Moore_R300_5_XaEsT.fsm
3	300	5	5	998	2004	0.009975	ShortestSeparatingSequences	0	Moore_R300_5_2VXg1.fsm
3	300	5	5	1001	2010	0.010352	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_2VXg1.fsm
3	300	5	5	367	2342	0.045607	SplittingTreeBased	2	Moore_R300_5_2VXg1.fsm
3	300	5	5	985	1974	0.012387	ShortestSeparatingSequences	0	Moore_R300_5_M0Nde.fsm
3	300	5	5	974	1952	0.012377	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_M0Nde.fsm
3	300	5	5	348	2302	0.045106	SplittingTreeBased	2	Moore_R300_5_M0Nde.fsm
3	300	5	5	990	1996	0.012205	ShortestSeparatingSequences	0	Moore_R300_5_YWeaN.fsm
3	300	5	5	984	1984	0.010227	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_YWeaN.fsm
3	300	5	5	334	2296	0.045026	SplittingTreeBased	2	Moore_R300_5_YWeaN.fsm
3	300	5	5	978	1964	0.010172	ShortestSeparatingSequences	0	Moore_R300_5_9q1G8.fsm
3	300	5	5	975	1958	0.010129	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_9q1G8.fsm
3	300	5	5	334	2326	0.045351	SplittingTreeBased	2	Moore_R300_5_9q1G8.fsm
3	300	5	5	975	1966	0.009938	ShortestSeparatingSequences	0	Moore_R300_5_tXrL6.fsm
3	300	5	5	969	1954	0.010073	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_tXrL6.fsm
3	300	5	5	350	2356	0.046057	SplittingTreeBased	2	Moore_R300_5_tXrL6.fsm
3	300	5	5	966	1948	0.012640	ShortestSeparatingSequences	0	Moore_R300_5_LOrza.fsm
3	300	5	5	964	1976	0.012796	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_LOrza.fsm
3	300	5	5	346	2326	0.045588	SplittingTreeBased	2	Moore_R300_5_LOrza.fsm
3	300	5	5	976	1972	0.012365	ShortestSeparatingSequences	0	Moore_R300_5_ozKiW.fsm
3	300	5	5	956	1932	0.010403	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_ozKiW.fsm
3	300	5	5	337	2298	0.044919	SplittingTreeBased	2	Moore_R300_5_ozKiW.fsm
3	300	5	5	964	1936	0.009866	ShortestSeparatingSequences	0	Moore_R300_5_7T2Tm.fsm
3	300	5	5	960	1928	0.010047	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_7T2Tm.fsm
3	300	5	5	339	2324	0.045196	SplittingTreeBased	2	Moore_R300_5_7T2Tm.fsm
3	300	5	5	966	1944	0.010088	ShortestSeparatingSequences	0	Moore_R300_5_iU4ak.fsm
3	300	5	5	970	1952	0.010203	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_iU4ak.fsm
3	300	5	5	330	2342	0.046264	SplittingTreeBased	2	Moore_R300_5_iU4ak.fsm
3	300	5	5	986	1976	0.012465	ShortestSeparatingSequences	0	Moore_R300_5_4yuwr.fsm
3	300	5	5	973	1950	0.012789	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_4yuwr.fsm
3	300	5	5	345	2362	0.046473	SplittingTreeBased	2	Moore_R300_5_4yuwr.fsm
3	300	5	5	967	1950	0.012598	ShortestSeparatingSequences	0	Moore_R300_5_vDXPY.fsm
3	300	5	5	961	1938	0.009982	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_vDXPY.fsm
3	300	5	5	329	2302	0.045175	SplittingTreeBased	2	Moore_R300_5_vDXPY.fsm
3	300	5	5	968	1948	0.010274	ShortestSeparatingSequences	0	Moore_R300_5_YLXEW.fsm
3	300	5	5	971	1954	0.009881	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_YLXEW.fsm
3	300	5	5	348	2328	0.045046	SplittingTreeBased	2	Moore_R300_5_YLXEW.fsm
3	300	5	5	980	1968	0.009806	ShortestSeparatingSequences	0	Moore_R300_5_7AgQi.fsm
3	300	5	5	986	1980	0.010053	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_7AgQi.fsm
3	300	5	5	337	2372	0.046565	SplittingTreeBased	2	Moore_R300_5_7AgQi.fsm
3	300	5	5	977	1962	0.010386	ShortestSeparatingSequences	0	Moore_R300_5_mp25Y.fsm
3	300	5	5	980	1968	0.010078	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_mp25Y.fsm
3	300	5	5	360	2334	0.044761	SplittingTreeBased	2	Moore_R300_5_mp25Y.fsm
3	300	5	5	977	1970	0.010165	ShortestSeparatingSequences	0	Moore_R300_5_a59My.fsm
3	300	5	5	983	1982	0.010084	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_a59My.fsm
3	300	5	5	343	2316	0.045059	SplittingTreeBased	2	Moore_R300_5_a59My.fsm
3	300	5	5	976	1956	0.009880	ShortestSeparatingSequences	0	Moore_R300_5_TnAM8.fsm
3	300	5	5	974	1952	0.010156	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_TnAM8.fsm
3	300	5	5	340	2326	0.045218	SplittingTreeBased	2	Moore_R300_5_TnAM8.fsm
3	300	5	5	983	1974	0.009962	ShortestSeparatingSequences	0	Moore_R300_5_qn9EZ.fsm
3	300	5	5	983	1974	0.010172	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_qn9EZ.fsm
3	300	5	5	340	2304	0.044750	SplittingTreeBased	2	Moore_R300_5_qn9EZ.fsm
3	300	5	5	979	1966	0.009905	ShortestSeparatingSequences	0	Moore_R300_5_26bgM.fsm
3	300	5	5	958	1924	0.009997	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_26bgM.fsm
3	300	5	5	353	2322	0.044834	SplittingTreeBased	2	Moore_R300_5_26bgM.fsm
3	300	5	5	982	1980	0.010346	ShortestSeparatingSequences	0	Moore_R300_5_rQ7lx.fsm
3	300	5	5	981	1978	0.010130	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_rQ7lx.fsm
3	300	5	5	336	2274	0.044635	SplittingTreeBased	2	Moore_R300_5_rQ7lx.fsm
3	300	5	5	975	1954	0.010261	ShortestSeparatingSequences	0	Moore_R300_5_Ip25Z.fsm
3	300	5	5	978	1960	0.011139	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_Ip25Z.fsm
3	300	5	5	341	2388	0.046432	SplittingTreeBased	2	Moore_R300_5_Ip25Z.fsm
3	300	5	5	996	2008	0.010348	ShortestSeparatingSequences	0	Moore_R300_5_cEDda.fsm
3	300	5	5	984	1984	0.010138	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_cEDda.fsm
3	300	5	5	333	2320	0.045683	SplittingTreeBased	2	Moore_R300_5_cEDda.fsm
3	300	5	5	983	1986	0.010313	ShortestSeparatingSequences	0	Moore_R300_5_qPOOK.fsm
3	300	5	5	958	1936	0.012540	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_qPOOK.fsm
3	300	5	5	329	2320	0.045953	SplittingTreeBased	2	Moore_R300_5_qPOOK.fsm
3	300	5	5	982	1972	0.011794	ShortestSeparatingSequences	0	Moore_R300_5_uSRsj.fsm
3	300	5	5	969	1946	0.010503	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_uSRsj.fsm
3	300	5	5	350	2342	0.045683	SplittingTreeBased	2	Moore_R300_5_uSRsj.fsm
3	300	5	5	964	1948	0.012135	ShortestSeparatingSequences	0	Moore_R300_5_qflsy.fsm
3	300	5	5	955	1930	0.011558	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_qflsy.fsm
3	300	5	5	353	2342	0.045088	SplittingTreeBased	2	Moore_R300_5_qflsy.fsm
3	300	5	5	974	1960	0.012066	ShortestSeparatingSequences	0	Moore_R300_5_17vgD.fsm
3	300	5	5	953	1954	0.012397	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_17vgD.fsm
3	300	5	5	332	2296	0.045282	SplittingTreeBased	2	Moore_R300_5_17vgD.fsm
3	300	5	5	978	1964	0.012085	ShortestSeparatingSequences	0	Moore_R300_5_gNQ5m.fsm
3	300	5	5	983	1974	0.010204	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_gNQ5m.fsm
3	300	5	5	354	2340	0.045042	SplittingTreeBased	2	Moore_R300_5_gNQ5m.fsm
3	300	5	5	1000	2008	0.010493	ShortestSeparatingSequences	0	Moore_R300_5_W4xZr.fsm
3	300	5	5	996	2000	0.012495	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_W4xZr.fsm
3	300	5	5	344	2404	0.046477	SplittingTreeBased	2	Moore_R300_5_W4xZr.fsm
3	300	5	5	983	1978	0.012164	ShortestSeparatingSequences	0	Moore_R300_5_vIPOb.fsm
3	300	5	5	985	1982	0.012534	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_vIPOb.fsm
3	300	5	5	343	2272	0.044770	SplittingTreeBased	2	Moore_R300_5_vIPOb.fsm
3	300	5	5	980	1976	0.010054	ShortestSeparatingSequences	0	Moore_R300_5_iusFf.fsm
3	300	5	5	987	1990	0.012801	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_iusFf.fsm
3	300	5	5	353	2326	0.045262	SplittingTreeBased	2	Moore_R300_5_iusFf.fsm
3	300	5	5	973	1954	0.009907	ShortestSeparatingSequences	0	Moore_R300_5_fE9hg.fsm
3	300	5	5	978	1964	0.012662	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_fE9hg.fsm
3	300	5	5	350	2324	0.045446	SplittingTreeBased	2	Moore_R300_5_fE9hg.fsm
3	300	5	5	974	1956	0.009933	ShortestSeparatingSequences	0	Moore_R300_5_K1ZLF.fsm
3	300	5	5	984	1976	0.010079	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_K1ZLF.fsm
3	300	5	5	347	2306	0.045442	SplittingTreeBased	2	Moore_R300_5_K1ZLF.fsm
3	300	5	5	958	1920	0.012594	ShortestSeparatingSequences	0	Moore_R300_5_h3FXL.fsm
3	300	5	5	975	1954	0.012906	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_h3FXL.fsm
3	300	5	5	330	2256	0.045166	SplittingTreeBased	2	Moore_R300_5_h3FXL.fsm
3	300	5	5	972	1948	0.012665	ShortestSeparatingSequences	0	Moore_R300_5_mJMbV.fsm
3	300	5	5	974	1976	0.012758	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_mJMbV.fsm
3	300	5	5	363	2320	0.044588	SplittingTreeBased	2	Moore_R300_5_mJMbV.fsm
3	300	5	5	1000	2012	0.010031	ShortestSeparatingSequences	0	Moore_R300_5_BjC9D.fsm
3	300	5	5	1001	2014	0.010227	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_BjC9D.fsm
3	300	5	5	345	2348	0.045378	SplittingTreeBased	2	Moore_R300_5_BjC9D.fsm
3	300	5	5	964	1928	0.009932	ShortestSeparatingSequences	0	Moore_R300_5_6idwm.fsm
3	300	5	5	964	1928	0.010164	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_6idwm.fsm
3	300	5	5	338	2324	0.045848	SplittingTreeBased	2	Moore_R300_5_6idwm.fsm
3	300	5	5	975	1966	0.012425	ShortestSeparatingSequences	0	Moore_R300_5_aeBF9.fsm
3	300	5	5	992	2000	0.012966	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_aeBF9.fsm
3	300	5	5	341	2262	0.045179	SplittingTreeBased	2	Moore_R300_5_aeBF9.fsm
3	300	5	5	962	1928	0.012734	ShortestSeparatingSequences	0	Moore_R300_5_T3plK.fsm
3	300	5	5	965	1934	0.010916	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_T3plK.fsm
3	300	5	5	348	2328	0.045194	SplittingTreeBased	2	Moore_R300_5_T3plK.fsm
3	300	5	5	978	1964	0.010268	ShortestSeparatingSequences	0	Moore_R300_5_cKZKi.fsm
3	300	5	5	1000	2008	0.010167	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_cKZKi.fsm
3	300	5	5	345	2316	0.045180	SplittingTreeBased	2	Moore_R300_5_cKZKi.fsm
3	300	5	5	960	1932	0.009947	ShortestSeparatingSequences	0	Moore_R300_5_SzO0I.fsm
3	300	5	5	966	1944	0.010852	SeparatingSequencesFromSplittingTree	1	Moore_R300_5_SzO0I.fsm
3	300	5	5	351	2342	0.046019	SplittingTreeBased	2	Moore_R300_5_SzO0I.fsm
