FSMtype	States	Inputs	Outputs	Sequences	Symbols	Seconds	Algorithm	AlgId	fileName
1	40	5	5	74	148	0.000256	ShortestSeparatingSequences	0	DFSM_R40_5.fsm
1	40	5	5	74	148	0.000266	SeparatingSequencesFromSplittingTree	1	DFSM_R40_5.fsm
1	40	5	5	40	160	0.000645	SplittingTreeBased	2	DFSM_R40_5.fsm
1	40	5	5	74	148	0.000190	ShortestSeparatingSequences	0	DFSM_R40_5_LKEc6.fsm
1	40	5	5	73	146	0.000250	SeparatingSequencesFromSplittingTree	1	DFSM_R40_5_LKEc6.fsm
1	40	5	5	40	166	0.000656	SplittingTreeBased	2	DFSM_R40_5_LKEc6.fsm
1	40	5	5	81	162	0.000186	ShortestSeparatingSequences	0	DFSM_R40_5_cwqeu.fsm
1	40	5	5	79	158	0.000261	SeparatingSequencesFromSplittingTree	1	DFSM_R40_5_cwqeu.fsm
1	40	5	5	40	165	0.000653	SplittingTreeBased	2	DFSM_R40_5_cwqeu.fsm
1	40	5	5	75	150	0.000195	ShortestSeparatingSequences	0	DFSM_R40_5_iMZ9B.fsm
1	40	5	5	75	150	0.000244	SeparatingSequencesFromSplittingTree	1	DFSM_R40_5_iMZ9B.fsm
1	40	5	5	40	169	0.000664	SplittingTreeBased	2	DFSM_R40_5_iMZ9B.fsm
1	40	5	5	85	169	0.000200	ShortestSeparatingSequences	0	DFSM_R40_5_T0gf7.fsm
1	40	5	5	85	169	0.000263	SeparatingSequencesFromSplittingTree	1	DFSM_R40_5_T0gf7.fsm
1	40	5	5	40	197	0.000737	SplittingTreeBased	2	DFSM_R40_5_T0gf7.fsm
1	40	5	5	82	164	0.000195	ShortestSeparatingSequences	0	DFSM_R40_5_59NKv.fsm
1	40	5	5	82	164	0.000258	SeparatingSequencesFromSplittingTree	1	DFSM_R40_5_59NKv.fsm
1	40	5	5	40	175	0.000676	SplittingTreeBased	2	DFSM_R40_5_59NKv.fsm
1	40	5	5	78	156	0.000190	ShortestSeparatingSequences	0	DFSM_R40_5_yMfTZ.fsm
1	40	5	5	69	138	0.000249	SeparatingSequencesFromSplittingTree	1	DFSM_R40_5_yMfTZ.fsm
1	40	5	5	40	159	0.000642	SplittingTreeBased	2	DFSM_R40_5_yMfTZ.fsm
1	40	5	5	80	160	0.000188	ShortestSeparatingSequences	0	DFSM_R40_5_25ihO.fsm
1	40	5	5	80	160	0.000250	SeparatingSequencesFromSplittingTree	1	DFSM_R40_5_25ihO.fsm
1	40	5	5	40	172	0.000671	SplittingTreeBased	2	DFSM_R40_5_25ihO.fsm
1	40	5	5	79	158	0.000187	ShortestSeparatingSequences	0	DFSM_R40_5_ndp2M.fsm
1	40	5	5	76	152	0.000248	SeparatingSequencesFromSplittingTree	1	DFSM_R40_5_ndp2M.fsm
1	40	5	5	40	172	0.000670	SplittingTreeBased	2	DFSM_R40_5_ndp2M.fsm
1	40	5	5	78	156	0.000187	ShortestSeparatingSequences	0	DFSM_R40_5_JTymr.fsm
1	40	5	5	76	152	0.000252	SeparatingSequencesFromSplittingTree	1	DFSM_R40_5_JTymr.fsm
1	40	5	5	40	174	0.000681	SplittingTreeBased	2	DFSM_R40_5_JTymr.fsm
1	40	5	5	86	172	0.000200	ShortestSeparatingSequences	0	DFSM_R40_5_d3sp0.fsm
1	40	5	5	86	172	0.000257	SeparatingSequencesFromSplittingTree	1	DFSM_R40_5_d3sp0.fsm
1	40	5	5	40	183	0.000697	SplittingTreeBased	2	DFSM_R40_5_d3sp0.fsm
1	40	5	5	83	166	0.000191	ShortestSeparatingSequences	0	DFSM_R40_5_cRdnP.fsm
1	40	5	5	83	166	0.000256	SeparatingSequencesFromSplittingTree	1	DFSM_R40_5_cRdnP.fsm
1	40	5	5	40	187	0.000710	SplittingTreeBased	2	DFSM_R40_5_cRdnP.fsm
1	40	5	5	78	156	0.000190	ShortestSeparatingSequences	0	DFSM_R40_5_5GL9q.fsm
1	40	5	5	77	154	0.000257	SeparatingSequencesFromSplittingTree	1	DFSM_R40_5_5GL9q.fsm
1	40	5	5	40	164	0.000650	SplittingTreeBased	2	DFSM_R40_5_5GL9q.fsm
1	40	5	5	79	158	0.000187	ShortestSeparatingSequences	0	DFSM_R40_5_MQiuM.fsm
1	40	5	5	81	162	0.000257	SeparatingSequencesFromSplittingTree	1	DFSM_R40_5_MQiuM.fsm
1	40	5	5	40	169	0.000667	SplittingTreeBased	2	DFSM_R40_5_MQiuM.fsm
1	40	5	5	76	152	0.000187	ShortestSeparatingSequences	0	DFSM_R40_5_4APc3.fsm
1	40	5	5	76	152	0.000247	SeparatingSequencesFromSplittingTree	1	DFSM_R40_5_4APc3.fsm
1	40	5	5	40	162	0.000648	SplittingTreeBased	2	DFSM_R40_5_4APc3.fsm
1	40	5	5	78	158	0.000192	ShortestSeparatingSequences	0	DFSM_R40_5_LgDTg.fsm
1	40	5	5	75	152	0.000272	SeparatingSequencesFromSplittingTree	1	DFSM_R40_5_LgDTg.fsm
1	40	5	5	40	159	0.000643	SplittingTreeBased	2	DFSM_R40_5_LgDTg.fsm
1	40	5	5	77	154	0.000193	ShortestSeparatingSequences	0	DFSM_R40_5_cN0jh.fsm
1	40	5	5	76	152	0.000256	SeparatingSequencesFromSplittingTree	1	DFSM_R40_5_cN0jh.fsm
1	40	5	5	40	173	0.000671	SplittingTreeBased	2	DFSM_R40_5_cN0jh.fsm
1	40	5	5	84	168	0.000194	ShortestSeparatingSequences	0	DFSM_R40_5_qmv21.fsm
1	40	5	5	82	164	0.000262	SeparatingSequencesFromSplittingTree	1	DFSM_R40_5_qmv21.fsm
1	40	5	5	40	170	0.000678	SplittingTreeBased	2	DFSM_R40_5_qmv21.fsm
1	40	5	5	81	162	0.000196	ShortestSeparatingSequences	0	DFSM_R40_5_Yf3Me.fsm
1	40	5	5	83	166	0.000268	SeparatingSequencesFromSplittingTree	1	DFSM_R40_5_Yf3Me.fsm
1	40	5	5	40	181	0.000703	SplittingTreeBased	2	DFSM_R40_5_Yf3Me.fsm
1	40	5	5	75	150	0.000191	ShortestSeparatingSequences	0	DFSM_R40_5_4isty.fsm
1	40	5	5	71	142	0.000241	SeparatingSequencesFromSplittingTree	1	DFSM_R40_5_4isty.fsm
