Correct/IndistMachines,FSMtype,States,Inputs,Outputs,ES,Resets,Symbols,Size,Exploration,seconds,AlgorithmType,Algorithm,AlgId,fileName
0,3,800,5,5,0,38935,616615,110087,0.178534,1.044552,TS,SVS-method,0,Moore_R800_5.fsm
0,3,800,5,5,0,15204,204067,47211,0.23135,0.618446,TS,W-method,1,Moore_R800_5.fsm
0,3,800,5,5,0,27207,342430,43210,0.126186,0.515687,TS,W-methodST,2,Moore_R800_5.fsm
0,3,800,5,5,0,16219,196623,32582,0.165708,0.438102,TS,Wp-method,3,Moore_R800_5.fsm
0,3,800,5,5,0,16225,189544,26170,0.138068,0.428038,TS,Wp-methodST,4,Moore_R800_5.fsm
0,3,800,5,5,0,12201,159278,20564,0.129108,0.110503,TS,HSI-method,5,Moore_R800_5.fsm
0,3,800,5,5,0,4011,73356,33975,0.463152,0.361523,TS,HSI-methodST,6,Moore_R800_5.fsm
0,3,800,5,5,0,6548,107848,34007,0.315323,0.206934,TS,H-method,7,Moore_R800_5.fsm
0,3,800,5,5,0,6878,109606,36183,0.330119,0.117277,TS,SPY-method,8,Moore_R800_5.fsm
0,3,800,5,5,0,3440,67644,33791,0.499542,0.366944,TS,SPY-methodST,9,Moore_R800_5.fsm
0,3,800,5,5,0,4946,86908,34829,0.400757,0.377897,TS,SPYH-method,10,Moore_R800_5.fsm
0,3,800,5,5,0,1534,60082,46589,0.775424,7.72312,TS,S-method,11,Moore_R800_5.fsm
0,3,800,5,5,1,194238,3465976,549367,0.158503,3.743787,TS,SVS-method,0,Moore_R800_5.fsm
0,3,800,5,5,1,76023,1172384,236070,0.201359,0.839871,TS,W-method,1,Moore_R800_5.fsm
0,3,800,5,5,1,136041,1984232,216064,0.10889,0.789053,TS,W-methodST,2,Moore_R800_5.fsm
0,3,800,5,5,1,81150,1145963,162999,0.142238,0.637465,TS,Wp-method,3,Moore_R800_5.fsm
0,3,800,5,5,1,81094,1109275,130837,0.117948,0.607071,TS,Wp-methodST,4,Moore_R800_5.fsm
0,3,800,5,5,1,61122,920288,102961,0.111879,0.251634,TS,HSI-method,5,Moore_R800_5.fsm
0,3,800,5,5,1,20001,406156,169595,0.417561,0.43043,TS,HSI-methodST,6,Moore_R800_5.fsm
0,3,800,5,5,1,27903,534479,163741,0.306356,0.569576,TS,H-method,7,Moore_R800_5.fsm
0,3,800,5,5,1,29574,565690,194867,0.344477,0.325971,TS,SPY-method,8,Moore_R800_5.fsm
0,3,800,5,5,1,16773,370625,171921,0.463868,0.501325,TS,SPY-methodST,9,Moore_R800_5.fsm
0,3,800,5,5,1,19438,404958,163137,0.402849,2.93817,TS,SPYH-method,10,Moore_R800_5.fsm
0,3,800,5,5,1,7335,329707,251705,0.76342,51.219324,TS,S-method,11,Moore_R800_5.fsm
0,3,800,5,5,2,971263,19273823,2746757,0.142512,18.51049,TS,SVS-method,0,Moore_R800_5.fsm
0,3,800,5,5,2,380118,6622159,1180365,0.178245,2.087185,TS,W-method,1,Moore_R800_5.fsm
0,3,800,5,5,2,680211,11281582,1080334,0.095761,2.326348,TS,W-methodST,2,Moore_R800_5.fsm
0,3,800,5,5,2,405965,6544976,815054,0.124531,1.758961,TS,Wp-method,3,Moore_R800_5.fsm
0,3,800,5,5,2,405666,6360073,654215,0.102863,1.591366,TS,Wp-methodST,4,Moore_R800_5.fsm
0,3,800,5,5,2,305623,5212706,514652,0.09873,1.060008,TS,HSI-method,5,Moore_R800_5.fsm
0,3,800,5,5,2,100029,2230878,848315,0.380261,0.820466,TS,HSI-methodST,6,Moore_R800_5.fsm
0,3,800,5,5,2,121678,2647674,811363,0.306444,2.341002,TS,H-method,7,Moore_R800_5.fsm
0,3,800,5,5,2,136955,3010261,1035327,0.343933,2.049939,TS,SPY-method,8,Moore_R800_5.fsm
0,3,800,5,5,2,83457,2030011,876107,0.431577,1.345302,TS,SPY-methodST,9,Moore_R800_5.fsm
0,3,800,5,5,2,95374,2194034,809411,0.368915,73.490412,TS,SPYH-method,10,Moore_R800_5.fsm
0,3,800,5,5,2,39823,1853559,1344033,0.725109,650.191196,TS,S-method,11,Moore_R800_5.fsm
0,3,800,5,5,0,36116,571860,105649,0.184746,1.052879,TS,SVS-method,0,Moore_R800_5_01G24.fsm
0,3,800,5,5,0,19205,256846,51212,0.199388,0.68654,TS,W-method,1,Moore_R800_5_01G24.fsm
0,3,800,5,5,0,23206,286683,39209,0.136768,0.529981,TS,W-methodST,2,Moore_R800_5_01G24.fsm
0,3,800,5,5,0,15762,189505,31977,0.16874,0.454556,TS,Wp-method,3,Moore_R800_5_01G24.fsm
0,3,800,5,5,0,16165,187480,25980,0.138575,0.446183,TS,Wp-methodST,4,Moore_R800_5_01G24.fsm
0,3,800,5,5,0,12146,157560,20361,0.129227,0.112029,TS,HSI-method,5,Moore_R800_5_01G24.fsm
0,3,800,5,5,0,3821,70859,33889,0.47826,0.384737,TS,HSI-methodST,6,Moore_R800_5_01G24.fsm
0,3,800,5,5,0,6396,105120,33783,0.321376,0.209689,TS,H-method,7,Moore_R800_5_01G24.fsm
0,3,800,5,5,0,6781,107689,35899,0.333358,0.114202,TS,SPY-method,8,Moore_R800_5_01G24.fsm
0,3,800,5,5,0,3318,65796,33743,0.512843,0.408172,TS,SPY-methodST,9,Moore_R800_5_01G24.fsm
0,3,800,5,5,0,4733,83241,34291,0.411948,0.349283,TS,SPYH-method,10,Moore_R800_5_01G24.fsm
0,3,800,5,5,0,1496,59138,46125,0.779955,6.593377,TS,S-method,11,Moore_R800_5_01G24.fsm
0,3,800,5,5,1,180722,3223602,528629,0.163987,3.784045,TS,SVS-method,0,Moore_R800_5_01G24.fsm
0,3,800,5,5,1,96029,1476292,256076,0.173459,0.911585,TS,W-method,1,Moore_R800_5_01G24.fsm
0,3,800,5,5,1,116035,1665484,196058,0.117718,0.741608,TS,W-methodST,2,Moore_R800_5_01G24.fsm
0,3,800,5,5,1,78812,1105181,159829,0.144618,0.629735,TS,Wp-method,3,Moore_R800_5_01G24.fsm
0,3,800,5,5,1,80831,1099190,129840,0.118123,0.605335,TS,Wp-methodST,4,Moore_R800_5_01G24.fsm
0,3,800,5,5,1,60694,908844,101701,0.111901,0.241687,TS,HSI-method,5,Moore_R800_5_01G24.fsm
0,3,800,5,5,1,19180,393675,169613,0.430845,0.449735,TS,HSI-methodST,6,Moore_R800_5_01G24.fsm
0,3,800,5,5,1,27088,518000,162233,0.313191,0.556657,TS,H-method,7,Moore_R800_5_01G24.fsm
0,3,800,5,5,1,29298,557088,192173,0.34496,0.30622,TS,SPY-method,8,Moore_R800_5_01G24.fsm
0,3,800,5,5,1,16353,362723,171675,0.473295,0.528705,TS,SPY-methodST,9,Moore_R800_5_01G24.fsm
0,3,800,5,5,1,18827,393581,161441,0.410185,2.635786,TS,SPYH-method,10,Moore_R800_5_01G24.fsm
0,3,800,5,5,1,7053,324023,249497,0.769998,45.966873,TS,S-method,11,Moore_R800_5_01G24.fsm
0,3,800,5,5,2,903744,17927820,2643425,0.147448,19.882259,TS,SVS-method,0,Moore_R800_5_01G24.fsm
0,3,800,5,5,2,480149,8341762,1280396,0.153492,2.177679,TS,W-method,1,Moore_R800_5_01G24.fsm
0,3,800,5,5,2,580180,9487779,980303,0.103323,1.926895,TS,W-methodST,2,Moore_R800_5_01G24.fsm
0,3,800,5,5,2,394192,6315349,799517,0.126599,1.6209,TS,Wp-method,3,Moore_R800_5_01G24.fsm
0,3,800,5,5,2,404362,6307227,649639,0.102999,1.526888,TS,Wp-methodST,4,Moore_R800_5_01G24.fsm
0,3,800,5,5,2,303756,5155604,509021,0.098732,0.967927,TS,HSI-method,5,Moore_R800_5_01G24.fsm
0,3,800,5,5,2,96043,2162477,847839,0.392068,0.817713,TS,HSI-methodST,6,Moore_R800_5_01G24.fsm
0,3,800,5,5,2,118352,2577128,809039,0.31393,2.421324,TS,H-method,7,Moore_R800_5_01G24.fsm
0,3,800,5,5,2,135991,2970279,1019715,0.343306,1.91095,TS,SPY-method,8,Moore_R800_5_01G24.fsm
0,3,800,5,5,2,81375,1987191,874181,0.439908,1.370633,TS,SPY-methodST,9,Moore_R800_5_01G24.fsm
0,3,800,5,5,2,92575,2136221,803731,0.37624,80.585879,TS,SPYH-method,10,Moore_R800_5_01G24.fsm
0,3,800,5,5,2,37898,1818756,1336133,0.734641,792.116371,TS,S-method,11,Moore_R800_5_01G24.fsm
0,3,800,5,5,0,35067,548341,100021,0.182407,1.129988,TS,SVS-method,0,Moore_R800_5_0egcW.fsm
0,3,800,5,5,0,15841,217489,54250,0.249438,0.680933,TS,W-method,1,Moore_R800_5_0egcW.fsm
0,3,800,5,5,0,19205,264608,51212,0.193539,0.702401,TS,W-methodST,2,Moore_R800_5_0egcW.fsm
0,3,800,5,5,0,16628,199399,32941,0.165201,0.457287,TS,Wp-method,3,Moore_R800_5_0egcW.fsm
0,3,800,5,5,0,18925,225598,33534,0.148645,0.454882,TS,Wp-methodST,4,Moore_R800_5_0egcW.fsm
0,3,800,5,5,0,12173,157872,20486,0.129763,0.11002,TS,HSI-method,5,Moore_R800_5_0egcW.fsm
0,3,800,5,5,0,4026,73280,34039,0.464506,0.369775,TS,HSI-methodST,6,Moore_R800_5_0egcW.fsm
0,3,800,5,5,0,6414,105174,33593,0.319404,0.204113,TS,H-method,7,Moore_R800_5_0egcW.fsm
0,3,800,5,5,0,6658,106446,36249,0.340539,0.117469,TS,SPY-method,8,Moore_R800_5_0egcW.fsm
0,3,800,5,5,0,3405,67181,33883,0.504354,0.37703,TS,SPY-methodST,9,Moore_R800_5_0egcW.fsm
0,3,800,5,5,0,4716,82296,33791,0.410603,0.361209,TS,SPYH-method,10,Moore_R800_5_0egcW.fsm
0,3,800,5,5,0,1559,60137,46409,0.771721,6.611403,TS,S-method,11,Moore_R800_5_0egcW.fsm
0,3,800,5,5,1,175788,3103962,501223,0.161478,4.286412,TS,SVS-method,0,Moore_R800_5_0egcW.fsm
0,3,800,5,5,1,79224,1245960,271281,0.217728,0.870776,TS,W-method,1,Moore_R800_5_0egcW.fsm
0,3,800,5,5,1,96029,1515104,256076,0.169015,0.892574,TS,W-methodST,2,Moore_R800_5_0egcW.fsm
0,3,800,5,5,1,83093,1162274,164652,0.141664,0.635113,TS,Wp-method,3,Moore_R800_5_0egcW.fsm
0,3,800,5,5,1,94719,1318250,167766,0.127264,0.640414,TS,Wp-methodST,4,Moore_R800_5_0egcW.fsm
0,3,800,5,5,1,60882,911298,102431,0.112401,0.260724,TS,HSI-method,5,Moore_R800_5_0egcW.fsm
0,3,800,5,5,1,20123,406164,169713,0.417844,0.457634,TS,HSI-methodST,6,Moore_R800_5_0egcW.fsm
0,3,800,5,5,1,27040,515794,161003,0.312146,0.556109,TS,H-method,7,Moore_R800_5_0egcW.fsm
0,3,800,5,5,1,28234,544972,195259,0.358292,0.308991,TS,SPY-method,8,Moore_R800_5_0egcW.fsm
0,3,800,5,5,1,16802,370108,172185,0.465229,0.48841,TS,SPY-methodST,9,Moore_R800_5_0egcW.fsm
0,3,800,5,5,1,18686,390096,160177,0.410609,2.74582,TS,SPYH-method,10,Moore_R800_5_0egcW.fsm
0,3,800,5,5,1,7103,326461,251213,0.769504,42.40499,TS,S-method,11,Moore_R800_5_0egcW.fsm
0,3,800,5,5,2,878723,17273355,2505825,0.145069,21.742479,TS,SVS-method,0,Moore_R800_5_0egcW.fsm
0,3,800,5,5,2,396123,7022049,1356420,0.193166,2.064855,TS,W-method,1,Moore_R800_5_0egcW.fsm
0,3,800,5,5,2,480149,8535824,1280396,0.150003,2.018161,TS,W-methodST,2,Moore_R800_5_0egcW.fsm
0,3,800,5,5,2,415466,6641973,823201,0.123939,1.675866,TS,Wp-method,3,Moore_R800_5_0egcW.fsm
0,3,800,5,5,2,473480,7536220,838669,0.111285,1.726551,TS,Wp-methodST,4,Moore_R800_5_0egcW.fsm
0,3,800,5,5,2,304360,5164592,512035,0.099143,1.079978,TS,HSI-method,5,Moore_R800_5_0egcW.fsm
0,3,800,5,5,2,100494,2231089,848693,0.380394,0.830278,TS,HSI-methodST,6,Moore_R800_5_0egcW.fsm
0,3,800,5,5,2,116625,2538253,801669,0.315835,2.420996,TS,H-method,7,Moore_R800_5_0egcW.fsm
0,3,800,5,5,2,131321,2907293,1032405,0.355109,2.020433,TS,SPY-method,8,Moore_R800_5_0egcW.fsm
0,3,800,5,5,2,83537,2026599,876981,0.432735,1.318533,TS,SPY-methodST,9,Moore_R800_5_0egcW.fsm
0,3,800,5,5,2,92282,2123486,796857,0.375259,63.008097,TS,SPYH-method,10,Moore_R800_5_0egcW.fsm
0,3,800,5,5,2,38057,1834857,1350605,0.736082,708.322203,TS,S-method,11,Moore_R800_5_0egcW.fsm
0,3,800,5,5,0,39801,629725,113591,0.180382,1.073446,TS,SVS-method,0,Moore_R800_5_1WMKq.fsm
0,3,800,5,5,0,19205,256942,51212,0.199313,0.697685,TS,W-method,1,Moore_R800_5_1WMKq.fsm
0,3,800,5,5,0,27207,340662,43210,0.126841,0.528657,TS,W-methodST,2,Moore_R800_5_1WMKq.fsm
0,3,800,5,5,0,17117,204279,31828,0.155807,0.465261,TS,Wp-method,3,Moore_R800_5_1WMKq.fsm
0,3,800,5,5,0,17131,199867,27026,0.13522,0.454534,TS,Wp-methodST,4,Moore_R800_5_1WMKq.fsm
0,3,800,5,5,0,12418,161326,20737,0.128541,0.119926,TS,HSI-method,5,Moore_R800_5_1WMKq.fsm
0,3,800,5,5,0,4081,74301,34299,0.461622,0.372164,TS,HSI-methodST,6,Moore_R800_5_1WMKq.fsm
0,3,800,5,5,0,6503,106185,33647,0.316871,0.217404,TS,H-method,7,Moore_R800_5_1WMKq.fsm
0,3,800,5,5,0,6976,110482,36495,0.330325,0.126464,TS,SPY-method,8,Moore_R800_5_1WMKq.fsm
0,3,800,5,5,0,3441,67991,34125,0.501905,0.407042,TS,SPY-methodST,9,Moore_R800_5_1WMKq.fsm
0,3,800,5,5,0,4802,84324,34485,0.408958,0.382923,TS,SPYH-method,10,Moore_R800_5_1WMKq.fsm
0,3,800,5,5,0,1586,60760,46761,0.769602,8.948044,TS,S-method,11,Moore_R800_5_1WMKq.fsm
0,3,800,5,5,1,197764,3525926,565007,0.160244,3.915729,TS,SVS-method,0,Moore_R800_5_1WMKq.fsm
0,3,800,5,5,1,96029,1476772,256076,0.173403,0.945223,TS,W-method,1,Moore_R800_5_1WMKq.fsm
0,3,800,5,5,1,136041,1975392,216064,0.109378,0.777792,TS,W-methodST,2,Moore_R800_5_1WMKq.fsm
0,3,800,5,5,1,85622,1193046,159063,0.133325,0.667003,TS,Wp-method,3,Moore_R800_5_1WMKq.fsm
0,3,800,5,5,1,85675,1171046,135058,0.115331,0.633009,TS,Wp-methodST,4,Moore_R800_5_1WMKq.fsm
