Correct/IndistMachines,FSMtype,States,Inputs,Outputs,ES,Resets,Symbols,Size,Exploration,seconds,AlgorithmType,Algorithm,AlgId,fileName
0,2,10,5,5,0,55,209,122,0.583732,0.00025,TS,SVS-method,0,Mealy_R10_5.fsm
0,2,10,5,5,0,123,429,173,0.403263,0.000171,TS,W-method,1,Mealy_R10_5.fsm
0,2,10,5,5,0,123,429,173,0.403263,0.000162,TS,W-methodST,2,Mealy_R10_5.fsm
0,2,10,5,5,0,89,313,139,0.444089,0.000131,TS,Wp-method,3,Mealy_R10_5.fsm
0,2,10,5,5,0,74,260,124,0.476923,0.000131,TS,Wp-methodST,4,Mealy_R10_5.fsm
0,2,10,5,5,0,98,342,148,0.432749,0.000104,TS,HSI-method,5,Mealy_R10_5.fsm
0,2,10,5,5,0,41,202,150,0.742574,0.000114,TS,HSI-methodST,6,Mealy_R10_5.fsm
0,2,10,5,5,0,63,241,138,0.572614,0.000119,TS,H-method,7,Mealy_R10_5.fsm
0,2,10,5,5,0,66,267,154,0.576779,0.000159,TS,SPY-method,8,Mealy_R10_5.fsm
0,2,10,5,5,0,36,193,150,0.777202,0.000237,TS,SPY-methodST,9,Mealy_R10_5.fsm
0,2,10,5,5,0,53,226,144,0.637168,0.000182,TS,SPYH-method,10,Mealy_R10_5.fsm
0,2,10,5,5,0,28,193,164,0.849741,0.001084,TS,S-method,11,Mealy_R10_5.fsm
0,2,10,5,5,1,270,1299,612,0.471132,0.00047,TS,SVS-method,0,Mealy_R10_5.fsm
0,2,10,5,5,1,615,2760,870,0.315217,0.000564,TS,W-method,1,Mealy_R10_5.fsm
0,2,10,5,5,1,615,2760,870,0.315217,0.000551,TS,W-methodST,2,Mealy_R10_5.fsm
0,2,10,5,5,1,448,2000,703,0.3515,0.000469,TS,Wp-method,3,Mealy_R10_5.fsm
0,2,10,5,5,1,366,1635,621,0.379817,0.000382,TS,Wp-methodST,4,Mealy_R10_5.fsm
0,2,10,5,5,1,493,2205,748,0.339229,0.000433,TS,HSI-method,5,Mealy_R10_5.fsm
0,2,10,5,5,1,205,1222,762,0.623568,0.000259,TS,HSI-methodST,6,Mealy_R10_5.fsm
0,2,10,5,5,1,270,1392,703,0.505029,0.000428,TS,H-method,7,Mealy_R10_5.fsm
0,2,10,5,5,1,263,1515,844,0.557096,0.000803,TS,SPY-method,8,Mealy_R10_5.fsm
0,2,10,5,5,1,178,1164,781,0.670962,0.000709,TS,SPY-methodST,9,Mealy_R10_5.fsm
0,2,10,5,5,1,248,1361,727,0.534166,0.000921,TS,SPYH-method,10,Mealy_R10_5.fsm
0,2,10,5,5,1,129,1149,891,0.775457,0.007313,TS,S-method,11,Mealy_R10_5.fsm
0,2,10,5,5,2,1357,7878,3065,0.389058,0.002082,TS,SVS-method,0,Mealy_R10_5.fsm
0,2,10,5,5,2,3075,16875,4355,0.258074,0.003101,TS,W-method,1,Mealy_R10_5.fsm
0,2,10,5,5,2,3075,16875,4355,0.258074,0.002766,TS,W-methodST,2,Mealy_R10_5.fsm
0,2,10,5,5,2,2255,12362,3535,0.285957,0.002351,TS,Wp-method,3,Mealy_R10_5.fsm
0,2,10,5,5,2,1843,10097,3123,0.3093,0.001933,TS,Wp-methodST,4,Mealy_R10_5.fsm
0,2,10,5,5,2,2471,13552,3751,0.276786,0.002551,TS,HSI-method,5,Mealy_R10_5.fsm
0,2,10,5,5,2,1025,7126,3806,0.5341,0.001526,TS,HSI-methodST,6,Mealy_R10_5.fsm
0,2,10,5,5,2,1352,8319,3525,0.423729,0.002255,TS,H-method,7,Mealy_R10_5.fsm
