Correct/IndistMachines,FSMtype,States,Inputs,Outputs,ES,Resets,Symbols,Size,Exploration,seconds,AlgorithmType,Algorithm,AlgId,fileName
0,4,800,5,2,0,445237,9365046,1768306,0.18882,15.345276,TS,SVS-method,0,DFA_R800_5.fsm
0,4,800,5,2,0,59215,796904,91222,0.114471,2.541402,TS,W-method,1,DFA_R800_5.fsm
0,4,800,5,2,0,47832,713533,126251,0.176938,2.893604,TS,W-methodST,2,DFA_R800_5.fsm
0,4,800,5,2,0,45761,578084,78224,0.135316,1.500492,TS,Wp-method,3,DFA_R800_5.fsm
0,4,800,5,2,0,41485,533377,78218,0.146647,1.261961,TS,Wp-methodST,4,DFA_R800_5.fsm
0,4,800,5,2,0,26775,388100,53552,0.137985,0.196239,TS,HSI-method,5,DFA_R800_5.fsm
0,4,800,5,2,0,5910,139669,84759,0.606856,0.714626,TS,HSI-methodST,6,DFA_R800_5.fsm
0,4,800,5,2,0,20072,340762,80641,0.236649,0.768543,TS,H-method,7,DFA_R800_5.fsm
0,4,800,5,2,0,15363,275313,94303,0.34253,0.228697,TS,SPY-method,8,DFA_R800_5.fsm
0,4,800,5,2,0,4562,118064,68943,0.583946,0.74505,TS,SPY-methodST,9,DFA_R800_5.fsm
0,4,800,5,2,0,8409,166347,71473,0.429662,1.437491,TS,SPYH-method,10,DFA_R800_5.fsm
0,4,800,5,2,0,2516,112146,87257,0.778066,55.177423,TS,S-method,11,DFA_R800_5.fsm
0,4,800,5,2,1,2228124,51323524,8847327,0.172383,24.059789,TS,SVS-method,0,DFA_R800_5.fsm
0,4,800,5,2,1,296089,4576712,456136,0.099665,4.234862,TS,W-method,1,DFA_R800_5.fsm
0,4,800,5,2,1,239272,4047448,631389,0.155997,3.427738,TS,W-methodST,2,DFA_R800_5.fsm
0,4,800,5,2,1,228856,3348320,391433,0.116904,1.992769,TS,Wp-method,3,DFA_R800_5.fsm
0,4,800,5,2,1,207434,3082089,391099,0.126894,1.690157,TS,Wp-methodST,4,DFA_R800_5.fsm
0,4,800,5,2,1,133981,2209634,267894,0.121239,0.554877,TS,HSI-method,5,DFA_R800_5.fsm
0,4,800,5,2,1,29508,756758,423428,0.559529,0.847608,TS,HSI-methodST,6,DFA_R800_5.fsm
0,4,800,5,2,1,85869,1729129,369597,0.213747,2.656241,TS,H-method,7,DFA_R800_5.fsm
0,4,800,5,2,1,68744,1454018,513923,0.35345,0.865979,TS,SPY-method,8,DFA_R800_5.fsm
0,4,800,5,2,1,22526,637544,349259,0.547819,0.994167,TS,SPY-methodST,9,DFA_R800_5.fsm
0,4,800,5,2,1,29670,722992,314563,0.435085,17.657953,TS,SPYH-method,10,DFA_R800_5.fsm
0,4,800,5,2,1,13202,579592,425145,0.733525,437.867718,TS,S-method,11,DFA_R800_5.fsm
0,4,800,5,2,2,11141748,278926315,44242342,0.158617,66.409779,TS,SVS-method,0,DFA_R800_5.fsm
0,4,800,5,2,2,1480459,25844492,2280706,0.088247,13.61901,TS,W-method,1,DFA_R800_5.fsm
0,4,800,5,2,2,1196371,22630009,3156978,0.139504,6.545669,TS,W-methodST,2,DFA_R800_5.fsm
0,4,800,5,2,2,1144947,19040883,1956990,0.102778,4.921902,TS,Wp-method,3,DFA_R800_5.fsm
0,4,800,5,2,2,1037318,17489166,1955929,0.111837,4.315434,TS,Wp-methodST,4,DFA_R800_5.fsm
0,4,800,5,2,2,669359,12375032,1337644,0.108092,2.590945,TS,HSI-method,5,DFA_R800_5.fsm
0,4,800,5,2,2,147695,4081143,2118299,0.519046,1.646418,TS,HSI-methodST,6,DFA_R800_5.fsm
0,4,800,5,2,2,357788,8337828,1693351,0.203093,13.158728,TS,H-method,7,DFA_R800_5.fsm
0,4,800,5,2,2,321022,7748426,2754843,0.355536,9.737234,TS,SPY-method,8,DFA_R800_5.fsm
0,4,800,5,2,2,110857,3408307,1770923,0.51959,2.833034,TS,SPY-methodST,9,DFA_R800_5.fsm
0,4,800,5,2,2,125936,3530070,1485789,0.420895,330.024479,TS,SPYH-method,10,DFA_R800_5.fsm
0,4,800,5,2,2,64360,3052634,2180147,0.714186,4340.000316,TS,S-method,11,DFA_R800_5.fsm
0,4,800,5,2,0,443979,9428269,1729044,0.183389,15.222485,TS,SVS-method,0,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,0,47863,656241,86272,0.131464,2.353156,TS,W-method,1,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,0,51213,743794,107226,0.144161,2.818815,TS,W-methodST,2,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,0,45897,585596,78430,0.133932,1.500283,TS,Wp-method,3,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,0,41609,540386,77910,0.144175,1.257326,TS,Wp-methodST,4,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,0,26557,388170,53176,0.136992,0.172564,TS,HSI-method,5,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,0,5825,131365,69337,0.527819,0.716456,TS,HSI-methodST,6,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,0,19718,339262,80563,0.237465,0.800413,TS,H-method,7,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,0,15303,275447,93415,0.33914,0.189318,TS,SPY-method,8,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,0,4579,118867,69377,0.583652,0.764284,TS,SPY-methodST,9,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,0,8366,165646,70543,0.425866,1.289971,TS,SPYH-method,10,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,0,2569,112527,86847,0.771788,50.576918,TS,S-method,11,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,1,2220295,51594349,8649319,0.167641,26.47044,TS,SVS-method,0,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,1,239272,3759046,431329,0.114744,4.233397,TS,W-method,1,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,1,256077,4231148,536160,0.126717,3.551033,TS,W-methodST,2,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,1,229447,3386094,392378,0.115879,2.079694,TS,Wp-method,3,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,1,208095,3118066,389468,0.124907,1.837045,TS,Wp-methodST,4,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,1,132637,2202924,265748,0.120634,0.622505,TS,HSI-method,5,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,1,29083,714584,346747,0.485243,0.893101,TS,HSI-methodST,6,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,1,86224,1745436,370175,0.212082,2.906848,TS,H-method,7,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,1,68373,1449141,507135,0.349956,0.915488,TS,SPY-method,8,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,1,22471,640563,351075,0.548073,1.029787,TS,SPY-methodST,9,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,1,29687,725265,312845,0.431353,21.288108,TS,SPYH-method,10,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,1,12983,584797,431189,0.737331,464.440296,TS,S-method,11,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,2,11101494,280178716,43247775,0.154358,65.082224,TS,SVS-method,0,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,2,1196371,21187983,2156668,0.101787,5.29417,TS,W-method,1,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,2,1280397,23716558,2680830,0.113036,6.920372,TS,W-methodST,2,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,2,1147033,19222379,1961860,0.102061,4.992972,TS,Wp-method,3,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,2,1040401,17670544,1947672,0.110221,4.375839,TS,Wp-methodST,4,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,2,663217,12343360,1328914,0.107662,2.521693,TS,HSI-method,5,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,2,145420,3864891,1734179,0.448701,1.6314,TS,HSI-methodST,6,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,2,363453,8504473,1700061,0.199902,11.845801,TS,H-method,7,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,2,318267,7708441,2724167,0.353401,9.494636,TS,SPY-method,8,DFA_R800_5_0nJVS.fsm
0,4,800,5,2,2,110336,3422876,1782697,0.520818,2.896184,TS,SPY-methodST,9,DFA_R800_5_0nJVS.fsm
