Correct/IndistMachines,FSMtype,States,Inputs,Outputs,ES,Resets,Symbols,Size,Exploration,seconds,AlgorithmType,Algorithm,AlgId,fileName
0,4,600,5,2,0,283206,5559376,1094218,0.196824,6.405447,TS,SVS-method,0,DFA_R600_5.fsm
0,4,600,5,2,0,38880,513610,67689,0.131791,1.332283,TS,W-method,1,DFA_R600_5.fsm
0,4,600,5,2,0,29890,437639,94711,0.216414,1.582411,TS,W-methodST,2,DFA_R600_5.fsm
0,4,600,5,2,0,33409,407574,56748,0.139234,0.810823,TS,Wp-method,3,DFA_R600_5.fsm
0,4,600,5,2,0,31104,388583,60111,0.154693,0.705833,TS,Wp-methodST,4,DFA_R600_5.fsm
0,4,600,5,2,0,18217,255824,37408,0.146226,0.119036,TS,HSI-method,5,DFA_R600_5.fsm
0,4,600,5,2,0,4324,100015,61573,0.615638,0.401273,TS,HSI-methodST,6,DFA_R600_5.fsm
0,4,600,5,2,0,13946,230536,56609,0.245554,0.398043,TS,H-method,7,DFA_R600_5.fsm
0,4,600,5,2,0,10553,184303,64715,0.351134,0.114688,TS,SPY-method,8,DFA_R600_5.fsm
0,4,600,5,2,0,3287,83531,49781,0.595958,0.408478,TS,SPY-methodST,9,DFA_R600_5.fsm
0,4,600,5,2,0,6135,117173,50467,0.430705,0.733381,TS,SPYH-method,10,DFA_R600_5.fsm
0,4,600,5,2,0,1871,78849,61159,0.775647,23.631439,TS,S-method,11,DFA_R600_5.fsm
0,4,600,5,2,1,1415810,30625856,5470036,0.178608,10.770229,TS,SVS-method,0,DFA_R600_5.fsm
0,4,600,5,2,1,194478,2957794,338535,0.114455,2.426022,TS,W-method,1,DFA_R600_5.fsm
0,4,600,5,2,1,149460,2487094,473589,0.190419,1.946024,TS,W-methodST,2,DFA_R600_5.fsm
0,4,600,5,2,1,167440,2377200,283613,0.119305,1.186866,TS,Wp-method,3,DFA_R600_5.fsm
0,4,600,5,2,1,155418,2251712,300307,0.133368,1.084509,TS,Wp-methodST,4,DFA_R600_5.fsm
0,4,600,5,2,1,91056,1459028,186509,0.127831,0.394333,TS,HSI-method,5,DFA_R600_5.fsm
0,4,600,5,2,1,21741,545098,308156,0.565322,0.532535,TS,HSI-methodST,6,DFA_R600_5.fsm
0,4,600,5,2,1,61106,1197814,260761,0.217697,1.707828,TS,H-method,7,DFA_R600_5.fsm
0,4,600,5,2,1,47528,979446,350767,0.358128,0.604166,TS,SPY-method,8,DFA_R600_5.fsm
0,4,600,5,2,1,16258,452648,253329,0.55966,0.594022,TS,SPY-methodST,9,DFA_R600_5.fsm
0,4,600,5,2,1,21590,511538,222953,0.435848,11.268353,TS,SPYH-method,10,DFA_R600_5.fsm
0,4,600,5,2,1,9592,414722,306971,0.740185,235.836672,TS,S-method,11,DFA_R600_5.fsm
0,4,600,5,2,2,7078364,167274990,27348937,0.163497,36.315239,TS,SVS-method,0,DFA_R600_5.fsm
0,4,600,5,2,2,972402,16733786,1692699,0.101155,8.34369,TS,W-method,1,DFA_R600_5.fsm
0,4,600,5,2,2,747309,13930111,2367978,0.16999,3.973184,TS,W-methodST,2,DFA_R600_5.fsm
0,4,600,5,2,2,836774,13553176,1417979,0.104623,3.218609,TS,Wp-method,3,DFA_R600_5.fsm
0,4,600,5,2,2,777613,12822424,1502140,0.117149,2.888825,TS,Wp-methodST,4,DFA_R600_5.fsm
0,4,600,5,2,2,454770,8195638,931673,0.113679,1.699243,TS,HSI-method,5,DFA_R600_5.fsm
0,4,600,5,2,2,108655,2940985,1539795,0.523564,1.061019,TS,HSI-methodST,6,DFA_R600_5.fsm
0,4,600,5,2,2,251739,5712861,1190677,0.20842,7.476127,TS,H-method,7,DFA_R600_5.fsm
0,4,600,5,2,2,222118,5237092,1881307,0.359227,6.058344,TS,SPY-method,8,DFA_R600_5.fsm
0,4,600,5,2,2,80115,2427441,1286275,0.529889,1.963726,TS,SPY-methodST,9,DFA_R600_5.fsm
0,4,600,5,2,2,93349,2534485,1056673,0.416918,177.471708,TS,SPYH-method,10,DFA_R600_5.fsm
0,4,600,5,2,2,45927,2203849,1602989,0.727359,3839.567386,TS,S-method,11,DFA_R600_5.fsm
0,4,600,5,2,0,270833,5304801,1060376,0.19989,5.408227,TS,SVS-method,0,DFA_R600_5_0oQD4.fsm
0,4,600,5,2,0,38888,512802,67697,0.132014,1.272765,TS,W-method,1,DFA_R600_5_0oQD4.fsm
0,4,600,5,2,0,29892,430919,82709,0.191936,1.257185,TS,W-methodST,2,DFA_R600_5_0oQD4.fsm
0,4,600,5,2,0,33741,411199,57228,0.139173,0.780227,TS,Wp-method,3,DFA_R600_5_0oQD4.fsm
0,4,600,5,2,0,27976,348405,52061,0.149427,0.662327,TS,Wp-methodST,4,DFA_R600_5_0oQD4.fsm
0,4,600,5,2,0,18519,259550,37884,0.14596,0.116191,TS,HSI-method,5,DFA_R600_5_0oQD4.fsm
0,4,600,5,2,0,4274,93846,50383,0.536869,0.385542,TS,HSI-methodST,6,DFA_R600_5_0oQD4.fsm
0,4,600,5,2,0,14223,236253,57411,0.243006,0.358897,TS,H-method,7,DFA_R600_5_0oQD4.fsm
0,4,600,5,2,0,10545,184915,65889,0.35632,0.124544,TS,SPY-method,8,DFA_R600_5_0oQD4.fsm
0,4,600,5,2,0,3389,85459,50115,0.586422,0.443419,TS,SPY-methodST,9,DFA_R600_5_0oQD4.fsm
0,4,600,5,2,0,5991,114897,50201,0.436922,0.711024,TS,SPYH-method,10,DFA_R600_5_0oQD4.fsm
0,4,600,5,2,0,1974,80170,61413,0.766035,21.329931,TS,S-method,11,DFA_R600_5_0oQD4.fsm
0,4,600,5,2,1,1357589,29297285,5314423,0.181396,10.32663,TS,SVS-method,0,DFA_R600_5_0oQD4.fsm
0,4,600,5,2,1,194478,2953258,338535,0.114631,2.346807,TS,W-method,1,DFA_R600_5_0oQD4.fsm
0,4,600,5,2,1,149460,2453596,413565,0.168555,1.62505,TS,W-methodST,2,DFA_R600_5_0oQD4.fsm
0,4,600,5,2,1,168828,2394312,286199,0.119533,1.169267,TS,Wp-method,3,DFA_R600_5_0oQD4.fsm
0,4,600,5,2,1,139797,2019632,260628,0.129047,0.986295,TS,Wp-methodST,4,DFA_R600_5_0oQD4.fsm
0,4,600,5,2,1,92447,1481480,189368,0.127824,0.352496,TS,HSI-method,5,DFA_R600_5_0oQD4.fsm
0,4,600,5,2,1,21379,512293,251963,0.491834,0.495294,TS,HSI-methodST,6,DFA_R600_5_0oQD4.fsm
0,4,600,5,2,1,60330,1181792,258875,0.219053,1.327212,TS,H-method,7,DFA_R600_5_0oQD4.fsm
