Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	Size	Exploration	seconds	AlgorithmType	Algorithm	AlgId	fileName
0	3	10	5	5	0	41	345	169	0.489855	0.000234	TS	SVS-method	0	Moore_R10_5.fsm
0	3	10	5	5	0	92	639	193	0.302034	0.000183	TS	W-method	1	Moore_R10_5.fsm
0	3	10	5	5	0	92	639	193	0.302034	0.000160	TS	W-methodST	2	Moore_R10_5.fsm
0	3	10	5	5	0	41	311	135	0.434084	0.000104	TS	Wp-method	3	Moore_R10_5.fsm
0	3	10	5	5	0	41	311	135	0.434084	0.000105	TS	Wp-methodST	4	Moore_R10_5.fsm
0	3	10	5	5	0	47	355	141	0.397183	0.000125	TS	HSI-method	5	Moore_R10_5.fsm
0	3	10	5	5	0	41	357	181	0.507003	0.000126	TS	HSI-methodST	6	Moore_R10_5.fsm
0	3	10	5	5	0	44	372	181	0.486559	0.000098	TS	H-method	7	Moore_R10_5.fsm
0	3	10	5	5	0	35	339	183	0.539823	0.000143	TS	SPY-method	8	Moore_R10_5.fsm
0	3	10	5	5	0	41	357	181	0.507003	0.000112	TS	SPY-methodST	9	Moore_R10_5.fsm
0	3	10	5	5	0	41	357	181	0.507003	0.000128	TS	SPYH-method	10	Moore_R10_5.fsm
0	3	10	5	5	0	15	263	217	0.825095	0.000510	TS	S-method	11	Moore_R10_5.fsm
0	3	10	5	5	1	205	2157	873	0.404729	0.000630	TS	SVS-method	0	Moore_R10_5.fsm
0	3	10	5	5	1	461	4116	972	0.236152	0.000700	TS	W-method	1	Moore_R10_5.fsm
0	3	10	5	5	1	461	4116	972	0.236152	0.000651	TS	W-methodST	2	Moore_R10_5.fsm
0	3	10	5	5	1	205	1976	692	0.350202	0.000433	TS	Wp-method	3	Moore_R10_5.fsm
0	3	10	5	5	1	205	1976	692	0.350202	0.000412	TS	Wp-methodST	4	Moore_R10_5.fsm
0	3	10	5	5	1	235	2268	722	0.318342	0.000400	TS	HSI-method	5	Moore_R10_5.fsm
0	3	10	5	5	1	205	2217	933	0.420839	0.000386	TS	HSI-methodST	6	Moore_R10_5.fsm
0	3	10	5	5	1	205	2217	933	0.420839	0.000366	TS	H-method	7	Moore_R10_5.fsm
0	3	10	5	5	1	167	2075	1011	0.487229	0.000570	TS	SPY-method	8	Moore_R10_5.fsm
0	3	10	5	5	1	205	2217	933	0.420839	0.000389	TS	SPY-methodST	9	Moore_R10_5.fsm
0	3	10	5	5	1	178	2112	933	0.441761	0.000586	TS	SPYH-method	10	Moore_R10_5.fsm
0	3	10	5	5	1	56	1638	1391	0.849206	0.003061	TS	S-method	11	Moore_R10_5.fsm
0	3	10	5	5	2	1025	12831	4367	0.340348	0.003377	TS	SVS-method	0	Moore_R10_5.fsm
0	3	10	5	5	2	2306	25191	4867	0.193204	0.003844	TS	W-method	1	Moore_R10_5.fsm
0	3	10	5	5	2	2306	25191	4867	0.193204	0.003465	TS	W-methodST	2	Moore_R10_5.fsm
0	3	10	5	5	2	1025	11928	3464	0.290409	0.002206	TS	Wp-method	3	Moore_R10_5.fsm
0	3	10	5	5	2	1025	11928	3464	0.290409	0.001978	TS	Wp-methodST	4	Moore_R10_5.fsm
0	3	10	5	5	2	1187	13810	3626	0.262563	0.002133	TS	HSI-method	5	Moore_R10_5.fsm
0	3	10	5	5	2	1025	13155	4691	0.356594	0.001901	TS	HSI-methodST	6	Moore_R10_5.fsm
0	3	10	5	5	2	1025	13155	4691	0.356594	0.002049	TS	H-method	7	Moore_R10_5.fsm
0	3	10	5	5	2	761	11685	5519	0.472315	0.004096	TS	SPY-method	8	Moore_R10_5.fsm
0	3	10	5	5	2	1025	13155	4691	0.356594	0.001880	TS	SPY-methodST	9	Moore_R10_5.fsm
0	3	10	5	5	2	892	12782	4689	0.366844	0.003744	TS	SPYH-method	10	Moore_R10_5.fsm
0	3	10	5	5	2	283	9623	7807	0.811285	0.031382	TS	S-method	11	Moore_R10_5.fsm
0	3	10	5	5	0	41	327	159	0.486239	0.000160	TS	SVS-method	0	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	0	143	932	244	0.261803	0.000191	TS	W-method	1	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	0	41	310	142	0.458065	0.000133	TS	W-methodST	2	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	0	55	370	144	0.389189	0.000129	TS	Wp-method	3	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	0	41	298	130	0.436242	0.000131	TS	Wp-methodST	4	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	0	49	362	138	0.381215	0.000097	TS	HSI-method	5	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	0	41	327	159	0.486239	0.000134	TS	HSI-methodST	6	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	0	49	399	175	0.438596	0.000085	TS	H-method	7	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	0	30	308	185	0.600649	0.000120	TS	SPY-method	8	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	0	41	327	159	0.486239	0.000110	TS	SPY-methodST	9	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	0	51	413	179	0.433414	0.000127	TS	SPYH-method	10	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	0	11	223	201	0.901345	0.000399	TS	S-method	11	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	1	205	2059	815	0.395823	0.000579	TS	SVS-method	0	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	1	717	6092	1228	0.201576	0.000883	TS	W-method	1	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	1	205	1960	716	0.365306	0.000427	TS	W-methodST	2	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	1	280	2434	738	0.303205	0.000473	TS	Wp-method	3	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	1	205	1907	663	0.347666	0.000390	TS	Wp-methodST	4	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	1	249	2339	707	0.302266	0.000429	TS	HSI-method	5	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	1	205	2059	815	0.395823	0.000402	TS	HSI-methodST	6	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	1	249	2535	903	0.356213	0.000338	TS	H-method	7	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	1	153	1943	1045	0.537828	0.000593	TS	SPY-method	8	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	1	205	2059	815	0.395823	0.000433	TS	SPY-methodST	9	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	1	214	2400	903	0.376250	0.000568	TS	SPYH-method	10	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	1	60	1438	1195	0.831015	0.002397	TS	S-method	11	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	2	1025	12353	4089	0.331013	0.003032	TS	SVS-method	0	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	2	3587	37632	6148	0.163372	0.004867	TS	W-method	1	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	2	1025	11850	3586	0.302616	0.002060	TS	W-methodST	2	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	2	1389	14819	3689	0.248937	0.002450	TS	Wp-method	3	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	2	1025	11589	3325	0.286910	0.001968	TS	Wp-methodST	4	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	2	1235	14041	3535	0.251763	0.002112	TS	HSI-method	5	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	2	1025	12353	4089	0.331013	0.001969	TS	HSI-methodST	6	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	2	1235	15015	4509	0.300300	0.001767	TS	H-method	7	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	2	693	10939	5627	0.514398	0.004255	TS	SPY-method	8	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	2	1025	12353	4089	0.331013	0.001992	TS	SPY-methodST	9	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	2	1023	14209	4519	0.318038	0.003619	TS	SPYH-method	10	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	2	327	8681	6625	0.763161	0.024447	TS	S-method	11	Moore_R10_5_6BqGz.fsm
0	3	10	5	5	0	42	334	165	0.494012	0.000159	TS	SVS-method	0	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	0	92	603	193	0.320066	0.000172	TS	W-method	1	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	0	92	603	193	0.320066	0.000178	TS	W-methodST	2	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	0	59	379	145	0.382586	0.000130	TS	Wp-method	3	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	0	59	379	145	0.382586	0.000129	TS	Wp-methodST	4	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	0	49	347	135	0.389049	0.000126	TS	HSI-method	5	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	0	51	385	173	0.449351	0.000119	TS	HSI-methodST	6	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	0	49	381	169	0.443570	0.000077	TS	H-method	7	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	0	41	343	171	0.498542	0.000100	TS	SPY-method	8	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	0	51	385	173	0.449351	0.000161	TS	SPY-methodST	9	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	0	46	366	167	0.456284	0.000125	TS	SPYH-method	10	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	0	13	267	231	0.865169	0.000465	TS	S-method	11	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	1	211	2099	841	0.400667	0.000612	TS	SVS-method	0	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	1	461	3936	972	0.246951	0.000586	TS	W-method	1	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	1	461	3936	972	0.246951	0.000649	TS	W-methodST	2	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	1	295	2483	741	0.298429	0.000420	TS	Wp-method	3	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	1	295	2483	741	0.298429	0.000467	TS	Wp-methodST	4	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	1	244	2221	690	0.310671	0.000406	TS	HSI-method	5	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	1	254	2433	889	0.365393	0.000411	TS	HSI-methodST	6	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	1	244	2400	869	0.362083	0.000350	TS	H-method	7	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	1	173	1949	937	0.480759	0.000507	TS	SPY-method	8	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	1	254	2433	889	0.365393	0.000427	TS	SPY-methodST	9	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	1	195	2109	867	0.411095	0.000556	TS	SPYH-method	10	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	1	78	1680	1311	0.780357	0.002607	TS	S-method	11	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	2	1055	12583	4205	0.334181	0.003200	TS	SVS-method	0	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	2	2306	24291	4867	0.200362	0.003349	TS	W-method	1	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	2	2306	24291	4867	0.200362	0.003480	TS	W-methodST	2	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	2	1476	15357	3707	0.241388	0.002431	TS	Wp-method	3	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	2	1476	15357	3707	0.241388	0.002351	TS	Wp-methodST	4	Moore_R10_5_mFrsP.fsm
0	3	10	5	5	2	1220	13536	3451	0.254950	0.002043	TS	HSI-method	5	Moore_R10_5_mFrsP.fsm
