Correct/IndistMachines,FSMtype,States,Inputs,Outputs,ES,Resets,Symbols,Size,Exploration,seconds,AlgorithmType,Algorithm,AlgId,fileName
0,1,30,5,5,0,121,1151,543,0.471764,0.001005,TS,SVS-method,0,DFSM_R30_5.fsm
0,1,30,5,5,0,423,3152,724,0.229695,0.000819,TS,W-method,1,DFSM_R30_5.fsm
0,1,30,5,5,0,423,3152,724,0.229695,0.000836,TS,W-methodST,2,DFSM_R30_5.fsm
0,1,30,5,5,0,230,1703,531,0.311803,0.000722,TS,Wp-method,3,DFSM_R30_5.fsm
0,1,30,5,5,0,230,1703,531,0.311803,0.000736,TS,Wp-methodST,4,DFSM_R30_5.fsm
0,1,30,5,5,0,203,1730,504,0.291329,0.000458,TS,HSI-method,5,DFSM_R30_5.fsm
0,1,30,5,5,0,137,1365,643,0.471062,0.000677,TS,HSI-methodST,6,DFSM_R30_5.fsm
0,1,30,5,5,0,136,1288,579,0.449534,0.00038,TS,H-method,7,DFSM_R30_5.fsm
0,1,30,5,5,0,129,1447,755,0.521769,0.000514,TS,SPY-method,8,DFSM_R30_5.fsm
0,1,30,5,5,0,87,967,559,0.578077,0.000727,TS,SPY-methodST,9,DFSM_R30_5.fsm
0,1,30,5,5,0,124,1204,569,0.472591,0.000553,TS,SPYH-method,10,DFSM_R30_5.fsm
0,1,30,5,5,0,38,848,709,0.836085,0.002807,TS,S-method,11,DFSM_R30_5.fsm
0,1,30,5,5,1,605,6965,2721,0.390668,0.003613,TS,SVS-method,0,DFSM_R30_5.fsm
0,1,30,5,5,1,2117,19992,3628,0.181473,0.003479,TS,W-method,1,DFSM_R30_5.fsm
0,1,30,5,5,1,2117,19992,3628,0.181473,0.003604,TS,W-methodST,2,DFSM_R30_5.fsm
0,1,30,5,5,1,1151,10772,2662,0.247122,0.002364,TS,Wp-method,3,DFSM_R30_5.fsm
0,1,30,5,5,1,1151,10772,2662,0.247122,0.002304,TS,Wp-methodST,4,DFSM_R30_5.fsm
