Correct/IndistMachines,FSMtype,States,Inputs,Outputs,ES,Resets,Symbols,Size,Exploration,seconds,AlgorithmType,Algorithm,AlgId,fileName
0,1,1000,5,5,0,9605,144729,37205,0.257067,1.416894,TS,SVS-method,0,DFSM_R1000_5.fsm
0,1,1000,5,5,0,14003,189312,43008,0.227181,0.824661,TS,W-method,1,DFSM_R1000_5.fsm
0,1,1000,5,5,0,29006,376357,49009,0.130219,0.812877,TS,W-methodST,2,DFSM_R1000_5.fsm
0,1,1000,5,5,0,19694,240235,36964,0.153866,0.715306,TS,Wp-method,3,DFSM_R1000_5.fsm
0,1,1000,5,5,0,22056,263649,34357,0.130313,0.712077,TS,Wp-methodST,4,DFSM_R1000_5.fsm
0,1,1000,5,5,0,15852,210011,26122,0.124384,0.176697,TS,HSI-method,5,DFSM_R1000_5.fsm
0,1,1000,5,5,0,5081,91680,40120,0.437609,0.522312,TS,HSI-methodST,6,DFSM_R1000_5.fsm
0,1,1000,5,5,0,5867,92049,29709,0.322752,0.358164,TS,H-method,7,DFSM_R1000_5.fsm
0,1,1000,5,5,0,8572,138794,46207,0.332918,0.185495,TS,SPY-method,8,DFSM_R1000_5.fsm
0,1,1000,5,5,0,3570,63196,28765,0.455171,0.500473,TS,SPY-methodST,9,DFSM_R1000_5.fsm
0,1,1000,5,5,0,4903,80497,30157,0.374635,0.590021,TS,SPYH-method,10,DFSM_R1000_5.fsm
0,1,1000,5,5,0,1617,55783,41691,0.747378,9.059057,TS,S-method,11,DFSM_R1000_5.fsm
0,1,1000,5,5,1,48014,819388,186007,0.227007,4.962958,TS,SVS-method,0,DFSM_R1000_5.fsm
0,1,1000,5,5,1,70017,1086595,215051,0.197913,0.97241,TS,W-method,1,DFSM_R1000_5.fsm
0,1,1000,5,5,1,145035,2171856,245058,0.112833,1.085427,TS,W-methodST,2,DFSM_R1000_5.fsm
0,1,1000,5,5,1,98389,1396935,184775,0.132272,0.952968,TS,Wp-method,3,DFSM_R1000_5.fsm
0,1,1000,5,5,1,110193,1537618,171776,0.111716,0.917066,TS,Wp-methodST,4,DFSM_R1000_5.fsm
0,1,1000,5,5,1,79240,1208528,130619,0.108081,0.359483,TS,HSI-method,5,DFSM_R1000_5.fsm
0,1,1000,5,5,1,25387,508588,200281,0.393798,0.606674,TS,HSI-methodST,6,DFSM_R1000_5.fsm
0,1,1000,5,5,1,22692,416368,140271,0.336892,0.76194,TS,H-method,7,DFSM_R1000_5.fsm
0,1,1000,5,5,1,36467,709537,248655,0.350447,0.444152,TS,SPY-method,8,DFSM_R1000_5.fsm
0,1,1000,5,5,1,17425,349909,147337,0.421072,0.597616,TS,SPY-methodST,9,DFSM_R1000_5.fsm
0,1,1000,5,5,1,19378,375234,142067,0.378609,4.560221,TS,SPYH-method,10,DFSM_R1000_5.fsm
0,1,1000,5,5,1,7205,313335,237683,0.758559,53.335713,TS,S-method,11,DFSM_R1000_5.fsm
0,1,1000,5,5,2,240069,4577081,930063,0.2032,24.590053,TS,SVS-method,0,DFSM_R1000_5.fsm
0,1,1000,5,5,2,350087,6133150,1075266,0.17532,1.888121,TS,W-method,1,DFSM_R1000_5.fsm
0,1,1000,5,5,2,725180,12309641,1225303,0.09954,2.80377,TS,W-methodST,2,DFSM_R1000_5.fsm
0,1,1000,5,5,2,492300,7974415,924252,0.115902,2.393012,TS,Wp-method,3,DFSM_R1000_5.fsm
0,1,1000,5,5,2,551025,8790658,858944,0.097711,2.293795,TS,Wp-methodST,4,DFSM_R1000_5.fsm
0,1,1000,5,5,2,396470,6839689,653380,0.095528,1.538251,TS,HSI-method,5,DFSM_R1000_5.fsm
0,1,1000,5,5,2,126893,2796323,1001653,0.358204,1.132691,TS,HSI-methodST,6,DFSM_R1000_5.fsm
