Correct/IndistMachines,FSMtype,States,Inputs,Outputs,ES,Resets,Symbols,Size,Exploration,seconds,AlgorithmType,Algorithm,AlgId,fileName
0,3,100,5,5,0,1061,12707,3817,0.300386,0.012769,TS,SVS-method,0,Moore_R100_5.fsm
0,3,100,5,5,0,2405,21870,3406,0.155738,0.007195,TS,W-method,1,Moore_R100_5.fsm
0,3,100,5,5,0,2405,21870,3406,0.155738,0.007264,TS,W-methodST,2,Moore_R100_5.fsm
0,3,100,5,5,0,1254,11101,2255,0.203135,0.006521,TS,Wp-method,3,Moore_R100_5.fsm
0,3,100,5,5,0,1225,10826,2226,0.205616,0.006562,TS,Wp-methodST,4,Moore_R100_5.fsm
0,3,100,5,5,0,992,10238,1993,0.194667,0.002879,TS,HSI-method,5,Moore_R100_5.fsm
0,3,100,5,5,0,458,6505,3265,0.501922,0.005962,TS,HSI-methodST,6,Moore_R100_5.fsm
0,3,100,5,5,0,674,8410,3061,0.363971,0.003184,TS,H-method,7,Moore_R100_5.fsm
0,3,100,5,5,0,581,7635,3263,0.427374,0.002882,TS,SPY-method,8,Moore_R100_5.fsm
0,3,100,5,5,0,376,5858,3243,0.553602,0.006468,TS,SPY-methodST,9,Moore_R100_5.fsm
0,3,100,5,5,0,510,6912,3135,0.453559,0.004817,TS,SPYH-method,10,Moore_R100_5.fsm
0,3,100,5,5,0,210,5252,3955,0.753046,0.039231,TS,S-method,11,Moore_R100_5.fsm
0,3,100,5,5,1,5333,74579,19133,0.256547,0.046737,TS,SVS-method,0,Moore_R100_5.fsm
0,3,100,5,5,1,12029,133404,17040,0.127732,0.024139,TS,W-method,1,Moore_R100_5.fsm
0,3,100,5,5,1,12029,133404,17040,0.127732,0.024151,TS,W-methodST,2,Moore_R100_5.fsm
0,3,100,5,5,1,6309,68490,11320,0.16528,0.016351,TS,Wp-method,3,Moore_R100_5.fsm
0,3,100,5,5,1,6167,66902,11178,0.16708,0.015589,TS,Wp-methodST,4,Moore_R100_5.fsm
0,3,100,5,5,1,4989,61470,10000,0.162681,0.010885,TS,HSI-method,5,Moore_R100_5.fsm
0,3,100,5,5,1,2278,37038,16343,0.44125,0.010991,TS,HSI-methodST,6,Moore_R100_5.fsm
0,3,100,5,5,1,2902,44076,15453,0.350599,0.01126,TS,H-method,7,Moore_R100_5.fsm
0,3,100,5,5,1,2478,41112,17909,0.435615,0.014248,TS,SPY-method,8,Moore_R100_5.fsm
0,3,100,5,5,1,1842,33256,16869,0.507247,0.0158,TS,SPY-methodST,9,Moore_R100_5.fsm
0,3,100,5,5,1,2270,37096,15201,0.409775,0.03027,TS,SPYH-method,10,Moore_R100_5.fsm
0,3,100,5,5,1,964,29456,21755,0.738559,0.219053,TS,S-method,11,Moore_R100_5.fsm
0,3,100,5,5,2,26670,426530,95851,0.224723,0.242059,TS,SVS-method,0,Moore_R100_5.fsm
0,3,100,5,5,2,60149,787314,85210,0.108229,0.128925,TS,W-method,1,Moore_R100_5.fsm
0,3,100,5,5,2,60149,787314,85210,0.108229,0.138495,TS,W-methodST,2,Moore_R100_5.fsm
0,3,100,5,5,2,31736,408481,56797,0.139044,0.085812,TS,Wp-method,3,Moore_R100_5.fsm
0,3,100,5,5,2,30937,397808,55998,0.140766,0.074999,TS,Wp-methodST,4,Moore_R100_5.fsm
