Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	Size	Exploration	seconds	AlgorithmType	Algorithm	AlgId	fileName
0	3	70	5	5	0	624	7258	2397	0.330256	0.006393	TS	SVS-method	0	Moore_R70_5.fsm
0	3	70	5	5	0	983	9414	2386	0.253452	0.003507	TS	W-method	1	Moore_R70_5.fsm
0	3	70	5	5	0	1334	12375	2737	0.221172	0.004417	TS	W-methodST	2	Moore_R70_5.fsm
0	3	70	5	5	0	706	6446	1571	0.243717	0.003433	TS	Wp-method	3	Moore_R70_5.fsm
0	3	70	5	5	0	883	7463	1748	0.234222	0.003678	TS	Wp-methodST	4	Moore_R70_5.fsm
0	3	70	5	5	0	666	6638	1391	0.209551	0.001741	TS	HSI-method	5	Moore_R70_5.fsm
0	3	70	5	5	0	384	4965	2791	0.562135	0.003161	TS	HSI-methodST	6	Moore_R70_5.fsm
0	3	70	5	5	0	440	5174	1969	0.380557	0.001760	TS	H-method	7	Moore_R70_5.fsm
0	3	70	5	5	0	407	5187	2249	0.433584	0.001757	TS	SPY-method	8	Moore_R70_5.fsm
0	3	70	5	5	0	384	4965	2791	0.562135	0.003159	TS	SPY-methodST	9	Moore_R70_5.fsm
0	3	70	5	5	0	342	4330	1969	0.454734	0.002562	TS	SPYH-method	10	Moore_R70_5.fsm
0	3	70	5	5	0	117	3431	2787	0.812300	0.020355	TS	S-method	11	Moore_R70_5.fsm
0	3	70	5	5	1	3099	42367	12005	0.283357	0.024027	TS	SVS-method	0	Moore_R70_5.fsm
0	3	70	5	5	1	4917	56904	11940	0.209827	0.011618	TS	W-method	1	Moore_R70_5.fsm
0	3	70	5	5	1	6673	75220	13696	0.182079	0.014723	TS	W-methodST	2	Moore_R70_5.fsm
0	3	70	5	5	1	3557	39533	7870	0.199074	0.009723	TS	Wp-method	3	Moore_R70_5.fsm
0	3	70	5	5	1	4435	46397	8748	0.188547	0.011054	TS	Wp-methodST	4	Moore_R70_5.fsm
0	3	70	5	5	1	3317	39650	6928	0.174729	0.007667	TS	HSI-method	5	Moore_R70_5.fsm
0	3	70	5	5	1	1912	28616	14010	0.489586	0.007349	TS	HSI-methodST	6	Moore_R70_5.fsm
0	3	70	5	5	1	1711	25251	9733	0.385450	0.006761	TS	H-method	7	Moore_R70_5.fsm
0	3	70	5	5	1	1727	27757	12055	0.434305	0.009405	TS	SPY-method	8	Moore_R70_5.fsm
0	3	70	5	5	1	1912	28616	14010	0.489586	0.007258	TS	SPY-methodST	9	Moore_R70_5.fsm
0	3	70	5	5	1	1499	23275	9711	0.417229	0.015560	TS	SPYH-method	10	Moore_R70_5.fsm
0	3	70	5	5	1	639	20051	15243	0.760211	0.117371	TS	S-method	11	Moore_R70_5.fsm
0	3	70	5	5	2	15501	242815	59975	0.246999	0.127941	TS	SVS-method	0	Moore_R70_5.fsm
0	3	70	5	5	2	24587	333694	59710	0.178936	0.060737	TS	W-method	1	Moore_R70_5.fsm
0	3	70	5	5	2	33368	442835	68491	0.154665	0.080711	TS	W-methodST	2	Moore_R70_5.fsm
0	3	70	5	5	2	17839	233678	39438	0.168771	0.053598	TS	Wp-method	3	Moore_R70_5.fsm
0	3	70	5	5	2	22200	276443	43799	0.158438	0.056933	TS	Wp-methodST	4	Moore_R70_5.fsm
0	3	70	5	5	2	16613	231810	34700	0.149692	0.043537	TS	HSI-method	5	Moore_R70_5.fsm
0	3	70	5	5	2	9523	161649	69985	0.432944	0.031740	TS	HSI-methodST	6	Moore_R70_5.fsm
0	3	70	5	5	2	7582	129034	48539	0.376172	0.031643	TS	H-method	7	Moore_R70_5.fsm
0	3	70	5	5	2	7706	148932	64887	0.435682	0.080783	TS	SPY-method	8	Moore_R70_5.fsm
0	3	70	5	5	2	9523	161649	69985	0.432944	0.032322	TS	SPY-methodST	9	Moore_R70_5.fsm
0	3	70	5	5	2	7621	135191	48695	0.360194	0.192125	TS	SPYH-method	10	Moore_R70_5.fsm
0	3	70	5	5	2	3417	114547	81849	0.714545	1.487912	TS	S-method	11	Moore_R70_5.fsm
0	3	70	5	5	0	716	8114	2561	0.315627	0.006255	TS	SVS-method	0	Moore_R70_5_Jgbnj.fsm
0	3	70	5	5	0	983	9218	2386	0.258841	0.003585	TS	W-method	1	Moore_R70_5_Jgbnj.fsm
0	3	70	5	5	0	983	9218	2386	0.258841	0.003748	TS	W-methodST	2	Moore_R70_5_Jgbnj.fsm
0	3	70	5	5	0	859	7240	1708	0.235912	0.003503	TS	Wp-method	3	Moore_R70_5_Jgbnj.fsm
0	3	70	5	5	0	847	7146	1696	0.237336	0.003593	TS	Wp-methodST	4	Moore_R70_5_Jgbnj.fsm
0	3	70	5	5	0	691	6718	1400	0.208395	0.001726	TS	HSI-method	5	Moore_R70_5_Jgbnj.fsm
0	3	70	5	5	0	332	4330	2177	0.502771	0.003127	TS	HSI-methodST	6	Moore_R70_5_Jgbnj.fsm
0	3	70	5	5	0	462	5370	2063	0.384171	0.001782	TS	H-method	7	Moore_R70_5_Jgbnj.fsm
0	3	70	5	5	0	413	5155	2285	0.443259	0.001734	TS	SPY-method	8	Moore_R70_5_Jgbnj.fsm
0	3	70	5	5	0	332	4330	2177	0.502771	0.003134	TS	SPY-methodST	9	Moore_R70_5_Jgbnj.fsm
0	3	70	5	5	0	351	4449	2083	0.468195	0.002705	TS	SPYH-method	10	Moore_R70_5_Jgbnj.fsm
0	3	70	5	5	0	131	3441	2731	0.793665	0.019170	TS	S-method	11	Moore_R70_5_Jgbnj.fsm
0	3	70	5	5	1	3596	47892	12833	0.267957	0.023395	TS	SVS-method	0	Moore_R70_5_Jgbnj.fsm
0	3	70	5	5	1	4917	55924	11940	0.213504	0.010270	TS	W-method	1	Moore_R70_5_Jgbnj.fsm
0	3	70	5	5	1	4917	55924	11940	0.213504	0.010641	TS	W-methodST	2	Moore_R70_5_Jgbnj.fsm
0	3	70	5	5	1	4276	44628	8549	0.191561	0.009483	TS	Wp-method	3	Moore_R70_5_Jgbnj.fsm
0	3	70	5	5	1	4233	44160	8506	0.192618	0.009434	TS	Wp-methodST	4	Moore_R70_5_Jgbnj.fsm
0	3	70	5	5	1	3458	40646	7029	0.172932	0.006835	TS	HSI-method	5	Moore_R70_5_Jgbnj.fsm
