Correct/IndistMachines,FSMtype,States,Inputs,Outputs,ES,Resets,Symbols,Size,Exploration,seconds,AlgorithmType,Algorithm,AlgId,fileName
0,1,400,5,5,0,2301,32721,11265,0.344274,0.190519,TS,SVS-method,0,DFSM_R400_5.fsm
0,1,400,5,5,0,7604,88702,17608,0.198507,0.092531,TS,W-method,1,DFSM_R400_5.fsm
0,1,400,5,5,0,7604,86701,15607,0.180009,0.092604,TS,W-methodST,2,DFSM_R400_5.fsm
0,1,400,5,5,0,6905,73503,11336,0.154225,0.099099,TS,Wp-method,3,DFSM_R400_5.fsm
0,1,400,5,5,0,6969,74787,11800,0.157781,0.097921,TS,Wp-methodST,4,DFSM_R400_5.fsm
0,1,400,5,5,0,5461,65916,9492,0.144001,0.028906,TS,HSI-method,5,DFSM_R400_5.fsm
0,1,400,5,5,0,2007,32028,14048,0.438616,0.072832,TS,HSI-methodST,6,DFSM_R400_5.fsm
0,1,400,5,5,0,2260,31802,11009,0.346173,0.038578,TS,H-method,7,DFSM_R400_5.fsm
0,1,400,5,5,0,3008,45204,16491,0.364813,0.026573,TS,SPY-method,8,DFSM_R400_5.fsm
0,1,400,5,5,0,1395,22303,10549,0.472986,0.084174,TS,SPY-methodST,9,DFSM_R400_5.fsm
0,1,400,5,5,0,1839,27465,10991,0.400182,0.059056,TS,SPYH-method,10,DFSM_R400_5.fsm
0,1,400,5,5,0,573,19583,15411,0.786958,0.709534,TS,S-method,11,DFSM_R400_5.fsm
0,1,400,5,5,1,11513,186795,56461,0.302262,0.66858,TS,SVS-method,0,DFSM_R400_5.fsm
0,1,400,5,5,1,38023,519556,88052,0.169475,0.159143,TS,W-method,1,DFSM_R400_5.fsm
0,1,400,5,5,1,38023,509550,78046,0.153167,0.161973,TS,W-methodST,2,DFSM_R400_5.fsm
0,1,400,5,5,1,34568,437123,56733,0.129787,0.164064,TS,Wp-method,3,DFSM_R400_5.fsm
0,1,400,5,5,1,34821,443081,58987,0.133129,0.163084,TS,Wp-methodST,4,DFSM_R400_5.fsm
0,1,400,5,5,1,27267,383471,47431,0.123689,0.081458,TS,HSI-method,5,DFSM_R400_5.fsm
